date,equity,cash,pos,qty,has_model,snapshots,bsp_today,bsp_cum
2022-09-21,113054.27005055931,113054.27005055931,0,0.0,1,48352,29,48352
2022-09-22,113054.27005055931,113054.27005055931,0,0.0,1,48409,57,48409
2022-09-23,112772.01276382456,0.0,1,409.0685314996538,1,48456,47,48456
2022-09-26,112428.39519736484,0.0,1,409.0685314996538,1,48498,42,48498
2022-09-27,114105.57617651342,114105.57617651342,0,0.0,1,48515,17,48515
2022-09-28,567.6744596337958,0.0,-1,418.9479406891419,1,48575,60,48575
2022-09-29,121193.26028255498,121193.26028255498,0,0.0,1,48601,26,48601
2022-09-30,121193.26028255498,121193.26028255498,0,0.0,1,48650,49,48650
2022-10-03,-247.40531407929666,0.0,-1,441.7952037130176,1,48700,50,48700
2022-10-04,120232.15181874235,0.0,1,426.93044463725,1,48736,36,48736
2022-10-05,121047.58896799947,0.0,1,426.93044463725,1,48761,25,48761
2022-10-06,119006.86144263344,0.0,1,426.93044463725,1,48801,40,48801
2022-10-07,114694.8639517972,0.0,1,426.93044463725,1,48843,42,48843
2022-10-10,113981.89010925301,0.0,1,426.93044463725,1,48888,45,48888
2022-10-11,112427.8632907734,0.0,1,426.93044463725,1,48945,57,48945
2022-10-12,112504.71077080812,0.0,1,426.93044463725,1,48968,23,48968
2022-10-13,114579.59273174516,0.0,1,426.93044463725,1,48986,18,48986
2022-10-14,110959.22256122126,0.0,1,426.93044463725,1,49035,49,49035
2022-10-17,116052.50276574366,0.0,1,426.93044463725,1,49080,45,49080
2022-10-18,117431.48810192199,0.0,1,426.93044463725,1,49138,58,49138
2022-10-19,114865.63612965212,0.0,1,426.93044463725,1,49180,42,49180
2022-10-20,114169.7395048934,0.0,1,426.93044463725,1,49233,53,49233
2022-10-21,118080.42237777059,0.0,1,426.93044463725,1,49278,45,49278
2022-10-24,118861.70509145678,0.0,1,426.93044463725,1,49333,55,49333
2022-10-25,118806.20413365391,0.0,1,426.93044463725,1,49387,54,49387
2022-10-26,119113.59405379275,0.0,1,426.93044463725,1,49450,63,49450
2022-10-27,115382.22196766318,0.0,1,426.93044463725,1,49494,44,49494
2022-10-28,120402.92399659724,0.0,1,426.93044463725,1,49533,39,49533
2022-10-31,118853.16648256402,0.0,1,426.93044463725,1,49537,4,49537
2022-11-01,117431.48810192199,0.0,1,426.93044463725,1,49537,0,49537
2022-11-02,113217.68461335232,0.0,1,426.93044463725,1,49563,26,49563
2022-11-03,111065.95517238058,0.0,1,426.93044463725,1,49614,51,49614
2022-11-04,112901.75608432076,0.0,1,426.93044463725,1,49647,33,49647
2022-11-07,113923.84269435455,0.0,1,424.24996348398525,1,49685,38,49685
2022-11-08,114441.42764980502,0.0,1,424.24996348398525,1,49735,50,49735
2022-11-09,112078.35535319922,0.0,1,424.24996348398525,1,49774,39,49774
2022-11-10,120279.10714734465,0.0,1,424.24996348398525,1,49839,65,49839
2022-11-11,122260.35447681487,0.0,1,424.24996348398525,1,49872,33,49872
2022-11-14,121293.06456007138,0.0,1,424.24996348398525,1,49921,49,49921
2022-11-15,122116.10948923031,0.0,1,424.24996348398525,1,49951,30,49951
2022-11-16,1734.1671352047997,0.0,-1,424.0017445488521,1,49997,46,49997
2022-11-17,2170.8889320901217,0.0,-1,424.0017445488521,1,50056,59,50056
2022-11-18,2505.8503102837276,0.0,-1,424.0017445488521,1,50097,41,50097
2022-11-21,3468.334270409614,0.0,-1,424.0017445488521,1,50134,37,50134
2022-11-22,2090.3286006258422,0.0,-1,424.0017445488521,1,50183,49,50183
2022-11-23,125096.93748271557,125096.93748271557,0,0.0,1,50236,53,50236
2022-11-25,125976.84071729102,0.0,1,439.2038514705262,1,50267,31,50267
2022-11-28,124325.43423576186,0.0,1,439.2038514705262,1,50327,60,50327
2022-11-29,123236.20868411494,0.0,1,439.2038514705262,1,50360,33,50360
2022-11-30,129029.30748501117,0.0,1,439.2038514705262,1,50393,33,50393
2022-12-01,128493.47878621715,0.0,1,439.2038514705262,1,50431,38,50431
2022-12-02,128247.52462939365,0.0,1,439.2038514705262,1,50449,18,50449
2022-12-05,126574.15795529095,0.0,1,439.2038514705262,1,50471,22,50471
2022-12-06,123833.52592211486,0.0,1,439.2038514705262,1,50513,42,50513
2022-12-07,123218.64053005613,123218.64053005613,0,0.0,1,50531,18,50531
2022-12-08,123931.19023049957,0.0,1,437.14705548677097,1,50563,32,50563
2022-12-09,123223.012000611,0.0,1,437.14705548677097,1,50584,21,50584
2022-12-12,124853.57051757666,0.0,1,437.14705548677097,1,50609,25,50609
2022-12-13,126440.41432899363,0.0,1,437.14705548677097,1,50644,35,50644
2022-12-14,125561.74874746523,0.0,1,437.14705548677097,1,50681,37,50681
2022-12-15,120997.93348818335,0.0,1,437.14705548677097,1,50715,34,50715
2022-12-16,120058.06731888677,120058.06731888677,0,0.0,1,50744,29,50744
2022-12-19,119721.82673001093,0.0,1,442.48004852722374,1,50769,25,50769
2022-12-20,119845.72114359857,0.0,1,442.48004852722374,1,50806,37,50806
2022-12-21,121230.68369548877,0.0,1,442.48004852722374,1,50848,42,50848
2022-12-22,117646.59530241825,0.0,1,442.48004852722374,1,50933,85,50933
2022-12-23,118252.79296890054,0.0,1,442.48004852722374,1,50973,40,50973
2022-12-27,116363.4031616893,0.0,1,442.48004852722374,1,51013,40,51013
2022-12-28,115292.60144425342,0.0,1,442.48004852722374,1,51039,26,51039
2022-12-29,117761.64011503532,0.0,1,442.48004852722374,1,51110,71,51110
2022-12-30,118292.61617326799,0.0,1,442.48004852722374,1,51138,28,51138
2023-01-03,117097.92004224448,0.0,1,442.48004852722374,1,51181,43,51181
2023-01-04,117434.20487912517,0.0,1,442.48004852722374,1,51206,25,51206
2023-01-05,116089.06553160242,0.0,1,442.48004852722374,1,51236,30,51236
2023-01-06,118805.89302955958,0.0,1,442.48004852722374,1,51253,17,51253
2023-01-09,119341.2938882775,0.0,1,442.48004852722374,1,51311,58,51311
2023-01-10,120889.9740581228,0.0,1,442.48004852722374,1,51333,22,51333
2023-01-11,122770.51426436349,0.0,1,442.48004852722374,1,51382,49,51382
2023-01-12,122991.7542886271,122991.7542886271,0,0.0,1,51427,45,51427
2023-01-13,122991.7542886271,122991.7542886271,0,0.0,1,51466,39,51466
2023-01-17,122991.7542886271,122991.7542886271,0,0.0,1,51498,32,51498
2023-01-18,121444.73698063768,0.0,1,438.0333164315155,1,51552,54,51552
2023-01-19,120927.85766724849,0.0,1,438.0333164315155,1,51599,47,51599
2023-01-20,124007.23188176205,0.0,1,438.0333164315155,1,51631,32,51631
2023-01-23,126477.73978643579,0.0,1,438.0333164315155,1,51667,36,51667
2023-01-24,125417.69916067152,0.0,1,438.0333164315155,1,51689,22,51689
2023-01-25,126280.62479404162,0.0,1,438.0333164315155,1,51741,52,51741
2023-01-26,127901.39186816986,0.0,1,438.0333164315155,1,51785,44,51785
2023-01-27,129653.48133056427,0.0,1,438.0333164315155,1,51829,44,51829
2023-01-30,128010.97092427964,0.0,1,440.32392310222764,1,51865,36,51865
2023-01-31,129213.05523434869,129213.05523434869,0,0.0,1,51903,38,51903
2023-02-01,-4317.936949121708,0.0,-1,439.26113419346166,1,51962,59,51962
2023-02-02,-5758.713469276263,0.0,-1,439.26113419346166,1,52000,38,52000
2023-02-03,120510.36088878667,0.0,1,393.9920910477872,1,52041,41,52041
2023-02-06,119990.29132860359,0.0,1,393.9920910477872,1,52095,54,52095
2023-02-07,122019.3505974997,0.0,1,393.9920910477872,1,52165,70,52165
2023-02-08,120214.86682050083,0.0,1,393.9920910477872,1,52198,33,52198
2023-02-09,118725.57671634019,0.0,1,393.9920910477872,1,52263,65,52263
2023-02-10,118193.68739342569,0.0,1,393.9920910477872,1,52291,28,52291
2023-02-13,119903.61306857307,0.0,1,393.9920910477872,1,52337,46,52337
2023-02-14,120482.78144241332,0.0,1,393.9920910477872,1,52370,33,52370
2023-02-15,122133.60830390356,0.0,1,393.9920910477872,1,52388,18,52388
2023-02-16,118997.43125916316,0.0,1,393.9920910477872,1,52422,34,52422
2023-02-17,118788.61545090783,0.0,1,393.9920910477872,1,52455,33,52455
2023-02-21,116062.19018085714,0.0,1,393.9920910477872,1,52496,41,52496
2023-02-22,116558.62021557735,0.0,1,393.9920910477872,1,52520,24,52520
2023-02-23,116826.53483748985,0.0,1,393.9920910477872,1,52558,38,52558
2023-02-24,116018.92452004201,0.0,1,397.66555105412857,1,52597,39,52597
2023-02-27,116889.81207685055,116889.81207685055,0,0.0,1,52634,37,52634
2023-02-28,116770.76736480386,116770.76736480386,0,0.0,1,52707,73,52707
2023-03-01,116570.28187726041,0.0,1,400.9709750868891,1,52738,31,52738
2023-03-02,117504.54424921285,0.0,1,400.9709750868891,1,52772,34,52772
2023-03-03,120411.5838185928,0.0,1,400.9709750868891,1,52837,65,52837
2023-03-06,120371.4867210841,0.0,1,400.9709750868891,1,52879,42,52879
2023-03-07,118775.6222402383,0.0,1,400.9709750868891,1,52910,31,52910
2023-03-08,119256.78741034256,0.0,1,400.9709750868891,1,52936,26,52936
2023-03-09,116887.04894757904,0.0,1,400.9709750868891,1,52987,51,52987
2023-03-10,115996.89338288615,0.0,1,400.9709750868891,1,53020,33,53020
2023-03-13,116738.68968679689,0.0,1,400.9709750868891,1,53064,44,53064
2023-03-14,119208.63079623462,0.0,1,400.9709750868891,1,53117,53,53117
2023-03-15,119982.54487524983,0.0,1,400.9709750868891,1,53163,46,53163
2023-03-16,123098.08935167495,0.0,1,400.9709750868891,1,53189,26,53189
2023-03-17,122496.63288904462,0.0,1,400.9709750868891,1,53214,25,53214
2023-03-20,122653.0115693285,0.0,1,400.9709750868891,1,53264,50,53264
2023-03-21,124341.09937444431,0.0,1,400.9709750868891,1,53321,57,53321
2023-03-22,122897.60386413151,0.0,1,400.9709750868891,1,53366,45,53366
2023-03-23,124381.196471953,0.0,1,400.9709750868891,1,53403,37,53403
2023-03-24,124930.52670782203,0.0,1,400.9709750868891,1,53439,36,53439
2023-03-27,124016.31288462394,0.0,1,400.9709750868891,1,53479,40,53479
2023-03-28,-84.18200162280118,0.0,-1,400.86667439429624,1,53510,31,53510
2023-03-29,-1847.9953689577087,0.0,-1,400.86667439429624,1,53557,47,53557
2023-03-30,-3379.30606514393,0.0,-1,400.86667439429624,1,53614,57,53614
2023-03-31,118752.74362256631,118752.74362256631,0,0.0,1,53644,30,53644
2023-04-03,118752.74362256631,118752.74362256631,0,0.0,1,53700,56,53700
2023-04-04,118069.25864698298,0.0,1,369.45133815314784,1,53730,30,53730
2023-04-05,116488.00691968753,0.0,1,369.45133815314784,1,53773,43,53773
2023-04-06,117419.02429183344,0.0,1,369.45133815314784,1,53820,47,53820
2023-04-10,117529.85969327939,0.0,1,369.45133815314784,1,53862,42,53862
2023-04-11,116794.65153035463,0.0,1,369.45133815314784,1,53912,50,53912
2023-04-12,115416.59803904338,0.0,1,369.45133815314784,1,53940,28,53940
2023-04-13,117762.61403631588,0.0,1,369.45133815314784,1,53986,46,53986
2023-04-14,117818.03173703884,0.0,1,369.45133815314784,1,54026,40,54026
2023-04-17,117670.25120177759,0.0,1,369.45133815314784,1,54076,50,54076
2023-04-18,117685.02925530373,0.0,1,369.45133815314784,1,54096,20,54096
2023-04-19,117271.24375657219,0.0,1,369.45133815314784,1,54147,51,54147
2023-04-20,116916.57047194516,0.0,1,369.45133815314784,1,54179,32,54179
2023-04-21,116923.95949870824,0.0,1,369.45133815314784,1,54207,28,54207
2023-04-24,116879.54928904962,116879.54928904962,0,0.0,1,54263,56,54263
2023-04-25,117505.23478498729,0.0,1,374.66197361536615,1,54292,29,54292
2023-04-26,117497.74154551499,0.0,1,374.66197361536615,1,54337,45,54337
2023-04-27,119835.63226087487,0.0,1,374.66197361536615,1,54385,48,54385
2023-04-28,120940.8850830402,0.0,1,374.66197361536615,1,54437,52,54437
2023-05-01,120558.72986995251,0.0,1,374.66197361536615,1,54468,31,54468
2023-05-02,120667.38184230098,120667.38184230098,0,0.0,1,54514,46,54514
2023-05-03,120667.38184230098,120667.38184230098,0,0.0,1,54551,37,54551
2023-05-04,121351.68666475892,0.0,1,382.3786446456986,1,54591,40,54591
2023-05-05,121623.17550245735,121623.17550245735,0,0.0,1,54654,63,54654
2023-05-08,121955.12883798915,0.0,1,377.2196994679528,1,54684,30,54684
2023-05-09,121396.84368277657,0.0,1,377.2196994679528,1,54710,26,54710
2023-05-10,122769.92338883992,0.0,1,377.2196994679528,1,54756,46,54756
2023-05-11,123128.28210333448,0.0,1,377.2196994679528,1,54801,45,54801
2023-05-12,122332.3485374571,0.0,1,377.2196994679528,1,54842,41,54842
2023-05-15,123188.63725524934,0.0,1,377.2196994679528,1,54874,32,54874
2023-05-16,123577.17354570134,0.0,1,377.2196994679528,1,54898,24,54898
2023-05-17,124901.21469083386,0.0,1,377.2196994679528,1,54949,51,54949
2023-05-18,127579.47455705631,0.0,1,377.2196994679528,1,54999,50,54999
2023-05-19,126919.3400829874,0.0,1,377.2196994679528,1,55015,16,55015
2023-05-22,127719.04584585945,0.0,1,377.2196994679528,1,55031,16,55031
2023-05-23,125949.88545535476,0.0,1,377.2196994679528,1,55069,38,55069
2023-05-24,126870.30152205656,0.0,1,377.2196994679528,1,55125,56,55125
2023-05-25,128187.1754928992,128187.1754928992,0,0.0,1,55168,43,55168
2023-05-26,128187.1754928992,128187.1754928992,0,0.0,1,55225,57,55225
2023-05-30,128443.65243466171,0.0,1,366.3956310892906,1,55294,69,55294
2023-05-31,127461.7121433424,0.0,1,366.3956310892906,1,55344,50,55344
2023-06-01,129081.18083275708,0.0,1,366.3956310892906,1,55362,18,55362
2023-06-02,130004.49782310208,0.0,1,366.3956310892906,1,55411,49,55411
2023-06-05,129835.95583280102,0.0,1,366.3956310892906,1,55445,34,55445
2023-06-06,130121.74442505065,0.0,1,366.3956310892906,1,55466,21,55466
2023-06-07,127787.80425501187,0.0,1,366.3956310892906,1,55516,50,55516
2023-06-08,129381.62525025029,0.0,1,366.3956310892906,1,55548,32,55548
2023-06-09,129795.65231338119,0.0,1,366.3956310892906,1,55607,59,55607
2023-06-12,132265.158866923,0.0,1,366.3956310892906,1,55666,59,55666
2023-06-13,133195.8037698898,0.0,1,366.3956310892906,1,55715,49,55715
2023-06-14,134166.75219227644,0.0,1,366.3956310892906,1,55736,21,55736
2023-06-15,135496.76833313055,0.0,1,366.3956310892906,1,55793,57,55793
2023-06-16,937.416500328487,0.0,-1,366.1783204408134,1,55824,31,55824
2023-06-20,137882.02122246614,0.0,1,375.5979875305533,1,55857,33,55857
2023-06-21,135921.39972755662,0.0,1,375.5979875305533,1,55898,41,55898
2023-06-22,137637.88253057125,0.0,1,375.5979875305533,1,55963,65,55963
2023-06-23,136034.0791238158,0.0,1,375.5979875305533,1,56017,54,56017
2023-06-26,134689.43832845642,0.0,1,375.5979875305533,1,56062,45,56062
2023-06-27,136210.61017795515,0.0,1,375.5979875305533,1,56129,67,56129
2023-06-28,137243.50464366417,0.0,1,375.5979875305533,1,56175,46,56175
2023-06-29,136800.29901837814,0.0,1,375.5979875305533,1,56222,47,56222
2023-06-30,138689.5568956568,0.0,1,375.5979875305533,1,56256,34,56256
2023-07-03,138768.43247303824,138768.43247303824,0,0.0,1,56280,24,56280
2023-07-05,138169.7571029877,138169.7571029877,0,0.0,1,56339,59,56339
2023-07-06,685.0650396880519,0.0,-1,374.35248070386007,1,56370,31,56370
2023-07-07,1014.4952227074536,0.0,-1,374.35248070386007,1,56416,46,56416
2023-07-10,969.5729250229779,0.0,-1,374.35248070386007,1,56452,36,56452
2023-07-11,299.48198456305545,0.0,-1,374.35248070386007,1,56479,27,56479
2023-07-12,-1590.998042991414,0.0,-1,374.35248070386007,1,56526,47,56526
2023-07-13,-3825.882352793473,0.0,-1,374.35248070386007,1,56584,58,56584
2023-07-14,-3751.011856652709,0.0,-1,374.35248070386007,1,56617,33,56617
2023-07-17,-4825.403476272768,0.0,-1,374.35248070386007,1,56661,44,56661
2023-07-18,-6136.011511216988,0.0,-1,374.35248070386007,1,56685,24,56685
2023-07-19,-5207.243006590696,0.0,-1,374.35248070386007,1,56742,57,56742
2023-07-20,-2762.7213075945037,0.0,-1,374.35248070386007,1,56793,51,56793
2023-07-21,-2474.469897452509,0.0,-1,374.35248070386007,1,56816,23,56816
2023-07-24,-2721.5425347170676,0.0,-1,374.35248070386007,1,56832,16,56832
2023-07-25,-3339.224127878435,0.0,-1,374.35248070386007,1,56886,54,56886
2023-07-26,-3530.143893037399,0.0,-1,374.35248070386007,1,56919,33,56919
2023-07-27,-3006.0504200520227,0.0,-1,374.35248070386007,1,56966,47,56966
2023-07-28,-5480.520317504532,0.0,-1,374.35248070386007,1,57022,56,57022
2023-07-31,-5514.212040767859,0.0,-1,374.35248070386007,1,57070,48,57070
2023-08-01,-4559.613214973011,0.0,-1,374.35248070386007,1,57131,61,57131
2023-08-02,-2201.192586538731,0.0,-1,374.35248070386007,1,57184,53,57184
2023-08-03,-2212.423160959821,0.0,-1,374.35248070386007,1,57207,23,57207
2023-08-04,-1018.2387475145224,0.0,-1,374.35248070386007,1,57254,47,57254
2023-08-07,-2291.0371819076245,0.0,-1,374.35248070386007,1,57277,23,57277
2023-08-08,-1089.3657188482466,0.0,-1,374.35248070386007,1,57309,32,57309
2023-08-09,86.1010705618828,0.0,-1,374.35248070386007,1,57364,55,57364
2023-08-10,-175.94566593083437,0.0,-1,374.35248070386007,1,57395,31,57395
2023-08-11,139521.1695583286,139521.1695583286,0,0.0,1,57433,38,57433
2023-08-14,-653.3445846034738,0.0,-1,377.65582925056464,1,57487,54,57487
2023-08-15,974.3520394664665,0.0,-1,377.65582925056464,1,57522,35,57522
2023-08-16,2726.675087189069,0.0,-1,377.65582925056464,1,57575,53,57575
2023-08-17,4259.957753946364,0.0,-1,377.65582925056464,1,57624,49,57624
2023-08-18,4116.448538831144,0.0,-1,377.65582925056464,1,57669,45,57669
2023-08-21,2364.1254911085416,0.0,-1,377.65582925056464,1,57719,50,57719
2023-08-22,2265.934975503391,0.0,-1,377.65582925056464,1,57766,47,57766
2023-08-23,-1140.5206043366925,0.0,-1,377.65582925056464,1,57827,61,57827
2023-08-24,3225.180781799834,0.0,-1,377.65582925056464,1,57885,58,57885
2023-08-25,2145.0851101432054,0.0,-1,377.65582925056464,1,57926,41,57926
2023-08-28,913.9271067863738,0.0,-1,377.65582925056464,1,57971,45,57971
2023-08-29,-2197.9569262382865,0.0,-1,377.65582925056464,1,57999,28,57999
2023-08-30,-2843.7483942567487,0.0,-1,377.65582925056464,1,58042,43,58042
2023-08-31,137064.78546650262,0.0,1,362.5860681088372,1,58090,48,58090
2023-09-01,136839.98210427514,0.0,1,362.5860681088372,1,58127,37,58127
2023-09-05,136956.00964607,0.0,1,362.5860681088372,1,58174,47,58174
2023-09-06,135828.36697425152,0.0,1,362.5860681088372,1,58194,20,58194
2023-09-07,134940.03110738486,0.0,1,362.5860681088372,1,58239,45,58239
2023-09-08,135208.3447977854,0.0,1,362.5860681088372,1,58271,32,58271
2023-09-11,136553.5391104692,0.0,1,362.5860681088372,1,58321,50,58321
2023-09-12,135244.60340459627,0.0,1,362.5860681088372,1,58357,36,58357
2023-09-13,135915.38763059763,0.0,1,362.5860681088372,1,58421,64,58421
2023-09-14,136843.60796495626,0.0,1,362.5860681088372,1,58448,27,58448
2023-09-15,134258.36929934024,0.0,1,362.5860681088372,1,58488,40,58488
2023-09-18,134490.4243829299,0.0,1,362.5860681088372,1,58525,37,58525
2023-09-19,134167.722782313,0.0,1,362.5860681088372,1,58553,28,58553
2023-09-20,131836.2943643732,0.0,1,362.5860681088372,1,58587,34,58587
2023-09-21,129642.64865231475,0.0,1,362.5860681088372,1,58657,70,58657
2023-09-22,129889.20717862876,0.0,1,362.5860681088372,1,58691,34,58691
2023-09-25,130378.69837057567,0.0,1,362.5860681088372,1,58743,52,58743
2023-09-26,128685.42143250741,0.0,1,362.5860681088372,1,58795,52,58795
2023-09-27,129044.38163993515,0.0,1,362.5860681088372,1,58815,20,58815
2023-09-28,129918.21406407746,0.0,1,362.5860681088372,1,58859,44,58859
2023-09-29,130023.36402382902,0.0,1,362.5860681088372,1,58896,37,58896
2023-10-02,131045.85673589594,0.0,1,362.5860681088372,1,58953,57,58953
2023-10-03,128641.91110433436,0.0,1,362.5860681088372,1,59009,56,59009
2023-10-04,130404.07939534329,0.0,1,362.5860681088372,1,59039,30,59039
2023-10-05,129921.83992475855,0.0,1,362.5860681088372,1,59063,24,59063
2023-10-06,132586.8475253585,0.0,1,362.5860681088372,1,59122,59,59122
2023-10-09,132996.5697823215,0.0,1,362.5860681088372,1,59156,34,59156
2023-10-10,133239.5024479544,133239.5024479544,0,0.0,1,59183,27,59183
2023-10-11,-843.2195692446548,0.0,-1,360.35024326694906,1,59240,57,59240
2023-10-12,-169.36461433547083,0.0,-1,360.35024326694906,1,59280,40,59280
2023-10-13,1931.477303910855,0.0,-1,360.35024326694906,1,59319,39,59319
2023-10-16,122.51908271075808,0.0,-1,360.35024326694906,1,59350,31,59350
2023-10-17,134082.72201719906,134082.72201719906,0,0.0,1,59416,66,59416
2023-10-18,134082.72201719906,134082.72201719906,0,0.0,1,59455,39,59455
2023-10-19,132282.7558985703,132282.7558985703,0,0.0,1,59491,36,59491
2023-10-20,132282.7558985703,132282.7558985703,0,0.0,1,59562,71,59562
2023-10-23,132282.7558985703,132282.7558985703,0,0.0,1,59603,41,59603
2023-10-24,132282.7558985703,132282.7558985703,0,0.0,1,59648,45,59648
2023-10-25,132282.7558985703,132282.7558985703,0,0.0,1,59692,44,59692
2023-10-26,132282.7558985703,132282.7558985703,0,0.0,1,59734,42,59734
2023-10-27,132282.7558985703,132282.7558985703,0,0.0,1,59782,48,59782
2023-10-30,132282.7558985703,132282.7558985703,0,0.0,1,59831,49,59831
2023-10-31,132282.7558985703,132282.7558985703,0,0.0,1,59871,40,59871
2023-11-01,132282.7558985703,132282.7558985703,0,0.0,1,59915,44,59915
2023-11-02,132282.7558985703,132282.7558985703,0,0.0,1,59959,44,59959
2023-11-03,132282.7558985703,132282.7558985703,0,0.0,1,59988,29,59988
2023-11-06,132282.7558985703,132282.7558985703,0,0.0,1,60017,29,60017
2023-11-07,132892.88000534454,0.0,1,356.7977232597985,1,60055,38,60055
2023-11-08,132835.79236962297,0.0,1,356.7977232597985,1,60083,28,60083
2023-11-09,131822.48683556516,0.0,1,356.7977232597985,1,60121,38,60121
2023-11-10,134898.0832100646,0.0,1,356.7977232597985,1,60192,71,60192
2023-11-13,134723.2523256673,0.0,1,356.7977232597985,1,60222,30,60222
2023-11-14,137706.08129211923,0.0,1,356.7977232597985,1,60267,45,60267
2023-11-15,137452.75490860478,0.0,1,356.7977232597985,1,60313,46,60313
2023-11-16,137666.83354256063,0.0,1,356.7977232597985,1,60348,35,60348
2023-11-17,137599.04197514127,0.0,1,356.7977232597985,1,60377,29,60377
2023-11-20,139311.6710467883,139311.6710467883,0,0.0,1,60438,61,60438
2023-11-21,139311.6710467883,139311.6710467883,0,0.0,1,60501,63,60501
2023-11-22,139311.6710467883,139311.6710467883,0,0.0,1,60543,42,60543
2023-11-24,139311.6710467883,139311.6710467883,0,0.0,1,60565,22,60565
2023-11-27,139311.6710467883,139311.6710467883,0,0.0,1,60610,45,60610
2023-11-28,-339.6363268777495,0.0,-1,357.51192302919986,1,60673,63,60673
2023-11-29,-243.10810765987844,0.0,-1,357.51192302919986,1,60726,53,60726
2023-11-30,489.79133455001283,0.0,-1,357.51192302919986,1,60767,41,60767
2023-12-01,-378.96263841097243,0.0,-1,357.51192302919986,1,60793,26,60793
2023-12-04,1451.498407498555,0.0,-1,357.51192302919986,1,60860,67,60860
2023-12-05,386.11287687154254,0.0,-1,357.51192302919986,1,60902,42,60902
2023-12-06,1662.4304420857807,0.0,-1,357.51192302919986,1,60941,39,60941
2023-12-07,-225.23251150839496,0.0,-1,357.51192302919986,1,60987,46,60987
2023-12-08,-1018.9089806332195,0.0,-1,357.51192302919986,1,61021,34,61021
2023-12-11,-2284.5011881566024,0.0,-1,357.51192302919986,1,61073,52,61073
2023-12-12,-3482.166130304424,0.0,-1,357.51192302919986,1,61120,47,61120
2023-12-13,-5755.941960770113,0.0,-1,357.51192302919986,1,61161,41,61161
2023-12-14,-4926.51429934238,0.0,-1,357.51192302919986,1,61204,43,61204
2023-12-15,-5720.190768467204,0.0,-1,357.51192302919986,1,61253,49,61253
2023-12-18,-6099.1534068781475,0.0,-1,357.51192302919986,1,61308,55,61308
2023-12-19,-7082.311195208458,0.0,-1,357.51192302919986,1,61351,43,61351
2023-12-20,-5119.570737778151,0.0,-1,357.51192302919986,1,61381,30,61381
2023-12-21,-6302.935203004803,0.0,-1,357.51192302919986,1,61411,30,61411
2023-12-22,-6624.695933731069,0.0,-1,357.51192302919986,1,61444,33,61444
2023-12-26,-7586.403006679611,0.0,-1,357.51192302919986,1,61474,30,61474
2023-12-27,-7947.4900489391,0.0,-1,357.51192302919986,1,61481,7,61481
2023-12-28,-7868.8374258726835,0.0,-1,357.51192302919986,1,61512,31,61512
2023-12-29,-6932.156187536195,0.0,-1,357.51192302919986,1,61559,47,61559
