date,equity,cash,pos,qty,entry_px,decision_date,result_date,buy_th,sell_th,p_day,p_day_source_date,daily_gate_mode,daily_reward_mode,direct_gate_confidence,direct_gate_prob_force_buy,direct_gate_prob_free,direct_gate_prob_force_sell,daily_action,daily_buy_level,daily_sell_level,decision_extreme_base_dir,decision_extreme_region,decision_extreme_label,decision_extreme_window_end_date,decision_extreme_ref_high,decision_extreme_ref_low,decision_extreme_future_max_high,decision_extreme_future_min_low
2015-07-09,142364.25589918013,0.0,1,690.2509376929946,206.87,2015-07-08,2015-07-09,1.3900000000000017,1.5500000000000016,0.22319191505191682,2015-07-08,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,buy,buy_low_held,1.0,2015-07-15,206.76,204.25,211.28,204.77
2015-07-10,143427.24234322735,0.0,1,690.2509376929946,206.87,2015-07-09,2015-07-10,-0.5,1.6200000000000019,0.23919463168107155,2015-07-09,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,buy,buy_low_held,1.0,2015-07-16,207.35,204.77,212.3,204.95
2015-07-13,144890.5743311365,0.0,1,690.2509376929946,206.87,2015-07-10,2015-07-13,-0.5,1.6200000000000019,0.21282898531417468,2015-07-10,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,buy,buy_low_held,1.0,2015-07-17,207.98,204.95,212.55,208.94
2015-07-14,145311.62740312924,0.0,1,690.2509376929946,206.87,2015-07-13,2015-07-14,-0.5,1.6200000000000019,0.18919873057299777,2015-07-13,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,buy,buy_low_held,1.0,2015-07-20,209.9,208.94,213.18,209.65
2015-07-15,145780.99804076046,0.0,1,690.2509376929946,206.87,2015-07-14,2015-07-15,0.9350000000000014,1.0900000000000014,0.15364108112016517,2015-07-14,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,sell,sell_high_broken,0.0,2015-07-21,211.05,209.65,213.18,210.04
2015-07-16,146505.7615253381,0.0,1,690.2509376929946,206.87,2015-07-15,2015-07-16,1.0300000000000014,1.1200000000000014,0.15644487523846948,2015-07-15,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,sell,sell_high_broken,0.0,2015-07-22,211.28,210.04,213.18,210.89
2015-07-17,146712.83680664602,0.0,1,690.2509376929946,206.87,2015-07-16,2015-07-17,0.8850000000000011,0.9350000000000014,0.1361799051653798,2015-07-16,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,sell,sell_high_broken,0.0,2015-07-23,212.3,211.58,213.18,209.75
2015-07-20,146809.47193792302,0.0,1,690.2509376929946,206.87,2015-07-17,2015-07-20,0.8850000000000011,0.9350000000000014,0.14005161969253418,2015-07-17,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,sell,sell_high_broken,0.0,2015-07-24,212.55,211.8,213.18,207.6
2015-07-21,145836.2181157759,0.0,1,690.2509376929946,206.87,2015-07-20,2015-07-21,1.1700000000000015,-0.5,0.15661226826254085,2015-07-20,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,sell,sell_high_held,1.0,2015-07-27,213.18,212.21,212.74,206.26
2015-07-22,146077.80594396844,0.0,1,690.2509376929946,206.87,2015-07-21,2015-07-22,1.2100000000000015,-0.5,0.16721081244583105,2015-07-21,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,sell,sell_high_held,1.0,2015-07-28,212.74,211.39,211.77,206.26
2015-07-23,145366.84747814466,0.0,1,690.2509376929946,206.87,2015-07-22,2015-07-23,1.1300000000000014,0.35000000000000075,0.15852141873556083,2015-07-22,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,sell,sell_high_held,1.0,2015-07-29,211.77,210.89,211.65,206.26
2015-07-24,143896.6129808586,0.0,1,690.2509376929946,206.87,2015-07-23,2015-07-24,1.6250000000000018,0.8200000000000012,0.17896710052681786,2015-07-23,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,sell,sell_high_held,1.0,2015-07-30,211.65,209.75,211.04,206.26
2015-07-27,143019.99428998848,0.0,1,690.2509376929946,206.87,2015-07-24,2015-07-27,1.6500000000000021,0.9600000000000013,0.24963320237197265,2015-07-24,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,buy,buy_low_broken,0.0,2015-07-31,210.37,207.6,211.45,206.26
2015-07-28,144607.57144668238,0.0,1,690.2509376929946,206.87,2015-07-27,2015-07-28,1.840000000000002,1.3750000000000018,0.2084582375141041,2015-07-27,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,buy,buy_low_held,1.0,2015-08-03,207.55,206.26,211.45,206.8
2015-07-29,145318.52991250617,0.0,1,690.2509376929946,206.87,2015-07-28,2015-07-29,1.535000000000002,1.3600000000000017,0.21384789348229918,2015-07-28,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,buy,buy_low_held,1.0,2015-08-04,209.5,206.8,211.45,208.65
2015-07-30,145518.70268443713,0.0,1,690.2509376929946,206.87,2015-07-29,2015-07-30,0.8750000000000013,1.0000000000000013,0.20346673533182122,2015-07-29,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,buy,buy_low_broken,0.0,2015-08-05,211.04,209.31,211.45,208.65
2015-07-31,145263.3098374907,0.0,1,690.2509376929946,206.87,2015-07-30,2015-07-31,0.8950000000000014,0.8950000000000014,0.21985947435184383,2015-07-30,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,buy,buy_low_broken,0.0,2015-08-06,211.02,209.42,211.45,207.65
2015-08-03,144538.54635291308,0.0,1,690.2509376929946,206.87,2015-07-31,2015-08-03,1.0950000000000015,0.8100000000000012,0.2518084858416985,2015-07-31,threshold,counterfactual_5m,,,,,FORCE_BUY,0.255,0.29,buy,buy_low_broken,0.0,2015-08-07,211.45,210.16,211.31,206.87
2015-08-04,144255.54346845896,0.0,1,690.2509376929946,206.87,2015-08-03,2015-08-04,0.5400000000000009,0.6150000000000011,0.24112966194049157,2015-08-03,threshold,counterfactual_5m,,,,,FORCE_BUY,0.25,0.29,buy,buy_low_broken,0.0,2015-08-10,210.53,208.65,211.31,206.87
2015-08-05,144904.37934989037,0.0,1,690.2509376929946,206.87,2015-08-04,2015-08-05,0.8100000000000012,0.7900000000000011,0.24148989623539077,2015-08-04,threshold,counterfactual_5m,,,,,FORCE_BUY,0.25,0.29,buy,buy_low_broken,0.0,2015-08-11,210.25,208.8,211.31,206.87
2015-08-06,144635.96401044118,0.0,1,693.5313546412907,208.225,2015-08-05,2015-08-06,0.8950000000000014,-0.5,0.2617295132138007,2015-08-05,threshold,counterfactual_5m,,,,,FREE,0.25,0.29,buy,buy_low_broken,0.0,2015-08-12,211.31,209.73,210.67,205.36
2015-08-07,144413.91037151834,0.0,1,694.5647863193457,207.21,2015-08-06,2015-08-07,1.8950000000000022,0.0600000000000005,0.2731794129559892,2015-08-06,threshold,counterfactual_5m,,,,,FREE,0.25,0.29,buy,buy_low_broken,0.0,2015-08-13,210.42,207.65,210.67,205.36
2015-08-10,146330.90918175975,0.0,1,694.5647863193457,207.21,2015-08-07,2015-08-10,1.8950000000000022,0.0600000000000005,0.22402868202692794,2015-08-07,threshold,counterfactual_5m,,,,,FORCE_BUY,0.25,0.29,buy,buy_low_broken,0.0,2015-08-14,208.34,206.87,210.67,205.36
2015-08-11,145157.09469288005,0.0,1,694.5647863193457,207.21,2015-08-10,2015-08-11,0.7900000000000011,1.4300000000000017,0.23215359300242341,2015-08-10,threshold,counterfactual_5m,,,,,FORCE_BUY,0.25,0.29,buy,buy_low_broken,0.0,2015-08-17,210.67,209.28,210.59,205.36
2015-08-12,145094.58386211132,0.0,1,694.5647863193457,207.21,2015-08-11,2015-08-12,1.4750000000000019,1.2350000000000017,0.2379138013206882,2015-08-11,threshold,counterfactual_5m,,,,,FORCE_BUY,0.25,0.29,buy,buy_low_broken,0.0,2015-08-18,209.47,207.76,210.68,205.36
2015-08-13,144844.54053903633,0.0,1,694.5647863193457,207.21,2015-08-12,2015-08-13,1.4700000000000017,1.2350000000000017,0.24636653718547377,2015-08-12,threshold,counterfactual_5m,,,,,FORCE_BUY,0.25,0.29,buy,buy_low_held,1.0,2015-08-19,209.14,205.36,210.68,207.35
2015-08-14,145684.96393048274,0.0,1,694.5647863193457,207.21,2015-08-13,2015-08-14,1.3200000000000016,1.5400000000000018,0.24542649185207668,2015-08-13,threshold,counterfactual_5m,,,,,FORCE_BUY,0.25,0.29,buy,buy_low_broken,0.0,2015-08-20,209.55,208.01,210.68,203.9
2015-08-17,146275.3439988542,0.0,1,694.5647863193457,207.21,2015-08-14,2015-08-17,1.3200000000000016,1.5400000000000018,0.21171079283378447,2015-08-14,threshold,counterfactual_5m,,,,,FORCE_BUY,0.25,0.29,buy,buy_low_broken,0.0,2015-08-21,209.51,208.26,210.68,197.52
2015-08-18,145844.7138313362,0.0,1,694.5647863193457,207.21,2015-08-17,2015-08-18,1.3200000000000016,1.5400000000000018,0.22732786994892276,2015-08-17,threshold,counterfactual_5m,,,,,FORCE_BUY,0.25,0.29,buy,buy_low_broken,0.0,2015-08-24,210.59,208.16,210.68,182.4
2015-08-19,144538.93203305584,0.0,1,694.5647863193457,207.21,2015-08-18,2015-08-19,1.3200000000000016,1.5400000000000018,0.23885910557006176,2015-08-18,threshold,counterfactual_5m,,,,,FORCE_BUY,0.25,0.29,buy,buy_low_broken,0.0,2015-08-25,210.68,209.7,210.01,182.4
2015-08-20,141314.0677301751,0.0,1,694.5647863193457,207.21,2015-08-19,2015-08-20,2.2850000000000024,-0.5,0.2544584615442499,2015-08-19,threshold,counterfactual_5m,,,,,FREE,0.25,0.29,buy,buy_low_broken,0.0,2015-08-26,210.01,207.35,208.29,182.4
2015-08-21,137468.2625083249,0.0,1,694.5647863193457,207.21,2015-08-20,2015-08-21,2.3050000000000024,-0.5,0.30342246832460507,2015-08-20,threshold,counterfactual_5m,,,,,FORCE_SELL,0.25,0.29,buy,buy_low_broken,0.0,2015-08-27,208.29,203.9,203.94,182.4
2015-08-24,131856.1790348646,0.0,1,694.5647863193457,207.21,2015-08-21,2015-08-24,2.3050000000000024,-0.5,0.2753488338226126,2015-08-21,threshold,counterfactual_5m,,,,,FREE,0.25,0.29,buy,buy_low_broken,0.0,2015-08-28,203.94,197.52,199.84,182.4
2015-08-25,129057.08294599762,0.0,1,694.5647863193457,207.21,2015-08-24,2015-08-25,-0.5,-0.5,0.2182773335176815,2015-08-24,threshold,counterfactual_5m,,,,,FORCE_BUY,0.25,0.29,buy,buy_low_held,1.0,2015-08-31,197.48,182.4,199.84,186.92
2015-08-26,133303.12191459446,133303.12191459446,0,0.0,,2015-08-25,2015-08-26,-0.5,-0.5,0.26386440002450934,2015-08-25,threshold,counterfactual_5m,,,,,FREE,0.25,0.29,buy,buy_low_held,1.0,2015-09-01,195.45,186.92,199.84,188.37
2015-08-27,135564.10798893662,0.0,1,678.9747970997528,196.33,2015-08-26,2015-08-27,-0.5,-0.5,0.26033352153734945,2015-08-26,threshold,counterfactual_5m,,,,,FORCE_BUY,0.27,0.295,buy,buy_low_held,1.0,2015-09-02,194.79,188.37,199.84,190.73
2015-08-28,135421.52328154567,0.0,1,678.9747970997528,196.33,2015-08-27,2015-08-28,-0.5,2.4300000000000024,0.24402741517525448,2015-08-27,threshold,counterfactual_5m,,,,,FORCE_BUY,0.27,0.295,buy,buy_low_broken,0.0,2015-09-03,199.42,195.21,199.84,190.73
2015-08-31,133303.12191459446,0.0,1,678.9747970997528,196.33,2015-08-28,2015-08-31,-0.5,-0.5,0.2210199903021104,2015-08-28,threshold,counterfactual_5m,,,,,FORCE_BUY,0.27,0.295,buy,buy_low_broken,0.0,2015-09-04,199.84,197.92,199.13,190.73
2015-09-01,130865.60239300635,0.0,1,678.9747970997528,196.33,2015-08-31,2015-09-01,-0.5,-0.5,0.2175354238322481,2015-08-31,threshold,counterfactual_5m,,,,,FORCE_BUY,0.27,0.295,buy,buy_low_broken,0.0,2015-09-08,199.13,197.01,198.05,190.73
2015-09-02,133133.37821531954,0.0,1,678.9747970997528,196.33,2015-09-01,2015-09-02,-0.5,-0.5,0.2138652444162531,2015-09-01,threshold,counterfactual_5m,,,,,FORCE_BUY,0.27,0.295,buy,buy_low_held,1.0,2015-09-09,194.77,190.73,199.47,191.61
2015-09-03,132814.26006068266,0.0,1,678.9747970997528,196.33,2015-09-02,2015-09-03,-0.5,2.3800000000000026,0.23092090458644496,2015-09-02,threshold,counterfactual_5m,,,,,FORCE_BUY,0.27,0.295,buy,buy_low_broken,0.0,2015-09-10,195.46,192.42,199.47,191.61
2015-09-04,130498.95600257248,0.0,1,678.9747970997528,196.33,2015-09-03,2015-09-04,-0.5,-0.5,0.3046194453335232,2015-09-03,threshold,counterfactual_5m,,,,,FORCE_SELL,0.27,0.295,buy,buy_low_broken,0.0,2015-09-11,198.05,194.96,199.47,191.61
2015-09-08,134111.10192314317,0.0,1,678.9747970997528,196.33,2015-09-04,2015-09-08,2.4600000000000026,2.2000000000000024,0.26936625882183535,2015-09-04,threshold,counterfactual_5m,,,,,FORCE_BUY,0.27,0.295,buy,buy_low_held,1.0,2015-09-14,193.86,191.61,199.47,194.25
2015-09-09,132053.80828793094,0.0,1,678.9747970997528,196.33,2015-09-08,2015-09-09,2.3500000000000023,2.2750000000000026,0.2698968460983745,2015-09-08,threshold,counterfactual_5m,,,,,FORCE_BUY,0.27,0.295,buy,buy_low_broken,0.0,2015-09-15,197.61,195.17,199.47,194.25
2015-09-10,132787.10106879866,0.0,1,678.9747970997528,196.33,2015-09-09,2015-09-10,2.4200000000000026,1.3500000000000016,0.2961069116067096,2015-09-09,threshold,counterfactual_5m,,,,,FORCE_SELL,0.265,0.29,buy,buy_low_broken,0.0,2015-09-16,199.47,194.35,200.41,194.25
2015-09-11,133873.46074415825,0.0,1,678.9747970997528,196.33,2015-09-10,2015-09-11,2.3250000000000024,2.190000000000002,0.25274055601236933,2015-09-10,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_held,1.0,2015-09-17,197.22,194.25,202.89,194.53
2015-09-14,133275.96292271046,0.0,1,678.9747970997528,196.33,2015-09-11,2015-09-14,2.000000000000002,2.2700000000000022,0.20876291379805592,2015-09-11,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_held,1.0,2015-09-18,196.82,194.53,202.89,194.96
2015-09-15,134885.13319183688,0.0,1,678.9747970997528,196.33,2015-09-14,2015-09-15,2.0150000000000023,2.2750000000000026,0.22970737482839246,2015-09-14,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-09-21,197.01,195.43,202.89,194.96
2015-09-16,135964.70311922548,0.0,1,678.9747970997528,196.33,2015-09-15,2015-09-16,2.1300000000000026,1.9300000000000024,0.22616637065850034,2015-09-15,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-09-22,198.99,195.96,202.89,192.56
2015-09-17,135387.5745416907,0.0,1,678.9747970997528,196.33,2015-09-16,2015-09-17,2.1300000000000026,1.9300000000000024,0.19932662747932509,2015-09-16,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-09-23,200.41,198.41,202.89,192.56
2015-09-18,132821.04980865365,0.0,1,678.9747970997528,196.33,2015-09-17,2015-09-18,2.3350000000000026,1.805000000000002,0.25118977516121355,2015-09-17,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-09-24,202.89,199.28,198.68,190.56
2015-09-21,133846.30175227427,0.0,1,678.9747970997528,196.33,2015-09-18,2015-09-21,-0.5,2.1200000000000023,0.2387068476933358,2015-09-18,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-09-25,198.68,194.96,197.68,190.56
2015-09-22,131401.99248271517,0.0,1,678.9747970997528,196.33,2015-09-21,2015-09-22,2.4200000000000026,1.780000000000002,0.23218761994429263,2015-09-21,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-09-28,197.68,195.21,195.0,187.64
2015-09-23,131558.15668604808,0.0,1,678.9747970997528,196.33,2015-09-22,2015-09-23,2.4850000000000025,1.5050000000000017,0.20096343984655216,2015-09-22,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-09-29,194.46,192.56,195.0,186.93
2015-09-24,131225.45903546922,0.0,1,678.9747970997528,196.33,2015-09-23,2015-09-24,-0.5,1.4550000000000018,0.23107769092199473,2015-09-23,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-09-30,194.67,192.91,195.0,186.93
2015-09-25,130566.85348228247,0.0,1,678.9747970997528,196.33,2015-09-24,2015-09-25,-0.5,1.515000000000002,0.21250491127338686,2015-09-24,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-10-01,193.45,190.56,195.0,186.93
2015-09-28,128007.11849721639,0.0,1,678.9747970997528,196.33,2015-09-25,2015-09-28,-0.5,0.9150000000000014,0.24882797764508155,2015-09-25,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-10-02,195.0,191.81,195.03,186.93
2015-09-29,127850.95429388345,0.0,1,678.9747970997528,196.33,2015-09-28,2015-09-29,-0.5,0.8300000000000012,0.2557055115098511,2015-09-28,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-10-05,191.91,187.64,198.74,186.93
2015-09-30,129826.77095344373,0.0,1,678.9747970997528,196.33,2015-09-29,2015-09-30,-0.5,1.695000000000002,0.23557668592587952,2015-09-29,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_held,1.0,2015-10-06,189.74,186.93,198.98,189.12
2015-10-01,130641.54070996343,0.0,1,678.9747970997528,196.33,2015-09-30,2015-10-01,-0.5,1.2850000000000015,0.2117335598408029,2015-09-30,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-10-07,191.83,189.44,199.83,189.12
2015-10-02,132345.08847588673,0.0,1,678.9747970997528,196.33,2015-10-01,2015-10-02,-0.5,2.3600000000000025,0.20515786558154583,2015-10-01,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-10-08,192.49,189.82,201.55,189.12
2015-10-05,134484.53806154802,0.0,1,678.9747970997528,196.33,2015-10-02,2015-10-05,-0.5,2.3600000000000025,0.2300621902558676,2015-10-02,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_held,1.0,2015-10-09,195.03,189.12,201.9,196.33
2015-10-06,133893.82998807123,0.0,1,678.9747970997528,196.33,2015-10-05,2015-10-06,1.825000000000002,-0.5,0.18934182375841777,2015-10-05,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_held,1.0,2015-10-12,198.74,196.33,201.9,197.0
2015-10-07,135373.9950457487,0.0,1,678.9747970997528,196.33,2015-10-06,2015-10-07,1.925000000000002,-0.5,0.2038972213717968,2015-10-06,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_held,1.0,2015-10-13,198.98,197.0,202.16,197.48
2015-10-08,136602.93942849926,0.0,1,678.9747970997528,196.33,2015-10-07,2015-10-08,1.1050000000000013,-0.5,0.19441486041214442,2015-10-07,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_held,1.0,2015-10-14,199.83,197.48,202.16,198.59
2015-10-09,136677.62665618025,0.0,1,678.9747970997528,196.33,2015-10-08,2015-10-09,1.1200000000000014,-0.5,0.19434844834037882,2015-10-08,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_held,1.0,2015-10-15,201.55,198.59,202.36,198.94
2015-10-12,136976.37556690414,0.0,1,678.9747970997528,196.33,2015-10-09,2015-10-12,1.1200000000000014,-0.5,0.19216112403745245,2015-10-09,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-10-16,201.9,200.58,203.29,198.94
2015-10-13,135788.16967197956,0.0,1,678.9747970997528,196.33,2015-10-12,2015-10-13,0.7100000000000011,2.2000000000000024,0.18268606804891185,2015-10-12,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-10-19,201.76,200.91,203.37,198.94
2015-10-14,135435.1027774877,0.0,1,678.9747970997528,196.33,2015-10-13,2015-10-14,1.570000000000002,2.2000000000000024,0.2210254261041055,2015-10-13,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-10-20,202.16,200.05,203.84,198.94
2015-10-15,137736.82733965587,0.0,1,678.9747970997528,196.33,2015-10-14,2015-10-15,1.675000000000002,2.490000000000003,0.22005348052458754,2015-10-14,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_held,1.0,2015-10-21,200.87,198.94,203.84,199.64
2015-10-16,138076.31473820572,0.0,1,678.9747970997528,196.33,2015-10-15,2015-10-16,0.9500000000000013,2.4800000000000026,0.1984193907589251,2015-10-15,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_held,1.0,2015-10-22,202.36,199.64,205.51,201.65
2015-10-19,137994.83776255377,0.0,1,678.9747970997528,196.33,2015-10-16,2015-10-19,0.9450000000000012,-0.5,0.18310500672504668,2015-10-16,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-10-23,203.29,201.92,207.95,201.65
2015-10-20,137526.34515255495,0.0,1,678.9747970997528,196.33,2015-10-19,2015-10-20,0.9100000000000013,-0.5,0.18861649451949872,2015-10-19,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-10-26,203.37,202.13,207.95,201.65
2015-10-21,136962.79607096213,0.0,1,678.9747970997528,196.33,2015-10-20,2015-10-21,0.8200000000000012,-0.5,0.22925789443092146,2015-10-20,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_broken,0.0,2015-10-27,203.84,202.55,207.95,201.65
2015-10-22,140249.03408892493,0.0,1,678.9747970997528,196.33,2015-10-21,2015-10-22,0.620000000000001,2.4950000000000028,0.25710942961153654,2015-10-21,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,buy,buy_low_held,1.0,2015-10-28,203.79,201.65,208.98,201.85
2015-10-23,140744.68569080776,0.0,1,678.9747970997528,196.33,2015-10-22,2015-10-23,0.620000000000001,2.4950000000000028,0.1960995113278806,2015-10-22,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_broken,0.0,2015-10-29,205.51,201.85,209.27,205.79
2015-10-26,140527.41375573582,0.0,1,678.9747970997528,196.33,2015-10-23,2015-10-26,0.620000000000001,2.4950000000000028,0.18131532120820015,2015-10-23,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_broken,0.0,2015-10-30,207.95,206.3,209.44,205.79
2015-10-27,140364.45980443188,0.0,1,678.9747970997528,196.33,2015-10-26,2015-10-27,1.4100000000000017,1.1250000000000013,0.17370943635564037,2015-10-26,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_broken,0.0,2015-11-02,207.37,206.56,210.62,205.79
2015-10-28,141708.8299026894,0.0,1,678.9747970997528,196.33,2015-10-27,2015-10-28,1.785000000000002,1.530000000000002,0.1768260559197491,2015-10-27,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_broken,0.0,2015-11-03,207.0,205.79,211.66,206.21
2015-10-29,141980.4198215293,0.0,1,678.9747970997528,196.33,2015-10-28,2015-10-29,-0.5,1.840000000000002,0.1888762741292264,2015-10-28,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_broken,0.0,2015-11-04,208.98,206.21,211.66,207.74
2015-10-30,141247.12704066158,0.0,1,678.9747970997528,196.33,2015-10-29,2015-10-30,1.3050000000000015,1.905000000000002,0.18201187435726318,2015-10-29,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_broken,0.0,2015-11-05,209.27,208.21,211.66,207.74
2015-11-02,142774.82033413602,0.0,1,678.9747970997528,196.33,2015-10-30,2015-11-02,1.3050000000000015,1.905000000000002,0.21375657724414462,2015-10-30,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_broken,0.0,2015-11-06,209.44,207.74,211.66,208.17
2015-11-03,143114.3077326859,0.0,1,678.9747970997528,196.33,2015-11-02,2015-11-03,1.3050000000000015,1.905000000000002,0.1967603502540297,2015-11-02,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_broken,0.0,2015-11-09,210.62,208.17,211.66,206.95
2015-11-04,142639.02537471606,0.0,1,678.9747970997528,196.33,2015-11-03,2015-11-04,0.5650000000000008,2.1200000000000023,0.19555293470339707,2015-11-03,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_held,1.0,2015-11-10,211.66,209.7,211.5,206.95
2015-11-05,142550.75865109309,0.0,1,678.9747970997528,196.33,2015-11-04,2015-11-05,-0.5,1.680000000000002,0.2199739372791961,2015-11-04,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_held,1.0,2015-11-11,211.5,209.72,210.98,206.95
2015-11-06,142659.39461862907,0.0,1,678.9747970997528,196.33,2015-11-05,2015-11-06,-0.5,1.595000000000002,0.20732720227507215,2015-11-05,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_held,1.0,2015-11-12,210.98,209.09,210.32,204.82
2015-11-09,141274.28603254555,0.0,1,678.9747970997528,196.33,2015-11-06,2015-11-09,1.785000000000002,1.1150000000000015,0.19212497896560662,2015-11-06,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_held,1.0,2015-11-13,210.32,208.46,209.49,202.44
2015-11-10,141498.3477155885,0.0,1,678.9747970997528,196.33,2015-11-09,2015-11-10,1.0850000000000013,1.0450000000000013,0.21711258228784916,2015-11-09,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_held,1.0,2015-11-16,209.49,206.95,208.94,202.18
2015-11-11,141029.85510558967,0.0,1,678.9747970997528,196.33,2015-11-10,2015-11-11,-0.5,1.2000000000000015,0.18459396727030428,2015-11-10,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_broken,0.0,2015-11-17,208.6,207.19,208.94,202.18
2015-11-12,139121.93592573935,0.0,1,678.9747970997528,196.33,2015-11-11,2015-11-12,1.825000000000002,-0.5,0.2203208168643693,2015-11-11,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.29,sell,sell_high_held,1.0,2015-11-18,208.94,207.66,208.9,202.18
2015-11-13,136406.03673734033,0.0,1,678.9747970997528,196.33,2015-11-12,2015-11-13,2.3300000000000027,-0.5,0.2871937889844542,2015-11-12,threshold,counterfactual_5m,,,,,FREE,0.265,0.29,buy,buy_low_broken,0.0,2015-11-19,207.06,204.82,209.05,202.18
