date,equity,cash,pos,buy_th,sell_th,p_day,daily_action,daily_buy_level,daily_sell_level,SPY,Return %,SPY %
8/26/2022,211276.8661,0,1,2.35,-0.5,0.250985348,FREE,0.145,0.265,405.31,111.28%,25.93%
8/29/2022,212121.6597,212121.6597,0,1.65,-0.5,0.168843027,FREE,0.145,0.245,402.63,112.12%,25.09%
8/30/2022,209130.1314,0,1,2.05,-0.5,0.189991028,FREE,0.145,0.245,398.21,109.13%,23.72%
8/31/2022,208327.6643,0,1,2.1,2.35,0.195587335,FREE,0.145,0.245,395.18,108.33%,22.78%
9/1/2022,208945.9543,208945.9543,0,1.75,2,0.207810269,FREE,0.145,0.245,396.42,108.95%,23.17%
9/2/2022,208945.9543,208945.9543,0,-0.5,2.35,0.311392874,FORCE_SELL,0.145,0.245,392.24,108.95%,21.87%
9/6/2022,208933.0923,0,1,1.45,-0.5,0.227111411,FREE,0.145,0.245,390.76,108.93%,21.41%
9/7/2022,209548.6089,209548.6089,0,-0.5,2.5,0.262029854,FORCE_SELL,0.145,0.245,397.78,109.55%,23.59%
9/8/2022,208825.7497,208825.7497,0,1.8,2.5,0.233909076,FREE,0.145,0.245,400.38,108.83%,24.40%
9/9/2022,208825.7497,208825.7497,0,1.4,1.85,0.230747284,FREE,0.145,0.245,406.6,108.83%,26.33%
9/12/2022,210736.5066,0,1,-0.5,1.9,0.130609074,FORCE_BUY,0.145,0.245,410.97,110.74%,27.69%
9/13/2022,209787.303,0,1,1.95,2.25,0.219230562,FREE,0.145,0.245,393.1,109.79%,22.13%
9/14/2022,211911.2629,0,1,2.3,-0.5,0.165804818,FREE,0.145,0.245,394.6,111.91%,22.60%
9/15/2022,209017.8443,0,1,2.3,-0.5,0.202055316,FREE,0.145,0.245,390.12,109.02%,21.21%
9/16/2022,207939.5156,207939.5156,0,2.45,2.1,0.193980967,FREE,0.145,0.195,385.56,107.94%,19.79%
9/19/2022,207939.5156,207939.5156,0,2.45,2.1,0.233108886,FORCE_SELL,0.145,0.195,388.55,107.94%,20.72%
9/20/2022,207939.5156,207939.5156,0,1.8,2.15,0.211450615,FREE,0.145,0.245,384.09,107.94%,19.33%
9/21/2022,207939.5156,207939.5156,0,1.85,-0.5,0.293162877,FORCE_SELL,0.145,0.245,377.39,107.94%,17.25%
9/22/2022,207447.2199,207447.2199,0,-0.5,2.15,0.235232877,FREE,0.145,0.245,374.22,107.45%,16.27%
9/23/2022,207447.2199,207447.2199,0,2.5,2.5,0.208697621,FORCE_SELL,0.145,0.195,367.95,107.45%,14.32%
9/26/2022,207447.2199,207447.2199,0,2.35,2.5,0.240263208,FORCE_SELL,0.145,0.195,364.31,107.45%,13.19%
9/27/2022,207447.2199,207447.2199,0,2.35,2.5,0.251890087,FORCE_SELL,0.145,0.195,363.38,107.45%,12.90%
9/28/2022,207447.2199,207447.2199,0,-0.5,2.1,0.256263758,FORCE_SELL,0.145,0.195,370.53,107.45%,15.12%
9/29/2022,207447.2199,207447.2199,0,2.5,2.45,0.214478913,FORCE_SELL,0.145,0.195,362.79,107.45%,12.72%
9/30/2022,207447.2199,207447.2199,0,2.3,-0.5,0.259635676,FORCE_SELL,0.145,0.195,357.18,107.45%,10.97%
10/3/2022,207447.2199,207447.2199,0,2.3,-0.5,0.257813888,FORCE_SELL,0.145,0.195,366.61,107.45%,13.90%
10/4/2022,207447.2199,207447.2199,0,1.9,2.5,0.254927373,FORCE_SELL,0.145,0.195,377.97,107.45%,17.43%
10/5/2022,207447.2199,207447.2199,0,2,2.25,0.241324969,FORCE_SELL,0.135,0.16,377.09,107.45%,17.16%
10/6/2022,207447.2199,207447.2199,0,1.75,2.05,0.267027336,FORCE_SELL,0.135,0.16,373.2,107.45%,15.95%
10/7/2022,207447.2199,207447.2199,0,2.4,-0.5,0.288792787,FORCE_SELL,0.135,0.16,362.79,107.45%,12.72%
10/10/2022,207447.2199,207447.2199,0,2.45,2.35,0.244902225,FORCE_SELL,0.135,0.16,360.02,107.45%,11.86%
10/11/2022,207447.2199,207447.2199,0,2.35,-0.5,0.244542517,FORCE_SELL,0.135,0.16,357.74,107.45%,11.15%
10/12/2022,207447.2199,207447.2199,0,-0.5,-0.5,0.254907648,FORCE_SELL,0.135,0.16,356.56,107.45%,10.78%
10/13/2022,207447.2199,207447.2199,0,-0.5,-0.5,0.295837582,FORCE_SELL,0.135,0.16,365.97,107.45%,13.70%
10/14/2022,207447.2199,207447.2199,0,-0.5,-0.5,0.293736091,FORCE_SELL,0.145,0.165,357.63,107.45%,11.11%
10/17/2022,207447.2199,207447.2199,0,-0.5,-0.5,0.245996101,FORCE_SELL,0.145,0.165,366.82,107.45%,13.97%
10/18/2022,207447.2199,207447.2199,0,2.4,-0.5,0.249656636,FORCE_SELL,0.145,0.165,371.13,107.45%,15.31%
10/19/2022,207447.2199,207447.2199,0,2.2,-0.5,0.233431846,FORCE_SELL,0.145,0.165,368.5,107.45%,14.49%
10/20/2022,207447.2199,207447.2199,0,1.95,2.4,0.273410477,FORCE_SELL,0.155,0.19,365.41,107.45%,13.53%
10/21/2022,207447.2199,207447.2199,0,1.75,-0.5,0.243010955,FORCE_SELL,0.155,0.215,374.29,107.45%,16.29%
10/24/2022,207447.2199,207447.2199,0,1.75,-0.5,0.213498931,FREE,0.155,0.245,378.87,107.45%,17.71%
10/25/2022,207447.2199,207447.2199,0,1.55,-0.5,0.208446805,FORCE_SELL,0.15,0.17,384.92,107.45%,19.59%
10/26/2022,207447.2199,207447.2199,0,1.35,2.25,0.25807246,FORCE_SELL,0.15,0.17,382.02,107.45%,18.69%
10/27/2022,204537.6381,0,1,1.7,1.9,0.247528298,FORCE_BUY,0.255,0.275,379.98,104.54%,18.06%
10/28/2022,206237.2808,206237.2808,0,1.75,-0.5,0.156283176,FREE,0.15,0.17,389.02,106.24%,20.87%
10/31/2022,205800.98,0,1,2.45,-0.5,0.160867857,FORCE_BUY,0.215,0.245,386.21,105.80%,19.99%
11/1/2022,207040.7129,207040.7129,0,1.85,2.45,0.173120243,FREE,0.16,0.185,384.52,107.04%,19.47%
11/2/2022,207040.7129,207040.7129,0,1.15,-0.5,0.232384676,FORCE_SELL,0.16,0.185,374.87,107.04%,16.47%
11/3/2022,205779.6017,0,1,2.45,-0.5,0.171465747,FREE,0.16,0.185,371.01,105.78%,15.27%
11/4/2022,207223.559,207223.559,0,2.1,2.45,0.174931397,FREE,0.16,0.185,376.35,107.22%,16.93%
11/7/2022,209295.4648,0,1,-0.5,2.3,0.145205433,FORCE_BUY,0.16,0.185,379.95,109.30%,18.05%
11/8/2022,210456.8494,0,1,2.25,2.45,0.175029195,FREE,0.16,0.185,382,110.46%,18.69%
11/9/2022,206603.8023,0,1,2,2.3,0.189956037,FORCE_SELL,0.16,0.185,374.13,106.60%,16.24%
11/10/2022,213466.5256,213466.5256,0,2.3,2.3,0.173782473,FREE,0.16,0.185,394.69,113.47%,22.63%
11/11/2022,213466.5256,213466.5256,0,2.3,2.3,0.140729863,FORCE_BUY,0.16,0.185,398.51,113.47%,23.81%
11/14/2022,213466.5256,213466.5256,0,2.45,-0.5,0.179361905,FREE,0.16,0.185,395.12,113.47%,22.76%
11/15/2022,213364.3216,0,1,2.35,-0.5,0.170417185,FREE,0.16,0.185,398.49,113.36%,23.81%
11/16/2022,215628.2235,215628.2235,0,2.3,-0.5,0.172220221,FREE,0.16,0.185,395.45,115.63%,22.86%
11/17/2022,215268.225,0,1,1.95,-0.5,0.143642664,FORCE_BUY,0.16,0.185,394.24,115.27%,22.49%
11/18/2022,216135.4942,0,1,2.45,-0.5,0.151945299,FORCE_BUY,0.16,0.185,396.03,116.14%,23.04%
11/21/2022,215508.224,0,1,2.15,2.5,0.144694708,FORCE_BUY,0.16,0.185,394.59,115.51%,22.60%
11/22/2022,218104.5772,0,1,1.2,-0.5,0.147827014,FORCE_BUY,0.16,0.185,399.9,118.10%,24.25%
11/23/2022,219855.4792,0,1,-0.5,2.5,0.135075635,FORCE_BUY,0.16,0.185,402.42,119.86%,25.03%
11/25/2022,219277.2998,0,1,1.3,-0.5,0.142958693,FORCE_BUY,0.16,0.185,402.33,119.28%,25.00%
11/28/2022,217919.1234,217919.1234,0,1.6,1.45,0.193647808,FORCE_SELL,0.16,0.185,395.91,117.92%,23.01%
11/29/2022,219258.3512,219258.3512,0,1.65,-0.5,0.168486627,FREE,0.16,0.185,395.23,119.26%,22.80%
11/30/2022,219258.3512,219258.3512,0,1.95,1.7,0.227158887,FORCE_SELL,0.16,0.185,407.68,119.26%,26.66%
12/1/2022,220012.8849,220012.8849,0,2,2.5,0.169769585,FREE,0.16,0.185,407.38,120.01%,26.57%
12/2/2022,220012.8849,220012.8849,0,1.9,2.25,0.174314542,FREE,0.16,0.185,406.91,120.01%,26.42%
12/5/2022,220012.8849,220012.8849,0,2.5,-0.5,0.207393042,FORCE_SELL,0.16,0.185,399.59,120.01%,24.15%
12/6/2022,220012.8849,220012.8849,0,2.5,1.4,0.221419686,FORCE_SELL,0.16,0.185,393.83,120.01%,22.36%
12/7/2022,219024.5022,0,1,2.5,1.4,0.179906531,FREE,0.16,0.185,393.16,119.02%,22.15%
12/8/2022,221073.8608,0,1,2.5,1.65,0.159958494,FORCE_BUY,0.16,0.185,396.24,121.07%,23.11%
12/9/2022,221755.1189,221755.1189,0,-0.5,2.2,0.201377615,FORCE_SELL,0.16,0.185,393.28,121.76%,22.19%
12/12/2022,221755.1189,221755.1189,0,-0.5,2.2,0.157902632,FORCE_BUY,0.16,0.185,398.95,121.76%,23.95%
12/13/2022,221755.1189,221755.1189,0,-0.5,2.2,0.226403303,FORCE_SELL,0.16,0.185,401.97,121.76%,24.89%
12/14/2022,221755.1189,221755.1189,0,-0.5,2.2,0.214733846,FORCE_SELL,0.16,0.185,399.4,121.76%,24.09%
12/15/2022,221755.1189,221755.1189,0,2.2,2.2,0.201088319,FORCE_SELL,0.16,0.185,389.63,121.76%,21.06%
12/16/2022,222418.4613,222418.4613,0,2.3,2.5,0.180705131,FREE,0.16,0.185,383.27,122.42%,19.08%
12/19/2022,222418.4613,222418.4613,0,2.45,-0.5,0.237830788,FORCE_SELL,0.16,0.185,380.02,122.42%,18.07%
12/20/2022,222418.4613,222418.4613,0,-0.5,1.9,0.213495135,FORCE_SELL,0.16,0.185,380.54,122.42%,18.23%
12/21/2022,222418.4613,222418.4613,0,2.45,2.5,0.244436824,FORCE_SELL,0.16,0.185,386.23,122.42%,20.00%
12/22/2022,222418.4613,222418.4613,0,2.5,2.2,0.27242098,FORCE_SELL,0.16,0.185,380.72,122.42%,18.29%
12/23/2022,222418.4613,222418.4613,0,2.45,1.65,0.216993722,FORCE_SELL,0.16,0.185,382.91,122.42%,18.97%
12/27/2022,222418.4613,222418.4613,0,2.1,-0.5,0.231994868,FORCE_SELL,0.16,0.185,381.4,122.42%,18.50%
12/28/2022,222418.4613,222418.4613,0,2.25,1.95,0.295654445,FORCE_SELL,0.16,0.185,376.66,122.42%,17.03%
12/29/2022,222418.4613,222418.4613,0,2.35,-0.5,0.232327317,FORCE_SELL,0.16,0.185,383.44,122.42%,19.13%
12/30/2022,222418.4613,222418.4613,0,2.4,2.3,0.196082134,FORCE_SELL,0.16,0.185,382.43,122.42%,18.82%
1/3/2023,222418.4613,222418.4613,0,2.05,2.5,0.271003671,FORCE_SELL,0.16,0.185,380.82,122.42%,18.32%
1/4/2023,222418.4613,222418.4613,0,-0.5,2.4,0.235536659,FORCE_SELL,0.16,0.185,383.76,122.42%,19.23%
1/5/2023,222418.4613,222418.4613,0,1.4,1.9,0.234862572,FORCE_SELL,0.16,0.185,379.38,122.42%,17.87%
1/6/2023,226676.228,226676.228,0,1.95,-0.5,0.177084324,FREE,0.16,0.185,388.08,126.68%,20.57%
1/9/2023,226676.228,226676.228,0,2.2,-0.5,0.192860981,FORCE_SELL,0.16,0.185,387.86,126.68%,20.51%
1/10/2023,226676.228,226676.228,0,1.15,2.5,0.141652084,FORCE_BUY,0.16,0.185,390.58,126.68%,21.35%
1/11/2023,229233.3808,0,1,1.4,-0.5,0.130854716,FORCE_BUY,0.16,0.2,395.52,129.23%,22.89%
1/12/2023,230230.7283,0,1,1.4,-0.5,0.148428852,FORCE_BUY,0.16,0.2,396.96,130.23%,23.33%
1/13/2023,231013.5302,0,1,-0.5,2.25,0.141856,FORCE_BUY,0.16,0.2,398.5,131.01%,23.81%
1/17/2023,230039.3768,0,1,2.5,1.45,0.159089143,FORCE_BUY,0.16,0.2,397.77,130.04%,23.58%
1/18/2023,230810.5816,230810.5816,0,2.45,1.55,0.230313297,FORCE_SELL,0.16,0.2,391.49,130.81%,21.63%
1/19/2023,230496.8435,0,1,2.45,-0.5,0.173033828,FREE,0.16,0.2,388.64,130.50%,20.75%
1/20/2023,230917.1341,230917.1341,0,2.2,1.85,0.175243984,FREE,0.16,0.2,395.88,130.92%,23.00%
1/23/2023,231499.5738,231499.5738,0,2.2,1.85,0.16777702,FREE,0.16,0.2,400.63,131.50%,24.47%
1/24/2023,231499.5738,231499.5738,0,1.05,2.5,0.153544081,FORCE_BUY,0.16,0.2,400.2,131.50%,24.34%
1/25/2023,233718.9826,0,1,2.05,-0.5,0.164965895,FREE,0.16,0.2,400.35,133.72%,24.39%
1/26/2023,235468.8128,0,1,2.25,-0.5,0.135247104,FORCE_BUY,0.16,0.2,404.75,135.47%,25.75%
1/27/2023,236431.2194,0,1,1.15,2.5,0.159527171,FORCE_BUY,0.16,0.2,405.68,136.43%,26.04%
1/30/2023,234343.2086,0,1,2.15,-0.5,0.194796685,FREE,0.16,0.2,400.59,134.34%,24.46%
1/31/2023,236473.9199,0,1,2.2,-0.5,0.155441182,FORCE_BUY,0.16,0.2,406.48,136.47%,26.29%
2/1/2023,236444.732,236444.732,0,1.7,-0.5,0.19732616,FREE,0.16,0.2,410.8,136.44%,27.63%
2/2/2023,236444.732,236444.732,0,1.45,2.45,0.154363906,FORCE_BUY,0.16,0.2,416.78,136.44%,29.49%
2/3/2023,235557.4561,0,1,1.75,2.4,0.198440343,FORCE_BUY,0.25,0.27,412.35,135.56%,28.11%
2/6/2023,235254.0649,0,1,2.45,2.3,0.150718804,FORCE_BUY,0.25,0.27,409.83,135.25%,27.33%
2/7/2023,237423.5978,0,1,-0.5,2.5,0.184078625,FORCE_BUY,0.25,0.27,415.19,137.42%,29.00%
2/8/2023,235505.1927,0,1,2.35,-0.5,0.184933578,FREE,0.16,0.2,410.65,135.51%,27.59%
2/9/2023,233004.3911,0,1,2.5,-0.5,0.217165025,FORCE_BUY,0.25,0.27,407.09,133.00%,26.48%
2/10/2023,233668.4169,0,1,2.5,2.1,0.136778421,FORCE_BUY,0.16,0.2,408.04,133.67%,26.78%
2/13/2023,236210.0332,0,1,2.5,2.1,0.142282272,FORCE_BUY,0.16,0.2,412.83,136.21%,28.26%
2/14/2023,236759.5719,236759.5719,0,2.5,2.1,0.169498884,FREE,0.16,0.2,412.64,136.76%,28.20%
2/15/2023,236759.5719,236759.5719,0,1.55,2.5,0.133733999,FORCE_BUY,0.16,0.2,413.98,136.76%,28.62%
2/16/2023,235798.5466,0,1,2,2.45,0.194257937,FREE,0.16,0.2,408.28,135.80%,26.85%
2/17/2023,235844.8611,0,1,2,2.4,0.125609397,FORCE_BUY,0.16,0.2,407.26,135.84%,26.53%
2/21/2023,231421.8292,0,1,2,2.4,0.255587438,FORCE_SELL,0.16,0.2,399.09,131.42%,23.99%
2/22/2023,231375.5147,0,1,2.25,2.1,0.226828834,FORCE_SELL,0.16,0.2,398.54,131.38%,23.82%
2/23/2023,231369.7254,231369.7254,0,1.9,2.05,0.214912726,FORCE_SELL,0.16,0.2,400.66,131.37%,24.48%
2/24/2023,229980.8848,0,1,2.25,1.85,0.18746176,FREE,0.16,0.2,396.38,129.98%,23.15%
2/27/2023,230996.7014,230996.7014,0,1.3,1.7,0.272810993,FORCE_SELL,0.16,0.185,397.73,131.00%,23.57%
2/28/2023,230996.7014,230996.7014,0,1.35,1.6,0.26820123,FORCE_SELL,0.16,0.185,396.26,131.00%,23.12%
3/1/2023,230996.7014,230996.7014,0,1.4,1.6,0.208527806,FORCE_SELL,0.16,0.185,394.74,131.00%,22.64%
3/2/2023,230996.7014,230996.7014,0,-0.5,1.55,0.21216622,FORCE_SELL,0.16,0.185,397.81,131.00%,23.60%
3/3/2023,230996.7014,230996.7014,0,1.8,2.45,0.224472161,FORCE_SELL,0.16,0.185,404.19,131.00%,25.58%
3/6/2023,230996.7014,230996.7014,0,1.8,-0.5,0.261211312,FORCE_SELL,0.16,0.185,404.47,131.00%,25.67%
3/7/2023,230996.7014,230996.7014,0,2.25,-0.5,0.298804755,FORCE_SELL,0.16,0.185,398.27,131.00%,23.74%
3/8/2023,230996.7014,230996.7014,0,1.95,-0.5,0.208897634,FORCE_SELL,0.16,0.185,398.92,131.00%,23.94%
3/9/2023,230996.7014,230996.7014,0,-0.5,2.25,0.319037874,FORCE_SELL,0.16,0.185,391.56,131.00%,21.66%
3/10/2023,230996.7014,230996.7014,0,-0.5,2.1,0.274921429,FORCE_SELL,0.16,0.185,385.91,131.00%,19.90%
3/13/2023,230996.7014,230996.7014,0,-0.5,2.1,0.272353383,FORCE_SELL,0.15,0.185,385.36,131.00%,19.73%
3/14/2023,230996.7014,230996.7014,0,-0.5,2.3,0.236886429,FORCE_SELL,0.15,0.185,391.73,131.00%,21.71%
3/15/2023,230996.7014,230996.7014,0,2.1,2.3,0.216425328,FORCE_SELL,0.15,0.185,389.28,131.00%,20.95%
3/16/2023,230996.7014,230996.7014,0,1.95,2.3,0.259349343,FORCE_SELL,0.15,0.185,396.11,131.00%,23.07%
3/17/2023,230996.7014,230996.7014,0,-0.5,2.3,0.256950546,FORCE_SELL,0.15,0.185,389.99,131.00%,21.17%
3/20/2023,230996.7014,230996.7014,0,-0.5,2.35,0.193576026,FORCE_SELL,0.15,0.185,393.74,131.00%,22.33%
3/21/2023,232703.0778,0,1,-0.5,2.4,0.121766878,FORCE_BUY,0.18,0.2,398.91,132.70%,23.94%
3/22/2023,233198.9479,233198.9479,0,1.55,2.45,0.202004414,FORCE_SELL,0.18,0.2,392.11,133.20%,21.83%
3/23/2023,233198.9479,233198.9479,0,2.15,2.2,0.203468257,FORCE_SELL,0.18,0.2,393.17,133.20%,22.16%
3/24/2023,235936.4439,0,1,2.25,2.35,0.14442312,FORCE_BUY,0.15,0.2,395.75,135.94%,22.96%
3/27/2023,235811.4712,235811.4712,0,2.25,2.35,0.160638827,FREE,0.15,0.2,396.49,135.81%,23.19%
3/28/2023,235811.4712,235811.4712,0,1.45,1.35,0.131078109,FORCE_BUY,0.15,0.2,395.6,135.81%,22.91%
3/29/2023,236851.2773,0,1,1.5,2.3,0.125240393,FORCE_BUY,0.15,0.2,401.35,136.85%,24.70%
3/30/2023,238812.7296,0,1,-0.5,2.5,0.118222517,FORCE_BUY,0.15,0.2,403.7,138.81%,25.43%
3/31/2023,242085.7555,0,1,-0.5,2.5,0.128926088,FORCE_BUY,0.15,0.2,409.39,142.09%,27.20%
4/3/2023,242570.2106,0,1,-0.5,2.5,0.114629628,FORCE_BUY,0.15,0.2,410.95,142.57%,27.68%
4/4/2023,241590.4888,241590.4888,0,-0.5,2.5,0.153095216,FREE,0.15,0.2,408.67,141.59%,26.97%
4/5/2023,241614.2183,0,1,1.35,-0.5,0.138548196,FORCE_BUY,0.165,0.2,407.6,141.61%,26.64%
4/6/2023,242492.2115,0,1,1.35,1.9,0.134383014,FORCE_BUY,0.165,0.2,409.19,142.49%,27.13%
4/10/2023,243334.6103,0,1,1.95,1.65,0.127397676,FORCE_BUY,0.165,0.2,409.61,143.33%,27.26%
4/11/2023,243192.233,0,1,1.8,1.7,0.147779027,FORCE_BUY,0.165,0.2,409.72,143.19%,27.30%
4/12/2023,241566.7592,0,1,1.55,-0.5,0.172569023,FORCE_BUY,0.185,0.215,408.05,141.57%,26.78%
4/13/2023,245096.5289,0,1,1.65,1.95,0.145829075,FORCE_BUY,0.185,0.215,413.47,145.10%,28.46%
4/14/2023,245096.5289,0,1,1.95,2.05,0.157910656,FORCE_BUY,0.185,0.215,412.46,145.10%,28.15%
4/17/2023,245529.5931,0,1,1.95,2.05,0.124241335,FORCE_BUY,0.185,0.215,413.94,145.53%,28.61%
4/18/2023,245541.4579,0,1,1.95,2.05,0.138386866,FORCE_BUY,0.185,0.215,414.21,145.54%,28.69%
4/19/2023,244971.9488,0,1,0.7,-0.5,0.146187512,FORCE_BUY,0.185,0.215,414.14,144.97%,28.67%
4/20/2023,244265.9949,0,1,1.35,1.55,0.16217787,FORCE_BUY,0.185,0.215,411.88,144.27%,27.97%
4/21/2023,244455.8312,0,1,1.15,1.45,0.128874449,FORCE_BUY,0.185,0.215,412.2,144.46%,28.07%
4/24/2023,244562.6142,0,1,1,1.45,0.127521059,FORCE_BUY,0.185,0.215,412.63,144.56%,28.20%
4/25/2023,243732.0801,243732.0801,0,1.15,1.45,0.275280306,FORCE_SELL,0.185,0.215,406.08,143.73%,26.17%
4/26/2023,243732.0801,243732.0801,0,1.35,1.25,0.245160736,FORCE_SELL,0.185,0.215,404.36,143.73%,25.63%
4/27/2023,243732.0801,243732.0801,0,-0.5,1.4,0.251961499,FORCE_SELL,0.185,0.215,412.41,143.73%,28.13%
4/28/2023,244838.1081,0,1,-0.5,1.4,0.21449149,FREE,0.185,0.215,415.93,144.84%,29.23%
5/1/2023,245002.8356,245002.8356,0,-0.5,1.4,0.251797274,FORCE_SELL,0.185,0.215,415.51,145.00%,29.10%
5/2/2023,245002.8356,245002.8356,0,0.8,2.25,0.287949621,FORCE_SELL,0.185,0.215,410.84,145.00%,27.65%
5/3/2023,245002.8356,245002.8356,0,2.1,-0.5,0.306814695,FORCE_SELL,0.185,0.215,408.02,145.00%,26.77%
5/4/2023,245583.3824,245583.3824,0,2.4,2.45,0.203266634,FREE,0.185,0.215,405.13,145.58%,25.87%
5/5/2023,245583.3824,245583.3824,0,0.75,2.45,0.231211764,FORCE_SELL,0.185,0.215,412.63,145.58%,28.20%
5/8/2023,245589.3355,0,1,0.75,2.45,0.182800828,FORCE_BUY,0.185,0.215,412.74,145.59%,28.24%
5/9/2023,244880.9162,0,1,1,1.3,0.227680513,FORCE_SELL,0.185,0.215,410.93,144.88%,27.67%
5/10/2023,244452.2927,244452.2927,0,1.4,2.25,0.237128603,FORCE_SELL,0.185,0.215,412.85,144.45%,28.27%
5/11/2023,245634.6028,0,1,1,2.3,0.182839073,FORCE_BUY,0.185,0.215,412.13,145.63%,28.05%
5/12/2023,246486.3426,246486.3426,0,1.3,2.4,0.220036486,FORCE_SELL,0.185,0.215,411.59,146.49%,27.88%
5/15/2023,247400.843,0,1,1.8,1.45,0.183866245,FORCE_BUY,0.185,0.215,413.01,147.40%,28.32%
5/16/2023,246363.4098,0,1,1.5,1.45,0.247000329,FORCE_SELL,0.185,0.215,410.25,146.36%,27.46%
5/17/2023,248846.0535,0,1,1,1.75,0.139379091,FORCE_BUY,0.185,0.215,415.23,148.85%,29.01%
5/18/2023,251802.4384,0,1,0.6,2.45,0.136053324,FORCE_BUY,0.185,0.215,419.23,151.80%,30.25%
5/19/2023,251022.8643,0,1,0.4,2.15,0.147183646,FORCE_BUY,0.185,0.215,418.62,151.02%,30.06%
5/22/2023,251814.4318,0,1,0.4,2.15,0.153839255,FORCE_BUY,0.185,0.215,418.79,151.81%,30.12%
5/23/2023,248702.1321,0,1,1.35,1.35,0.208450616,FREE,0.185,0.215,414.09,148.70%,28.66%
5/24/2023,247604.7316,0,1,1.75,1.65,0.156752201,FORCE_BUY,0.185,0.215,411.09,147.60%,27.72%
5/25/2023,248216.3975,0,1,1.2,1.85,0.157570475,FORCE_BUY,0.185,0.215,414.65,148.22%,28.83%
5/26/2023,252156.2451,0,1,-0.5,1.95,0.154009493,FORCE_BUY,0.185,0.215,420.02,152.16%,30.50%
5/30/2023,252054.3008,0,1,1.15,-0.5,0.158137854,FORCE_BUY,0.2,0.275,420.18,152.05%,30.55%
5/31/2023,250902.9298,0,1,1.5,-0.5,0.154882695,FORCE_BUY,0.2,0.275,417.85,150.90%,29.82%
6/1/2023,252522.0607,252522.0607,0,1.5,-0.5,0.156271951,FREE,0.15,0.275,421.82,152.52%,31.06%
6/2/2023,252522.0607,252522.0607,0,1.5,2.4,0.141768328,FORCE_BUY,0.165,0.275,427.92,152.52%,32.95%
6/5/2023,252525.0201,0,1,1.5,2.4,0.158507402,FORCE_BUY,0.165,0.275,427.1,152.53%,32.70%
6/6/2023,253614.1023,0,1,-0.5,1.15,0.136235299,FORCE_BUY,0.165,0.275,428.03,153.61%,32.99%
6/7/2023,253318.6069,0,1,1.3,1.15,0.170145442,FREE,0.165,0.275,426.55,153.32%,32.53%
6/8/2023,254636.7995,0,1,1.35,1.25,0.14598547,FORCE_BUY,0.15,0.275,429.13,154.64%,33.33%
6/9/2023,255215.9974,255215.9974,0,1.55,2,0.152394692,FREE,0.15,0.275,429.9,155.22%,33.57%
6/12/2023,255215.9974,255215.9974,0,1.55,2,0.124969637,FORCE_BUY,0.15,0.275,433.8,155.22%,34.78%
6/13/2023,255215.9974,255215.9974,0,1.55,2,0.12259897,FORCE_BUY,0.15,0.275,436.66,155.22%,35.67%
6/14/2023,255169.3101,0,1,1.55,-0.5,0.15069644,FREE,0.15,0.275,437.18,155.17%,35.83%
6/15/2023,256359.3631,256359.3631,0,1.6,1.85,0.172320943,FREE,0.15,0.275,442.6,156.36%,37.51%
6/16/2023,255539.6363,0,1,1.65,1.7,0.190381418,FREE,0.15,0.275,439.46,155.54%,36.54%
6/20/2023,254283.8847,0,1,1.65,1.7,0.141755521,FORCE_BUY,0.15,0.275,437.18,154.28%,35.83%
6/21/2023,252894.4189,0,1,1.75,-0.5,0.160925213,FREE,0.15,0.275,434.94,152.89%,35.13%
6/22/2023,253812.9779,0,1,-0.5,1.05,0.126501628,FORCE_BUY,0.15,0.275,436.51,153.81%,35.62%
6/23/2023,252528.2395,252528.2395,0,1.4,0.7,0.21158697,FREE,0.15,0.275,433.21,152.53%,34.60%
6/26/2023,252696.6554,252696.6554,0,-0.5,0.9,0.238309473,FREE,0.15,0.275,431.44,152.70%,34.05%
6/27/2023,253497.883,253497.883,0,-0.5,1.5,0.239156951,FREE,0.15,0.275,436.17,153.50%,35.52%
6/28/2023,254261.2366,0,1,0.95,1.5,0.215985625,FREE,0.15,0.275,436.39,154.26%,35.58%
6/29/2023,255205.8413,0,1,-0.5,1.2,0.192346929,FREE,0.15,0.275,438.11,155.21%,36.12%
6/30/2023,257843.6127,0,1,1.2,2.4,0.135046452,FORCE_BUY,0.15,0.275,443.28,157.84%,37.72%
7/3/2023,258507.4227,0,1,1.2,2.4,0.117841845,FORCE_BUY,0.15,0.275,443.79,158.51%,37.88%
7/5/2023,257855.2585,0,1,1,1.4,0.133044783,FORCE_BUY,0.15,0.275,443.13,157.86%,37.68%
7/6/2023,255910.4116,0,1,0.85,-0.5,0.131432107,FORCE_BUY,0.15,0.275,439.66,155.91%,36.60%
7/7/2023,256160.8824,0,1,1,1.2,0.198093919,FREE,0.15,0.275,438.55,156.16%,36.25%
7/10/2023,256727.2354,0,1,1,1.2,0.116447769,FORCE_BUY,0.15,0.275,439.66,156.73%,36.60%
7/11/2023,258309.5206,0,1,1,1.2,0.141068026,FORCE_BUY,0.15,0.275,442.46,158.31%,37.47%
7/12/2023,260639.1583,0,1,1,1.2,0.141945922,FORCE_BUY,0.15,0.275,446.02,160.64%,38.58%
7/13/2023,262373.2495,0,1,1,1.2,0.133602429,FORCE_BUY,0.15,0.275,449.56,162.37%,39.68%
7/14/2023,262735.7688,0,1,0.7,-0.5,0.15049022,FREE,0.15,0.275,449.28,162.74%,39.59%
