klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,feat_zs_cnt,direction_encoded
255.0,2023/05/01 22:15,4453.5,4455.0,4453.5,4455.0,775.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.16911265057501923,0.2359886127591138,0.32054493804662343,7.196077118303229e-05,52.38553479804276,33.021248786772205,44.767117744819856,9.529510870676901,775.0,4.75,0.16911265057501923,0.32054493804662343,0.2359886127591138,52.38553479804276,33.021248786772205,44.767117744819856,9.529510870676901,34.44444444444444,18.88888888888889,39.90742742579753,0.033681374200067365,0.033681374200067365,0.0,0.0,1.5,1,1113.0,1120.0,0.21885521885521886,59.0,1,best_24h,314.0,4464.75,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.4444444444444444,4.5,15.0,0.001011008762075938,4.75,8.0,0.001065440475522907,1.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
264.0,2023/05/01 23:00,4456.5,4456.75,4456.25,4456.75,241.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.28519680797932556,0.44175999476289346,0.5843583987525562,0.00013116348086002514,59.6199610680462,91.85479581786419,79.87391890717464,115.81654963924325,241.0,3.25,0.28519680797932556,0.5843583987525562,0.44175999476289346,59.6199610680462,91.85479581786419,79.87391890717464,115.81654963924325,19.35483870967742,19.35483870967742,27.853696449698294,0.005609783462358353,0.011220196353436185,0.0,0.25,0.25,1,265.0,265.0,1.6043080720255791,151.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.19327731092436976,29.75,54.0,0.006639513474306757,3.25,10.0,0.0007297631076681262,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
265.0,2023/05/01 23:05,4456.75,4457.0,4456.5,4457.0,265.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.31516944741878805,0.48115617569024194,0.638740899399636,0.00014336571622254417,60.81412873186713,94.56986387857611,84.77256723097513,114.16445717377806,265.0,3.5,0.31516944741878805,0.638740899399636,0.48115617569024194,60.81412873186713,94.56986387857611,84.77256723097513,114.16445717377806,22.807017543859647,14.035087719298245,27.564826975400116,0.005609468783306221,0.011219566924716706,0.0,0.25,0.25,1,266.0,266.0,1.6098272380525018,150.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.20168067226890757,29.75,54.0,0.006639513474306757,3.5,11.0,0.0007858987313349051,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
266.0,2023/05/01 23:10,4456.75,4458.25,4456.5,4457.75,777.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.4043872916333888,0.5317045871444155,0.7338982329611099,0.00016471718731293796,64.23159391904392,91.25170412417894,86.93227952870973,99.89055331511736,777.0,4.75,0.4043872916333888,0.7338982329611099,0.5317045871444155,64.23159391904392,91.25170412417894,86.93227952870973,99.89055331511736,26.666666666666668,13.333333333333334,27.976863143823916,0.022437875133224885,0.03926848423650847,0.5,0.25,1.0,1,267.0,267.0,1.6263810218159387,149.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.24369747899159663,29.75,54.0,0.006639513474306757,4.75,12.0,0.0010665768496687998,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
267.0,2023/05/01 23:15,4457.75,4458.25,4457.25,4458.0,389.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.4613225913590253,0.5893699110642936,0.8200312067438063,0.0001840413628796487,65.31739369218977,91.60370018535005,88.48941974758984,97.83226106087051,389.0,4.75,0.4613225913590253,0.8200312067438063,0.5893699110642936,65.31739369218977,91.60370018535005,88.48941974758984,97.83226106087051,23.333333333333332,13.333333333333334,27.92656772445987,0.00560821042005496,0.022435358124404062,0.25,0.5,0.25,1,268.0,268.0,1.6318977119784657,148.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.24369747899159663,29.75,54.0,0.006639513474306757,4.75,13.0,0.0010665768496687998,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
268.0,2023/05/01 23:20,4457.75,4458.25,4457.75,4458.25,139.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.49398772761997267,0.6511183770167902,0.8981122408267765,0.00020155667783990352,66.41532701519763,94.40246679023336,90.46043542847102,102.28652951375807,139.0,4.75,0.49398772761997267,0.8981122408267765,0.6511183770167902,66.41532701519763,94.40246679023336,90.46043542847102,102.28652951375807,25.925925925925924,1.8518518518518516,32.12228907747464,0.01121642084010992,0.01121642084010992,0.0,0.0,0.5,1,269.0,269.0,1.6374137834352043,147.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.24369747899159663,29.75,54.0,0.006639513474306757,4.75,14.0,0.0010665768496687998,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
269.0,2023/05/01 23:25,4458.25,4458.25,4457.0,4457.75,413.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.41287604151352086,0.7027278822059804,0.9091659029627408,0.00020403102454187024,62.175956322587595,90.71275563793334,90.54454216495846,91.0491825838831,413.0,4.75,0.41287604151352086,0.9091659029627408,0.7027278822059804,62.175956322587595,90.71275563793334,90.54454216495846,91.0491825838831,26.41509433962264,7.547169811320755,33.79609382590899,-0.011215162900241127,0.028045770697778773,0.0,0.75,0.5,0,270.0,272.0,1.6263810218159387,146.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.24369747899159663,29.75,54.0,0.006639513474306757,4.75,15.0,0.0010665768496687998,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
272.0,2023/05/01 23:40,4457.5,4458.25,4457.25,4458.25,283.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.2006796469848453,0.7889245351162479,0.8892643586086706,0.0001995486360176262,64.24377986451753,85.80041244490954,85.46793111107007,86.4653751125885,283.0,4.75,0.2006796469848453,0.8892643586086706,0.7889245351162479,64.24377986451753,85.80041244490954,85.46793111107007,86.4653751125885,25.0,10.416666666666668,34.85063053219387,0.01682557487380819,0.022435358124404062,0.0,0.25,0.75,1,273.0,273.0,1.6374137834352043,143.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.24369747899159663,29.75,54.0,0.006639513474306757,4.75,18.0,0.0010665768496687998,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
273.0,2023/05/01 23:45,4458.0,4458.5,4457.75,4457.75,342.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.11663106064648332,0.8035034176970584,0.8618189480203,0.000193385549532628,59.79493828795989,78.03360829660636,82.98982350624883,68.12117787732143,342.0,5.0,0.11663106064648332,0.8618189480203,0.8035034176970584,59.79493828795989,78.03360829660636,82.98982350624883,68.12117787732143,27.659574468085108,10.638297872340425,35.53590295449748,-0.0056078959174517716,0.016824631260164882,0.5,0.0,0.25,0,274.0,275.0,1.6263810218159387,142.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.25210084033613445,29.75,54.0,0.006639513474306757,5.0,19.0,0.0011227124733355787,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
275.0,2023/05/01 23:55,4457.75,4458.75,4457.75,4458.25,468.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.06221145485827928,0.8206667369843036,0.8517724644134432,0.0001911211055999529,62.68479794756741,76.34827035404726,79.4498795721421,70.14505191785759,468.0,5.25,0.06221145485827928,0.8517724644134432,0.8206667369843036,62.68479794756741,76.34827035404726,79.4498795721421,70.14505191785759,31.914893617021278,12.76595744680851,35.44731052279575,0.01121642084010992,0.02243284168021984,0.5,0.0,0.5,1,276.0,276.0,1.6374137834352043,140.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.2605042016806723,29.75,54.0,0.006639513474306757,5.25,21.0,0.0011788480970023577,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
276.0,2023/05/02,4458.25,4458.75,4458.0,4458.75,242.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.09972894860805548,0.8331328555603104,0.8829973298643381,0.00019812065734920817,65.45765090041077,84.2321802360315,81.04397979343855,90.60858112121738,242.0,5.25,0.09972894860805548,0.8829973298643381,0.8331328555603104,65.45765090041077,84.2321802360315,81.04397979343855,90.60858112121738,31.914893617021278,12.76595744680851,35.9765842609634,0.011215162900241127,0.016823687752355317,0.0,0.25,0.5,1,277.0,277.0,1.648444070647603,139.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.2605042016806723,29.75,54.0,0.006639513474306757,5.25,22.0,0.0011788480970023577,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
277.0,2023/05/02 00:05,4458.5,4459.0,4458.25,4458.75,495.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.10282520414798069,0.8459860060788079,0.8973986081527983,0.00020134561088729864,65.45765090041077,85.78441645365062,82.62412534684258,92.1049986672667,495.0,5.5,0.10282520414798069,0.8973986081527983,0.8459860060788079,65.45765090041077,85.78441645365062,82.62412534684258,92.1049986672667,31.25,12.5,36.46805273211907,0.0056072670180554,0.01682274435036169,0.25,0.25,0.25,1,278.0,278.0,1.648444070647603,138.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.2689075630252101,29.75,54.0,0.006639513474306757,5.5,23.0,0.0012349837206691366,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
278.0,2023/05/02 00:10,4458.75,4459.0,4458.5,4459.0,195.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.11585905606854463,0.8604683880873761,0.9183979161216484,0.0002060503104597686,66.88460609868892,90.52294430243374,85.2570649987063,101.05470290988862,195.0,5.5,0.11585905606854463,0.9183979161216484,0.8604683880873761,66.88460609868892,90.52294430243374,85.2570649987063,101.05470290988862,29.166666666666668,12.5,36.72033467982485,0.005606952621250351,0.0112145340361108,0.0,0.25,0.25,1,279.0,279.0,1.6539582866113476,137.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.2689075630252101,29.75,54.0,0.006639513474306757,5.5,24.0,0.0012349837206691366,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
279.0,2023/05/02 00:15,4459.0,4459.75,4459.0,4459.75,463.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.1979919424138763,0.8852173808891106,0.9842133520960488,0.00022080703082822764,70.78390537723736,93.68196286828916,88.06536428856725,104.91516002773301,463.0,6.25,0.1979919424138763,0.9842133520960488,0.8852173808891106,70.78390537723736,93.68196286828916,88.06536428856725,104.91516002773301,32.6530612244898,12.244897959183673,37.34420687801918,0.016819914779098454,0.016819914779098454,0.0,0.0,0.75,1,280.0,280.0,1.6704972251807837,136.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.29411764705882354,29.75,54.0,0.006639513474306757,6.25,25.0,0.0014033905916694734,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
280.0,2023/05/02 00:20,4459.75,4459.75,4458.5,4458.5,328.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.06340730428783958,0.8931432939250905,0.9248469460690103,0.0002074842733059231,58.43418631723665,79.12130857885944,85.0840123853313,67.19590096591571,328.0,6.25,0.06340730428783958,0.9248469460690103,0.8931432939250905,58.43418631723665,79.12130857885944,85.0840123853313,67.19590096591571,23.404255319148938,17.02127659574468,35.80458307846142,-0.02802847693256348,0.028036335090277,0.0,0.0,1.25,0,281.0,284.0,1.6429292362902321,135.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.29411764705882354,29.75,54.0,0.006639513474306757,6.25,26.0,0.0014033905916694734,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
284.0,2023/05/02 00:40,4458.5,4459.75,4458.25,4459.75,502.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.04658236602475929,0.8415319093253586,0.818240726312979,0.0001835521886353621,65.38506682300911,74.4616726261271,70.8588701006255,81.6672776771303,502.0,6.25,-0.04658236602475929,0.818240726312979,0.8415319093253586,65.38506682300911,74.4616726261271,70.8588701006255,81.6672776771303,27.77777777777778,22.22222222222222,28.217955474207965,0.028036335090277,0.03364548870072338,0.0,0.25,1.25,1,285.0,285.0,1.6704972251807837,131.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.29411764705882354,29.75,54.0,0.006639513474306757,6.25,30.0,0.0014033905916694734,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
285.0,2023/05/02 00:45,4459.75,4459.75,4458.5,4458.75,305.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.11866304970429375,0.8266990281123219,0.767367503260175,0.0001721373422766256,56.63939390705944,70.85323629620595,70.85699216581898,70.84572455697989,305.0,6.25,-0.11866304970429375,0.767367503260175,0.8266990281123219,56.63939390705944,70.85323629620595,70.85699216581898,70.84572455697989,26.785714285714285,19.642857142857142,27.30128832495135,-0.022422781546050787,0.028036335090277,0.0,0.25,1.0,0,286.0,290.0,1.648444070647603,130.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.29411764705882354,29.75,54.0,0.006639513474306757,6.25,31.0,0.0014033905916694734,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
290.0,2023/05/02 01:10,4459.0,4460.75,4458.5,4460.5,982.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.03079551245635792,0.7389566273182419,0.7235588710900629,0.00016229311202106372,65.45068002800237,78.60094993500354,74.01006105604529,87.78272769292005,982.0,7.25,-0.03079551245635792,0.7235588710900629,0.7389566273182419,65.45068002800237,78.60094993500354,74.01006105604529,87.78272769292005,23.809523809523807,19.047619047619047,21.69966374009001,0.03363982955819691,0.0504654031624986,0.25,0.5,1.5,1,291.0,291.0,1.687030601950454,125.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.3277310924369748,29.75,54.0,0.006639513474306757,7.25,36.0,0.0016279330863365892,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
291.0,2023/05/02 01:15,4460.5,4460.75,4459.25,4460.0,443.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.008346525239840918,0.739999942973222,0.7441732055931425,0.00016691228823924336,61.16293519946369,79.06729995666902,75.6958073562532,85.81028515750066,443.0,7.25,0.008346525239840918,0.7441732055931425,0.739999942973222,61.16293519946369,79.06729995666902,75.6958073562532,85.81028515750066,21.21212121212121,18.181818181818183,20.699138308105557,-0.011209505660800359,0.03363794360038123,0.25,0.75,0.5,0,292.0,293.0,1.6760089686098656,124.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.3277310924369748,29.75,54.0,0.006639513474306757,7.25,37.0,0.0016279330863365892,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
293.0,2023/05/02 01:25,4460.0,4460.75,4459.75,4460.25,337.0,2s,2s,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.04297476821039514,0.7477404866320704,0.769227870737268,0.00017252268551852445,62.584307751066184,78.57536563730743,76.93524904785284,81.85559881621663,337.0,7.25,0.04297476821039514,0.769227870737268,0.7477404866320704,62.584307751066184,78.57536563730743,76.93524904785284,81.85559881621663,17.647058823529413,17.647058823529413,18.357930479948156,0.005605381165919282,0.022422781546050787,0.5,0.25,0.25,1,294.0,294.0,1.6815200941651252,122.0,1,best_24h,415.0,4385.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.3277310924369748,29.75,54.0,0.006639513474306757,7.25,39.0,0.0016279330863365892,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
