klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_zs_cnt,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,direction_encoded
4959.0,2023/08/09 11:15,446.925,447.08,446.2,446.39,1023968.0,1,1,1,buy,False,1.2216013448221277,4.420400000000029,40.0,0.009809586960554891,-0.2572857514374103,-0.4325743681524076,-0.5612172438711127,-0.001252262642300256,24.252935074812342,11.816034206894198,17.452522117970965,0.5430583847406609,1023968.0,4.420400000000029,-0.2572857514374103,-0.5612172438711127,-0.4325743681524076,24.252935074812342,11.816034206894198,17.452522117970965,0.5430583847406609,5.39508684087028,39.77624784853696,48.279397294465454,-0.11970688594283717,0.1972209771402948,0.15499999999997272,0.18999999999999773,0.535000000000025,0,4960.0,4960.0,1.1189766795851173,176.0,1,best_24h,5135.0,451.385,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.0,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
4960.0,2023/08/09 11:20,446.38,446.38,445.875,446.03,1068540.0,1,1,1,buy,False,1.6137334246685213,4.745400000000018,41.0,0.01053081484992694,-0.3398740665646207,-0.47505862647298513,-0.6449956597552955,-0.0014397076666631166,21.99180335888778,9.808820312383945,14.904621516108623,-0.3827820950654086,1068540.0,4.745400000000018,-0.3398740665646207,-0.6449956597552955,-0.47505862647298513,21.99180335888778,9.808820312383945,14.904621516108623,-0.3827820950654086,5.203821367663571,43.27110279358265,50.44014335553974,-0.07840853084816138,0.11326044294925607,0.0,0.15499999999997272,0.35000000000002274,0,4961.0,4961.0,1.2005918884380016,175.0,1,best_24h,5135.0,451.385,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.0,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
4961.0,2023/08/09 11:25,446.011,446.16,445.85,446.02,810372.0,1,1,1,buy,False,1.7398521666505709,4.770399999999995,42.0,0.010586293918340126,-0.36643637794282014,-0.5208631737158377,-0.7040813626872477,-0.001572109911432961,21.930639477752422,8.67355126914687,12.827598100454704,0.3654576065312014,810372.0,4.770399999999995,-0.36643637794282014,-0.7040813626872477,-0.5208631737158377,21.930639477752422,8.67355126914687,12.827598100454704,0.3654576065312014,2.8160648197509466,44.04727455489683,53.12169029121453,0.002017887451196878,0.06953011102388747,0.1400000000000432,0.16100000000000136,0.008999999999957708,1,4962.0,4962.0,1.2028608582574793,174.0,1,best_24h,5135.0,451.385,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.0,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
4962.0,2023/08/09 11:30,446.02,446.3999,445.71,446.39,1138567.0,1,1,1,buy,False,1.7398521666505709,4.910400000000038,43.0,0.010896976701454347,-0.30715362819164627,-0.5592573772397935,-0.7128341913356167,-0.0015920401315019023,29.719201564031636,14.849034179431337,13.501410126780247,17.54428228473352,1138567.0,4.910400000000038,-0.30715362819164627,-0.7128341913356167,-0.5592573772397935,29.719201564031636,14.849034179431337,13.501410126780247,17.54428228473352,6.205264541762853,39.83610388851538,54.54477170630475,0.0829559212591374,0.15478674474434562,0.009900000000016007,0.3100000000000023,0.37000000000000455,1,4963.0,4965.0,1.1189766795851173,173.0,1,best_24h,5135.0,451.385,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.0,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
4965.0,2023/08/09 11:45,445.95,446.17,445.5,445.53,614716.0,1,1,1,buy,False,1.7398521666505709,5.120400000000018,46.0,0.011363000876125488,-0.26402437856142047,-0.6541391454539442,-0.7861513347346545,-0.0017572714889541304,23.263766978683577,11.982245811526859,14.748916700128206,6.4489040343241655,614716.0,5.120400000000018,-0.26402437856142047,-0.7861513347346545,-0.6541391454539442,23.263766978683577,11.982245811526859,14.748916700128206,6.4489040343241655,3.565960609438553,49.636566332219324,60.23052242552223,-0.0941809619912582,0.1503928170594873,0.22000000000002728,0.029999999999972715,0.4200000000000159,0,4966.0,4966.0,1.3141651516171793,170.0,1,best_24h,5135.0,451.385,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.0,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
4966.0,2023/08/09 11:50,445.55,445.66,445.175,445.32,753808.0,1,1,1,buy,False,1.7398521666505709,5.4454000000000065,47.0,0.012084228765497538,-0.27941503673090784,-0.6890660250453078,-0.8287735434107617,-0.0018531733935432295,21.95486637461613,10.053690939878067,13.183841446711492,3.7933899262112156,753808.0,5.4454000000000065,-0.27941503673090784,-0.8287735434107617,-0.6890660250453078,21.95486637461613,10.053690939878067,13.183841446711492,3.7933899262112156,3.4406597346716166,52.55360344209454,62.19339014940714,-0.051621591291666075,0.10894592014376674,0.11000000000001364,0.1449999999999818,0.2300000000000182,0,4967.0,4967.0,1.3619419743106076,169.0,1,best_24h,5135.0,451.385,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.0,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
4967.0,2023/08/09 11:55,445.32,445.47,444.96,445.395,942936.0,1p,1p,1,buy,False,2.78812736383953,5.660400000000038,48.0,0.012561348753851441,-0.2511549795188457,-0.722360003892873,-0.8479374936522959,-0.0018965925774393638,23.496612762251516,13.5420832679268,13.303255383513996,14.019739036752412,942936.0,5.660400000000038,-0.2511549795188457,-0.8479374936522959,-0.722360003892873,23.496612762251516,13.5420832679268,13.303255383513996,14.019739036752412,3.3753077734783936,52.04783679212159,63.21679815295639,0.01684182161142294,0.11461704422870546,0.07500000000004547,0.36000000000001364,0.07499999999998863,1,5886.0,5901.0,1.3448736514779038,168.0,1,best_24h,5135.0,451.385,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
4967.0,2023/08/09 11:55,445.32,445.47,444.96,445.395,942936.0,1,1,1,buy,False,3.9023890499162803,5.660400000000038,48.0,0.012561348753851441,-0.2510117883491396,-0.7225795700655443,-0.8480854642401141,-0.0018969229212353893,23.569726501736852,13.542083268094688,13.303255387168463,14.01973902994714,942936.0,5.660400000000038,-0.2510117883491396,-0.8480854642401141,-0.7225795700655443,23.569726501736852,13.542083268094688,13.303255387168463,14.01973902994714,3.3753077734783936,52.04783679212159,63.743007405740435,0.01684182161142294,0.11461704422870546,0.07500000000004547,0.36000000000001364,0.07499999999998863,1,4968.0,5885.0,1.3448736514779038,168.0,1,best_24h,5135.0,451.385,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.0,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
4973.0,2023/08/09 12:25,445.86,446.205,445.83,445.965,349641.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.1627429893905914,-0.7059267737892498,-0.6245552790939541,-0.0013983554245350423,37.192787970566464,64.43077493458205,51.61058735337454,90.07115009699706,349641.0,1.2450000000000045,0.1627429893905914,-0.6245552790939541,-0.7059267737892498,37.192787970566464,64.43077493458205,51.61058735337454,90.07115009699706,20.178282009723617,29.713668287412187,57.86537011646037,0.023549993271421824,0.08411277841329655,0.2400000000000091,0.03000000000002956,0.10499999999996135,1,4974.0,4974.0,0.2472615564001593,209.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,1.2450000000000045,7.0,0.0027980043149946165,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4974.0,2023/08/09 12:30,445.965,446.56,445.94,446.53,604700.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.2704559756651044,-0.6721197768311118,-0.5368917889985596,-0.0012021012653857365,47.78029079284285,75.66218328972076,59.62778599882327,107.73097787151573,604700.0,1.6000000000000227,0.2704559756651044,-0.5368917889985596,-0.6721197768311118,47.78029079284285,75.66218328972076,59.62778599882327,107.73097787151573,25.395411352837566,24.14666166541646,53.91217112568165,0.12669155651228184,0.1390321567923946,0.03000000000002956,0.024999999999977263,0.5649999999999977,1,4975.0,4978.0,0.3734799453564079,208.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,1.6000000000000227,8.0,0.0035958288385473363,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4978.0,2023/08/09 12:50,446.59,446.59,446.36,446.4426,294071.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.3641726725299246,-0.5031365773470673,-0.321050241082105,-0.0007189276180227258,47.38819657626215,83.30273650337821,77.34894498312636,95.21031954388192,294071.0,1.6299999999999955,0.3641726725299246,-0.321050241082105,-0.5031365773470673,47.38819657626215,83.30273650337821,77.34894498312636,95.21031954388192,24.532672693928344,20.46427077635887,41.297993292622614,-0.033005665151469535,0.05152791468768737,0.0,0.08260000000001355,0.1473999999999478,0,4979.0,4979.0,0.3539760766557722,204.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,1.6299999999999955,12.0,0.0036632506292700365,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4979.0,2023/08/09 12:55,446.47,446.63,446.24,446.26,439403.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.3310235737450338,-0.46175863062893807,-0.2962468437564212,-0.0006634193048007709,44.68237578127206,77.55896719272852,77.41895238632708,77.8389968055314,439403.0,1.670000000000016,0.3310235737450338,-0.2962468437564212,-0.46175863062893807,44.68237578127206,77.55896719272852,77.41895238632708,77.8389968055314,25.68983524813822,15.919274957044108,40.02540672718635,-0.04703563509307151,0.08739691645750859,0.15999999999996817,0.01999999999998181,0.21000000000003638,0,4980.0,4980.0,0.31320306547752125,203.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,1.670000000000016,13.0,0.003753146350233765,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4980.0,2023/08/09 13:00,446.2501,446.7,446.05,446.65,492411.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.35109086646998977,-0.41787227232018936,-0.24232683908519448,-0.0005426606807250434,51.10407594497452,83.62688208328763,79.48826228531392,91.90412167923503,492411.0,1.740000000000009,0.35109086646998977,-0.24232683908519448,-0.41787227232018936,51.10407594497452,83.62688208328763,79.48826228531392,91.90412167923503,24.995082934504527,13.276076837344553,39.353662318866085,0.08961342529671196,0.14572357359039956,0.05000000000001137,0.20009999999996353,0.39990000000000236,1,4981.0,4981.0,0.4002462778461822,202.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,1.740000000000009,14.0,0.0039104638619201935,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4981.0,2023/08/09 13:05,446.655,447.13,446.655,447.065,699614.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.4058518778640644,-0.3671407875871813,-0.16421484865514913,-0.0003677074171037234,56.845046627029916,87.41792138885847,82.13148198649543,97.99080019358456,699614.0,2.170000000000016,0.4058518778640644,-0.16421484865514913,-0.3671407875871813,56.845046627029916,87.41792138885847,82.13148198649543,97.99080019358456,32.20121228093309,9.800368955067123,40.35221024847075,0.09179344236603756,0.10634606127772504,0.06499999999999773,0.0,0.410000000000025,1,4982.0,4982.0,0.4927024034536349,201.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,2.170000000000016,15.0,0.004876842862279791,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4982.0,2023/08/09 13:10,447.065,447.42,447.02,447.36,649847.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.4632463194440889,-0.30923499765667023,-0.07761183793462578,-0.00017376509733311215,60.40400218816535,90.26059624122092,84.84118673807059,101.09941524752159,649847.0,2.4600000000000364,0.4632463194440889,-0.07761183793462578,-0.30923499765667023,60.40400218816535,90.26059624122092,84.84118673807059,101.09941524752159,33.38205008968411,9.881751145951483,41.34981080516753,0.0659859304575433,0.08948145496846542,0.060000000000002274,0.045000000000015916,0.2950000000000159,1,4983.0,4983.0,0.5583199213161679,200.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,2.4600000000000364,16.0,0.005528586839266533,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4983.0,2023/08/09 13:15,447.365,447.56,447.325,447.415,917415.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.48759432187941354,-0.24828570742174355,-0.0044885464820367815,-1.004812591969316e-05,61.048967335033645,90.30618115860682,86.662851544916,97.59284038598847,917415.0,2.6000000000000227,0.48759432187941354,-0.0044885464820367815,-0.24828570742174355,61.048967335033645,90.30618115860682,86.662851544916,97.59284038598847,30.180558471551965,10.410105675695076,41.87531692992149,0.01117655605601944,0.05253451070251241,0.1449999999999818,0.040000000000020464,0.05000000000001137,1,4984.0,4986.0,0.5705441256998571,199.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,2.6000000000000227,17.0,0.00584322186263939,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4986.0,2023/08/09 13:30,447.415,447.72,447.409,447.55,519835.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.43382540812908343,-0.07860025464303637,0.13831244942150533,0.0003095230076285588,62.39866384188259,89.50103877926576,88.50311853331962,91.49687927115804,519835.0,2.7600000000000477,0.43382540812908343,0.13831244942150533,-0.07860025464303637,62.39866384188259,89.50103877926576,88.50311853331962,91.49687927115804,35.9179233250804,7.502438292445553,43.8515371405205,0.030173329012212577,0.06951134197122442,0.17000000000001592,0.006000000000028649,0.1349999999999909,1,4987.0,4987.0,0.6005362529326347,196.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,2.7600000000000477,20.0,0.006202804746494175,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4987.0,2023/08/09 13:35,447.545,447.77,447.49,447.76,309047.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.4282990701409988,-0.025062870875411515,0.1890866641950879,0.0004230849178997959,65.05717704505933,92.80689406989826,89.93771037884584,98.54526145200313,309047.0,2.8100000000000023,0.4282990701409988,0.1890866641950879,-0.025062870875411515,65.05717704505933,92.80689406989826,89.93771037884584,98.54526145200313,31.413512584500648,7.638544093496334,45.06786988755611,0.04803986191332156,0.06257123064201942,0.009999999999990905,0.05500000000000682,0.214999999999975,1,4988.0,4988.0,0.6471547257459322,195.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,2.8100000000000023,21.0,0.006315174397698675,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4988.0,2023/08/09 13:40,447.76,447.8,447.575,447.7499,367047.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.40155099357583957,0.02513100332156843,0.2259065001094882,0.0005054007734632166,64.8198047522696,94.25031033231339,91.37524369666835,100.00044360360346,367047.0,2.840000000000032,0.40155099357583957,0.2259065001094882,0.02513100332156843,64.8198047522696,94.25031033231339,91.37524369666835,100.00044360360346,27.263714474553247,8.261731658956277,45.66933433080352,-0.0022556726817861807,0.0502709043177172,0.040000000000020464,0.17490000000003647,0.010099999999965803,0,4989.0,4989.0,0.644913600204047,194.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,2.840000000000032,22.0,0.006382596188421503,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4989.0,2023/08/09 13:45,447.74,447.86,447.3628,447.3875,492970.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.31702257891075825,0.0647588256854132,0.2232701151407923,0.0004994692946846289,56.81017508504901,83.0963341357882,88.61560717637497,72.05778805461466,492970.0,2.900000000000034,0.31702257891075825,0.2232701151407923,0.0647588256854132,56.81017508504901,83.0963341357882,88.61560717637497,72.05778805461466,26.327336551118165,12.21029957317834,45.0237974966255,-0.07872872649305858,0.11114021997359208,0.12000000000000455,0.024699999999995725,0.35250000000002046,0,4990.0,4993.0,0.5644323992065009,193.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,2.900000000000034,23.0,0.006517439769867031,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4993.0,2023/08/09 14:05,447.75,447.96,447.75,447.9299,341943.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.20046744770578628,0.17651116991290144,0.2767448937657946,0.0006188398268600327,64.16091307025525,79.96547223375912,77.73523517779452,84.42594634568832,341943.0,3.0,0.20046744770578628,0.2767448937657946,0.17651116991290144,64.16091307025525,79.96547223375912,77.73523517779452,84.42594634568832,32.34967543559852,11.684318414758328,43.54729973696418,0.04017867113343944,0.046901172529308664,0.030100000000004457,0.0,0.17989999999997508,1,4994.0,4994.0,0.6848393018639681,189.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,3.0,27.0,0.00674217907227616,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4994.0,2023/08/09 14:10,447.92,448.29,447.86,448.23,570666.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.2237736166922072,0.20448287199942733,0.3163696803455309,0.0007073255969852121,67.8759021967895,84.49311052143074,79.98786029233992,93.50361097961238,570666.0,3.330000000000041,0.2237736166922072,0.3163696803455309,0.20448287199942733,67.8759021967895,84.49311052143074,79.98786029233992,93.50361097961238,41.33805341458972,8.00322638465599,45.26247211391392,0.06920878728344398,0.09601214665297343,0.060000000000002274,0.060000000000002274,0.3100000000000023,1,4995.0,4995.0,0.7513330209936893,188.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,3.330000000000041,28.0,0.00748381877022663,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4995.0,2023/08/09 14:15,448.24,448.55,448.2352,448.435,869989.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.24908766868380294,0.23561883058490268,0.36016266492680415,0.0008050815046046656,70.15198770791636,86.4407851655474,82.13883525007574,95.04468499649073,869989.0,3.590000000000032,0.24908766868380294,0.36016266492680415,0.23561883058490268,70.15198770791636,86.4407851655474,82.13883525007574,95.04468499649073,38.924521286483674,8.300799405093134,46.661294086234854,0.04350348027842075,0.07023098587527063,0.1150000000000091,0.004799999999988813,0.19499999999999318,1,4996.0,4996.0,0.7967040931238635,187.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,3.590000000000032,29.0,0.008068140956490543,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4996.0,2023/08/09 14:20,448.43,448.58,448.195,448.3706,638821.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.23938053996186293,0.26554139808013555,0.385231668061067,0.0008609751135810129,68.50978439035057,85.2392119682894,83.17229415614696,89.37304759257427,638821.0,3.6200000000000045,0.23938053996186293,0.385231668061067,0.26554139808013555,68.50978439035057,85.2392119682894,83.17229415614696,89.37304759257427,32.297933865024184,9.267291637516854,47.28609008443527,-0.013246214570832093,0.08590011044299711,0.14999999999997726,0.1756000000000313,0.059399999999982356,0,4997.0,4998.0,0.7824554063089817,186.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,3.6200000000000045,30.0,0.008135562747213243,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
4998.0,2023/08/09 14:30,448.515,448.8864,448.51,448.5301,918273.0,3a,3a,0,sell,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,0.21507675557767836,0.3216382625860233,0.4291766403748625,0.0009588587183001314,70.37728591215772,84.38376914598061,84.70381074906228,83.74368593981725,918273.0,3.926400000000001,0.21507675557767836,0.4291766403748625,0.3216382625860233,70.37728591215772,84.38376914598061,84.70381074906228,83.74368593981725,35.62032615550858,7.487161005496076,48.856760530635185,0.003366665551880784,0.08392232057256017,0.3562999999999761,0.0049999999999954525,0.015100000000018099,1,4999.0,5030.0,0.8177377616351723,184.0,1,best_24h,5182.0,444.8623,0.5705332395255669,2.2809905594405544,25.865384615384617,0.005127585060369672,1.1881437062937033,15.627622377622378,0.0026730522091093977,1.5562913907284768,0.0009333748166584271,3.926400000000001,32.0,0.00882416396979504,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,1
5004.0,2023/08/09 15:00,448.21,448.28,448.015,448.165,477194.0,2,2,1,buy,False,80968.83355494044,2.353306058394159,31.80948905109489,0.005297823969773624,-0.06602251885636568,0.3771284291343633,0.34411716970618045,0.0007683300760277392,56.9096383279034,36.02377365632575,55.8181249553918,-3.5649289418063432,477194.0,0.8713999999999942,-0.06602251885636568,0.34411716970618045,0.3771284291343633,56.9096383279034,36.02377365632575,55.8181249553918,-3.5649289418063432,27.12454842594149,13.65904008257474,46.61692630918302,-0.010039936636835205,0.05914980525205325,0.06999999999999318,0.1500000000000341,0.04499999999995907,0,5005.0,5005.0,0.7184853792687894,131.0,1,best_24h,5135.0,451.385,0.2219335778321093,3.926400000000001,32.0,0.00882416396979504,0.8713999999999942,7.0,0.0019412483871197573,1.5562913907284768,0.001791042066385391,1.2498328282828322,14.217171717171718,0.00281854347404249,0.48046020569190934,3.316878758620685,33.93103448275862,0.007434192866254529,1.4340001379310339,19.453793103448277,0.0032170687812850206,2.12551724137931,0
