klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_zs_cnt,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,feat_break_bi_amp,feat_break_bi_klu_cnt,feat_break_bi_amp_rate,feat_bi_amp,feat_bi_klu_cnt,feat_bi_amp_rate,feat_level,feat_bsp_type,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,direction_encoded
10074.0,2022/07/18 15:30,382.71,382.7585,382.01,382.195,796625.0,1,1,1,buy,False,1.2257468208419922,7.079999999999984,68.0,0.018196304196972383,1.0,-0.05242004277730006,-0.8580730292518834,-0.8842830506405335,-0.002300863938109461,26.69269790674059,19.142665044551748,24.32364506818812,8.780704997279003,796625.0,7.079999999999984,7.079999999999984,68.0,0.018196304196972383,7.079999999999984,68.0,0.018196304196972383,1.0,1.0,-0.05242004277730006,-0.8842830506405335,-0.8580730292518834,26.69269790674059,19.142665044551748,24.32364506818812,8.780704997279003,13.170632865795067,37.260508363916124,47.84028240303461,-0.13456664315016237,0.19593727912882794,0.04850000000004684,0.18500000000000227,0.5149999999999864,0,10075.0,10075.0,2.923900103350387,247.0,1,best_24h,10321.0,393.37,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
10075.0,2022/07/18 15:35,382.185,382.41,381.39,381.5401,1214566.0,1,1,1,buy,False,1.2257468208419922,7.699999999999989,69.0,0.019789765863938907,1.0,-0.17991311669013643,-0.8805621688381505,-0.9705187271832187,-0.0025266021219411115,23.424158880018467,14.686135670726905,21.11114193570105,1.8361231407786178,1214566.0,7.699999999999989,7.699999999999989,69.0,0.019789765863938907,7.699999999999989,69.0,0.019789765863938907,1.0,1.0,-0.17991311669013643,-0.9705187271832187,-0.8805621688381505,23.424158880018467,14.686135670726905,21.11114193570105,1.8361231407786178,12.74037938018631,36.15218764292189,47.84341845156109,-0.16874026976464457,0.26744277511210013,0.22500000000002274,0.150100000000009,0.6449000000000069,0,10076.0,10076.0,3.1005653141046015,246.0,1,best_24h,10321.0,393.37,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
10076.0,2022/07/18 15:40,381.55,381.78,381.32,381.47,1111150.0,1,1,1,buy,False,1.2257468208419922,7.769999999999982,70.0,0.019969672826338335,1.0,-0.24328336464794154,-0.9109725894191432,-1.032614271743114,-0.0026896332429196886,23.098122846342875,11.663416289848312,17.961900053750135,-0.933551237955335,1111150.0,7.769999999999982,7.769999999999982,70.0,0.019969672826338335,7.769999999999982,70.0,0.019969672826338335,1.0,1.0,-0.24328336464794154,-1.032614271743114,-0.9109725894191432,23.098122846342875,11.663416289848312,17.961900053750135,-0.933551237955335,12.685126959689777,36.5375024394485,47.887327832145004,-0.02096710784955683,0.12063358858700818,0.22999999999996135,0.1500000000000341,0.07999999999998408,0,10077.0,10077.0,3.119511363934248,245.0,1,best_24h,10321.0,393.37,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
10077.0,2022/07/18 15:45,381.47,381.485,380.76,380.82,1738414.0,1,1,1,buy,False,1.2257468208419922,8.329999999999984,71.0,0.0214089285255339,1.0,-0.33660192894667884,-0.953047830537478,-1.1213487950108174,-0.0029225087253761718,20.279489211000538,8.394805906338522,14.772868671279596,-4.361319623543626,1738414.0,8.329999999999984,8.329999999999984,71.0,0.0214089285255339,8.329999999999984,71.0,0.0214089285255339,1.0,1.0,-0.33660192894667884,-1.1213487950108174,-0.953047830537478,20.279489211000538,8.394805906338522,14.772868671279596,-4.361319623543626,7.817184956737984,42.08429709586302,49.371770693920034,-0.170393477861964,0.19040865637147356,0.014999999999986358,0.060000000000002274,0.6500000000000341,0,10078.0,10078.0,3.295520193267163,244.0,1,best_24h,10321.0,393.37,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
10078.0,2022/07/18 15:50,380.82,381.975,380.66,381.9301,1586906.0,1,1,1,buy,False,4.310538791252179,8.42999999999995,72.0,0.021665938471818733,1.0,-0.2183092940296827,-0.9804583077018579,-1.0896129547166993,-0.0028407641246754657,34.89054325340631,18.310250984605688,15.951996109054958,23.026760735707146,1586906.0,8.42999999999995,8.42999999999995,72.0,0.021665938471818733,8.42999999999995,72.0,0.021665938471818733,1.0,1.0,-0.2183092940296827,-1.0896129547166993,-0.9804583077018579,34.89054325340631,18.310250984605688,15.951996109054958,23.026760735707146,12.559968703029115,35.003191467457754,49.205782749093096,0.2915025471351264,0.34545263489728306,0.04490000000004102,0.15999999999996817,1.1100999999999885,1,10079.0,10952.0,2.995286310243687,243.0,1,best_24h,10321.0,393.37,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
10078.0,2022/07/18 15:50,380.82,381.975,380.66,381.9301,1586906.0,1p,1p,1,buy,False,3.526153136816728,7.789999999999964,48.0,0.020054061011713125,0.0,-0.21865460952483184,-0.9799192907454433,-1.0892465955078592,-0.002839811689650867,34.89829329019339,18.310250984605062,15.95199610903862,23.02676073573795,1586906.0,7.789999999999964,7.789999999999964,48.0,0.020054061011713125,7.789999999999964,0.0,0.0,1.0,1.0,-0.21865460952483184,-1.0892465955078592,-0.9799192907454433,34.89829329019339,18.310250984605062,15.95199610903862,23.02676073573795,12.559968703029115,35.003191467457754,48.89934807239324,0.2915025471351264,0.34545263489728306,0.04490000000004102,0.15999999999996817,1.1100999999999885,1,10953.0,11000.0,2.995286310243687,243.0,1,best_24h,10321.0,393.37,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
10084.0,2022/07/18 16:20,382.42,382.49,382.33,382.38,39233.0,3a,3a,0,sell,False,0.0016217886011429632,4.609878311386524,29.31216111541441,0.01168242799741522,2.0,0.3100464166725423,-0.8878819457237309,-0.7328587373874598,-0.001913093227723114,40.598241421277066,75.6910011454103,56.07470359577856,114.92359624467377,39233.0,1.829999999999984,1.829999999999984,7.0,0.004807439709977365,1.829999999999984,7.0,0.004807439709977365,3.0,3.0,0.3100464166725423,-0.7328587373874598,-0.8878819457237309,40.598241421277066,75.6910011454103,56.07470359577856,114.92359624467377,15.38863398900658,30.095852450824662,41.865334115551605,-0.010459703990382423,0.04184866476604635,0.06999999999999318,0.05000000000001137,0.040000000000020464,0,10085.0,10123.0,0.06276478895339953,11.0,1,best_24h,10095.0,382.14,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.0016217886011429632,1.829999999999984,7.0,0.004807439709977365,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
10092.0,2022/07/18 17:00,382.26,382.41,382.2,382.25,25974.0,2,2,1,buy,False,0.1584699453552038,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.30322505543097544,-0.5504437402332222,-0.39883121251773446,-0.0010420528981090252,39.709350008153606,55.10498191668789,69.1251459416294,27.06465386680486,25974.0,0.29000000000002046,1.829999999999984,7.0,0.004807439709977365,0.29000000000002046,9.0,0.0007581897565949971,2.0,2.0,0.30322505543097544,-0.39883121251773446,-0.5504437402332222,39.709350008153606,55.10498191668789,69.1251459416294,27.06465386680486,21.88641369504259,6.691387626509393,40.1583320427907,-0.002616020509598416,0.054945054945064464,0.1500000000000341,0.05000000000001137,0.009999999999990905,0,10093.0,10095.0,2.90909090909091,229.0,1,best_24h,10321.0,393.37,0.1584699453552038,1.829999999999984,7.0,0.004807439709977365,0.29000000000002046,9.0,0.0007581897565949971,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
10095.0,2022/07/18 17:15,382.26,382.26,382.14,382.14,8176.0,2,2,1,buy,False,0.191256830601107,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.23067273751974648,-0.4518342052604714,-0.33649783650059817,-0.0008794231365602563,38.55319041305843,29.025814747802343,47.92003788394661,-8.762631524486196,8176.0,0.35000000000002274,1.829999999999984,7.0,0.004807439709977365,0.35000000000002274,12.0,0.0009150566027870604,2.0,2.0,0.23067273751974648,-0.33649783650059817,-0.4518342052604714,38.55319041305843,29.025814747802343,47.92003788394661,-8.762631524486196,14.027149321271985,20.361990950227966,35.785278078233986,-0.031392246115210735,0.03140210394096524,0.0,0.0,0.12000000000000455,0,10096.0,10107.0,2.9387135604752235,226.0,1,best_24h,10321.0,393.37,0.191256830601107,1.829999999999984,7.0,0.004807439709977365,0.35000000000002274,12.0,0.0009150566027870604,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
10107.0,2022/07/18 18:15,382.17,382.25,382.05,382.25,7533.0,2,2,1,buy,False,0.2404371584699462,4.609878311386524,29.31216111541441,0.01168242799741522,1.0,0.09239199150831418,-0.19521058634434116,-0.14901459059018407,-0.0003896545122335967,42.95464038309811,41.91221582893531,46.42122043998809,32.894206606829755,7533.0,0.4399999999999977,1.829999999999984,7.0,0.004807439709977365,0.4399999999999977,24.0,0.001150356872075081,2.0,2.0,0.09239199150831418,-0.14901459059018407,-0.19521058634434116,42.95464038309811,41.91221582893531,46.42122043998809,32.894206606829755,25.32467532467873,40.90909090909527,25.573603124521266,0.020933092602764235,0.05234916895693983,0.0,0.12000000000000455,0.07999999999998408,1,10108.0,11000.0,2.90909090909091,214.0,1,best_24h,10321.0,393.37,0.2404371584699462,1.829999999999984,7.0,0.004807439709977365,0.4399999999999977,24.0,0.001150356872075081,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,0
10123.0,2022/07/18 19:35,382.58,382.82,382.55,382.75,22314.0,1p,1p,0,sell,False,0.44908266631654026,0.7699999999999818,17.0,0.0020154430048422503,0.0,0.07902731362173585,-0.01700967001835317,0.022503986792514752,5.8838393681381224e-05,60.770226132824654,68.85122581186913,58.178920481775364,90.19583647205664,22314.0,0.7699999999999818,0.7699999999999818,17.0,0.0020154430048422503,0.7699999999999818,0.0,0.0,1.0,1.0,0.07902731362173585,0.022503986792514752,-0.01700967001835317,60.770226132824654,68.85122581186913,58.178920481775364,90.19583647205664,45.744680851063286,27.659574468086394,18.49195990174882,0.0444351508181337,0.07057900927982795,0.06999999999999318,0.029999999999972715,0.17000000000001592,1,10124.0,10124.0,-2.1868060091443513,228.0,1,best_24h,10351.0,391.12,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
10124.0,2022/07/18 19:40,382.8,382.89,382.66,382.89,2536.0,1p,1p,0,sell,False,0.44908266631654026,0.839999999999975,18.0,0.0021986650961915324,0.0,0.11114529141477705,-0.00311650859150604,0.052456137115882484,0.00013713945496088035,64.65867152189222,79.23415054124608,65.19733050159893,107.30779062054037,2536.0,0.839999999999975,0.839999999999975,18.0,0.0021986650961915324,0.839999999999975,0.0,0.0,1.0,1.0,0.11114529141477705,0.052456137115882484,-0.00311650859150604,64.65867152189222,79.23415054124608,65.19733050159893,107.30779062054037,45.365853658536665,25.365853658538327,19.190810056549793,0.02351097178682732,0.06010557675219812,0.0,0.13999999999998636,0.08999999999997499,1,10125.0,10126.0,-2.149442398600125,227.0,1,best_24h,10351.0,391.12,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
10126.0,2022/07/18 19:50,382.6,382.9,382.6,382.89,1933.0,1p,1p,0,sell,False,0.44908266631654026,0.8499999999999659,20.0,0.00222483968066998,0.0,0.10725460822568822,0.021511408851971007,0.07513871296481511,0.00019642142138137942,60.72452975242655,81.16822488671163,72.17256192128623,99.1595508175624,1933.0,0.8499999999999659,0.8499999999999659,20.0,0.00222483968066998,0.8499999999999659,0.0,0.0,1.0,1.0,0.10725460822568822,0.07513871296481511,0.021511408851971007,60.72452975242655,81.16822488671163,72.17256192128623,99.1595508175624,31.981981981981487,26.576576576580923,17.317062935990528,0.07579717720856341,0.0784108729743739,0.009999999999990905,0.0,0.2899999999999636,1,10127.0,10127.0,-2.149442398600125,225.0,1,best_24h,10351.0,391.12,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
10127.0,2022/07/18 19:55,382.95,383.03,382.83,383.01,32101.0,1p,1p,0,sell,False,0.44908266631654026,0.9799999999999613,21.0,0.0025651092788900962,0.0,0.1275159618176648,0.0374509040791791,0.1012088849880115,0.00026454774868428434,63.414167682881256,86.4792996829294,76.94147450850062,105.55495003178692,32101.0,0.9799999999999613,0.9799999999999613,21.0,0.0025651092788900962,0.9799999999999613,0.0,0.0,1.0,1.0,0.1275159618176648,0.1012088849880115,0.0374509040791791,63.414167682881256,86.4792996829294,76.94147450850062,105.55495003178692,36.36363636363614,20.77922077922452,18.02818181718539,0.01566784175479887,0.05224250973016447,0.01999999999998181,0.12000000000000455,0.060000000000002274,1,10128.0,10134.0,-2.1174381869925103,224.0,1,best_24h,10351.0,391.12,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
10134.0,2022/07/19 04:30,382.66,383.05,382.66,383.05,500.0,1p,1p,0,sell,False,0.44908266631654026,1.0,28.0,0.0026174584478471405,0.0,0.04121452688169586,0.09429066234453734,0.11489792578538527,0.0003002359956574945,57.753669133342115,73.38129364725063,70.2160295236441,79.7118218944637,500.0,1.0,1.0,28.0,0.0026174584478471405,1.0,0.0,0.0,1.0,1.0,0.04121452688169586,0.11489792578538527,0.09429066234453734,57.753669133342115,73.38129364725063,70.2160295236441,79.7118218944637,30.133333333333667,18.13333333333379,19.349443607496557,0.10191815188417559,0.10191815188417559,0.0,0.0,0.38999999999998636,1,10135.0,10135.0,-2.1067745725101146,217.0,1,best_24h,10351.0,391.12,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
10135.0,2022/07/19 04:35,383.05,383.33,383.02,383.2,4270.0,1p,1p,0,sell,False,0.44908266631654026,1.2799999999999727,29.0,0.003350346813244268,0.0,0.0695226427093702,0.10298099268320862,0.13774231403789372,0.00035989453103525774,60.30917784905082,77.09546560610362,72.50917488446393,86.26804704938297,4270.0,1.2799999999999727,1.2799999999999727,29.0,0.003350346813244268,1.2799999999999727,0.0,0.0,1.0,1.0,0.0695226427093702,0.13774231403789372,0.10298099268320862,60.30917784905082,77.09546560610362,72.50917488446393,86.26804704938297,32.22506393861797,17.391304347826654,20.102833865281948,0.03915937867118581,0.0809357213722527,0.12999999999999545,0.03000000000002956,0.14999999999997726,1,10136.0,10136.0,-2.0668058455114866,216.0,1,best_24h,10351.0,391.12,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
10136.0,2022/07/19 04:40,383.15,383.33,383.15,383.33,802.0,1p,1p,0,sell,False,0.44908266631654026,1.2799999999999727,30.0,0.003350346813244268,0.0,0.09833600596597089,0.11527299342895499,0.16444099641194043,0.0004296032068961159,62.43028703185372,84.73031040406907,76.58288672433231,101.02515776354258,802.0,1.2799999999999727,1.2799999999999727,30.0,0.003350346813244268,1.2799999999999727,0.0,0.0,1.0,1.0,0.09833600596597089,0.16444099641194043,0.11527299342895499,62.43028703185372,84.73031040406907,76.58288672433231,101.02515776354258,31.818181818180776,17.171717171717678,20.802410533225526,0.04697898995171782,0.04697898995171782,0.0,0.0,0.18000000000000682,1,10137.0,10137.0,-2.0321915842746514,215.0,1,best_24h,10351.0,391.12,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
10137.0,2022/07/19 04:45,383.35,383.35,383.28,383.28,850.0,1p,1p,0,sell,False,0.44908266631654026,1.3000000000000114,31.0,0.0034026959822013123,0.0,0.10275711778577545,0.1281176331521769,0.17949619204506462,0.000468889104984346,61.07830402182666,87.0089619561245,80.0582451349297,100.91039559851407,850.0,1.3000000000000114,1.3000000000000114,31.0,0.0034026959822013123,1.3000000000000114,0.0,0.0,1.0,1.0,0.10275711778577545,0.17949619204506462,0.1281176331521769,61.07830402182666,87.0089619561245,80.0582451349297,100.91039559851407,28.45744680851053,18.08510638297895,20.908360801260383,-0.01826007564889788,0.018263410561482472,0.0,0.0,0.07000000000005002,0,10138.0,10139.0,-2.0455019828845837,214.0,1,best_24h,10351.0,391.12,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
10139.0,2022/07/19 04:55,383.44,383.75,383.44,383.61,11922.0,1p,1p,0,sell,False,0.44908266631654026,1.6999999999999886,33.0,0.004449679361340109,0.0,0.1123413463199115,0.1507164656600238,0.20688713881997955,0.0005403345782405187,64.24416337475957,80.28302399929152,79.4194623591905,82.01014727949354,11922.0,1.6999999999999886,1.6999999999999886,33.0,0.004449679361340109,1.6999999999999886,0.0,0.0,1.0,1.0,0.1123413463199115,0.20688713881997955,0.1507164656600238,64.24416337475957,80.28302399929152,79.4194623591905,82.01014727949354,38.7019230769237,20.19230769230588,20.585558775080163,0.04433548925516793,0.08084706864176984,0.13999999999998636,0.0,0.17000000000001592,1,10140.0,10140.0,-1.957717473475663,212.0,1,best_24h,10351.0,391.12,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
10140.0,2022/07/19 05:00,383.56,383.76,383.56,383.68,1100.0,1p,1p,0,sell,False,0.44908266631654026,1.7099999999999795,34.0,0.004475853945818556,0.0,0.14014926943773626,0.16823512433974083,0.23830975905860896,0.0006223067056623182,65.19334793643172,84.43110690861899,81.09001054233333,91.11329964119031,1100.0,1.7099999999999795,1.7099999999999795,34.0,0.004475853945818556,1.7099999999999795,0.0,0.0,1.0,1.0,0.14014926943773626,0.23830975905860896,0.16823512433974083,65.19334793643172,84.43110690861899,81.09001054233333,91.11329964119031,37.43842364532113,20.689655172411765,21.17327309986297,0.03128584836792277,0.052143080613199666,0.07999999999998408,0.0,0.12000000000000455,1,10141.0,10142.0,-1.9391159299416174,211.0,1,best_24h,10351.0,391.12,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
10142.0,2022/07/19 05:10,383.6,383.93,383.6,383.87,12280.0,1p,1p,0,sell,False,0.48132379562184824,1.8799999999999955,36.0,0.004920821881952612,0.0,0.16104354170902813,0.20596338945549375,0.2864851603100078,0.0007478834973348074,67.27404496773269,88.87942618351721,84.70677874658396,97.22472105738368,12280.0,1.8799999999999955,1.8799999999999955,36.0,0.004920821881952612,1.8799999999999955,0.0,0.0,1.0,1.0,0.16104354170902813,0.2864851603100078,0.20596338945549375,67.27404496773269,88.87942618351721,84.70677874658396,97.22472105738368,41.42480211081904,13.192612137201595,23.584604357918977,0.0703858185609963,0.08602711157455267,0.060000000000002274,0.0,0.2699999999999818,1,10143.0,10144.0,-1.8886602235131684,209.0,1,best_24h,10351.0,391.12,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
10144.0,2022/07/19 05:20,383.77,384.36,383.76,384.36,8753.0,1p,1p,0,sell,False,0.6550974721568461,2.3100000000000023,38.0,0.0060463290145269,0.0,0.19939566527138197,0.24836873366432854,0.34806656630001953,0.0009083127520821147,70.90327911749011,89.44091713162396,86.16362419734217,95.99550300018754,8753.0,2.3100000000000023,2.3100000000000023,38.0,0.0060463290145269,2.3100000000000023,0.0,0.0,1.0,1.0,0.19939566527138197,0.34806656630001953,0.24836873366432854,70.90327911749011,89.44091713162396,86.16362419734217,95.99550300018754,44.47174447174538,12.285012285010739,27.374754163990485,0.15373791593924274,0.156347717323333,0.0,0.009999999999990905,0.5900000000000318,1,10145.0,10146.0,-1.758767821833695,207.0,1,best_24h,10351.0,391.12,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
10146.0,2022/07/19 05:30,384.39,384.5,384.39,384.42,3051.0,1p,1p,0,sell,False,0.6733183944831644,2.4499999999999886,40.0,0.006412773197225464,0.0,0.2252819825899406,0.3039271742536266,0.4165681655485969,0.0010865967139300338,71.27672738235576,93.12872325267313,89.88267529830185,99.62081916141568,3051.0,2.4499999999999886,2.4499999999999886,40.0,0.006412773197225464,2.4499999999999886,0.0,0.0,1.0,1.0,0.2252819825899406,0.4165681655485969,0.3039271742536266,71.27672738235576,93.12872325267313,89.88267529830185,99.62081916141568,49.081364829397174,6.824146981625461,33.96928248901375,0.007804573480067005,0.028616769426887703,0.07999999999998408,0.0,0.03000000000002956,1,10147.0,10148.0,-1.7428853857759712,205.0,1,best_24h,10351.0,391.12,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
10148.0,2022/07/19 05:40,384.5,384.52,384.5,384.52,1000.0,1p,1p,0,sell,False,0.6733183944831644,2.4699999999999704,42.0,0.006465122366182359,0.0,0.20256100831177248,0.3565139920292723,0.45779449618515855,0.0011936331849351036,72.41625217461899,96.31716840580077,93.04819018089023,102.85512485562185,1000.0,2.4699999999999704,2.4699999999999704,42.0,0.006465122366182359,2.4699999999999704,0.0,0.0,1.0,1.0,0.20256100831177248,0.45779449618515855,0.3565139920292723,72.41625217461899,96.31716840580077,93.04819018089023,102.85512485562185,55.04587155963272,7.033639143729621,39.99390539066926,0.005201560468135712,0.005201560468135712,0.0,0.0,0.01999999999998181,1,10149.0,10149.0,-1.7164256735670507,203.0,1,best_24h,10351.0,391.12,0.5785043078721163,4.980639564428314,31.279491833030853,0.012632042725328916,2.56101887477314,15.81306715063521,0.006506484965610017,0.00415296513012124,2.844454748603349,14.30167597765363,0.007284428146861522,0.5019167532783587,7.083004255319147,51.57119476268412,0.018101207609494147,3.1021325695581052,20.864157119476268,0.007892569173570802,1.8199672667757774,1
