date,p_day,buy_level,sell_level,gate,reward,cum_equity
2023-02-03,0.2732904621252799,0.2,0.3,FREE,0.0,1.0
2023-02-06,0.2139557861455612,0.25,0.5,FORCE_BUY,0.0,1.0
2023-02-07,0.2281308970263933,0.1,0.25,FREE,0.0,1.0
2023-02-08,0.2361623950886147,0.15,0.3,FREE,0.0,1.0
2023-02-09,0.2756195241850228,0.2,0.35,FREE,0.0,1.0
2023-02-10,0.1906276387890323,0.2,0.3,FORCE_BUY,0.0,1.0
2023-02-13,0.183322452076561,0.2,0.35,FORCE_BUY,0.0,1.0
2023-02-14,0.204972121726366,0.15,0.3,FREE,0.0,1.0
2023-02-15,0.1835101670113443,0.1,0.25,FREE,0.0,1.0
2023-02-16,0.2282602896993434,0.25,0.5,FORCE_BUY,0.0,1.0
2023-02-17,0.1752576265721523,0.25,0.4,FORCE_BUY,0.0,1.0
2023-02-21,0.2707236292811512,0.25,0.4,FREE,0.0,1.0
2023-02-22,0.2277929016841835,0.1,0.25,FREE,0.0,1.0
2023-02-23,0.2469069805495072,0.25,0.5,FORCE_BUY,0.0,1.0
2023-02-24,0.2497479959447252,0.15,0.3,FREE,0.0,1.0
2023-02-27,0.2639840614442399,0.2,0.3,FREE,0.0,1.0
2023-02-28,0.2514341035921393,0.2,0.35,FREE,0.0,1.0
2023-03-01,0.2683366694801232,0.1,0.25,FORCE_SELL,0.0,1.0
2023-03-02,0.2407116536750619,0.2,0.3,FREE,0.0,1.0
2023-03-03,0.2271063694285271,0.25,0.5,FORCE_BUY,0.0,1.0
2023-03-06,0.2328010416511742,0.25,0.4,FORCE_BUY,0.0,1.0
2023-03-07,0.2608111061573695,0.15,0.3,FREE,0.0,1.0
2023-03-08,0.2195752973154373,0.25,0.5,FORCE_BUY,0.0,1.0
2023-03-09,0.2845308818431594,0.2,0.35,FREE,0.0,1.0
2023-03-10,0.2682621693170048,0.2,0.3,FREE,0.0,1.0
2023-03-13,0.2559956868425315,0.25,0.4,FREE,0.0,1.0
2023-03-14,0.2193354494718856,0.25,0.5,FORCE_BUY,0.0,1.0
2023-03-15,0.2272438337913159,0.1,0.25,FREE,0.0,1.0
2023-03-16,0.2256250446080379,0.15,0.3,FREE,0.0,1.0
2023-03-17,0.2416514712536744,0.2,0.3,FREE,0.0,1.0
2023-03-20,0.2180743513748753,0.2,0.35,FREE,0.0,1.0
2023-03-21,0.1927636889992569,0.2,0.3,FORCE_BUY,0.0,1.0
2023-03-22,0.2307302149125767,0.1,0.25,FREE,0.0,1.0
2023-03-23,0.2209775112633754,0.25,0.5,FORCE_BUY,0.0,1.0
2023-03-24,0.2101693190529462,0.25,0.4,FORCE_BUY,0.0,1.0
2023-03-27,0.2208457549455963,0.15,0.3,FREE,0.0,1.0
2023-03-28,0.2088992799777962,0.2,0.35,FREE,0.0,1.0
2023-03-29,0.1998017576470201,0.2,0.3,FORCE_BUY,0.0,1.0
2023-03-30,0.201946033045247,0.2,0.35,FREE,0.0,1.0
2023-03-31,0.2018912202939596,0.15,0.3,FREE,0.0,1.0
2023-04-03,0.2032975244184724,0.1,0.25,FREE,0.0,1.0
2023-04-04,0.217725087725714,0.25,0.5,FORCE_BUY,0.0,1.0
2023-04-05,0.1995793893981124,0.25,0.4,FORCE_BUY,0.0,1.0
2023-04-06,0.2053806866860223,0.2,0.3,FREE,0.0,1.0
2023-04-10,0.2110490621103162,0.25,0.4,FORCE_BUY,0.0,1.0
2023-04-11,0.2153656842282282,0.25,0.5,FORCE_BUY,0.0,1.0
2023-04-12,0.233709604737183,0.1,0.25,FREE,0.0,1.0
2023-04-13,0.2203971762739942,0.15,0.3,FREE,0.0,1.0
2023-04-14,0.225201473968221,0.2,0.35,FREE,0.0,1.0
2023-04-17,0.1959205061560155,0.2,0.35,FORCE_BUY,0.0,1.0
2023-04-18,0.2148539551906686,0.25,0.4,FORCE_BUY,0.0,1.0
2023-04-19,0.2079287910624342,0.25,0.5,FORCE_BUY,0.0,1.0
2023-04-20,0.2217888833496552,0.1,0.25,FREE,0.0,1.0
2023-04-21,0.2061370712271716,0.2,0.3,FREE,0.0,1.0
2023-04-24,0.1948177705613546,0.15,0.3,FREE,0.0,1.0
2023-04-25,0.2720171120625992,0.25,0.4,FREE,0.0,1.0
2023-04-26,0.2533059805203829,0.25,0.5,FREE,0.0,1.0
2023-04-27,0.2320922294192825,0.15,0.3,FREE,0.0,1.0
2023-04-28,0.2259826391678399,0.1,0.25,FREE,0.0,1.0
2023-05-01,0.2429895603812551,0.2,0.3,FREE,0.0,1.0
2023-05-02,0.2610163432559807,0.2,0.35,FREE,0.0,1.0
2023-05-03,0.2667714328959562,0.1,0.25,FORCE_SELL,0.0,1.0
2023-05-04,0.2415738342740987,0.1,0.25,FREE,0.0,1.0
2023-05-05,0.2289851384903529,0.15,0.3,FREE,0.0,1.0
2023-05-08,0.2061216141718884,0.25,0.4,FORCE_BUY,0.0,1.0
2023-05-09,0.2346080876354323,0.25,0.5,FORCE_BUY,0.0,1.0
2023-05-10,0.2280326881184897,0.25,0.4,FORCE_BUY,0.0,1.0
2023-05-11,0.2067245920478921,0.2,0.35,FREE,0.0,1.0
2023-05-12,0.2243094701764229,0.15,0.3,FREE,0.0,1.0
2023-05-15,0.202024159523787,0.2,0.3,FREE,0.0,1.0
2023-05-16,0.2300954257804992,0.25,0.5,FORCE_BUY,0.0,1.0
2023-05-17,0.1980734196576767,0.2,0.35,FORCE_BUY,0.0,1.0
2023-05-18,0.1947479632074926,0.1,0.25,FREE,0.0,1.0
2023-05-19,0.2130329217374343,0.25,0.4,FORCE_BUY,0.0,1.0
2023-05-22,0.2026571293812251,0.2,0.3,FREE,0.0,1.0
2023-05-23,0.231220379021519,0.15,0.3,FREE,0.0,1.0
2023-05-24,0.2152267442201353,0.25,0.4,FORCE_BUY,0.0,1.0
2023-05-25,0.2077472185680177,0.2,0.35,FREE,0.0,1.0
2023-05-26,0.2111495379613947,0.25,0.5,FORCE_BUY,0.0,1.0
2023-05-30,0.2149291364799549,0.2,0.3,FREE,0.0,1.0
2023-05-31,0.2057367701192523,0.1,0.25,FREE,0.0,1.0
2023-06-01,0.2195111236817961,0.15,0.3,FREE,0.0,1.0
2023-06-02,0.2119332034772643,0.25,0.4,FORCE_BUY,0.0,1.0
2023-06-05,0.2191949172666273,0.25,0.5,FORCE_BUY,0.0,1.0
2023-06-06,0.1923613158859607,0.2,0.35,FORCE_BUY,0.0,1.0
2023-06-07,0.2224725197462946,0.2,0.3,FREE,0.0,1.0
2023-06-08,0.2066564715606224,0.15,0.3,FREE,0.0,1.0
2023-06-09,0.2037254967694558,0.1,0.25,FREE,0.0,1.0
2023-06-12,0.2038498679109893,0.2,0.3,FREE,0.0,1.0
2023-06-13,0.2089013095564995,0.25,0.4,FORCE_BUY,0.0,1.0
2023-06-14,0.2152070815625191,0.1,0.25,FREE,0.0,1.0
2023-06-15,0.2447188381275481,0.2,0.35,FREE,0.0,1.0
2023-06-16,0.2231272548303865,0.25,0.5,FORCE_BUY,0.0,1.0
2023-06-20,0.1925364609385035,0.15,0.3,FREE,0.0,1.0
2023-06-21,0.1974514279304754,0.2,0.35,FORCE_BUY,0.0,1.0
2023-06-22,0.1763534838368206,0.2,0.3,FORCE_BUY,0.0,1.0
2023-06-23,0.2592070556134777,0.25,0.4,FREE,0.0,1.0
2023-06-26,0.2449916982784012,0.15,0.3,FREE,0.0,1.0
2023-06-27,0.2101726326458558,0.1,0.25,FREE,0.0,1.0
2023-06-28,0.2117290365632227,0.25,0.5,FORCE_BUY,0.0,1.0
2023-06-29,0.2053233235802063,0.25,0.4,FORCE_BUY,0.0,1.0
2023-06-30,0.1874057858853659,0.2,0.35,FORCE_BUY,0.0,1.0
2023-07-03,0.1659009553388004,0.25,0.5,FORCE_BUY,0.0,1.0
2023-07-05,0.1725492294699497,0.15,0.3,FREE,0.0,1.0
2023-07-06,0.1830235087840979,0.1,0.25,FREE,0.0,1.0
2023-07-07,0.2235861043491911,0.2,0.3,FREE,0.0,1.0
2023-07-10,0.1759215975328033,0.25,0.4,FORCE_BUY,0.0,1.0
2023-07-11,0.1837270129828967,0.2,0.35,FORCE_BUY,0.0,1.0
2023-07-12,0.2111431317459771,0.25,0.5,FORCE_BUY,0.0,1.0
2023-07-13,0.2258772292021245,0.1,0.25,FREE,0.0,1.0
2023-07-14,0.2187077671683854,0.15,0.3,FREE,0.0,1.0
2023-07-17,0.206305078935814,0.2,0.3,FREE,0.0,1.0
2023-07-18,0.2068086376515456,0.25,0.4,FORCE_BUY,0.0,1.0
2023-07-19,0.2259460752229761,0.25,0.5,FORCE_BUY,0.0,1.0
2023-07-20,0.2527152340797257,0.2,0.35,FREE,0.0,1.0
2023-07-21,0.2327530083320862,0.2,0.3,FREE,0.0,1.0
2023-07-24,0.2013879346652308,0.15,0.3,FREE,0.0,1.0
2023-07-25,0.2133224379300312,0.1,0.25,FREE,0.0,1.0
2023-07-26,0.2338922014283219,0.25,0.5,FORCE_BUY,0.0,1.0
2023-07-27,0.3069631752387278,0.2,0.3,FORCE_SELL,0.0,1.0
2023-07-28,0.2374623515216125,0.2,0.35,FREE,0.0,1.0
2023-07-31,0.2140950301945828,0.2,0.3,FREE,0.0,1.0
2023-08-01,0.2319767566918842,0.25,0.5,FORCE_BUY,0.0,1.0
2023-08-02,0.2599088155037206,0.25,0.4,FREE,0.0,1.0
2023-08-03,0.234174604881542,0.15,0.3,FREE,0.0,1.0
2023-08-04,0.2882648284062035,0.1,0.25,FORCE_SELL,0.0,1.0
2023-08-07,0.2203177670914938,0.25,0.4,FORCE_BUY,0.0,1.0
2023-08-08,0.2389248613941762,0.2,0.35,FREE,0.0,1.0
2023-08-09,0.2316805143746686,0.15,0.3,FREE,0.0,1.0
2023-08-10,0.2556143623802507,0.25,0.5,FREE,0.0,1.0
2023-08-11,0.2046490584076311,0.2,0.3,FREE,0.0,1.0
2023-08-14,0.1988686490212073,0.1,0.25,FREE,0.0,1.0
2023-08-15,0.2285566517236214,0.25,0.4,FORCE_BUY,0.0,1.0
2023-08-16,0.2328274144786071,0.2,0.35,FREE,0.0,1.0
2023-08-17,0.226605217506905,0.15,0.3,FREE,0.0,1.0
2023-08-18,0.2026199518339034,0.2,0.3,FREE,0.0,1.0
2023-08-21,0.1945811461211168,0.2,0.35,FORCE_BUY,0.0,1.0
2023-08-22,0.2163155735997253,0.1,0.25,FREE,0.0,1.0
2023-08-23,0.214062344465978,0.25,0.5,FORCE_BUY,0.0,1.0
2023-08-24,0.2631083559667125,0.25,0.4,FREE,0.0,1.0
2023-08-25,0.2181443071675109,0.15,0.3,FREE,0.0,1.0
2023-08-28,0.2015171797446434,0.25,0.4,FORCE_BUY,0.0,1.0
2023-08-29,0.2367413611786162,0.1,0.25,FREE,0.0,1.0
2023-08-30,0.2323763628903657,0.2,0.35,FREE,0.0,1.0
2023-08-31,0.2463337882055978,0.25,0.5,FORCE_BUY,0.0,1.0
2023-09-01,0.2575464452759907,0.2,0.3,FREE,0.0,1.0
2023-09-05,0.2552539561274946,0.15,0.3,FREE,0.0,1.0
2023-09-06,0.2400318806514111,0.1,0.25,FREE,0.0,1.0
2023-09-07,0.2231859502461247,0.2,0.35,FREE,0.0,1.0
2023-09-08,0.2280407702228671,0.25,0.5,FORCE_BUY,0.0,1.0
2023-09-11,0.2178426089528085,0.25,0.4,FORCE_BUY,0.0,1.0
2023-09-12,0.2427076935576552,0.2,0.3,FREE,0.0,1.0
2023-09-13,0.2331100772786183,0.15,0.3,FREE,0.0,1.0
2023-09-14,0.2348276243657172,0.2,0.35,FREE,0.0,1.0
2023-09-15,0.2625031505609977,0.1,0.25,FORCE_SELL,0.0,1.0
2023-09-18,0.2248678650054754,0.1,0.25,FREE,0.0,1.0
2023-09-19,0.2229265467776404,0.15,0.3,FREE,0.0,1.0
2023-09-20,0.265531263465188,0.2,0.3,FREE,0.0,1.0
2023-09-21,0.2870531595835869,0.2,0.35,FREE,0.0,1.0
2023-09-22,0.2726911027183652,0.25,0.5,FREE,0.0,1.0
2023-09-25,0.2367109220588659,0.25,0.4,FORCE_BUY,0.0,1.0
2023-09-26,0.2709740944287463,0.25,0.4,FREE,0.0,1.0
2023-09-27,0.2600176003339271,0.25,0.5,FREE,0.0,1.0
2023-09-28,0.2476570586659863,0.2,0.3,FREE,0.0,1.0
2023-09-29,0.2649693545157263,0.15,0.3,FREE,0.0,1.0
2023-10-02,0.2519815334437311,0.2,0.35,FREE,0.0,1.0
2023-10-03,0.2845495718985182,0.1,0.25,FORCE_SELL,0.0,1.0
2023-10-04,0.2505524878839866,0.15,0.3,FREE,0.0,1.0
2023-10-05,0.2368400151863943,0.1,0.25,FREE,0.0,1.0
2023-10-06,0.2614001007987425,0.2,0.3,FREE,0.0,1.0
2023-10-09,0.2314954203121781,0.25,0.4,FORCE_BUY,0.0,1.0
2023-10-10,0.2465300885994596,0.25,0.5,FORCE_BUY,0.0,1.0
2023-10-11,0.2238302027808721,0.25,0.4,FORCE_BUY,0.0,1.0
2023-10-12,0.2680454144213718,0.2,0.3,FREE,0.0,1.0
2023-10-13,0.2633579310209873,0.2,0.35,FREE,0.0,1.0
2023-10-16,0.2341792724924372,0.15,0.3,FREE,0.0,1.0
2023-10-17,0.2327472952317854,0.25,0.5,FORCE_BUY,0.0,1.0
2023-10-18,0.2437415997253628,0.25,0.4,FORCE_BUY,0.0,1.0
2023-10-19,0.2529881394672712,0.1,0.25,FORCE_SELL,0.0,1.0
2023-10-20,0.2466865201753049,0.1,0.25,FREE,0.0,1.0
2023-10-23,0.2574787240709196,0.2,0.35,FREE,0.0,1.0
2023-10-24,0.2429966855528811,0.15,0.3,FREE,0.0,1.0
2023-10-25,0.262400047846797,0.25,0.5,FREE,0.0,1.0
2023-10-26,0.2558398609485966,0.25,0.4,FREE,0.0,1.0
2023-10-27,0.2540853434714523,0.2,0.3,FREE,0.0,1.0
2023-10-30,0.2303550245486629,0.1,0.25,FREE,0.0,1.0
2023-10-31,0.237163187211409,0.15,0.3,FREE,0.0,1.0
2023-11-01,0.2393032611744728,0.2,0.35,FREE,0.0,1.0
2023-11-02,0.207946514069241,0.25,0.5,FORCE_BUY,0.0,1.0
2023-11-03,0.2265180277307368,0.2,0.3,FREE,0.0,1.0
2023-11-06,0.215049861880145,0.15,0.3,FREE,0.0,1.0
2023-11-07,0.22151302997356,0.2,0.35,FREE,0.0,1.0
2023-11-08,0.2161279843789727,0.25,0.4,FORCE_BUY,0.0,1.0
2023-11-09,0.2248207368644449,0.25,0.5,FORCE_BUY,0.0,1.0
2023-11-10,0.2176588752842856,0.2,0.3,FREE,0.0,1.0
2023-11-13,0.2161165342107419,0.1,0.25,FREE,0.0,1.0
2023-11-14,0.2246924699097415,0.15,0.3,FREE,0.0,1.0
2023-11-15,0.2241013739814969,0.2,0.35,FREE,0.0,1.0
2023-11-16,0.2268355516015817,0.25,0.4,FORCE_BUY,0.0,1.0
2023-11-17,0.2196233699872838,0.25,0.5,FORCE_BUY,0.0,1.0
2023-11-20,0.2194556539524906,0.2,0.3,FREE,0.0,1.0
2023-11-21,0.2203314794654401,0.1,0.25,FREE,0.0,1.0
2023-11-22,0.2274774723930264,0.15,0.3,FREE,0.0,1.0
2023-11-24,0.2157986119562276,0.2,0.35,FREE,0.0,1.0
2023-11-27,0.2194915785326011,0.25,0.4,FORCE_BUY,0.0,1.0
2023-11-28,0.2233467405463032,0.25,0.5,FORCE_BUY,0.0,1.0
2023-11-29,0.2288386604486489,0.2,0.3,FREE,0.0,1.0
2023-11-30,0.2247397985278878,0.1,0.25,FREE,0.0,1.0
2023-12-01,0.2287600288063824,0.15,0.3,FREE,0.0,1.0
2023-12-04,0.2257113976682368,0.2,0.35,FREE,0.0,1.0
2023-12-05,0.2180261153987734,0.25,0.4,FORCE_BUY,0.0,1.0
2023-12-06,0.2290405879512943,0.25,0.5,FORCE_BUY,0.0,1.0
2023-12-07,1.0,0.25,0.4,FORCE_SELL,0.0,1.0
2023-12-08,0.2202745298531228,0.1,0.25,FREE,0.0,1.0
2023-12-11,0.2141780509105483,0.25,0.5,FORCE_BUY,0.0,1.0
2023-12-12,0.2180828503407214,0.2,0.3,FREE,0.0,1.0
2023-12-13,0.2333922895625964,0.1,0.25,FREE,0.0,1.0
2023-12-14,0.2273488165465402,0.15,0.3,FREE,0.0,1.0
2023-12-15,0.2124067974445996,0.2,0.35,FREE,0.0,1.0
2023-12-18,0.209919085350175,0.1,0.25,FREE,0.0,1.0
2023-12-19,0.212440861705545,0.25,0.5,FORCE_BUY,0.0,1.0
2023-12-20,0.2195303692637129,0.2,0.3,FREE,0.0,1.0
2023-12-21,0.2104400667872538,0.25,0.4,FORCE_BUY,0.0,1.0
2023-12-22,0.2061623731024851,0.1,0.25,FREE,0.0,1.0
2023-12-26,0.2033830047134494,0.2,0.3,FREE,0.0,1.0
2023-12-27,0.2023200522618403,0.15,0.3,FREE,0.0,1.0
2023-12-28,0.2068252571007513,0.25,0.5,FORCE_BUY,0.0,1.0
2023-12-29,0.2067006132075853,0.2,0.35,FREE,-0.0018135042807135848,0.9981864957192864
2024-01-02,0.2097390949844882,0.25,0.4,FORCE_BUY,-0.00666666666666671,0.9915319190811578
2024-01-03,0.2153812408270466,0.15,0.3,FREE,-0.001651219772025203,0.9898946819717769
2024-01-04,0.2206279746241906,0.25,0.5,FORCE_BUY,0.0013894826849081277,0.9912701234922593
2024-01-05,0.222891266828495,0.2,0.3,FREE,0.006147934678194078,0.997364387459935
2024-01-08,0.2215372656129229,0.1,0.25,FREE,-0.00044284177895864696,0.9969227128403223
2024-01-09,0.2160293546461843,0.2,0.35,FREE,0.0034720023639164266,1.000384030855946
2024-01-10,0.2173340357470428,0.2,0.3,FREE,-0.0016978284564432844,0.9986855503809873
2024-01-11,0.2237503793037547,0.2,0.35,FREE,0.0001998065031758589,0.9988850942485812
2024-01-12,0.2142937100018075,0.25,0.5,FORCE_BUY,-0.0018921475875119942,0.996995056227297
2024-01-16,0.2181882154165181,0.1,0.25,FREE,-0.0025592417061610084,0.9944435048985637
2024-01-17,0.2128193579917293,0.15,0.3,FREE,0.004679031165311653,0.9990965370501257
2024-01-18,0.2119813576364803,0.25,0.4,FORCE_BUY,0.012375718420942095,1.0114610744679964
2024-01-19,0.2095892893029902,0.25,0.4,FORCE_BUY,0.0018647439085033302,1.0133471903452989
2024-01-22,0.2055262739999726,0.2,0.3,FREE,0.002512718699590577,1.015893446779657
2024-01-23,0.2097672276230409,0.15,0.3,FREE,-0.0005144350474309278,1.0153708355861781
2024-01-24,0.219715455506194,0.2,0.35,FREE,0.0015139967454220749,1.016908103726652
2024-01-25,0.2150092316265446,0.25,0.5,FORCE_BUY,-0.0003901918100792656,1.0165113145129747
2024-01-26,0.2095311849392588,0.1,0.25,FREE,0.004663585002568027,1.0212519014342782
2024-01-29,0.208132855952898,0.25,0.4,FORCE_BUY,-0.00423375195912834,1.0169281741958174
2024-01-30,0.2068884385234138,0.2,0.3,FREE,-0.0053044704728030245,1.011533908722834
2024-01-31,0.2288442266875282,0.2,0.35,FREE,0.007974877071195485,1.0196007672982448
2024-02-01,0.2175367785195533,0.15,0.3,FREE,0.0019014113149226075,1.0215394477338895
2024-02-02,0.226866469623362,0.1,0.25,FREE,-0.0010534632604688454,1.0204632934565823
2024-02-05,0.2173049395104242,0.25,0.5,FORCE_BUY,0.0025377103761903275,1.0230529337449084
2024-02-06,0.2135461777614975,0.2,0.35,FREE,0.003989307844963763,1.0271342068393101
2024-02-07,0.208805792165602,0.25,0.4,FORCE_BUY,0.0006027000964319296,1.0277532607248208
2024-02-08,0.2093912161492244,0.15,0.3,FREE,0.002951451632333457,1.030786624763823
2024-02-09,0.215098955457741,0.25,0.5,FORCE_BUY,-0.001596806387225591,1.0291406580975335
2024-02-12,0.2174750115403207,0.2,0.3,FREE,-0.005927628948420527,1.023040294140598
2024-02-13,0.23095878980644,0.1,0.25,FREE,0.004430776700993344,1.0275731572400537
2024-02-14,0.2158681463421015,0.2,0.35,FREE,0.002968013636819422,1.0306230083835717
2024-02-15,0.2172478719531574,0.15,0.3,FREE,-0.0032495364924942094,1.027273961307825
2024-02-16,0.2227937130117955,0.1,0.25,FREE,-0.002297582020668154,1.0249137151240237
2024-02-20,0.2168818573541133,0.25,0.5,FORCE_BUY,0.009756884247873021,1.0349136796065463
2024-02-21,0.2151315912196555,0.25,0.4,FORCE_BUY,0.012856857656218912,1.0482194174717214
2024-02-22,0.2186141331358059,0.2,0.35,FREE,-0.0002858043915322517,1.0479198317589187
2024-02-23,0.2114317216844851,0.25,0.4,FORCE_BUY,-0.0025843605167142902,1.045211629121039
2024-02-26,0.2152233595290882,0.2,0.3,FREE,0.0009495004939300555,1.046204058079151
2024-02-27,0.2101067950707779,0.25,0.5,FORCE_BUY,-0.001835405565423165,1.0442838493283841
2024-02-28,0.2160247422298195,0.15,0.3,FREE,0.002777942543052969,1.0471848098604566
2024-02-29,0.2113901469892427,0.1,0.25,FREE,0.003372134177513919,1.0507160575479604
2024-03-01,0.2118126237558147,0.2,0.35,FREE,-0.00041014823929225175,1.050285108206961
2024-03-04,0.2118614759918176,0.2,0.3,FREE,-0.004515334545241334,1.0455427195755216
2024-03-05,0.2204309417947529,0.25,0.5,FORCE_BUY,0.0038661064757283814,1.049584899054323
2024-03-06,0.2200158556378706,0.15,0.3,FREE,0.005875071227870232,1.0557512850959643
2024-03-07,0.2144284774473666,0.25,0.4,FORCE_BUY,-0.00635062438095968,1.0490466052446044
2024-03-08,0.2222870182619931,0.1,0.25,FREE,0.001026112110077415,1.0501230446702814
2024-03-11,0.2098961631557799,0.2,0.35,FREE,0.00421307222688172,1.0545472889045904
2024-03-12,0.2131466392224985,0.15,0.3,FREE,-0.00044486566990964427,1.0540781570184605
2024-03-13,0.1573915517098964,0.25,0.4,FORCE_BUY,-0.004452618333171898,1.0493847492919242
2024-03-14,0.2222044204938074,0.25,0.5,FORCE_BUY,-0.008672824501701704,1.040283619526553
2024-03-15,0.2114764051330418,0.2,0.3,FREE,0.00262853331764068,1.0430180396802746
2024-03-18,0.2120094568539143,0.1,0.25,FREE,0.002907487267547304,1.0460506013504671
2024-03-19,0.2126092793184877,0.2,0.35,FREE,0.006237656416723247,1.052575505596198
2024-03-20,0.2184051223030806,0.15,0.3,FREE,0.0009289484717187602,1.0535532940034902
2024-03-21,0.2217162372730055,0.2,0.3,FREE,-0.0020082241560677727,1.0514375228287676
2024-03-22,0.2176770808369756,0.2,0.35,FREE,-0.0002688430148822252,1.0511548511951698
2024-03-25,0.2112736817053842,0.1,0.25,FREE,-0.0007301093242646495,1.0503873932370662
2024-03-26,0.2154266706829728,0.25,0.5,FORCE_BUY,0.005233688018317695,1.055884793151643
2024-03-27,0.2075884226200398,0.25,0.4,FORCE_BUY,0.000995348659150741,1.0569357666647243
2024-03-28,0.2124543923999091,0.15,0.3,FREE,-0.001223826369633918,1.0556422608024707
2024-04-01,0.2160563133337536,0.2,0.3,FREE,-0.0028274579715144577,1.0526574766770973
2024-04-02,0.2114283193471706,0.2,0.35,FREE,0.0019085441085749943,1.0546665199025567
2024-04-03,0.2151058303761579,0.1,0.25,FREE,-0.007028999423852655,1.0472532695418049
2024-04-04,0.2304799448990128,0.25,0.5,FORCE_BUY,0.009992598075499792,1.0577180505475892
2024-04-05,0.2189279604247519,0.25,0.5,FORCE_BUY,0.0005785809338294534,1.0583300260450033
2024-04-08,0.2061846027763394,0.25,0.4,FORCE_BUY,0.001426341049709956,1.059839565605292
2024-04-09,0.2066496789330882,0.15,0.3,FREE,-0.006101433933211331,1.0533730245159478
2024-04-10,0.2299450190817332,0.2,0.35,FREE,0.004910270649441717,1.0585453711611421
2024-04-11,0.2145724844307787,0.2,0.3,FREE,-0.00797877472262426,1.0500994761109705
2024-04-12,0.2264036187815093,0.25,0.5,FORCE_BUY,-0.010765128044236905,1.0387950207914498
2024-04-15,0.2296847450716133,0.2,0.35,FREE,0.00041626196753163924,1.0392274316506664
2024-04-16,0.2133880882764204,0.25,0.4,FORCE_BUY,-0.007625121308748262,1.0313031964169512
2024-04-17,0.2167754753920306,0.1,0.25,FREE,-0.0023749650740430006,1.0288538873447122
2024-04-18,0.2155154451257256,0.15,0.3,FREE,-0.003980508542552386,1.0247585256570984
2024-04-19,0.2097591708521115,0.25,0.4,FORCE_BUY,0.009379232277496152,1.0343699738975807
2024-04-22,0.2080709196671299,0.2,0.3,FREE,0.007089215980774943,1.0417028460465692
2024-04-23,0.2082644926931971,0.2,0.35,FREE,-0.003929467053689573,1.0376095090332944
2024-04-24,0.2073568376103204,0.1,0.25,FREE,0.004617374863170487,1.0424005410980912
2024-04-25,0.2100533674343501,0.25,0.4,FORCE_BUY,0.003155258435386221,1.0456895841984422
2024-04-26,0.2068752211495741,0.25,0.5,FORCE_BUY,0.0022410505415875193,1.0480330274074425
2024-04-29,0.2036985941326222,0.2,0.3,FREE,-0.00836553360924236,1.0392656718930695
2024-04-30,0.2275176042931438,0.15,0.3,FREE,0.0009874326750448637,1.0402918767755494
2024-05-01,0.2247635335677431,0.1,0.25,FREE,0.004180851699217669,1.0446411828362487
2024-05-02,0.2105254138682618,0.2,0.35,FREE,0.005755296254615128,1.050653402323243
2024-05-03,0.2066384367313301,0.25,0.4,FORCE_BUY,0.008061367895065619,1.0591231059295731
2024-05-06,0.1993365939518162,0.25,0.5,FORCE_BUY,0.001684577403427534,1.06090728078127
2024-05-07,0.2042538436767574,0.1,0.25,FREE,-0.00031895151936922606,1.060568902792155
2024-05-08,0.2023528911173341,0.25,0.4,FORCE_BUY,0.006905356003017449,1.0678925086316644
2024-05-09,0.2024699910812256,0.15,0.3,FREE,-0.0006147226064238676,1.0672360509653778
2024-05-10,0.2087251687030868,0.2,0.35,FREE,0.0008366671795660974,1.0681289723420702
2024-05-13,0.2146830620822415,0.2,0.3,FREE,0.002697824458995024,1.0710105968090158
2024-05-14,0.2101205435817253,0.25,0.5,FORCE_BUY,0.012566844919785769,1.084469820886562
2024-05-15,0.2111318313280517,0.25,0.4,FORCE_BUY,0.0013580293485233597,1.0859425627309138
2024-05-16,0.4777111831885318,0.2,0.35,FORCE_SELL,0.0,1.0859425627309138
2024-05-17,0.2093443654714287,0.2,0.3,FREE,0.0002832326283987996,1.0862501370972462
2024-05-20,0.2100312400726453,0.15,0.3,FREE,0.001415361388941383,1.087787573600026
2024-05-21,0.2078648321398552,0.15,0.3,FREE,-0.00037636432066240344,1.0873781691688629
2024-05-22,0.2149344396670815,0.2,0.3,FREE,-0.004613935969868144,1.0823610759212854
2024-05-23,0.2337700038167483,0.25,0.5,FORCE_BUY,0.006234556168028815,1.0891091168432048
2024-05-24,0.2068728109224005,0.1,0.25,FREE,-0.00010389512259617595,1.0889959637179896
2024-05-28,0.2104836519822223,0.25,0.5,FORCE_BUY,-0.009730383358210304,1.0783996155154698
2024-05-29,0.2176847781499061,0.15,0.3,FREE,-0.002194154010531968,1.0760334406741305
2024-05-30,0.224417601042099,0.2,0.3,FREE,0.006132382813997195,1.0826320896530068
2024-05-31,0.2239414897924872,0.2,0.3,FREE,-0.0006531369505131668,1.0819249826314432
2024-06-03,0.222956060954406,0.1,0.25,FREE,0.001488067029363327,1.0835349595263415
2024-06-04,0.2140733936508589,0.25,0.4,FORCE_BUY,0.011113211113211063,1.0955765122801022
2024-06-05,0.2133351231082473,0.25,0.4,FORCE_BUY,-0.0009159220905455845,1.094573049550622
2024-06-06,0.2105828245845614,0.2,0.35,FREE,-0.0010664371643997472,1.0934057561714308
2024-06-07,0.2271945999824844,0.15,0.3,FREE,0.0016855723258648592,1.0952487706549747
2024-06-10,0.2110013467467468,0.25,0.5,FORCE_BUY,0.0035165972777624344,1.0991003195003326
