side,seen_idx,exec_px,qty,fee,reason,signal_ts,signal_dir,bsp_type,pred_ret,ret_th,bucket,pnl,entry_px,entry_idx
sell,41196,188.77,585.7212753093895,0.0,CLOSE_LONG pred_ret=4.26% [side],2019/08/23 07:40,sell,2,4.258731842041016,-0.5,side,193.28802085210586,188.44,41183.0
buy,41221,186.19,593.8375054522448,0.0,OPEN_LONG pred_ret=1.92% [side],2019/08/23 09:45,buy,1p,1.9205543994903564,0.9999999999999996,side,,,
sell,41232,188.01,593.8375054522448,0.0,CLOSE_LONG pred_ret=2.64% [side],2019/08/23 10:40,sell,2s,2.644906520843506,-0.5,side,1080.7842599230817,186.19,41221.0
buy,41237,184.51,605.1021050353723,0.0,OPEN_LONG pred_ret=2.12% [side],2019/08/23 11:05,buy,1,2.1234323978424072,0.9999999999999996,side,,,
sell,41255,183.8388,605.1021050353723,0.0,CLOSE_LONG pred_ret=2.69% [side],2019/08/23 12:35,sell,3a,2.6860883235931396,-0.5,side,-406.14453289974125,184.51,41237.0
buy,41261,183.1,607.5436639387046,0.0,OPEN_LONG pred_ret=2.98% [side],2019/08/23 13:05,buy,1p,2.9806721210479736,0.9999999999999996,side,,,
sell,41512,185.1,607.5436639387046,0.0,CLOSE_LONG pred_ret=2.68% [bear],2019/08/26 18:10,sell,1,2.6755735874176025,2.349999999999999,bear,1215.0873278774093,183.1,41261.0
buy,41521,184.8,608.5299361204233,0.0,OPEN_LONG pred_ret=2.71% [bear],2019/08/26 19:05,buy,2s,2.713325262069702,-0.5,bear,,,
sell,41537,184.86,608.5299361204233,0.0,CLOSE_LONG pred_ret=2.20% [bear],2019/08/27 05:00,sell,1,2.2047228813171387,-0.5,bear,36.51179616722678,184.8,41521.0
buy,41611,184.45,609.8825914406151,0.0,OPEN_LONG pred_ret=2.47% [bear],2019/08/27 11:15,buy,2s,2.4694337844848633,2.4499999999999993,bear,,,
sell,41639,184.68,609.8825914406151,0.0,CLOSE_LONG pred_ret=2.99% [bear],2019/08/27 13:35,sell,2,2.9915711879730225,-0.5,bear,140.27299603135256,184.45,41611.0
buy,41661,184.55,610.3122025860351,0.0,OPEN_LONG pred_ret=2.53% [bear],2019/08/27 15:25,buy,2s,2.530308246612549,2.4499999999999993,bear,,,
sell,41683,184.52,610.3122025860351,0.0,CLOSE_LONG pred_ret=2.56% [bear],2019/08/27 18:00,sell,2s,2.5581037998199463,-0.5,bear,-18.30936607758175,184.55,41661.0
buy,41744,184.01,612.0037368685137,0.0,OPEN_LONG pred_ret=2.51% [bear],2019/08/28 07:25,buy,1,2.5078632831573486,2.1999999999999993,bear,,,
sell,41763,184.2,612.0037368685137,0.0,CLOSE_LONG pred_ret=2.31% [bear],2019/08/28 09:00,sell,2s,2.3128902912139893,-0.5,bear,116.2807100050162,184.01,41744.0
buy,41770,183.26,615.1429026038428,0.0,OPEN_LONG pred_ret=2.74% [bear],2019/08/28 09:35,buy,1,2.7356393337249756,2.1999999999999993,bear,,,
sell,41774,184.065,615.1429026038428,0.0,CLOSE_LONG pred_ret=2.55% [bear],2019/08/28 09:55,sell,2s,2.546518087387085,-0.5,bear,495.1900365960976,183.26,41770.0
buy,41857,184.69,613.0612289121032,0.0,OPEN_LONG pred_ret=2.24% [bear],2019/08/28 16:50,buy,2s,2.240061044692993,2.1999999999999993,bear,,,
sell,41863,185.0,613.0612289121032,0.0,CLOSE_LONG pred_ret=1.81% [bear],2019/08/28 17:35,sell,2,1.811221957206726,-0.5,bear,190.04898096275338,184.69,41857.0
buy,41880,184.87,613.4923316316281,0.0,OPEN_LONG pred_ret=2.39% [bear],2019/08/28 19:05,buy,2s,2.394723415374756,2.1999999999999993,bear,,,
sell,41893,186.88,613.4923316316281,0.0,CLOSE_LONG pred_ret=3.83% [bear],2019/08/29 04:15,sell,1,3.8287665843963623,-0.5,bear,1233.1195865795669,184.87,41880.0
buy,42204,186.8916,613.454253349635,0.0,OPEN_LONG pred_ret=1.42% [side],2019/08/30 15:05,buy,1,1.4159740209579468,0.9999999999999996,side,,,
sell,42214,187.52,613.454253349635,0.0,CLOSE_LONG pred_ret=2.59% [side],2019/08/30 15:55,sell,2s,2.5908100605010986,-0.5,side,385.4946528049101,186.8916,42204.0
buy,42254,185.62,619.7335501999976,0.0,OPEN_LONG pred_ret=2.10% [side],2019/09/03 04:00,buy,1,2.0974743366241455,0.9999999999999996,side,,,
sell,42284,185.77,619.7335501999976,0.0,CLOSE_LONG pred_ret=2.45% [side],2019/09/03 06:35,sell,3a,2.446396827697754,-0.5,side,92.96003253000316,185.62,42254.0
buy,42317,186.26,618.1031977915471,0.0,OPEN_LONG pred_ret=1.53% [side],2019/09/03 09:20,buy,2,1.5257301330566406,0.9999999999999996,side,,,
sell,42323,187.11,618.1031977915471,0.0,CLOSE_LONG pred_ret=1.78% [side],2019/09/03 09:50,sell,1p,1.7788200378417969,-0.5,side,525.3877181228291,186.26,42317.0
buy,42325,185.63,623.0312413875796,0.0,OPEN_LONG pred_ret=1.45% [side],2019/09/03 10:00,buy,2,1.453116774559021,0.9999999999999996,side,,,
sell,42440,188.35,623.0312413875796,0.0,CLOSE_LONG pred_ret=3.79% [side],2019/09/04 04:00,sell,1p,3.786824941635132,-0.5,side,1694.644976574216,185.63,42325.0
buy,43038,191.61,612.431158683527,0.0,OPEN_LONG pred_ret=1.05% [side],2019/09/09 10:00,buy,1,1.0531529188156128,-0.5,side,,,
sell,43048,191.94,612.431158683527,0.0,CLOSE_LONG pred_ret=3.32% [side],2019/09/09 10:50,sell,2s,3.319186210632324,1.7999999999999994,side,202.10228236555415,191.61,43038.0
buy,43059,191.725,613.1179376592315,0.0,OPEN_LONG pred_ret=1.08% [side],2019/09/09 11:45,buy,2,1.0813997983932495,-0.5,side,,,
sell,43074,191.0,613.1179376592315,0.0,CLOSE_LONG pred_ret=2.98% [side],2019/09/09 13:00,sell,3a,2.9782044887542725,1.7999999999999994,side,-444.51050480293935,191.725,43059.0
buy,43080,190.6,614.4046489659665,0.0,OPEN_LONG pred_ret=0.80% [side],2019/09/09 13:30,buy,2,0.8001811504364014,-0.5,side,,,
sell,43176,190.56,614.4046489659665,0.0,CLOSE_LONG pred_ret=2.43% [side],2019/09/10 06:15,sell,1p,2.426140546798706,-0.5,side,-24.576185958633772,190.6,43080.0
buy,43941,191.31,611.9959746325576,0.0,OPEN_LONG pred_ret=2.34% [side],2019/09/16 08:45,buy,2,2.3404431343078613,2.2999999999999994,side,,,
sell,43958,191.85,611.9959746325576,0.0,CLOSE_LONG pred_ret=2.34% [side],2019/09/16 10:10,sell,1p,2.3374226093292236,2.2999999999999994,side,330.4778263015762,191.31,43941.0
buy,44061,191.64,612.6666026573585,0.0,OPEN_LONG pred_ret=1.91% [side],2019/09/17 04:00,buy,2,1.9052931070327759,-0.5,side,,,
sell,44099,191.77,612.6666026573585,0.0,CLOSE_LONG pred_ret=1.62% [side],2019/09/17 07:40,sell,1,1.620431900024414,0.7499999999999998,side,79.64665834547122,191.64,44061.0
buy,44345,190.65,616.2657980152197,0.0,OPEN_LONG pred_ret=1.96% [side],2019/09/18 14:10,buy,1p,1.9646824598312378,1.8999999999999995,side,,,
sell,44454,192.39,616.2657980152197,0.0,CLOSE_LONG pred_ret=1.50% [side],2019/09/19 07:50,sell,1,1.5002896785736084,0.7999999999999998,side,1072.3024885464704,190.65,44345.0
buy,44697,190.6995,621.7288292845452,0.0,OPEN_LONG pred_ret=2.44% [side],2019/09/20 13:10,buy,1,2.4407882690429688,2.1999999999999993,side,,,
sell,45204,187.97,621.7288292845452,0.0,CLOSE_LONG pred_ret=0.39% [side],2019/09/25 08:55,sell,1p,0.39100825786590576,-0.5,side,-1697.0088395321673,190.6995,44697.0
buy,45600,186.9321,625.1808439567949,0.0,OPEN_LONG pred_ret=2.25% [side],2019/09/27 12:55,buy,1p,2.2465391159057617,2.1999999999999993,side,,,
sell,45742,188.11,625.1808439567949,0.0,CLOSE_LONG pred_ret=1.20% [side],2019/09/30 10:15,sell,2s,1.2045581340789795,0.7999999999999998,side,736.4005160967226,186.9321,45600.0
buy,45780,188.83,622.7970585008351,0.0,OPEN_LONG pred_ret=1.72% [side],2019/09/30 13:25,buy,2,1.7168936729431152,1.5999999999999996,side,,,
sell,45812,189.12,622.7970585008351,0.0,CLOSE_LONG pred_ret=0.91% [side],2019/09/30 16:05,sell,1p,0.9117136597633362,0.7999999999999998,side,180.61114696523723,188.83,45780.0
buy,45958,187.44,628.3791064003304,0.0,OPEN_LONG pred_ret=1.01% [side],2019/10/01 13:05,buy,1p,1.0093024969100952,0.7999999999999998,side,,,
sell,46370,186.3,628.3791064003304,0.0,CLOSE_LONG pred_ret=1.40% [bear],2019/10/03 16:55,sell,1p,1.3986583948135376,-0.5,bear,-716.3521812963681,187.44,45958.0
buy,46401,185.95,629.5618581467146,0.0,OPEN_LONG pred_ret=2.06% [bear],2019/10/03 19:50,buy,2s,2.0625267028808594,2.0499999999999994,bear,,,
sell,46497,188.2,629.5618581467146,0.0,CLOSE_LONG pred_ret=2.08% [side],2019/10/04 11:55,sell,1p,2.077239751815796,1.9999999999999996,side,1416.5141808301078,185.95,46401.0
buy,46906,185.46,638.8630524275405,0.0,OPEN_LONG pred_ret=2.56% [side],2019/10/08 16:05,buy,1,2.557781457901001,2.3999999999999995,side,,,
sell,46926,185.5,638.8630524275405,0.0,CLOSE_LONG pred_ret=2.99% [side],2019/10/08 18:00,sell,3a,2.9945762157440186,2.0499999999999994,side,25.554522097096537,185.46,46906.0
buy,46934,185.42,639.1386917555213,0.0,OPEN_LONG pred_ret=2.55% [side],2019/10/08 18:50,buy,2,2.5482490062713623,2.3999999999999995,side,,,
sell,47040,187.34,639.1386917555213,0.0,CLOSE_LONG pred_ret=2.85% [side],2019/10/09 11:50,sell,1,2.850693702697754,-0.5,side,1227.1462881706111,185.42,46934.0
buy,47115,185.66,644.9221292334341,0.0,OPEN_LONG pred_ret=2.61% [side],2019/10/09 18:20,buy,2s,2.6079118251800537,2.4499999999999993,side,,,
sell,47129,185.04,644.9221292334341,0.0,CLOSE_LONG pred_ret=2.76% [side],2019/10/09 19:30,sell,2,2.7554590702056885,-0.5,side,-399.8517201247321,185.66,47115.0
buy,47729,191.7,622.5163838985636,0.0,OPEN_LONG pred_ret=1.62% [side],2019/10/15 07:50,buy,2s,1.6170706748962402,1.5499999999999994,side,,,
sell,47756,192.35,622.5163838985636,0.0,CLOSE_LONG pred_ret=3.13% [side],2019/10/15 10:05,sell,2,3.1319313049316406,2.499999999999999,side,404.6356495340699,191.7,47729.0
buy,48089,194.17,616.6813948750513,0.0,OPEN_LONG pred_ret=0.94% [bull],2019/10/17 08:00,buy,1p,0.9403111934661865,-0.5,bull,,,
sell,48111,194.4,616.6813948750513,0.0,CLOSE_LONG pred_ret=3.23% [bull],2019/10/17 09:50,sell,2s,3.2342729568481445,-0.5,bull,141.83672082127302,194.17,48089.0
buy,48177,193.52,619.485650907968,0.0,OPEN_LONG pred_ret=1.12% [bull],2019/10/17 15:20,buy,2,1.1199958324432373,-0.5,bull,,,
sell,48368,191.85,619.485650907968,0.0,CLOSE_LONG pred_ret=3.26% [bull],2019/10/18 16:50,sell,1p,3.262035608291626,-0.5,bull,-1034.5410370163163,193.52,48177.0
buy,48681,192.84,616.3053418725038,0.0,OPEN_LONG pred_ret=1.18% [bull],2019/10/22 13:50,buy,1p,1.176436185836792,-0.5,bull,,,
sell,48686,193.09,616.3053418725038,0.0,CLOSE_LONG pred_ret=2.00% [bull],2019/10/22 14:15,sell,2s,2.003720283508301,-0.5,bull,154.07633546812596,192.84,48681.0
buy,48693,192.34,618.7085289703742,0.0,OPEN_LONG pred_ret=1.59% [bull],2019/10/22 14:50,buy,1,1.593783974647522,-0.5,bull,,,
sell,48701,192.43,618.7085289703742,0.0,CLOSE_LONG pred_ret=1.26% [bull],2019/10/22 15:30,sell,3a,1.26399564743042,-0.5,bull,55.68376760733579,192.34,48693.0
buy,48707,191.2,622.6887145908427,0.0,OPEN_LONG pred_ret=1.41% [bull],2019/10/22 16:00,buy,1p,1.413441777229309,-0.5,bull,,,
sell,48709,191.23,622.6887145908427,0.0,CLOSE_LONG pred_ret=1.79% [bull],2019/10/22 16:10,sell,2s,1.7865118980407715,-0.5,bull,18.680661437725988,191.2,48707.0
buy,48792,190.82,624.0266370988725,0.0,OPEN_LONG pred_ret=2.63% [side],2019/10/23 07:20,buy,1,2.6346795558929443,1.5499999999999994,side,,,
sell,48952,193.05,624.0266370988725,0.0,CLOSE_LONG pred_ret=1.94% [side],2019/10/24 05:00,sell,1p,1.9395415782928467,1.3499999999999996,side,1391.579400730497,190.82,48792.0
buy,49232,195.14,617.3431500048034,0.0,OPEN_LONG pred_ret=0.78% [bull],2019/10/25 14:05,buy,3a,0.7803120613098145,-0.5,bull,,,
sell,49242,195.34,617.3431500048034,0.0,CLOSE_LONG pred_ret=3.02% [bull],2019/10/25 14:55,sell,2,3.018214225769043,-0.5,bull,123.46863000097122,195.14,49232.0
buy,49344,196.3,614.324049525921,0.0,OPEN_LONG pred_ret=0.82% [bull],2019/10/28 08:00,buy,1p,0.8195567727088928,-0.5,bull,,,
sell,49353,196.48,614.324049525921,0.0,CLOSE_LONG pred_ret=2.72% [bull],2019/10/28 08:45,sell,2s,2.71743106842041,-0.5,bull,110.57832891465252,196.3,49344.0
buy,49403,197.42,611.3989932674145,0.0,OPEN_LONG pred_ret=0.95% [bull],2019/10/28 12:55,buy,2,0.9490518569946289,-0.5,bull,,,
sell,49423,197.67,611.3989932674145,0.0,CLOSE_LONG pred_ret=3.46% [bull],2019/10/28 14:35,sell,1p,3.4586825370788574,-0.5,bull,152.84974831685363,197.42,49403.0
buy,49510,196.89,613.8211133077853,0.0,OPEN_LONG pred_ret=2.41% [bull],2019/10/29 07:25,buy,2s,2.413926362991333,-0.5,bull,,,
sell,49521,197.11,613.8211133077853,0.0,CLOSE_LONG pred_ret=2.53% [bull],2019/10/29 08:20,sell,2,2.526156425476074,-0.5,bull,135.04064492772952,196.89,49510.0
buy,49541,196.775,614.8661143137978,0.0,OPEN_LONG pred_ret=2.31% [bull],2019/10/29 10:00,buy,2s,2.3084018230438232,-0.5,bull,,,
sell,49550,197.17,614.8661143137978,0.0,CLOSE_LONG pred_ret=2.46% [bull],2019/10/29 10:45,sell,2s,2.4602694511413574,-0.5,bull,242.87211515393892,196.775,49541.0
buy,49555,196.59,616.6801554466224,0.0,OPEN_LONG pred_ret=2.16% [bull],2019/10/29 11:10,buy,1,2.162564754486084,-0.5,bull,,,
sell,49569,196.78,616.6801554466224,0.0,CLOSE_LONG pred_ret=2.65% [bull],2019/10/29 12:20,sell,2s,2.6533820629119873,-0.5,bull,117.16922953485685,196.59,49555.0
buy,49575,196.7432,616.7955029133731,0.0,OPEN_LONG pred_ret=2.28% [bull],2019/10/29 12:50,buy,1,2.2822701930999756,-0.5,bull,,,
sell,49605,196.4154,616.7955029133731,0.0,CLOSE_LONG pred_ret=3.12% [bull],2019/10/29 15:20,sell,3a,3.1158230304718018,1.9999999999999996,bull,-202.1855658550014,196.7432,49575.0
buy,49702,196.42,616.7810580538202,0.0,OPEN_LONG pred_ret=2.31% [bull],2019/10/30 09:25,buy,2,2.311965227127075,-0.5,bull,,,
sell,49767,196.6,616.7810580538202,0.0,CLOSE_LONG pred_ret=2.32% [bull],2019/10/30 14:50,sell,1,2.319471597671509,1.9999999999999996,bull,111.02059044969184,196.42,49702.0
buy,49782,197.42,614.2192078481463,0.0,OPEN_LONG pred_ret=1.62% [bull],2019/10/30 16:05,buy,3a,1.617906093597412,-0.5,bull,,,
sell,49783,197.26,614.2192078481463,0.0,CLOSE_LONG pred_ret=2.34% [bull],2019/10/30 16:10,sell,1,2.3442370891571045,1.9999999999999996,bull,-98.27507325570132,197.42,49782.0
buy,49806,197.77,612.6352881636514,0.0,OPEN_LONG pred_ret=2.02% [bull],2019/10/30 18:05,buy,3a,2.0213968753814697,-0.5,bull,,,
sell,49827,197.94,612.6352881636514,0.0,CLOSE_LONG pred_ret=3.38% [bull],2019/10/30 19:55,sell,2,3.3816511631011963,1.9999999999999996,bull,104.14799898781307,197.77,49806.0
buy,49899,196.83,616.0901739527163,0.0,OPEN_LONG pred_ret=1.76% [bull],2019/10/31 10:00,buy,1p,1.7557201385498047,1.4999999999999996,bull,,,
sell,49966,196.71,616.0901739527163,0.0,CLOSE_LONG pred_ret=2.53% [bull],2019/10/31 15:35,sell,1,2.5254108905792236,2.349999999999999,bull,-73.93082087432876,196.83,49899.0
buy,50034,197.42,613.8744712705848,0.0,OPEN_LONG pred_ret=1.96% [bull],2019/11/01 07:15,buy,3a,1.9592413902282715,1.5999999999999996,bull,,,
sell,50109,198.22,613.8744712705848,0.0,CLOSE_LONG pred_ret=2.45% [bull],2019/11/01 13:30,sell,2,2.450409173965454,2.3999999999999995,bull,491.09957701647477,197.42,50034.0
buy,50223,199.91,608.6848966797825,0.0,OPEN_LONG pred_ret=2.11% [bull],2019/11/04 08:00,buy,1p,2.1139605045318604,1.4999999999999996,bull,,,
sell,50292,200.29,608.6848966797825,0.0,CLOSE_LONG pred_ret=2.61% [bull],2019/11/04 13:45,sell,1,2.606088876724243,2.3999999999999995,bull,231.30026073831456,199.91,50223.0
buy,50308,200.13,609.1715282865819,0.0,OPEN_LONG pred_ret=1.82% [bull],2019/11/04 15:05,buy,2s,1.8193362951278687,1.4999999999999996,bull,,,
sell,50339,200.21,609.1715282865819,0.0,CLOSE_LONG pred_ret=2.70% [bull],2019/11/04 17:55,sell,2,2.703223705291748,2.3999999999999995,bull,48.733722262934165,200.13,50308.0
buy,50359,200.59,608.017506746381,0.0,OPEN_LONG pred_ret=1.72% [bull],2019/11/04 19:35,buy,3a,1.7202972173690796,1.4999999999999996,bull,,,
sell,50370,200.73,608.017506746381,0.0,CLOSE_LONG pred_ret=1.62% [bull],2019/11/05 04:35,sell,2,1.6196264028549194,1.5499999999999994,bull,85.12245094448504,200.59,50359.0
buy,50571,199.95,610.3893679880022,0.0,OPEN_LONG pred_ret=2.24% [bull],2019/11/06 06:50,buy,2,2.237861156463623,1.5999999999999996,bull,,,
sell,50627,199.67,610.3893679880022,0.0,CLOSE_LONG pred_ret=1.56% [bull],2019/11/06 11:30,sell,2,1.5619844198226929,1.5499999999999994,bull,-170.9090230366413,199.95,50571.0
buy,50909,200.36,608.2873083757455,0.0,OPEN_LONG pred_ret=2.14% [bull],2019/11/07 19:40,buy,1,2.1441166400909424,1.6999999999999993,bull,,,
sell,50927,200.23,608.2873083757455,0.0,CLOSE_LONG pred_ret=1.23% [bull],2019/11/08 05:40,sell,3a,1.2264761924743652,1.1999999999999997,bull,-79.07735008886144,200.36,50909.0
buy,50951,200.27,608.1658149302217,0.0,OPEN_LONG pred_ret=2.20% [bull],2019/11/08 07:55,buy,2,2.202224016189575,1.6999999999999993,bull,,,
sell,50971,200.35,608.1658149302217,0.0,CLOSE_LONG pred_ret=1.38% [bull],2019/11/08 09:35,sell,3a,1.3797364234924316,1.1999999999999997,bull,48.65326519440806,200.27,50951.0
buy,50993,200.42,607.9534029601333,0.0,OPEN_LONG pred_ret=1.93% [bull],2019/11/08 11:25,buy,2,1.9311946630477905,1.6999999999999993,bull,,,
sell,51002,200.7925,607.9534029601333,0.0,CLOSE_LONG pred_ret=1.28% [bull],2019/11/08 12:10,sell,2s,1.2755486965179443,1.1999999999999997,bull,226.46264260265104,200.42,50993.0
buy,51014,200.6749,608.3096773132692,0.0,OPEN_LONG pred_ret=1.77% [bull],2019/11/08 13:10,buy,2s,1.768465280532837,1.6999999999999993,bull,,,
sell,51037,200.7,608.3096773132692,0.0,CLOSE_LONG pred_ret=1.57% [bull],2019/11/08 15:05,sell,2,1.5742522478103638,1.1999999999999997,bull,15.268572900551243,200.6749,51014.0
buy,51084,200.37,609.3115348444035,0.0,OPEN_LONG pred_ret=1.75% [bull],2019/11/11 04:00,buy,2s,1.7499364614486694,-0.5,bull,,,
sell,51108,200.17,609.3115348444035,0.0,CLOSE_LONG pred_ret=1.30% [bull],2019/11/11 06:20,sell,2,1.297446846961975,1.1999999999999997,bull,-121.86230696889109,200.37,51084.0
buy,51146,200.23,609.128951354963,0.0,OPEN_LONG pred_ret=2.05% [bull],2019/11/11 09:30,buy,2s,2.0478386878967285,-0.5,bull,,,
sell,51155,200.5201,609.128951354963,0.0,CLOSE_LONG pred_ret=1.23% [bull],2019/11/11 10:15,sell,2s,1.2285778522491455,1.1999999999999997,bull,176.70830878808925,200.23,51146.0
buy,51168,200.53,609.0988791631792,0.0,OPEN_LONG pred_ret=2.25% [bull],2019/11/11 11:20,buy,2,2.2540831565856934,-0.5,bull,,,
sell,51187,200.855,609.0988791631792,0.0,CLOSE_LONG pred_ret=1.58% [bull],2019/11/11 12:55,sell,1p,1.5763565301895142,1.1999999999999997,bull,197.95713572802632,200.53,51168.0
buy,51218,200.805,609.2505434342787,0.0,OPEN_LONG pred_ret=1.90% [bull],2019/11/11 15:30,buy,2s,1.9044820070266724,-0.5,bull,,,
sell,51236,201.08,609.2505434342787,0.0,CLOSE_LONG pred_ret=1.50% [bull],2019/11/11 17:20,sell,1,1.4952526092529297,1.1999999999999997,bull,167.5438994444301,200.805,51218.0
buy,51246,200.91,609.7660607922193,0.0,OPEN_LONG pred_ret=1.92% [bull],2019/11/11 18:15,buy,3a,1.9238042831420898,-0.5,bull,,,
sell,51259,200.91,609.7660607922193,0.0,CLOSE_LONG pred_ret=1.28% [bull],2019/11/11 19:45,sell,2,1.2804465293884277,1.1999999999999997,bull,0.0,200.91,51246.0
buy,51284,201.19,608.9174376150146,0.0,OPEN_LONG pred_ret=0.95% [bull],2019/11/12 06:55,buy,3a,0.9546802639961243,0.8999999999999997,bull,,,
sell,51315,201.44,608.9174376150146,0.0,CLOSE_LONG pred_ret=1.08% [bull],2019/11/12 09:35,sell,1p,1.0824295282363892,0.8999999999999997,bull,152.22935940375365,201.19,51284.0
buy,51370,201.31,609.3106583536264,0.0,OPEN_LONG pred_ret=1.39% [bull],2019/11/12 14:10,buy,1p,1.3902360200881958,0.8999999999999997,bull,,,
sell,51450,200.61,609.3106583536264,0.0,CLOSE_LONG pred_ret=1.09% [bull],2019/11/13 05:20,sell,3a,1.088621735572815,0.8999999999999997,bull,-426.5174608475316,201.31,51370.0
buy,51497,200.84,608.6128817582205,0.0,OPEN_LONG pred_ret=1.06% [bull],2019/11/13 09:25,buy,2,1.0647960901260376,0.8499999999999996,bull,,,
sell,51499,201.19,608.6128817582205,0.0,CLOSE_LONG pred_ret=0.97% [bull],2019/11/13 09:35,sell,3a,0.9693557620048523,0.8999999999999997,bull,213.01450861537373,200.84,51497.0
buy,51518,201.36,608.0990548318255,0.0,OPEN_LONG pred_ret=1.05% [bull],2019/11/13 11:10,buy,2,1.0471197366714478,0.8499999999999996,bull,,,
sell,51536,201.65,608.0990548318255,0.0,CLOSE_LONG pred_ret=1.17% [bull],2019/11/13 12:40,sell,1p,1.17445969581604,0.8999999999999997,bull,176.34872590122455,201.36,51518.0
buy,51551,201.19,609.4894100444237,0.0,OPEN_LONG pred_ret=1.00% [bull],2019/11/13 13:55,buy,2s,0.9978716373443604,0.8499999999999996,bull,,,
sell,51563,201.39,609.4894100444237,0.0,CLOSE_LONG pred_ret=1.32% [bull],2019/11/13 14:55,sell,2,1.317581295967102,0.8999999999999997,bull,121.89788200887781,201.19,51551.0
buy,51571,201.33,609.6710489685912,0.0,OPEN_LONG pred_ret=0.95% [bull],2019/11/13 15:35,buy,2s,0.9465408325195312,0.8499999999999996,bull,,,
sell,51689,201.37,609.6710489685912,0.0,CLOSE_LONG pred_ret=0.84% [bull],2019/11/14 10:00,sell,2s,0.8394855260848999,0.7999999999999998,bull,24.386841958738795,201.33,51571.0
buy,51695,200.95,610.9453054531238,0.0,OPEN_LONG pred_ret=1.31% [bull],2019/11/14 10:30,buy,2,1.3087351322174072,-0.5,bull,,,
sell,51719,200.81,610.9453054531238,0.0,CLOSE_LONG pred_ret=1.21% [bull],2019/11/14 12:30,sell,3a,1.2126542329788208,0.7999999999999998,bull,-85.53234276342899,200.95,51695.0
buy,51737,200.98,610.4285341230062,0.0,OPEN_LONG pred_ret=1.21% [bull],2019/11/14 14:00,buy,2,1.2141960859298706,-0.5,bull,,,
sell,51743,201.25,610.4285341230062,0.0,CLOSE_LONG pred_ret=0.94% [bull],2019/11/14 14:30,sell,2s,0.9380006194114685,0.7999999999999998,bull,164.8157042132179,200.98,51737.0
buy,51936,202.43,606.8702390567356,0.0,OPEN_LONG pred_ret=1.12% [bull],2019/11/15 15:10,buy,1p,1.121657371520996,0.8499999999999996,bull,,,
sell,51944,202.62,606.8702390567356,0.0,CLOSE_LONG pred_ret=1.08% [bull],2019/11/15 15:50,sell,2s,1.081979513168335,0.6999999999999997,bull,115.30534542077838,202.43,51936.0
buy,51960,202.72,606.5708752845095,0.0,OPEN_LONG pred_ret=1.20% [bull],2019/11/15 17:15,buy,2,1.2028098106384277,0.8499999999999996,bull,,,
sell,51976,203.08,606.5708752845095,0.0,CLOSE_LONG pred_ret=1.05% [bull],2019/11/18 04:00,sell,1p,1.0508111715316772,0.9999999999999996,bull,218.3655151024317,202.72,51960.0
buy,52039,202.28,608.9698109194097,0.0,OPEN_LONG pred_ret=1.25% [bull],2019/11/18 09:30,buy,1p,1.2525641918182373,0.8999999999999997,bull,,,
sell,52162,203.78,608.9698109194097,0.0,CLOSE_LONG pred_ret=1.26% [bull],2019/11/19 04:35,sell,1,1.2642520666122437,-0.5,bull,913.4547163791146,202.28,52039.0
buy,52180,203.96,608.4323792368959,0.0,OPEN_LONG pred_ret=1.20% [bull],2019/11/19 06:25,buy,3a,1.1956067085266113,-0.5,bull,,,
sell,52238,203.06,608.4323792368959,0.0,CLOSE_LONG pred_ret=1.22% [bull],2019/11/19 11:20,sell,2,1.2156692743301392,-0.5,bull,-547.5891413132098,203.96,52180.0
buy,52294,203.27,607.8038024688547,0.0,OPEN_LONG pred_ret=1.27% [bull],2019/11/19 16:00,buy,2,1.2715939283370972,-0.5,bull,,,
sell,52419,203.4285,607.8038024688547,0.0,CLOSE_LONG pred_ret=1.47% [bull],2019/11/20 10:50,sell,1p,1.4666589498519897,1.3999999999999995,bull,96.33690269131567,203.27,52294.0
buy,52448,200.68,616.1282431260485,0.0,OPEN_LONG pred_ret=1.41% [bull],2019/11/20 13:15,buy,1p,1.4132790565490723,1.2999999999999996,bull,,,
sell,52527,201.74,616.1282431260485,0.0,CLOSE_LONG pred_ret=0.99% [bull],2019/11/21 04:10,sell,2,0.9934570789337158,-0.5,bull,653.0959377136128,200.68,52448.0
buy,52588,201.45,617.0151986510252,0.0,OPEN_LONG pred_ret=1.30% [bull],2019/11/21 09:40,buy,1,1.3042162656784058,1.2999999999999996,bull,,,
sell,52594,201.93,617.0151986510252,0.0,CLOSE_LONG pred_ret=0.97% [bull],2019/11/21 10:10,sell,2s,0.9673748016357422,-0.5,bull,296.16729535250334,201.45,52588.0
buy,52615,201.12,619.5001942303179,0.0,OPEN_LONG pred_ret=1.34% [bull],2019/11/21 11:55,buy,2s,1.3423393964767456,1.2999999999999996,bull,,,
sell,52621,201.395,619.5001942303179,0.0,CLOSE_LONG pred_ret=0.98% [bull],2019/11/21 12:25,sell,3a,0.9766997694969177,-0.5,bull,170.36255341334095,201.12,52615.0
buy,52767,201.77,618.3488210190558,0.0,OPEN_LONG pred_ret=1.40% [bull],2019/11/22 10:05,buy,2s,1.4010413885116577,1.2499999999999996,bull,,,
sell,52783,201.3,618.3488210190558,0.0,CLOSE_LONG pred_ret=1.21% [bull],2019/11/22 11:25,sell,3a,1.211972951889038,-0.5,bull,-290.6239458789555,201.77,52767.0
