side,seen_idx,exec_px,qty,fee,reason,signal_ts,signal_dir_raw,signal_dir_eff,bsp_type,pred_ret,ret_th,bucket,flip_mode,analog_sim,analog_fwd_mean,pnl,entry_px,entry_idx
buy,47842,274.36,515.5813605647884,0.0,OPEN_LONG pred_ret=2.65% [side] eff=buy raw=buy,2020/10/06 16:35,buy,buy,1,2.6458585262298584,-0.5,side,,0.48492699544055806,0.4507516621126351,,,
sell,47857,274.05,515.5813605647884,0.0,CLOSE_LONG pred_ret=3.48% [side] eff=sell raw=sell,2020/10/06 17:50,sell,sell,3a,3.4846348762512207,-0.5,side,,0.48492699544055806,0.4507516621126351,-159.83022177508556,274.36,47842.0
buy,47961,277.88,508.4751398545425,0.0,OPEN_LONG pred_ret=1.76% [side] eff=buy raw=buy,2020/10/07 10:30,buy,buy,2,1.764522910118103,-0.5,side,,0.47934554651050926,0.049605371280504476,,,
sell,47973,279.0899,508.4751398545425,0.0,CLOSE_LONG pred_ret=4.60% [side] eff=sell raw=sell,2020/10/07 11:30,sell,sell,1p,4.596859931945801,2.1999999999999993,side,,0.47934554651050926,0.049605371280504476,615.2040717100133,277.88,47961.0
buy,48249,282.3,502.69314890007183,0.0,OPEN_LONG pred_ret=1.86% [side] eff=buy raw=buy,2020/10/08 18:40,buy,buy,3a,1.8571007251739502,-0.5,side,,0.476125721826449,0.5683777981211036,,,
sell,48275,282.55,502.69314890007183,0.0,CLOSE_LONG pred_ret=4.45% [side] eff=sell raw=sell,2020/10/09 04:50,sell,sell,1p,4.452145576477051,-0.5,side,,0.4813650898995213,-0.06519447548243516,125.67328722501796,282.3,48249.0
buy,48392,285.0999,498.19712045397176,0.0,OPEN_LONG pred_ret=1.61% [side] eff=buy raw=buy,2020/10/09 14:40,buy,buy,1p,1.6054877042770386,-0.5,side,,0.4813650898995213,-0.06519447548243516,,,
sell,48400,285.24,498.19712045397176,0.0,CLOSE_LONG pred_ret=4.84% [side] eff=sell raw=sell,2020/10/09 15:20,sell,sell,2s,4.843144416809082,-0.5,side,,0.4813650898995213,-0.06519447548243516,69.79741657561046,285.0999,48392.0
buy,48418,286.02,496.8384960432519,0.0,OPEN_LONG pred_ret=1.54% [side] eff=buy raw=buy,2020/10/09 16:50,buy,buy,2,1.5363234281539917,-0.5,side,,0.4813650898995213,-0.06519447548243516,,,
sell,48454,287.92,496.8384960432519,0.0,CLOSE_LONG pred_ret=5.33% [bull] eff=sell raw=sell,2020/10/12 04:00,sell,sell,1p,5.3258585929870605,-0.5,bull,,0.47981764119488085,0.8264220915734889,943.9931424821956,286.02,48418.0
buy,48563,294.77,485.29273596625535,0.0,OPEN_LONG pred_ret=1.39% [bull] eff=buy raw=buy,2020/10/12 13:10,buy,buy,3a,1.389571189880371,-0.5,bull,,0.47981764119488085,0.8264220915734889,,,
sell,48567,296.12,485.29273596625535,0.0,CLOSE_LONG pred_ret=8.75% [bull] eff=sell raw=sell,2020/10/12 13:30,sell,sell,1p,8.753867149353027,-0.5,bull,,0.47981764119488085,0.8264220915734889,655.1451935544558,294.77,48563.0
buy,48645,294.66,487.6972951005482,0.0,OPEN_LONG pred_ret=1.08% [bull] eff=buy raw=buy,2020/10/13 04:00,buy,buy,1,1.0826771259307861,-0.5,bull,,0.4802030451343781,0.3613490362541179,,,
sell,48651,295.88,487.6972951005482,0.0,CLOSE_LONG pred_ret=2.95% [bull] eff=sell raw=sell,2020/10/13 04:30,sell,sell,2s,2.951293706893921,-0.5,bull,,0.4802030451343781,0.3613490362541179,594.9907000226544,294.66,48645.0
buy,48679,297.41,485.18837858293335,0.0,OPEN_LONG pred_ret=0.32% [bull] eff=buy raw=buy,2020/10/13 06:50,buy,buy,2,0.3223020136356354,-0.5,bull,,0.4802030451343781,0.3613490362541179,,,
sell,48836,296.59,485.18837858293335,0.0,CLOSE_LONG pred_ret=6.43% [bull] eff=sell raw=sell,2020/10/14 04:00,sell,sell,1p,6.430753707885742,-0.5,bull,,0.48102553302519413,1.1553705702904504,-397.85447043802964,297.41,48679.0
buy,48854,295.47,487.027519558372,0.0,OPEN_LONG pred_ret=0.90% [bull] eff=buy raw=buy,2020/10/14 05:35,buy,buy,2s,0.9037462472915649,0.6499999999999997,bull,,0.48102553302519413,1.1553705702904504,,,
sell,48872,295.27,487.027519558372,0.0,CLOSE_LONG pred_ret=2.83% [bull] eff=sell raw=sell,2020/10/14 07:05,sell,sell,2,2.828007698059082,-0.5,bull,,0.48102553302519413,1.1553705702904504,-97.40550391169654,295.47,48854.0
buy,48883,295.8,486.1548874239367,0.0,OPEN_LONG pred_ret=1.26% [bull] eff=buy raw=buy,2020/10/14 08:00,buy,buy,2s,1.2648471593856812,0.6499999999999997,bull,,0.48102553302519413,1.1553705702904504,,,
sell,48884,295.67,486.1548874239367,0.0,CLOSE_LONG pred_ret=6.53% [bull] eff=sell raw=sell,2020/10/14 08:05,sell,sell,2,6.529052257537842,-0.5,bull,,0.48102553302519413,1.1553705702904504,-63.20013536510956,295.8,48883.0
buy,48901,294.78,487.6226866294708,0.0,OPEN_LONG pred_ret=1.32% [bull] eff=buy raw=buy,2020/10/14 09:30,buy,buy,2s,1.3184763193130493,0.6499999999999997,bull,,0.48102553302519413,1.1553705702904504,,,
sell,48902,295.84,487.6226866294708,0.0,CLOSE_LONG pred_ret=3.61% [bull] eff=sell raw=sell,2020/10/14 09:35,sell,sell,2,3.613063335418701,-0.5,bull,,0.48102553302519413,1.1553705702904504,516.8800478272402,294.78,48901.0
buy,48910,294.73,489.4591511297208,0.0,OPEN_LONG pred_ret=1.32% [bull] eff=buy raw=buy,2020/10/14 10:15,buy,buy,2s,1.317260503768921,0.6499999999999997,bull,,0.48102553302519413,1.1553705702904504,,,
sell,49058,287.9,489.4591511297208,0.0,CLOSE_LONG pred_ret=2.20% [bull] eff=sell raw=sell,2020/10/15 06:35,sell,sell,3a,2.1979429721832275,2.1499999999999995,bull,,0.48419263614092867,0.5305340496488994,-3343.0060022160133,294.73,48910.0
buy,49065,287.67,489.8504870519922,0.0,OPEN_LONG pred_ret=1.84% [bull] eff=buy raw=buy,2020/10/15 07:10,buy,buy,2,1.8363181352615356,1.4499999999999995,bull,,0.48419263614092867,0.5305340496488994,,,
sell,49098,289.567,489.8504870519922,0.0,CLOSE_LONG pred_ret=2.72% [bull] eff=sell raw=sell,2020/10/15 09:55,sell,sell,1p,2.722994804382324,2.1499999999999995,bull,,0.48419263614092867,0.5305340496488994,929.246373937625,287.67,49065.0
buy,49104,287.665,493.0893086895668,0.0,OPEN_LONG pred_ret=2.02% [bull] eff=buy raw=buy,2020/10/15 10:25,buy,buy,2s,2.0197885036468506,1.4499999999999995,bull,,0.48419263614092867,0.5305340496488994,,,
sell,49112,288.095,493.0893086895668,0.0,CLOSE_LONG pred_ret=2.62% [bull] eff=sell raw=sell,2020/10/15 11:05,sell,sell,2,2.6247897148132324,2.1499999999999995,bull,,0.48419263614092867,0.5305340496488994,212.02840273651708,287.665,49104.0
buy,49125,287.95,493.3376085671845,0.0,OPEN_LONG pred_ret=1.69% [bull] eff=buy raw=buy,2020/10/15 12:10,buy,buy,2s,1.6936160326004028,1.4499999999999995,bull,,0.48419263614092867,0.5305340496488994,,,
sell,49142,288.39,493.3376085671845,0.0,CLOSE_LONG pred_ret=2.24% [bull] eff=sell raw=sell,2020/10/15 13:35,sell,sell,2s,2.2392585277557373,2.1499999999999995,bull,,0.48419263614092867,0.5305340496488994,217.06854776956004,287.95,49125.0
buy,49172,289.7,491.10677574970777,0.0,OPEN_LONG pred_ret=1.59% [bull] eff=buy raw=buy,2020/10/15 16:05,buy,buy,3a,1.5934511423110962,1.4499999999999995,bull,,0.48419263614092867,0.5305340496488994,,,
sell,49181,289.99,491.10677574970777,0.0,CLOSE_LONG pred_ret=2.72% [bull] eff=sell raw=sell,2020/10/15 16:50,sell,sell,2,2.721072196960449,2.1499999999999995,bull,,0.48419263614092867,0.5305340496488994,142.4209649674253,289.7,49172.0
buy,49358,289.745,491.52204144905954,0.0,OPEN_LONG pred_ret=2.09% [bull] eff=buy raw=buy,2020/10/16 15:40,buy,buy,1,2.0937294960021973,1.2999999999999996,bull,,0.48609376505614577,0.539619136567765,,,
sell,49366,287.97,491.52204144905954,0.0,CLOSE_LONG pred_ret=2.42% [bull] eff=sell raw=sell,2020/10/16 16:20,sell,sell,2s,2.421595811843872,1.6999999999999993,bull,,0.48609376505614577,0.539619136567765,-872.4516235720695,289.745,49358.0
buy,49407,290.57,487.1239366627171,0.0,OPEN_LONG pred_ret=1.99% [bull] eff=buy raw=buy,2020/10/16 19:55,buy,buy,1,1.9945539236068726,1.2999999999999996,bull,,0.48609376505614577,0.539619136567765,,,
sell,49412,290.83,487.1239366627171,0.0,CLOSE_LONG pred_ret=3.27% [bull] eff=sell raw=sell,2020/10/19 04:20,sell,sell,2s,3.2701919078826904,2.1999999999999993,bull,,0.4867374401576253,0.522464992400787,126.65222353230202,290.57,49407.0
buy,49434,290.74,487.2747282782486,0.0,OPEN_LONG pred_ret=1.65% [bull] eff=buy raw=buy,2020/10/19 06:10,buy,buy,2,1.6529581546783447,1.6499999999999995,bull,,0.4867374401576253,0.522464992400787,,,
sell,49440,290.78,487.2747282782486,0.0,CLOSE_LONG pred_ret=2.88% [bull] eff=sell raw=sell,2020/10/19 06:40,sell,sell,2s,2.8806207180023193,2.1999999999999993,bull,,0.4867374401576253,0.522464992400787,19.490989131112215,290.74,49434.0
buy,49448,290.6,487.57655020216487,0.0,OPEN_LONG pred_ret=1.94% [bull] eff=buy raw=buy,2020/10/19 07:20,buy,buy,2s,1.9382236003875732,1.6499999999999995,bull,,0.4867374401576253,0.522464992400787,,,
sell,49453,290.66,487.57655020216487,0.0,CLOSE_LONG pred_ret=2.56% [bull] eff=sell raw=sell,2020/10/19 07:45,sell,sell,2s,2.557690382003784,2.1999999999999993,bull,,0.4867374401576253,0.522464992400787,29.254593012131,290.6,49448.0
buy,49461,290.4904,487.8612170376757,0.0,OPEN_LONG pred_ret=1.83% [bull] eff=buy raw=buy,2020/10/19 08:25,buy,buy,2s,1.8334476947784424,1.6499999999999995,bull,,0.4867374401576253,0.522464992400787,,,
sell,49471,290.64,487.8612170376757,0.0,CLOSE_LONG pred_ret=2.49% [bull] eff=sell raw=sell,2020/10/19 09:15,sell,sell,2s,2.4880928993225098,2.1999999999999993,bull,,0.4867374401576253,0.522464992400787,72.98403806881872,290.4904,49461.0
buy,49481,288.46,491.5481665389658,0.0,OPEN_LONG pred_ret=2.28% [bull] eff=buy raw=buy,2020/10/19 10:05,buy,buy,2s,2.2769296169281006,1.6499999999999995,bull,,0.4867374401576253,0.522464992400787,,,
sell,49531,286.6753,491.5481665389658,0.0,CLOSE_LONG pred_ret=3.52% [bull] eff=sell raw=sell,2020/10/19 14:15,sell,sell,2,3.5179715156555176,2.1999999999999993,bull,,0.4867374401576253,0.522464992400787,-877.2660128220857,288.46,49481.0
buy,49535,285.22,494.0562306535585,0.0,OPEN_LONG pred_ret=2.18% [bull] eff=buy raw=buy,2020/10/19 14:35,buy,buy,1p,2.1792287826538086,1.6499999999999995,bull,,0.4867374401576253,0.522464992400787,,,
sell,49578,285.75,494.0562306535585,0.0,CLOSE_LONG pred_ret=2.72% [bull] eff=sell raw=sell,2020/10/19 18:10,sell,sell,2s,2.716158151626587,2.1999999999999993,bull,,0.4867374401576253,0.522464992400787,261.8498022463725,285.22,49535.0
buy,49616,285.73,494.09081268769233,0.0,OPEN_LONG pred_ret=2.43% [side] eff=buy raw=buy,2020/10/20 05:20,buy,buy,2,2.4262969493865967,-0.5,side,,0.48985076427535224,0.6410246163235948,,,
sell,49623,286.02,494.09081268769233,0.0,CLOSE_LONG pred_ret=2.60% [side] eff=sell raw=sell,2020/10/20 05:55,sell,sell,2s,2.604142427444458,-0.5,side,,0.48985076427535224,0.6410246163235948,143.28633567941282,285.73,49616.0
buy,49639,286.13,493.90086410000265,0.0,OPEN_LONG pred_ret=2.87% [side] eff=buy raw=buy,2020/10/20 07:15,buy,buy,2s,2.8715577125549316,-0.5,side,,0.48985076427535224,0.6410246163235948,,,
sell,49671,285.47,493.90086410000265,0.0,CLOSE_LONG pred_ret=2.85% [side] eff=sell raw=sell,2020/10/20 09:55,sell,sell,2,2.847478151321411,-0.5,side,,0.48985076427535224,0.6410246163235948,-325.97457030598605,286.13,49639.0
buy,49680,284.68,495.27146155201547,0.0,OPEN_LONG pred_ret=2.47% [side] eff=buy raw=buy,2020/10/20 10:40,buy,buy,2s,2.4669127464294434,-0.5,side,,0.48985076427535224,0.6410246163235948,,,
sell,49694,284.5801,495.27146155201547,0.0,CLOSE_LONG pred_ret=2.37% [side] eff=sell raw=sell,2020/10/20 11:50,sell,sell,2s,2.367130994796753,-0.5,side,,0.48985076427535224,0.6410246163235948,-49.47761900904189,284.68,49680.0
buy,49730,286.05,492.72645361167184,0.0,OPEN_LONG pred_ret=2.00% [side] eff=buy raw=buy,2020/10/20 14:50,buy,buy,2,1.9970903396606445,-0.5,side,,0.48985076427535224,0.6410246163235948,,,
sell,49823,285.05,492.72645361167184,0.0,CLOSE_LONG pred_ret=3.10% [side] eff=sell raw=sell,2020/10/21 06:35,sell,sell,1p,3.1006007194519043,2.4499999999999993,side,,0.4869058680147227,1.1037515228366899,-492.72645361167184,286.05,49730.0
buy,50084,282.18,497.737882209962,0.0,OPEN_LONG pred_ret=2.60% [side] eff=buy raw=buy,2020/10/22 12:40,buy,buy,2,2.597419261932373,1.9499999999999993,side,,0.4813531414160586,0.46297126144842493,,,
sell,50308,284.385,497.737882209962,0.0,CLOSE_LONG pred_ret=2.45% [side] eff=sell raw=sell,2020/10/23 15:40,sell,sell,1p,2.449564218521118,2.3999999999999995,side,,0.4813531414160586,0.46297126144842493,1097.5120302729583,282.18,50084.0
buy,50450,280.11,505.3342887875478,0.0,OPEN_LONG pred_ret=1.85% [side] eff=buy raw=buy,2020/10/26 11:35,buy,buy,1,1.8516985177993774,1.7999999999999994,side,,0.48319067691040785,1.0926903483807202,,,
sell,50477,278.14,505.3342887875478,0.0,CLOSE_LONG pred_ret=3.87% [side] eff=sell raw=sell,2020/10/26 13:50,sell,sell,2,3.868406057357788,2.2499999999999996,side,,0.48319067691040785,1.0926903483807202,-995.508548911483,280.11,50450.0
buy,50813,275.02,511.0671190581359,0.0,OPEN_LONG pred_ret=1.84% [side] eff=buy raw=buy,2020/10/28 09:50,buy,buy,1,1.8371930122375488,1.6499999999999995,side,,0.48104961764884496,0.48354608828205864,,,
sell,50880,274.21,511.0671190581359,0.0,CLOSE_LONG pred_ret=2.74% [side] eff=sell raw=sell,2020/10/28 15:25,sell,sell,1p,2.7397029399871826,-0.5,side,,0.48104961764884496,0.48354608828205864,-413.96436643709126,275.02,50813.0
buy,50982,272.1,515.0301900659001,0.0,OPEN_LONG pred_ret=2.59% [bear] eff=buy raw=buy,2020/10/29 07:55,buy,buy,1p,2.590022087097168,2.2999999999999994,bear,,0.49100297534360476,0.2881035014263644,,,
sell,51001,273.87,515.0301900659001,0.0,CLOSE_LONG pred_ret=3.21% [bear] eff=sell raw=sell,2020/10/29 09:30,sell,sell,2s,3.20572566986084,-0.5,bear,,0.49100297534360476,0.2881035014263644,911.6034364166338,272.1,50982.0
buy,51031,275.01,512.8952334582308,0.0,OPEN_LONG pred_ret=2.52% [bear] eff=buy raw=buy,2020/10/29 12:00,buy,buy,2,2.5182883739471436,2.2999999999999994,bear,,0.49100297534360476,0.2881035014263644,,,
sell,51047,276.77,512.8952334582308,0.0,CLOSE_LONG pred_ret=4.42% [bear] eff=sell raw=sell,2020/10/29 13:20,sell,sell,1p,4.420213222503662,-0.5,bear,,0.49100297534360476,0.2881035014263644,902.6956108864815,275.01,51031.0
buy,51085,274.38,517.3628317087051,0.0,OPEN_LONG pred_ret=2.62% [bear] eff=buy raw=buy,2020/10/29 16:30,buy,buy,2s,2.61767840385437,2.2999999999999994,bear,,0.49100297534360476,0.2881035014263644,,,
sell,51116,273.87,517.3628317087051,0.0,CLOSE_LONG pred_ret=3.87% [bear] eff=sell raw=sell,2020/10/29 19:05,sell,sell,2,3.8734140396118164,-0.5,bear,,0.49100297534360476,0.2881035014263644,-263.8550441714349,274.38,51085.0
buy,51127,271.18,522.494869533384,0.0,OPEN_LONG pred_ret=2.63% [side] eff=buy raw=buy,2020/10/30 04:00,buy,buy,1p,2.6337647438049316,1.6999999999999993,side,,0.4881967386544943,1.2470751478822188,,,
sell,51162,273.88,522.494869533384,0.0,CLOSE_LONG pred_ret=2.85% [side] eff=sell raw=sell,2020/10/30 06:55,sell,sell,2s,2.8462908267974854,2.1499999999999995,side,,0.4881967386544943,1.2470751478822188,1410.7361477401307,271.18,51127.0
buy,51201,271.2198,527.6196460133191,0.0,OPEN_LONG pred_ret=3.63% [side] eff=buy raw=buy,2020/10/30 10:10,buy,buy,2,3.627427101135254,1.6999999999999993,side,,0.4881967386544943,1.2470751478822188,,,
sell,51223,269.4,527.6196460133191,0.0,CLOSE_LONG pred_ret=3.86% [side] eff=sell raw=sell,2020/10/30 12:00,sell,sell,3a,3.8554458618164062,2.1499999999999995,side,,0.4881967386544943,1.2470751478822188,-960.162231815061,271.2198,51201.0
buy,51232,269.42,527.5804789399011,0.0,OPEN_LONG pred_ret=2.94% [side] eff=buy raw=buy,2020/10/30 12:45,buy,buy,2,2.944892644882202,1.6999999999999993,side,,0.4881967386544943,1.2470751478822188,,,
sell,51319,271.9,527.5804789399011,0.0,CLOSE_LONG pred_ret=2.37% [bear] eff=sell raw=sell,2020/11/02 04:00,sell,sell,1p,2.3703536987304688,-0.5,bear,,0.48898533286183576,-0.4075556187752864,1308.3995877709344,269.42,51232.0
buy,51367,271.59,528.1826732345047,0.0,OPEN_LONG pred_ret=3.95% [bear] eff=buy raw=buy,2020/11/02 08:00,buy,buy,2s,3.9510278701782227,2.0999999999999996,bear,,0.48898533286183576,-0.4075556187752864,,,
sell,51385,271.45,528.1826732345047,0.0,CLOSE_LONG pred_ret=2.58% [bear] eff=sell raw=sell,2020/11/02 09:30,sell,sell,2,2.578886032104492,-0.5,bear,,0.48898533286183576,-0.4075556187752864,-73.94557425282345,271.59,51367.0
buy,51398,271.45,528.1826732345047,0.0,OPEN_LONG pred_ret=4.20% [bear] eff=buy raw=buy,2020/11/02 10:35,buy,buy,3a,4.196518898010254,2.0999999999999996,bear,,0.48898533286183576,-0.4075556187752864,,,
sell,51443,268.205,528.1826732345047,0.0,CLOSE_LONG pred_ret=2.68% [bear] eff=sell raw=sell,2020/11/02 14:20,sell,sell,2,2.678835391998291,-0.5,bear,,0.48898533286183576,-0.4075556187752864,-1713.95277464597,271.45,51398.0
buy,51559,271.39,521.9839856842932,0.0,OPEN_LONG pred_ret=2.82% [bear] eff=buy raw=buy,2020/11/03 08:00,buy,buy,1p,2.822383403778076,-0.5,bear,,0.48614048176348756,0.1562542571461344,,,
sell,51582,273.25,521.9839856842932,0.0,CLOSE_LONG pred_ret=3.04% [bear] eff=sell raw=sell,2020/11/03 09:55,sell,sell,1p,3.035005569458008,2.4499999999999993,bear,,0.48614048176348756,0.1562542571461344,970.8902133727925,271.39,51559.0
buy,51626,275.088,518.4963505795712,0.0,OPEN_LONG pred_ret=2.34% [bear] eff=buy raw=buy,2020/11/03 13:35,buy,buy,1p,2.3419954776763916,-0.5,bear,,0.48614048176348756,0.1562542571461344,,,
sell,51638,274.8401,518.4963505795712,0.0,CLOSE_LONG pred_ret=2.73% [bear] eff=sell raw=sell,2020/11/03 14:35,sell,sell,2s,2.7305424213409424,2.4499999999999993,bear,,0.48614048176348756,0.1562542571461344,-128.53524530868376,275.088,51626.0
buy,51699,275.5,517.2544059634279,0.0,OPEN_LONG pred_ret=1.83% [bear] eff=buy raw=buy,2020/11/03 19:40,buy,buy,2,1.8274317979812622,-0.5,bear,,0.48614048176348756,0.1562542571461344,,,
sell,51746,283.62,517.2544059634279,0.0,CLOSE_LONG pred_ret=5.16% [side] eff=sell raw=sell,2020/11/04 07:35,sell,sell,1p,5.16111946105957,2.1499999999999995,side,,0.4876329094244269,-0.5602444582163748,4200.105776423036,275.5,51699.0
buy,51765,284.0,516.5623049977022,0.0,OPEN_LONG pred_ret=3.10% [side] eff=buy raw=buy,2020/11/04 09:10,buy,buy,2s,3.100846290588379,1.6999999999999993,side,,0.4876329094244269,-0.5602444582163748,,,
sell,51777,286.1099,516.5623049977022,0.0,CLOSE_LONG pred_ret=4.13% [side] eff=sell raw=sell,2020/11/04 10:10,sell,sell,1,4.127819538116455,2.1499999999999995,side,,0.4876329094244269,-0.5602444582163748,1089.8948073146425,284.0,51765.0
buy,52087,291.45,507.0975790930248,0.0,OPEN_LONG pred_ret=1.67% [bull] eff=buy raw=buy,2020/11/06 04:00,buy,buy,1,1.6732069253921509,1.6499999999999995,bull,,0.48158079307046076,0.25276476621964716,,,
sell,52106,291.06,507.0975790930248,0.0,CLOSE_LONG pred_ret=3.00% [bull] eff=sell raw=sell,2020/11/06 05:35,sell,sell,3a,3.003481149673462,2.1999999999999993,bull,,0.48158079307046076,0.25276476621964716,-197.76805584627277,291.45,52087.0
buy,52131,291.369,506.5597965837676,0.0,OPEN_LONG pred_ret=1.69% [bull] eff=buy raw=buy,2020/11/06 07:40,buy,buy,2,1.6868292093276978,1.6499999999999995,bull,,0.48158079307046076,0.25276476621964716,,,
sell,52146,293.25,506.5597965837676,0.0,CLOSE_LONG pred_ret=3.58% [bull] eff=sell raw=sell,2020/11/06 08:55,sell,sell,2s,3.5813586711883545,2.1999999999999993,bull,,0.48158079307046076,0.25276476621964716,952.8389773740525,291.369,52131.0
buy,52155,290.7,511.00330357134453,0.0,OPEN_LONG pred_ret=1.73% [bull] eff=buy raw=buy,2020/11/06 09:40,buy,buy,2s,1.7343707084655762,1.6499999999999995,bull,,0.48158079307046076,0.25276476621964716,,,
sell,52162,292.0366,511.00330357134453,0.0,CLOSE_LONG pred_ret=3.62% [bull] eff=sell raw=sell,2020/11/06 10:15,sell,sell,2,3.621260643005371,2.1999999999999993,bull,,0.48158079307046076,0.25276476621964716,683.0070155534758,290.7,52155.0
buy,52540,282.06,529.0777400685788,0.0,OPEN_LONG pred_ret=7.05% [bull] eff=buy raw=buy,2020/11/10 10:25,buy,buy,1,7.045551776885986,0.9999999999999996,bull,,0.47076505704711175,0.3259771294717725,,,
sell,52547,283.12,529.0777400685788,0.0,CLOSE_LONG pred_ret=6.03% [bull] eff=sell raw=sell,2020/11/10 11:00,sell,sell,2s,6.02529239654541,2.349999999999999,bull,,0.47076505704711175,0.3259771294717725,560.8224044726948,282.06,52540.0
buy,52566,284.5701,526.3816886180805,0.0,OPEN_LONG pred_ret=5.85% [bull] eff=buy raw=buy,2020/11/10 12:35,buy,buy,2,5.85007905960083,0.9999999999999996,bull,,0.47076505704711175,0.3259771294717725,,,
sell,52572,285.73,526.3816886180805,0.0,CLOSE_LONG pred_ret=7.71% [bull] eff=sell raw=sell,2020/11/10 13:05,sell,sell,2s,7.707162857055664,2.349999999999999,bull,,0.47076505704711175,0.3259771294717725,610.5501206281081,284.5701,52566.0
buy,52576,283.51,530.5034739121871,0.0,OPEN_LONG pred_ret=6.50% [bull] eff=buy raw=buy,2020/11/10 13:25,buy,buy,2s,6.503122806549072,0.9999999999999996,bull,,0.47076505704711175,0.3259771294717725,,,
sell,52583,284.71,530.5034739121871,0.0,CLOSE_LONG pred_ret=6.63% [bull] eff=sell raw=sell,2020/11/10 14:00,sell,sell,2s,6.632446765899658,2.349999999999999,bull,,0.47076505704711175,0.3259771294717725,636.6041686946186,283.51,52576.0
buy,52687,286.34,527.4835651936119,0.0,OPEN_LONG pred_ret=5.66% [side] eff=buy raw=buy,2020/11/11 06:40,buy,buy,2s,5.6567206382751465,1.6999999999999993,side,,0.4719441559899451,0.4020151785943337,,,
sell,52698,286.88,527.4835651936119,0.0,CLOSE_LONG pred_ret=3.74% [side] eff=sell raw=sell,2020/11/11 07:35,sell,sell,2,3.7419087886810303,2.1499999999999995,side,,0.4719441559899451,0.4020151785943337,284.8411252045612,286.34,52687.0
buy,52711,286.43,528.3122758885011,0.0,OPEN_LONG pred_ret=6.29% [side] eff=buy raw=buy,2020/11/11 08:40,buy,buy,2s,6.2906670570373535,1.6999999999999993,side,,0.4719441559899451,0.4020151785943337,,,
sell,52733,288.6463,528.3122758885011,0.0,CLOSE_LONG pred_ret=3.74% [side] eff=sell raw=sell,2020/11/11 10:30,sell,sell,1,3.741027593612671,2.1499999999999995,side,,0.4719441559899451,0.4020151785943337,1170.8984970516794,286.43,52711.0
buy,52951,289.19,527.3190071572152,0.0,OPEN_LONG pred_ret=6.46% [bull] eff=buy raw=buy,2020/11/12 12:40,buy,buy,1p,6.456940174102783,0.9999999999999996,bull,,0.47604346049559376,0.10474259352381961,,,
sell,52966,289.22,527.3190071572152,0.0,CLOSE_LONG pred_ret=2.81% [bull] eff=sell raw=sell,2020/11/12 13:55,sell,sell,2s,2.8066442012786865,2.349999999999999,bull,,0.47604346049559376,0.10474259352381961,15.819570214732043,289.19,52951.0
buy,52975,287.89,529.75512608986,0.0,OPEN_LONG pred_ret=6.36% [bull] eff=buy raw=buy,2020/11/12 14:40,buy,buy,2,6.361156940460205,0.9999999999999996,bull,,0.47604346049559376,0.10474259352381961,,,
sell,52992,288.99,529.75512608986,0.0,CLOSE_LONG pred_ret=2.44% [bull] eff=sell raw=sell,2020/11/12 16:05,sell,sell,2s,2.4362292289733887,2.349999999999999,bull,,0.47604346049559376,0.10474259352381961,582.7306386988581,287.89,52975.0
buy,53033,288.7,530.2872666737397,0.0,OPEN_LONG pred_ret=6.12% [bull] eff=buy raw=buy,2020/11/12 19:35,buy,buy,2,6.121142864227295,0.9999999999999996,bull,,0.47604346049559376,0.10474259352381961,,,
sell,53042,290.19,530.2872666737397,0.0,CLOSE_LONG pred_ret=3.87% [bull] eff=sell raw=sell,2020/11/13 04:20,sell,sell,2s,3.8673083782196045,-0.5,bull,,0.4801413404106757,0.6807784771416593,790.1280273438771,288.7,53033.0
buy,53083,290.03,530.5798086958333,0.0,OPEN_LONG pred_ret=7.15% [bull] eff=buy raw=buy,2020/11/13 07:50,buy,buy,1p,7.152091026306152,-0.5,bull,,0.4801413404106757,0.6807784771416593,,,
sell,53090,290.32,530.5798086958333,0.0,CLOSE_LONG pred_ret=3.00% [bull] eff=sell raw=sell,2020/11/13 08:25,sell,sell,2s,2.9992072582244873,-0.5,bull,,0.4801413404106757,0.6807784771416593,153.86814452180252,290.03,53083.0
buy,53098,290.1,530.9821787679225,0.0,OPEN_LONG pred_ret=6.43% [bull] eff=buy raw=buy,2020/11/13 09:05,buy,buy,2,6.425021171569824,-0.5,bull,,0.4801413404106757,0.6807784771416593,,,
sell,53131,289.48,530.9821787679225,0.0,CLOSE_LONG pred_ret=2.75% [bull] eff=sell raw=sell,2020/11/13 11:50,sell,sell,3a,2.7450971603393555,-0.5,bull,,0.4801413404106757,0.6807784771416593,-329.20895083611435,290.1,53098.0
buy,53151,289.7,530.5789475655445,0.0,OPEN_LONG pred_ret=5.66% [bull] eff=buy raw=buy,2020/11/13 13:30,buy,buy,2,5.660355567932129,-0.5,bull,,0.4801413404106757,0.6807784771416593,,,
sell,53168,290.31,530.5789475655445,0.0,CLOSE_LONG pred_ret=3.18% [bull] eff=sell raw=sell,2020/11/13 14:55,sell,sell,2s,3.1839075088500977,-0.5,bull,,0.4801413404106757,0.6807784771416593,323.65315801498934,289.7,53151.0
buy,53250,292.41,526.7684903654225,0.0,OPEN_LONG pred_ret=6.55% [bull] eff=buy raw=buy,2020/11/16 05:50,buy,buy,3a,6.553590297698975,-0.5,bull,,0.4805876784031287,1.2788824821834635,,,
