side,seen_idx,exec_px,qty,fee,reason,signal_ts,signal_dir,bsp_type,pred_ret,ret_th,bucket_key,trend_bucket,state_bucket,dd60,ret10,vol20,dist60,pnl,entry_px,entry_idx
buy,36072,193.43,591.0092460078255,0.0,OPEN_LONG pred_ret=1.26% [bull__breakout],2019/07/16 11:55,buy,1p,1.260438323020935,1.0999999999999996,bull__breakout,bull,breakout,0.0,0.039680839670129586,0.0071577791382991945,0.0,,,
sell,36160,193.49,591.0092460078255,0.0,CLOSE_LONG pred_ret=0.39% [bull__breakout],2019/07/17 04:00,sell,1,0.3910733163356781,-0.5,bull__breakout,bull,breakout,-0.005150656708730383,0.020553735601817724,0.007349865011335356,0.005177323323841465,35.46055476047087,193.43,36072.0
buy,36590,192.855,592.9552202953212,0.0,OPEN_LONG pred_ret=1.78% [bull__breakout],2019/07/19 10:05,buy,1,1.7750871181488037,1.5499999999999994,bull__breakout,bull,breakout,-0.008910636106103653,0.00511909736732119,0.006934838116996064,0.008990749402349119,,,
sell,36614,192.56,592.9552202953212,0.0,CLOSE_LONG pred_ret=0.36% [bull__breakout],2019/07/19 12:05,sell,3a,0.36413145065307617,0.19999999999999984,bull__breakout,bull,breakout,-0.008910636106103653,0.00511909736732119,0.006934838116996064,0.008990749402349119,-174.92178998711233,192.855,36590.0
buy,36629,192.46,593.2633130004523,0.0,OPEN_LONG pred_ret=1.71% [bull__breakout],2019/07/19 13:20,buy,2,1.7132261991500854,1.5499999999999994,bull__breakout,bull,breakout,-0.008910636106103653,0.00511909736732119,0.006934838116996064,0.008990749402349119,,,
sell,36752,191.6,593.2633130004523,0.0,CLOSE_LONG pred_ret=1.01% [bull__downtrend],2019/07/22 08:20,sell,1p,1.0062083005905151,0.9999999999999996,bull__downtrend,bull,downtrend,-0.016173062065413468,-0.0002093692750589904,0.00693755923625672,0.016438929898958232,-510.20644918039704,192.46,36629.0
buy,37076,192.85,589.4179454025754,0.0,OPEN_LONG pred_ret=1.26% [bull__breakout],2019/07/24 04:35,buy,2,1.2563573122024536,1.1499999999999997,bull__breakout,bull,breakout,-0.0018542364151430402,0.016416657925102163,0.007166136337050781,0.0018576809948913642,,,
sell,37254,194.91,589.4179454025754,0.0,CLOSE_LONG pred_ret=1.42% [bull__breakout],2019/07/24 19:40,sell,2,1.4232107400894165,1.3999999999999995,bull__breakout,bull,breakout,-0.0018542364151430402,0.016416657925102163,0.007166136337050781,0.0018576809948913642,1214.2009675293066,192.85,37076.0
buy,37319,194.34,591.1467106021198,0.0,OPEN_LONG pred_ret=1.25% [bull__breakout],2019/07/25 09:30,buy,1,1.2459708452224731,1.0999999999999996,bull__breakout,bull,breakout,0.0,0.013450353136684745,0.005751468698952401,0.0,,,
sell,37336,193.98,591.1467106021198,0.0,CLOSE_LONG pred_ret=1.60% [bull__breakout],2019/07/25 10:55,sell,3a,1.5975056886672974,1.4499999999999995,bull__breakout,bull,breakout,0.0,0.013450353136684745,0.005751468698952401,0.0,-212.8128158167712,194.34,37319.0
buy,37557,195.21,587.4219503232374,0.0,OPEN_LONG pred_ret=1.19% [bull__breakout],2019/07/26 13:45,buy,3a,1.1896337270736694,0.7499999999999998,bull__breakout,bull,breakout,-0.009479887266205411,0.004573329175761476,0.006338359413535691,0.009570615623383238,,,
sell,37567,195.32,587.4219503232374,0.0,CLOSE_LONG pred_ret=2.22% [bull__breakout],2019/07/26 14:35,sell,2,2.217470407485962,1.2999999999999996,bull__breakout,bull,breakout,-0.009479887266205411,0.004573329175761476,0.006338359413535691,0.009570615623383238,64.61641453554743,195.21,37557.0
buy,37644,194.91,588.657612934866,0.0,OPEN_LONG pred_ret=1.62% [bull__breakout],2019/07/29 06:40,buy,1,1.620733618736267,0.7999999999999998,bull__breakout,bull,breakout,0.0,0.009094197282075056,0.006596181780841493,0.0,,,
sell,37846,193.42,588.657612934866,0.0,CLOSE_LONG pred_ret=1.40% [bull__breakout],2019/07/30 08:20,sell,2,1.3954354524612427,1.3499999999999996,bull__breakout,bull,breakout,-0.0034307952276101394,0.0024208086531032347,0.006718516768571784,0.0034426061042029943,-877.0998432729558,194.91,37644.0
buy,37852,193.06,589.7552858896807,0.0,OPEN_LONG pred_ret=1.89% [bull__breakout],2019/07/30 08:50,buy,1p,1.8864666223526,1.5999999999999996,bull__breakout,bull,breakout,-0.0034307952276101394,0.0024208086531032347,0.006718516768571784,0.0034426061042029943,,,
sell,37861,193.59,589.7552858896807,0.0,CLOSE_LONG pred_ret=1.44% [bull__breakout],2019/07/30 09:35,sell,2s,1.4392454624176025,1.3499999999999996,bull__breakout,bull,breakout,-0.0034307952276101394,0.0024208086531032347,0.006718516768571784,0.0034426061042029943,312.57030152153146,193.06,37852.0
buy,38125,191.2,597.1272269633018,0.0,OPEN_LONG pred_ret=2.43% [bull__breakout],2019/07/31 15:55,buy,2,2.428816080093384,1.9999999999999996,bull__breakout,bull,breakout,-0.007732090736852881,0.003261713694020063,0.006294297247860992,0.00779234183094224,,,
sell,38242,192.73,597.1272269633018,0.0,CLOSE_LONG pred_ret=1.03% [bull__downtrend],2019/08/01 09:50,sell,1,1.0299748182296753,0.9999999999999996,bull__downtrend,bull,downtrend,-0.021455271647293772,-0.00572320499479706,0.007090292856071914,0.021925693354264864,913.6046572538525,191.2,38125.0
buy,38271,194.36,592.1194199044924,0.0,OPEN_LONG pred_ret=1.32% [bull__downtrend],2019/08/01 12:15,buy,3a,1.3226802349090576,-0.5,bull__downtrend,bull,downtrend,-0.021455271647293772,-0.00572320499479706,0.007090292856071914,0.021925693354264864,,,
sell,38503,187.56,592.1194199044924,0.0,CLOSE_LONG pred_ret=1.68% [bull__downtrend],2019/08/02 15:40,sell,1,1.684169888496399,1.4499999999999995,bull__downtrend,bull,downtrend,-0.026319832044651492,-0.011797110487475226,0.006970555816432897,0.027031291085984677,-4026.412055350555,194.36,38271.0
buy,38581,183.66,604.6930109838103,0.0,OPEN_LONG pred_ret=1.88% [side__downtrend],2019/08/05 07:20,buy,1p,1.8828542232513428,-0.5,side__downtrend,side,downtrend,-0.040657483742127076,-0.019161300455473484,0.007677121507384022,0.042380571123565414,,,
sell,38589,183.89,604.6930109838103,0.0,CLOSE_LONG pred_ret=1.84% [side__downtrend],2019/08/05 08:00,sell,2s,1.8437608480453491,0.8999999999999997,side__downtrend,side,downtrend,-0.040657483742127076,-0.019161300455473484,0.007677121507384022,0.042380571123565414,139.07939252627017,183.66,38581.0
buy,38593,183.8,604.9891065822244,0.0,OPEN_LONG pred_ret=1.99% [side__downtrend],2019/08/05 08:20,buy,1,1.9908241033554077,-0.5,side__downtrend,side,downtrend,-0.040657483742127076,-0.019161300455473484,0.007677121507384022,0.042380571123565414,,,
sell,38605,183.69,604.9891065822244,0.0,CLOSE_LONG pred_ret=1.99% [side__downtrend],2019/08/05 09:20,sell,3a,1.9915988445281982,0.8999999999999997,side__downtrend,side,downtrend,-0.040657483742127076,-0.019161300455473484,0.007677121507384022,0.042380571123565414,-66.54880172405294,183.8,38593.0
buy,38607,183.18,606.6734850316017,0.0,OPEN_LONG pred_ret=2.07% [side__downtrend],2019/08/05 09:30,buy,1,2.0708956718444824,-0.5,side__downtrend,side,downtrend,-0.040657483742127076,-0.019161300455473484,0.007677121507384022,0.042380571123565414,,,
sell,38626,182.44,606.6734850316017,0.0,CLOSE_LONG pred_ret=1.69% [side__downtrend],2019/08/05 11:05,sell,3a,1.6916205883026123,0.8999999999999997,side__downtrend,side,downtrend,-0.040657483742127076,-0.019161300455473484,0.007677121507384022,0.042380571123565414,-448.93837892339076,183.18,38607.0
buy,38632,181.92,608.4076000943569,0.0,OPEN_LONG pred_ret=2.14% [side__downtrend],2019/08/05 11:35,buy,2,2.1381242275238037,-0.5,side__downtrend,side,downtrend,-0.040657483742127076,-0.019161300455473484,0.007677121507384022,0.042380571123565414,,,
sell,38845,182.615,608.4076000943569,0.0,CLOSE_LONG pred_ret=3.54% [bear__downtrend],2019/08/06 13:20,sell,1,3.5449306964874268,1.5499999999999994,bear__downtrend,bear,downtrend,-0.07455578882687286,-0.06128914974289723,0.01082228146809176,0.08056216455486087,422.8432820655912,181.92,38632.0
buy,38854,182.495,608.807659887838,0.0,OPEN_LONG pred_ret=3.08% [bear__downtrend],2019/08/06 14:05,buy,2s,3.0750646591186523,2.1499999999999995,bear__downtrend,bear,downtrend,-0.07455578882687286,-0.06128914974289723,0.01082228146809176,0.08056216455486087,,,
sell,38858,183.56,608.807659887838,0.0,CLOSE_LONG pred_ret=3.74% [bear__downtrend],2019/08/06 14:25,sell,1,3.743163585662842,1.5499999999999994,bear__downtrend,bear,downtrend,-0.07455578882687286,-0.06128914974289723,0.01082228146809176,0.08056216455486087,648.380157780546,182.495,38854.0
buy,38865,183.16,610.137224552367,0.0,OPEN_LONG pred_ret=2.76% [bear__downtrend],2019/08/06 15:00,buy,3a,2.7609426975250244,2.1499999999999995,bear__downtrend,bear,downtrend,-0.07455578882687286,-0.06128914974289723,0.01082228146809176,0.08056216455486087,,,
sell,38875,183.41,610.137224552367,0.0,CLOSE_LONG pred_ret=3.71% [bear__downtrend],2019/08/06 15:50,sell,2,3.7078027725219727,1.5499999999999994,bear__downtrend,bear,downtrend,-0.07455578882687286,-0.06128914974289723,0.01082228146809176,0.08056216455486087,152.53430613809175,183.16,38865.0
buy,38912,182.82,612.1062704034002,0.0,OPEN_LONG pred_ret=3.28% [bear__downtrend],2019/08/06 19:00,buy,1p,3.2783007621765137,2.1499999999999995,bear__downtrend,bear,downtrend,-0.07455578882687286,-0.06128914974289723,0.01082228146809176,0.08056216455486087,,,
sell,38925,183.69,612.1062704034002,0.0,CLOSE_LONG pred_ret=3.34% [side__downtrend],2019/08/07 04:05,sell,2s,3.3438916206359863,-0.5,side__downtrend,side,downtrend,-0.06160069640022536,-0.054337169100572846,0.011319977211720197,0.06564443959401944,532.532455250961,182.82,38912.0
buy,38957,184.0,611.075004404351,0.0,OPEN_LONG pred_ret=2.86% [side__downtrend],2019/08/07 06:50,buy,2,2.864353656768799,2.3999999999999995,side__downtrend,side,downtrend,-0.06160069640022536,-0.054337169100572846,0.011319977211720197,0.06564443959401944,,,
sell,38997,181.84,611.075004404351,0.0,CLOSE_LONG pred_ret=3.84% [side__downtrend],2019/08/07 10:10,sell,3a,3.837857961654663,-0.5,side__downtrend,side,downtrend,-0.06160069640022536,-0.054337169100572846,0.011319977211720197,0.06564443959401944,-1319.9220095133962,184.0,38957.0
buy,39011,182.32,609.466206674458,0.0,OPEN_LONG pred_ret=3.02% [side__downtrend],2019/08/07 11:20,buy,2,3.0209438800811768,2.3999999999999995,side__downtrend,side,downtrend,-0.06160069640022536,-0.054337169100572846,0.011319977211720197,0.06564443959401944,,,
sell,39039,183.65,609.466206674458,0.0,CLOSE_LONG pred_ret=3.74% [side__downtrend],2019/08/07 13:40,sell,1p,3.7369508743286133,-0.5,side__downtrend,side,downtrend,-0.06160069640022536,-0.054337169100572846,0.011319977211720197,0.06564443959401944,810.5900548770368,182.32,39011.0
buy,39047,182.9063,611.9443062145166,0.0,OPEN_LONG pred_ret=2.76% [side__downtrend],2019/08/07 14:20,buy,2s,2.759791374206543,2.3999999999999995,side__downtrend,side,downtrend,-0.06160069640022536,-0.054337169100572846,0.011319977211720197,0.06564443959401944,,,
sell,39054,184.11,611.9443062145166,0.0,CLOSE_LONG pred_ret=3.92% [side__downtrend],2019/08/07 14:55,sell,1,3.924750804901123,-0.5,side__downtrend,side,downtrend,-0.06160069640022536,-0.054337169100572846,0.011319977211720197,0.06564443959401944,736.5973613904297,182.9063,39047.0
buy,39069,183.99,612.3434220183415,0.0,OPEN_LONG pred_ret=2.80% [side__downtrend],2019/08/07 16:10,buy,3a,2.8006863594055176,2.3999999999999995,side__downtrend,side,downtrend,-0.06160069640022536,-0.054337169100572846,0.011319977211720197,0.06564443959401944,,,
sell,39081,183.91,612.3434220183415,0.0,CLOSE_LONG pred_ret=3.71% [side__downtrend],2019/08/07 17:20,sell,2,3.7074406147003174,-0.5,side__downtrend,side,downtrend,-0.06160069640022536,-0.054337169100572846,0.011319977211720197,0.06564443959401944,-48.98747376147497,183.99,39069.0
buy,39088,183.77,612.8099186123588,0.0,OPEN_LONG pred_ret=2.71% [side__downtrend],2019/08/07 18:00,buy,1p,2.7051427364349365,2.3999999999999995,side__downtrend,side,downtrend,-0.06160069640022536,-0.054337169100572846,0.011319977211720197,0.06564443959401944,,,
sell,39093,184.09,612.8099186123588,0.0,CLOSE_LONG pred_ret=3.59% [side__downtrend],2019/08/07 18:25,sell,2s,3.594351291656494,-0.5,side__downtrend,side,downtrend,-0.06160069640022536,-0.054337169100572846,0.011319977211720197,0.06564443959401944,196.09917395595065,183.77,39088.0
buy,39105,183.87,613.5431441635347,0.0,OPEN_LONG pred_ret=2.86% [side__downtrend],2019/08/07 19:35,buy,2,2.861750602722168,2.3999999999999995,side__downtrend,side,downtrend,-0.06160069640022536,-0.054337169100572846,0.011319977211720197,0.06564443959401944,,,
sell,39168,185.25,613.5431441635347,0.0,CLOSE_LONG pred_ret=4.20% [side__downtrend],2019/08/08 09:00,sell,1p,4.196361541748047,-0.5,side__downtrend,side,downtrend,-0.05653131240718923,-0.05585447091980533,0.011111976958071507,0.05991858887381274,846.6895389456752,183.87,39105.0
buy,39176,185.0,614.3722565205126,0.0,OPEN_LONG pred_ret=3.06% [side__downtrend],2019/08/08 09:40,buy,2s,3.056344985961914,2.0999999999999996,side__downtrend,side,downtrend,-0.05653131240718923,-0.05585447091980533,0.011111976958071507,0.05991858887381274,,,
sell,39182,185.76,614.3722565205126,0.0,CLOSE_LONG pred_ret=4.64% [side__downtrend],2019/08/08 10:10,sell,1,4.643733024597168,-0.5,side__downtrend,side,downtrend,-0.05653131240718923,-0.05585447091980533,0.011111976958071507,0.05991858887381274,466.92291495558396,185.0,39176.0
buy,39264,188.15,606.5681125232549,0.0,OPEN_LONG pred_ret=2.41% [side__downtrend],2019/08/08 17:00,buy,3a,2.4054198265075684,2.0999999999999996,side__downtrend,side,downtrend,-0.05653131240718923,-0.05585447091980533,0.011111976958071507,0.05991858887381274,,,
sell,39286,187.08,606.5681125232549,0.0,CLOSE_LONG pred_ret=4.40% [side__downtrend],2019/08/08 18:50,sell,2,4.400851249694824,-0.5,side__downtrend,side,downtrend,-0.05653131240718923,-0.05585447091980533,0.011111976958071507,0.05991858887381274,-649.0278803998785,188.15,39264.0
buy,39486,185.96,610.2213513166838,0.0,OPEN_LONG pred_ret=2.51% [side__downtrend],2019/08/12 04:40,buy,2s,2.5053112506866455,2.349999999999999,side__downtrend,side,downtrend,-0.045061191049208804,-0.045061191049208804,0.01236083003298814,0.04718751675693067,,,
sell,39496,185.91,610.2213513166838,0.0,CLOSE_LONG pred_ret=4.50% [side__downtrend],2019/08/12 05:30,sell,2,4.501377105712891,-0.5,side__downtrend,side,downtrend,-0.045061191049208804,-0.045061191049208804,0.01236083003298814,0.04718751675693067,-30.511067565841127,185.96,39486.0
buy,39502,185.45,611.7349766691005,0.0,OPEN_LONG pred_ret=2.37% [side__downtrend],2019/08/12 06:00,buy,1p,2.3721792697906494,2.349999999999999,side__downtrend,side,downtrend,-0.045061191049208804,-0.045061191049208804,0.01236083003298814,0.04718751675693067,,,
sell,39614,184.2,611.7349766691005,0.0,CLOSE_LONG pred_ret=4.60% [side__downtrend],2019/08/12 15:25,sell,3a,4.597123146057129,-0.5,side__downtrend,side,downtrend,-0.045061191049208804,-0.045061191049208804,0.01236083003298814,0.04718751675693067,-764.6687208363757,185.45,39502.0
buy,39679,183.64,613.6004285692023,0.0,OPEN_LONG pred_ret=2.33% [side__downtrend],2019/08/13 05:10,buy,2,2.3301374912261963,1.6999999999999993,side__downtrend,side,downtrend,-0.05601925341799374,-0.05276949953756038,0.01248463981946987,0.05934363981556823,,,
sell,39730,184.28,613.6004285692023,0.0,CLOSE_LONG pred_ret=3.56% [side__downtrend],2019/08/13 09:25,sell,1p,3.5591156482696533,-0.5,side__downtrend,side,downtrend,-0.05601925341799374,-0.05276949953756038,0.01248463981946987,0.05934363981556823,392.70427428429855,183.64,39679.0
buy,39863,187.85,601.93924395386,0.0,OPEN_LONG pred_ret=2.89% [side__pullback],2019/08/14 04:40,buy,1,2.890350818634033,-0.5,side__pullback,side,pullback,-0.035332070254493364,-0.027815047992568953,0.013600566986915892,0.036626147884707194,,,
sell,39895,187.0,601.93924395386,0.0,CLOSE_LONG pred_ret=4.87% [side__pullback],2019/08/14 07:20,sell,3a,4.869163990020752,-0.5,side__pullback,side,pullback,-0.035332070254493364,-0.027815047992568953,0.013600566986915892,0.036626147884707194,-511.6483573607776,187.85,39863.0
buy,39901,185.85,605.6639150894367,0.0,OPEN_LONG pred_ret=3.06% [side__pullback],2019/08/14 07:50,buy,1p,3.061187505722046,-0.5,side__pullback,side,pullback,-0.035332070254493364,-0.027815047992568953,0.013600566986915892,0.036626147884707194,,,
sell,39903,186.0,605.6639150894367,0.0,CLOSE_LONG pred_ret=4.10% [side__pullback],2019/08/14 08:00,sell,2s,4.095577239990234,-0.5,side__pullback,side,pullback,-0.035332070254493364,-0.027815047992568953,0.013600566986915892,0.036626147884707194,90.84958726341895,185.85,39901.0
buy,39918,185.24,608.1488242638482,0.0,OPEN_LONG pred_ret=3.29% [side__pullback],2019/08/14 09:15,buy,1,3.287094831466675,-0.5,side__pullback,side,pullback,-0.035332070254493364,-0.027815047992568953,0.013600566986915892,0.036626147884707194,,,
sell,39968,183.37,608.1488242638482,0.0,CLOSE_LONG pred_ret=3.24% [side__pullback],2019/08/14 13:25,sell,3a,3.2361366748809814,-0.5,side__pullback,side,pullback,-0.035332070254493364,-0.027815047992568953,0.013600566986915892,0.036626147884707194,-1137.2383013733988,185.24,39918.0
buy,39975,183.17,608.8128509322588,0.0,OPEN_LONG pred_ret=3.34% [side__pullback],2019/08/14 14:00,buy,2,3.3371949195861816,-0.5,side__pullback,side,pullback,-0.035332070254493364,-0.027815047992568953,0.013600566986915892,0.036626147884707194,,,
sell,40237,184.33,608.8128509322588,0.0,CLOSE_LONG pred_ret=3.97% [bear__downtrend],2019/08/16 04:00,sell,1,3.97074294090271,1.5499999999999994,bear__downtrend,bear,downtrend,-0.0652363152235137,-0.03996844596371285,0.015014257864582777,0.06978909887701978,706.2229070814354,183.17,39975.0
buy,40257,184.79,607.297325679654,0.0,OPEN_LONG pred_ret=2.66% [bear__downtrend],2019/08/16 05:40,buy,3a,2.6631836891174316,-0.5,bear__downtrend,bear,downtrend,-0.0652363152235137,-0.03996844596371285,0.015014257864582777,0.06978909887701978,,,
sell,40272,184.97,607.297325679654,0.0,CLOSE_LONG pred_ret=6.00% [bear__downtrend],2019/08/16 07:05,sell,2,6.000025272369385,1.5499999999999994,bear__downtrend,bear,downtrend,-0.0652363152235137,-0.03996844596371285,0.015014257864582777,0.06978909887701978,109.31351862234186,184.79,40257.0
buy,40277,184.63,608.4156763850166,0.0,OPEN_LONG pred_ret=2.66% [bear__downtrend],2019/08/16 07:30,buy,1p,2.6583096981048584,-0.5,bear__downtrend,bear,downtrend,-0.0652363152235137,-0.03996844596371285,0.015014257864582777,0.06978909887701978,,,
sell,40411,187.25,608.4156763850166,0.0,CLOSE_LONG pred_ret=4.35% [side__pullback],2019/08/19 04:00,sell,1,4.353704452514648,-0.5,side__pullback,side,pullback,-0.05023298684008404,-0.009981318388043836,0.01552184365819351,0.05288979943929273,1594.0490721287463,184.63,40277.0
buy,40420,187.01,609.1964889743563,0.0,OPEN_LONG pred_ret=2.70% [side__pullback],2019/08/19 04:45,buy,3a,2.699115037918091,-0.5,side__pullback,side,pullback,-0.05023298684008404,-0.009981318388043836,0.01552184365819351,0.05288979943929273,,,
sell,40426,187.2,609.1964889743563,0.0,CLOSE_LONG pred_ret=6.98% [side__pullback],2019/08/19 05:20,sell,2,6.980563640594482,-0.5,side__pullback,side,pullback,-0.05023298684008404,-0.009981318388043836,0.01552184365819351,0.05288979943929273,115.7473329051263,187.01,40420.0
buy,40596,187.94,606.7978223688384,0.0,OPEN_LONG pred_ret=2.49% [side__pullback],2019/08/19 19:45,buy,1p,2.4923744201660156,-0.5,side__pullback,side,pullback,-0.05023298684008404,-0.009981318388043836,0.01552184365819351,0.05288979943929273,,,
sell,40604,188.69,606.7978223688384,0.0,CLOSE_LONG pred_ret=4.51% [side__pullback],2019/08/20 04:30,sell,2s,4.510960102081299,-0.5,side__pullback,side,pullback,-0.03512724665881506,0.04260499087035918,0.015870530492892033,0.03640609244812398,455.09836677662884,187.94,40596.0
buy,40637,188.1,608.7011222901442,0.0,OPEN_LONG pred_ret=0.66% [side__pullback],2019/08/20 07:20,buy,2,0.6617328524589539,-0.5,side__pullback,side,pullback,-0.03512724665881506,0.04260499087035918,0.015870530492892033,0.03640609244812398,,,
sell,40645,188.49,608.7011222901442,0.0,CLOSE_LONG pred_ret=4.60% [side__pullback],2019/08/20 08:00,sell,2s,4.600281238555908,-0.5,side__pullback,side,pullback,-0.03512724665881506,0.04260499087035918,0.015870530492892033,0.03640609244812398,237.39343769316523,188.1,40637.0
buy,40654,188.33,609.2182580601565,0.0,OPEN_LONG pred_ret=0.78% [side__pullback],2019/08/20 08:45,buy,2s,0.7808712124824524,-0.5,side__pullback,side,pullback,-0.03512724665881506,0.04260499087035918,0.015870530492892033,0.03640609244812398,,,
sell,40671,187.81,609.2182580601565,0.0,CLOSE_LONG pred_ret=4.48% [side__pullback],2019/08/20 10:10,sell,2,4.482724666595459,-0.5,side__pullback,side,pullback,-0.03512724665881506,0.04260499087035918,0.015870530492892033,0.03640609244812398,-316.7934941912876,188.33,40654.0
buy,40711,187.7875,609.2912523265819,0.0,OPEN_LONG pred_ret=0.64% [side__pullback],2019/08/20 13:30,buy,1,0.6412134766578674,-0.5,side__pullback,side,pullback,-0.03512724665881506,0.04260499087035918,0.015870530492892033,0.03640609244812398,,,
sell,40759,186.78,609.2912523265819,0.0,CLOSE_LONG pred_ret=4.08% [side__pullback],2019/08/20 17:30,sell,3a,4.075621128082275,-0.5,side__pullback,side,pullback,-0.03512724665881506,0.04260499087035918,0.015870530492892033,0.03640609244812398,-613.8609367190271,187.7875,40711.0
buy,40764,186.69,609.5849810357222,0.0,OPEN_LONG pred_ret=1.47% [side__pullback],2019/08/20 18:00,buy,1p,1.4728111028671265,-0.5,side__pullback,side,pullback,-0.03512724665881506,0.04260499087035918,0.015870530492892033,0.03640609244812398,,,
sell,40844,188.78,609.5849810357222,0.0,CLOSE_LONG pred_ret=4.27% [side__pullback],2019/08/21 09:00,sell,1p,4.265326023101807,-0.5,side__pullback,side,pullback,-0.04260330790107014,0.02024446142093206,0.015836804663435074,0.04449911750548208,1274.0326103646614,186.69,40764.0
buy,40978,188.7,609.8434166397649,0.0,OPEN_LONG pred_ret=0.69% [side__pullback],2019/08/22 04:20,buy,3a,0.6909757256507874,-0.5,side__pullback,side,pullback,-0.03410312868042398,0.02377204884667572,0.015895878002509377,0.03530721518316282,,,
sell,41001,188.36,609.8434166397649,0.0,CLOSE_LONG pred_ret=4.56% [side__pullback],2019/08/22 06:15,sell,2,4.561503887176514,-0.5,side__pullback,side,pullback,-0.03410312868042398,0.02377204884667572,0.015895878002509377,0.03530721518316282,-207.3467616575048,188.7,40978.0
buy,41048,188.48,609.4551462132116,0.0,OPEN_LONG pred_ret=0.87% [side__pullback],2019/08/22 10:10,buy,2s,0.8720777630805969,-0.5,side__pullback,side,pullback,-0.03410312868042398,0.02377204884667572,0.015895878002509377,0.03530721518316282,,,
sell,41078,187.8,609.4551462132116,0.0,CLOSE_LONG pred_ret=4.10% [side__pullback],2019/08/22 12:40,sell,2s,4.10009765625,-0.5,side__pullback,side,pullback,-0.03410312868042398,0.02377204884667572,0.015895878002509377,0.03530721518316282,-414.42949942497074,188.48,41048.0
buy,41096,188.085,608.5316556814267,0.0,OPEN_LONG pred_ret=0.61% [side__pullback],2019/08/22 14:10,buy,2,0.613691508769989,-0.5,side__pullback,side,pullback,-0.03410312868042398,0.02377204884667572,0.015895878002509377,0.03530721518316282,,,
sell,41116,188.7,608.5316556814267,0.0,CLOSE_LONG pred_ret=4.53% [side__pullback],2019/08/22 15:50,sell,2s,4.527925968170166,-0.5,side__pullback,side,pullback,-0.03410312868042398,0.02377204884667572,0.015895878002509377,0.03530721518316282,374.24696824406567,188.085,41096.0
buy,41117,188.02,610.732493495826,0.0,OPEN_LONG pred_ret=0.80% [side__pullback],2019/08/22 15:55,buy,2,0.8028311133384705,-0.5,side__pullback,side,pullback,-0.03410312868042398,0.02377204884667572,0.015895878002509377,0.03530721518316282,,,
sell,41139,188.05,610.732493495826,0.0,CLOSE_LONG pred_ret=4.15% [side__pullback],2019/08/22 18:00,sell,2s,4.149554252624512,-0.5,side__pullback,side,pullback,-0.03410312868042398,0.02377204884667572,0.015895878002509377,0.03530721518316282,18.321974804875474,188.02,41117.0
buy,41153,187.92,611.1549883029486,0.0,OPEN_LONG pred_ret=1.05% [side__pullback],2019/08/22 19:20,buy,2s,1.0527735948562622,-0.5,side__pullback,side,pullback,-0.03410312868042398,0.02377204884667572,0.015895878002509377,0.03530721518316282,,,
sell,41162,188.88,611.1549883029486,0.0,CLOSE_LONG pred_ret=3.93% [side__pullback],2019/08/23 04:15,sell,2s,3.9256503582000732,-0.5,side__pullback,side,pullback,-0.037226688514516826,-0.0012748326782109354,0.015793466751573115,0.03866609935113274,586.7087887708356,187.92,41153.0
buy,41221,186.19,619.9847155629245,0.0,OPEN_LONG pred_ret=1.57% [side__pullback],2019/08/23 09:45,buy,1p,1.57259202003479,1.4499999999999995,side__pullback,side,pullback,-0.037226688514516826,-0.0012748326782109354,0.015793466751573115,0.03866609935113274,,,
sell,41232,188.01,619.9847155629245,0.0,CLOSE_LONG pred_ret=3.90% [side__pullback],2019/08/23 10:40,sell,2s,3.8972957134246826,-0.5,side__pullback,side,pullback,-0.037226688514516826,-0.0012748326782109354,0.015793466751573115,0.03866609935113274,1128.3721823245185,186.19,41221.0
buy,41237,184.51,631.7453057990648,0.0,OPEN_LONG pred_ret=1.94% [side__pullback],2019/08/23 11:05,buy,1,1.936678409576416,1.4499999999999995,side__pullback,side,pullback,-0.037226688514516826,-0.0012748326782109354,0.015793466751573115,0.03866609935113274,,,
sell,41255,183.8388,631.7453057990648,0.0,CLOSE_LONG pred_ret=3.04% [side__pullback],2019/08/23 12:35,sell,3a,3.0412466526031494,-0.5,side__pullback,side,pullback,-0.037226688514516826,-0.0012748326782109354,0.015793466751573115,0.03866609935113274,-424.0274492523316,184.51,41237.0
buy,41261,183.1,634.2943687806287,0.0,OPEN_LONG pred_ret=2.60% [side__pullback],2019/08/23 13:05,buy,1p,2.6018567085266113,1.4499999999999995,side__pullback,side,pullback,-0.037226688514516826,-0.0012748326782109354,0.015793466751573115,0.03866609935113274,,,
sell,41512,185.1,634.2943687806287,0.0,CLOSE_LONG pred_ret=3.21% [bear__downtrend],2019/08/26 18:10,sell,1,3.2104098796844482,1.5499999999999994,bear__downtrend,bear,downtrend,-0.06769419837165236,-0.02370100273473119,0.016921901949827303,0.07260943593123526,1268.5887375612574,183.1,41261.0
buy,41521,184.8,635.3240674312466,0.0,OPEN_LONG pred_ret=1.98% [bear__downtrend],2019/08/26 19:05,buy,2s,1.9758292436599731,-0.5,bear__downtrend,bear,downtrend,-0.06769419837165236,-0.02370100273473119,0.016921901949827303,0.07260943593123526,,,
sell,41537,184.86,635.3240674312466,0.0,CLOSE_LONG pred_ret=1.63% [bear__downtrend],2019/08/27 05:00,sell,1,1.6339479684829712,-0.5,bear__downtrend,bear,downtrend,-0.053612576168774684,0.002549498237049086,0.017418180565890295,0.05664971323449852,38.11944404587624,184.8,41521.0
