date,action,p_day
2024-03-04,FORCE_SELL,0.22980222287644816
2024-03-05,FORCE_SELL,0.24084991022019156
2024-03-06,FREE,0.23241395537095397
2024-03-07,FORCE_SELL,0.2210014776759416
2024-03-08,FORCE_BUY,0.24662326941712898
2024-03-11,FREE,0.21849149896825135
2024-03-12,FREE,0.2261794488387695
2024-03-13,FORCE_BUY,0.16200183391708697
2024-03-14,FORCE_SELL,0.23844066529494942
2024-03-15,FREE,0.2209259697097632
2024-03-18,FORCE_BUY,0.23495030362350497
2024-03-19,FORCE_SELL,0.21817742582127056
2024-03-20,FREE,0.22105584130949327
2024-03-21,FORCE_BUY,0.23822395544856412
2024-03-22,FORCE_SELL,0.2288936012255914
2024-03-25,FORCE_BUY,0.22191723338944436
2024-03-26,FORCE_SELL,0.23256050678318815
2024-03-27,FORCE_SELL,0.21008406604907956
2024-03-28,FREE,0.20871095895085903
2024-04-01,FORCE_SELL,0.21448550230332672
2024-04-02,FORCE_BUY,0.2007102228645298
2024-04-03,FREE,0.2130031478740897
2024-04-04,FORCE_BUY,0.250743967582048
2024-04-05,FORCE_SELL,0.21853574536674705
2024-04-08,FREE,0.20401625238728718
2024-04-09,FORCE_BUY,0.20727869873289315
2024-04-10,FREE,0.21573474021606454
2024-04-11,FORCE_SELL,0.22529672689783112
2024-04-12,FORCE_SELL,0.2301856932953632
2024-04-15,FREE,0.2565837151162765
2024-04-16,FORCE_BUY,0.20653663029863475
2024-04-17,FORCE_SELL,0.22159099512185174
2024-04-18,FORCE_BUY,0.21770100122220312
2024-04-19,FREE,0.2291554400702519
2024-04-22,FREE,0.20719211949117797
2024-04-23,FORCE_BUY,0.2047118752466994
2024-04-24,FORCE_BUY,0.21600730068329957
2024-04-25,FORCE_SELL,0.2022685451872462
2024-04-26,FREE,0.20985523169931683
2024-04-29,FORCE_BUY,0.19753959152802214
2024-04-30,FORCE_SELL,0.2281780787021883
2024-05-01,FORCE_SELL,0.23581840861001938
2024-05-02,FREE,0.20861993437860482
2024-05-03,FREE,0.20039088041105954
2024-05-06,FORCE_BUY,0.19804975137201
2024-05-07,FREE,0.21384325839922122
2024-05-08,FORCE_SELL,0.21716363073946562
2024-05-09,FORCE_BUY,0.20149860888774282
2024-05-10,FORCE_SELL,0.2100244519697473
2024-05-13,FORCE_BUY,0.20643348154687957
2024-05-14,FORCE_BUY,0.20227995995239842
2024-05-15,FORCE_SELL,0.20595150075676386
2024-05-16,FREE,0.4862700620462023
2024-05-17,FREE,0.20412663882587898
2024-05-20,FREE,0.1956167854085286
2024-05-21,FORCE_SELL,0.19350615200927215
2024-05-22,FREE,0.19735765243371153
2024-05-23,FORCE_BUY,0.23186698481639356
2024-05-24,FORCE_BUY,0.2012436154251367
2024-05-28,FORCE_SELL,0.19966189829161218
2024-05-29,FREE,0.21405650735286086
2024-05-30,FORCE_SELL,0.2207261479782037
2024-05-31,FORCE_BUY,0.2146074893326391
2024-06-03,FORCE_BUY,0.2047351437868096
2024-06-04,FREE,0.19504799584855012
2024-06-05,FREE,0.19908047287786138
2024-06-06,FORCE_SELL,0.1885667030875178
2024-06-07,FORCE_BUY,0.20173612416247075
2024-06-10,FORCE_BUY,0.19392351483254475
2024-06-11,FORCE_SELL,0.19658905021799952
2024-06-12,FORCE_SELL,0.20183868100555813
2024-06-13,FREE,0.1982192250911987
2024-06-14,FORCE_BUY,0.19615453070360633
2024-06-17,FREE,0.21436455218371153
2024-06-18,FORCE_SELL,0.1935183697478031
2024-06-20,FREE,0.22589753153695302
2024-06-21,FORCE_BUY,0.20828699183296626
2024-06-24,FORCE_SELL,0.22759446799946326
2024-06-25,FREE,0.19169891056033095
2024-06-26,FORCE_SELL,0.19230794614002622
2024-06-27,FORCE_BUY,0.20645408342973212
2024-06-28,FORCE_BUY,0.24103014524902955
2024-07-01,FORCE_SELL,0.2157407581860792
2024-07-02,FREE,0.2140254683017767
2024-07-03,FORCE_BUY,0.1989782970439028
2024-07-05,FORCE_SELL,0.20521048755386398
2024-07-08,FREE,0.1903287789812571
2024-07-09,FREE,0.21607661914056853
2024-07-10,FORCE_SELL,0.20655774378206615
2024-07-11,FORCE_BUY,0.2608358376611109
2024-07-12,FREE,0.21885356801997988
2024-07-15,FORCE_SELL,0.2237090515127531
2024-07-16,FORCE_BUY,0.20140386201597849
2024-07-17,FREE,0.2451101151675038
2024-07-18,FORCE_SELL,0.24787810888150782
2024-07-19,FREE,0.22887717172771657
2024-07-22,FORCE_BUY,0.2145176818163451
2024-07-23,FORCE_SELL,0.2336533228892952
2024-07-24,FORCE_BUY,0.266630955903808
2024-07-25,FREE,0.25363624631079035
2024-07-26,FORCE_SELL,0.22889696275424043
2024-07-29,FORCE_BUY,0.23536161352086094
2024-07-30,FREE,0.25785582990755046
2024-07-31,FREE,0.23942795559544897
2024-08-01,FORCE_BUY,0.27999381462029876
2024-08-02,FORCE_SELL,0.2376082063168429
2024-08-05,FORCE_BUY,0.2565536814650298
2024-08-06,FORCE_SELL,0.2246289956322077
2024-08-07,FREE,0.23046659725878274
2024-08-08,FORCE_BUY,0.22767981339926904
2024-08-09,FORCE_SELL,0.22079847917920992
2024-08-12,FREE,0.2426806819371705
2024-08-13,FORCE_BUY,0.20856941100784457
2024-08-14,FORCE_SELL,0.2069106379664005
2024-08-15,FORCE_BUY,0.2107779028716498
2024-08-16,FREE,0.20155589892584258
2024-08-19,FORCE_SELL,0.21266428669499293
2024-08-20,FREE,0.2252645593000804
2024-08-21,FORCE_BUY,0.21116429383477117
2024-08-22,FORCE_SELL,0.22979331377977996
2024-08-23,FORCE_SELL,0.21765908612307575
2024-08-26,FREE,0.21737130900772358
2024-08-27,FORCE_BUY,0.2071883153013443
2024-08-28,FORCE_SELL,0.23189258344785846
2024-08-29,FREE,0.23103146425701981
2024-08-30,FORCE_BUY,0.21097972620741334
2024-09-03,FORCE_SELL,0.24987956209421877
2024-09-04,FREE,0.21723967903977037
2024-09-05,FORCE_BUY,0.21316976812872065
2024-09-06,FORCE_BUY,0.23830131138509603
2024-09-09,FORCE_SELL,0.19555310786838978
2024-09-10,FREE,0.20107333894087673
2024-09-11,FORCE_SELL,0.23872097846426646
2024-09-12,FORCE_BUY,0.2086959438220212
2024-09-13,FORCE_SELL,0.22036597453623621
2024-09-16,FREE,0.21132884797085713
2024-09-17,FREE,0.2298662951774287
2024-09-18,FORCE_SELL,0.23280411672321052
2024-09-19,FREE,0.22414698296805058
2024-09-20,FORCE_SELL,0.2330922495542613
2024-09-23,FREE,0.22827381383288045
2024-09-24,FORCE_BUY,0.22088544550590164
2024-09-25,FORCE_BUY,0.250172080969114
2024-09-26,FORCE_SELL,0.25033093197345135
2024-09-27,FORCE_SELL,0.2683573096580621
2024-09-30,FREE,0.2467657799563546
2024-10-01,FORCE_BUY,0.27789921668853973
2024-10-02,FORCE_SELL,0.23713522621517955
2024-10-03,FREE,0.27491502533395884
2024-10-04,FORCE_BUY,0.2582982067027215
2024-10-07,FORCE_SELL,0.28418718114185276
2024-10-08,FORCE_BUY,0.2536271526736813
2024-10-09,FORCE_SELL,0.2539295767039974
2024-10-10,FORCE_BUY,0.2322581804721524
2024-10-11,FORCE_SELL,0.23940311212141333
2024-10-14,FREE,0.21344919825838593
2024-10-15,FORCE_BUY,0.2662496804019484
2024-10-16,FREE,0.2205786460108333
2024-10-17,FORCE_BUY,0.25244611632375175
2024-10-18,FORCE_SELL,0.20749099413813057
2024-10-21,FREE,0.2136042820481937
2024-10-22,FORCE_SELL,0.23167363312114012
2024-10-23,FORCE_BUY,0.251076847706788
2024-10-24,FREE,0.20298436889626795
2024-10-25,FREE,0.24262434450084666
2024-10-28,FORCE_SELL,0.2543329504832879
2024-10-29,FREE,0.20859691550779313
2024-10-30,FORCE_BUY,0.2485968857390406
2024-10-31,FORCE_SELL,0.24716176487936325
2024-11-01,FREE,0.2426413957101207
2024-11-04,FORCE_BUY,0.21089252451829613
2024-11-05,FORCE_SELL,0.19789377545197306
2024-11-06,FORCE_BUY,0.19752321525711838
2024-11-07,FORCE_BUY,0.20375592471924728
2024-11-08,FREE,0.21132166370908664
2024-11-11,FREE,0.21803318074143038
2024-11-12,FORCE_SELL,0.21453995267775058
2024-11-13,FORCE_BUY,0.23037522116421408
2024-11-14,FREE,0.2159407583083651
2024-11-15,FREE,0.21141156252367319
2024-11-18,FORCE_SELL,0.18993288916136808
2024-11-19,FORCE_SELL,0.20470917554596377
2024-11-20,FORCE_BUY,0.20927385540716895
2024-11-21,FREE,0.22590969068491662
2024-11-22,FORCE_SELL,0.20109290425979306
2024-11-25,FORCE_BUY,0.22715270570771642
2024-11-26,FORCE_BUY,0.15705096589775772
2024-11-27,FORCE_BUY,0.174027989550813
2024-11-29,FORCE_SELL,0.1617951796518405
2024-12-02,FREE,0.1680650204950849
2024-12-03,FORCE_SELL,0.15465675891954905
2024-12-04,FORCE_SELL,0.16927543964557376
2024-12-05,FREE,0.17466190021962832
2024-12-06,FORCE_BUY,0.16319771657715565
2024-12-09,FORCE_SELL,0.1954442210616348
2024-12-10,FREE,0.1880236487235787
2024-12-11,FORCE_BUY,0.185466341185461
2024-12-12,FREE,0.21106790089232155
2024-12-13,FORCE_SELL,0.2026813576464095
2024-12-16,FORCE_BUY,0.20104627237868086
2024-12-17,FREE,0.19596775506872702
2024-12-18,FORCE_SELL,0.2951476629262411
2024-12-19,FORCE_SELL,0.1831765591637238
2024-12-20,FORCE_BUY,0.2259607638380197
2024-12-23,FREE,0.190515678563991
2024-12-24,FORCE_BUY,0.12384064262669404
2024-12-26,FORCE_SELL,0.21362138078985193
2024-12-27,FORCE_BUY,0.22074269002072708
2024-12-30,FREE,0.20696048894171948
2024-12-31,FORCE_SELL,0.21733643428607907
2025-01-02,FORCE_BUY,0.2132460481425268
2025-01-03,FREE,0.20274500231797585
2025-01-06,FORCE_SELL,0.21406956525174178
2025-01-07,FREE,0.2538730096318356
2025-01-08,FORCE_BUY,0.21266521256682483
2025-01-10,FORCE_SELL,0.2106158927753914
2025-01-13,FORCE_BUY,0.2156773976283918
2025-01-14,FORCE_SELL,0.2431960522997163
2025-01-15,FREE,0.20782750489142895
2025-01-16,FORCE_BUY,0.2487179319388687
2025-01-17,FREE,0.23527135365677895
2025-01-21,FORCE_SELL,0.24887730791923066
2025-01-22,FORCE_BUY,0.23812022104535843
2025-01-23,FREE,0.2250233458975126
2025-01-24,FORCE_BUY,0.20496810942915208
2025-01-27,FORCE_BUY,0.2252225871298382
2025-01-28,FORCE_SELL,0.20403532456176254
2025-01-29,FREE,0.1997843889090322
2025-01-30,FORCE_SELL,0.22704561678876645
2025-01-31,FORCE_BUY,0.25593211091967644
2025-02-03,FREE,0.22359944315212235
2025-02-04,FORCE_SELL,0.22248172531070454
2025-02-05,FORCE_SELL,0.20921347211660443
2025-02-06,FORCE_BUY,0.1976794466563397
2025-02-07,FREE,0.24701972262887928
2025-02-10,FREE,0.2059780272470271
2025-02-11,FORCE_BUY,0.21796483069151876
2025-02-12,FORCE_BUY,0.21096292431592104
2025-02-13,FREE,0.2095301855011699
2025-02-14,FORCE_SELL,0.1910724159461156
2025-02-18,FORCE_SELL,0.194941164758322
2025-02-19,FORCE_BUY,0.19518593198051604
2025-02-20,FORCE_SELL,0.2046028156481476
2025-02-21,FREE,0.27327790663819074
2025-02-24,FREE,0.23522026283662956
2025-02-25,FREE,0.20368157715443677
2025-02-26,FORCE_BUY,0.20455404224818963
2025-02-27,FORCE_BUY,0.2563320982832102
2025-02-28,FORCE_BUY,0.19873233259198786
2025-03-03,FORCE_SELL,0.24913230970065162
2025-03-04,FORCE_SELL,0.22734644498325565
2025-03-05,FREE,0.2110769577951366
2025-03-06,FORCE_BUY,0.22238632607633235
2025-03-07,FREE,0.19505548370531403
2025-03-10,FORCE_SELL,0.21603725405445695
2025-03-11,FORCE_BUY,0.2046925081445984
2025-03-12,FREE,0.19561364077193552
2025-03-13,FORCE_BUY,0.21969525913239818
2025-03-14,FORCE_SELL,0.2088293892434384
2025-03-17,FORCE_SELL,0.2182943475668194
2025-03-18,FORCE_BUY,0.2119419259246127
2025-03-19,FREE,0.21152557390417223
2025-03-20,FREE,0.22427171463660356
2025-03-21,FORCE_SELL,0.2092200516825622
2025-03-24,FORCE_BUY,0.20842947650901036
2025-03-25,FORCE_BUY,0.18986144867245158
2025-03-26,FREE,0.24659686750870838
2025-03-27,FORCE_SELL,0.21720842303985255
2025-03-28,FORCE_BUY,0.24074230945827338
2025-03-31,FREE,0.22652161320526618
2025-04-01,FORCE_SELL,0.21781681049746981
2025-04-02,FORCE_BUY,0.24801384309262378
2025-04-03,FREE,0.2620272851628823
2025-04-04,FORCE_SELL,0.26084306483840375
2025-04-07,FORCE_BUY,0.30046405946336335
2025-04-08,FREE,0.2771121148563485
2025-04-09,FREE,0.4078291625318187
2025-04-10,FORCE_BUY,0.29464964863246196
2025-04-11,FORCE_SELL,0.2890405036294618
2025-04-14,FREE,0.28074213998455144
2025-04-15,FORCE_BUY,0.29298039334599446
2025-04-16,FORCE_SELL,0.2941238241190803
2025-04-17,FREE,0.27178063885931936
2025-04-21,FORCE_BUY,0.29533551712603356
2025-04-22,FORCE_SELL,0.27979509161421245
2025-04-23,FORCE_BUY,0.2848144075135633
2025-04-24,FREE,0.29629841011430896
2025-04-25,FORCE_SELL,0.25135838021156415
2025-04-28,FORCE_BUY,0.2504317987840566
2025-04-29,FREE,0.25164417622082064
2025-04-30,FORCE_SELL,0.26252241780396635
2025-05-01,FORCE_SELL,0.2709551797680994
2025-05-02,FREE,0.24347831019842095
2025-05-05,FORCE_SELL,0.24481555752100093
2025-05-06,FORCE_BUY,0.24431817779279597
2025-05-07,FREE,0.23764375956815575
2025-05-08,FORCE_BUY,0.2411552390689509
2025-05-09,FREE,0.22575579242923705
2025-05-12,FORCE_SELL,0.22442570739407
2025-05-13,FORCE_SELL,0.249552642677879
2025-05-14,FREE,0.23257850342703182
2025-05-15,FORCE_BUY,0.23211927334082108
2025-05-16,FORCE_SELL,0.22990521639189412
2025-05-19,FREE,0.21162175415474538
2025-05-20,FORCE_BUY,0.191495266833367
2025-05-21,FORCE_SELL,0.248529020954073
2025-05-22,FREE,0.20254294910584025
2025-05-23,FORCE_BUY,0.1986628555084493
2025-05-27,FORCE_BUY,0.19014655703490035
2025-05-28,FORCE_SELL,0.20165464580113115
2025-05-29,FREE,0.20161485413674426
2025-05-30,FREE,0.1894374581566057
2025-06-02,FORCE_SELL,0.18225946963732442
2025-06-03,FORCE_BUY,0.18513979282336993
2025-06-04,FORCE_BUY,0.17198492362760898
2025-06-05,FREE,0.20467253019893916
2025-06-06,FORCE_SELL,0.18631331349702765
2025-06-09,FORCE_SELL,0.18342985756135452
2025-06-10,FORCE_BUY,0.17644935854707364
2025-06-11,FREE,0.19055911417954494
2025-06-12,FREE,0.18720202713935316
2025-06-13,FORCE_SELL,0.1977809849167068
2025-06-16,FREE,0.18227113404726739
2025-06-17,FORCE_BUY,0.2043321243116968
2025-06-18,FORCE_SELL,0.19866173943223808
2025-06-20,FORCE_SELL,0.25835684506883333
2025-06-23,FORCE_BUY,0.2295505194021794
2025-06-24,FORCE_BUY,0.1983910820104009
2025-06-25,FREE,0.20586569198885085
2025-06-26,FREE,0.21820269135390843
2025-06-27,FORCE_SELL,0.21762238091062927
2025-06-30,FORCE_BUY,0.20874879460383888
2025-07-01,FORCE_BUY,0.2134756475531645
2025-07-02,FORCE_SELL,0.18689648088337066
2025-07-03,FREE,0.19671645268553148
2025-07-07,FREE,0.19254607186499414
2025-07-08,FORCE_SELL,0.19202612617776546
2025-07-09,FORCE_SELL,0.19094681881011802
2025-07-10,FORCE_SELL,0.19715696485136316
2025-07-11,FREE,0.1921523606492821
2025-07-14,FORCE_BUY,0.1995981042611165
2025-07-15,FORCE_BUY,0.21435834041391957
2025-07-16,FREE,0.21173367804938348
2025-07-17,FREE,0.19081733054910974
2025-07-18,FORCE_BUY,0.19525285309924298
2025-07-21,FORCE_SELL,0.20419470528403863
2025-07-22,FORCE_SELL,0.1991704374301609
2025-07-23,FORCE_BUY,0.1772281992186121
2025-07-24,FREE,0.18234015054287514
2025-07-25,FREE,0.18217503768722398
2025-07-28,FORCE_SELL,0.18021439164595818
2025-07-29,FORCE_BUY,0.2107093820860189
2025-07-30,FORCE_BUY,0.1923896595539714
2025-07-31,FORCE_SELL,0.22731804737250627
2025-08-01,FORCE_BUY,0.1991907235208699
2025-08-04,FREE,0.16682049825455922
2025-08-05,FORCE_BUY,0.19353391715319238
2025-08-06,FORCE_SELL,0.17230721219922387
2025-08-07,FREE,0.18645486920510898
2025-08-08,FREE,0.16309099318363016
2025-08-11,FORCE_SELL,0.1813167201618857
2025-08-12,FORCE_BUY,0.1731282186764529
2025-08-13,FORCE_SELL,0.17545629015643752
2025-08-14,FREE,0.1697888761165265
2025-08-15,FORCE_BUY,0.17373883508913393
2025-08-18,FORCE_SELL,0.1567666017271562
2025-08-19,FREE,0.215028157763662
2025-08-20,FORCE_BUY,0.19095030114894218
2025-08-21,FORCE_SELL,0.18700778716146496
2025-08-22,FORCE_SELL,0.2001735169080868
2025-08-25,FORCE_BUY,0.18274337352248282
2025-08-26,FREE,0.16199264128578497
2025-08-27,FORCE_BUY,0.1732301416807318
2025-08-28,FORCE_SELL,0.17674327419258362
2025-08-29,FREE,0.18401714653555165
2025-09-02,FREE,0.16839265400692582
2025-09-03,FORCE_SELL,0.16062775551719746
2025-09-04,FORCE_BUY,0.16858707693644895
2025-09-05,FORCE_SELL,0.222878006534358
2025-09-08,FREE,0.2262781127074028
2025-09-09,FREE,0.20456528232353807
2025-09-10,FORCE_BUY,0.20385148135043582
2025-09-11,FORCE_BUY,0.17950565577679498
2025-09-12,FREE,0.18580532504606437
2025-09-15,FORCE_SELL,0.18338270735150242
2025-09-16,FORCE_SELL,0.20850312163401527
2025-09-17,FREE,0.21863088002530162
2025-09-18,FORCE_SELL,0.23855686034746584
2025-09-19,FORCE_BUY,0.18923683160833038
2025-09-22,FREE,0.2262516702260352
2025-09-23,FORCE_BUY,0.24051355358991944
2025-09-24,FORCE_SELL,0.21871874431104502
2025-09-25,FREE,0.22752838820527707
2025-09-26,FORCE_SELL,0.20944546256118243
2025-09-29,FORCE_BUY,0.2356462717278093
2025-09-30,FREE,0.2194923872613899
2025-10-01,FORCE_BUY,0.21472427346949727
2025-10-02,FORCE_SELL,0.22772920694372456
2025-10-03,FREE,0.23405469872700224
2025-10-06,FORCE_SELL,0.1900837239611388
2025-10-07,FORCE_BUY,0.24252009727038182
2025-10-08,FREE,0.19812859181532763
2025-10-09,FORCE_BUY,0.2094352352728174
2025-10-10,FORCE_BUY,0.41535760745510925
2025-10-13,FORCE_SELL,0.22241534098044768
2025-10-14,FREE,0.26850757456020247
2025-10-15,FREE,0.24324432429192944
2025-10-16,FORCE_SELL,0.26281871038981836
2025-10-17,FORCE_BUY,0.20286976546023938
2025-10-20,FREE,0.20095029964014943
2025-10-21,FORCE_SELL,0.2215121853568286
2025-10-22,FORCE_BUY,0.23249471534969
2025-10-23,FREE,0.19427407996161292
2025-10-24,FORCE_BUY,0.19912590537762484
2025-10-27,FORCE_SELL,0.20127529472633032
2025-10-28,FREE,0.20194113165342445
2025-10-29,FORCE_SELL,0.19916775786820476
2025-10-30,FORCE_BUY,0.23983867041025222
2025-10-31,FREE,0.2620738555125898
2025-11-03,FORCE_BUY,0.22207835193916856
2025-11-04,FORCE_SELL,0.24839494708743368
2025-11-05,FREE,0.24827765080851205
2025-11-06,FREE,0.2741682596838197
2025-11-07,FORCE_SELL,0.22306671393887997
2025-11-10,FORCE_BUY,0.20354730799988685
2025-11-11,FORCE_SELL,0.1937645053988609
2025-11-12,FORCE_SELL,0.20222215550266953
2025-11-13,FREE,0.24063998734089775
2025-11-14,FORCE_BUY,0.23758473434320818
2025-11-17,FORCE_BUY,0.25917793872513
2025-11-18,FREE,0.23870444114773384
2025-11-19,FREE,0.23995827862497807
2025-11-20,FORCE_SELL,0.3230728373074026
2025-11-21,FORCE_SELL,0.2644069232392882
2025-11-24,FORCE_BUY,0.23530141903969637
2025-11-25,FORCE_BUY,0.2519698381354197
2025-11-26,FREE,0.21153818081612866
2025-11-28,FORCE_SELL,0.17655091229367
2025-12-01,FREE,0.19309387496831731
2025-12-02,FREE,0.17788874148709444
2025-12-03,FORCE_BUY,0.1909034473086426
2025-12-04,FORCE_BUY,0.1744342315687634
2025-12-05,FORCE_SELL,0.19279658387791956
2025-12-08,FREE,0.2348474970371934
2025-12-09,FORCE_BUY,0.19487422829429804
2025-12-10,FORCE_SELL,0.2105952283071462
2025-12-11,FORCE_SELL,0.19811433858028696
2025-12-12,FORCE_BUY,0.23584416824180363
2025-12-15,FREE,0.2184475746334498
2025-12-16,FORCE_SELL,0.18262165060829913
2025-12-17,FORCE_BUY,0.2476174836016014
2025-12-18,FREE,0.1940984247560361
2025-12-19,FREE,0.1725354660087385
2025-12-22,FORCE_BUY,0.21144806643326955
2025-12-23,FORCE_SELL,0.18515624248439286
2025-12-24,FORCE_SELL,0.18170637829137068
2025-12-26,FREE,0.19222931595904244
2025-12-29,FREE,0.18805702227814344
2025-12-30,FORCE_BUY,0.2078668559105075
2025-12-31,FORCE_BUY,0.22265824700193748
2026-01-02,FORCE_SELL,0.2543325577792488
2026-01-05,FREE,0.2250298021860445
2026-01-06,FORCE_BUY,0.19305057412839988
2026-01-07,FORCE_SELL,0.21519143348456637
2026-01-08,FORCE_SELL,0.2010218533925641
2026-01-09,FORCE_BUY,0.20069273851221978
2026-01-12,FREE,0.20894901181204847
2026-01-13,FREE,0.20598865875993444
2026-01-14,FORCE_SELL,0.2180308595933137
2026-01-15,FORCE_BUY,0.22874659111156623
2026-01-16,FORCE_SELL,0.21863602632229692
2026-01-20,FORCE_BUY,0.27001164067583266
2026-01-21,FREE,0.24008478614622866
2026-01-22,FORCE_SELL,0.20375787500228557
2026-01-23,FORCE_BUY,0.23154518503756494
2026-01-26,FREE,0.2421410141845278
2026-01-27,FORCE_SELL,0.21414063101280964
2026-01-28,FORCE_BUY,0.21411877501180565
2026-01-29,FREE,0.25425109724671613
2026-01-30,FORCE_SELL,0.22312088530982366
2026-02-02,FORCE_BUY,0.2499408622116552
2026-02-03,FREE,0.2921828822641072
2026-02-04,FORCE_SELL,0.27442002676349425
2026-02-05,FORCE_BUY,0.3032604144315539
2026-02-06,FORCE_SELL,0.24738466659158678
2026-02-09,FREE,0.24286844068599586
2026-02-10,FORCE_BUY,0.2584296261616903
2026-02-11,FORCE_SELL,0.2671035801389155
2026-02-12,FREE,0.3246252266647944
2026-02-13,FORCE_BUY,0.2706088240570607
2026-02-17,FREE,0.26822694012721787
2026-02-18,FORCE_SELL,0.2678326910150705
2026-02-19,FORCE_BUY,0.2559391070585449
2026-02-20,FREE,0.26646809008360284
2026-02-23,FORCE_BUY,0.2836832119006361
2026-02-24,FORCE_SELL,0.239526290358164
2026-02-25,FREE,0.18959005249511338
2026-02-26,FORCE_BUY,0.2391970636205284
2026-02-27,FORCE_SELL,0.20145525371399367
2026-03-02,FREE,0.22284909698232733
2026-03-03,FORCE_BUY,0.2294106839047826
2026-03-04,FORCE_SELL,0.21731372633986454
2026-03-05,FREE,0.23083248825194272
2026-03-06,FORCE_BUY,0.24604335466184835
2026-03-09,FORCE_SELL,0.2571107298277355
2026-03-10,FREE,0.3050713643976036
2026-03-11,FORCE_BUY,0.26990685846059087
2026-03-12,FORCE_SELL,0.2818404132501045
2026-03-13,FREE,0.31912898295697684
