side,seen_idx,exec_px,qty,fee,reason,pnl,entry_px,entry_idx
sell,65613,323.88,332.54373409459924,0.0,CLOSE_LONG (sell BSP),66.97430804664506,323.6786,65606.0
buy,65625,322.39,334.080661926731,0.0,OPEN_LONG pred_ret=1.82% pred_mr=0.82,,,
sell,65864,322.91,334.080661926731,0.0,CLOSE_LONG (sell BSP),173.72194420191303,322.39,65625.0
buy,65874,321.5,335.54583683595865,0.0,OPEN_LONG pred_ret=1.70% pred_mr=0.67,,,
sell,65896,321.58,335.54583683595865,0.0,CLOSE_LONG (sell BSP),26.843666946871352,321.5,65874.0
buy,66461,333.79,323.27160852544284,0.0,OPEN_LONG pred_ret=1.79% pred_mr=0.53,,,
sell,66470,334.18,323.27160852544284,0.0,CLOSE_LONG (sell BSP),126.0759273249183,333.79,66461.0
buy,66688,333.55,323.8821949843576,0.0,OPEN_LONG pred_ret=1.98% pred_mr=0.49,,,
sell,66791,334.35,323.8821949843576,0.0,CLOSE_LONG (sell BSP),259.1057559874898,333.55,66688.0
buy,67253,334.25,323.97909317283467,0.0,OPEN_LONG pred_ret=1.75% pred_mr=0.64,,,
sell,67268,332.815,323.97909317283467,0.0,CLOSE_LONG (sell BSP),-464.90999870301846,334.25,67253.0
buy,67589,331.67,325.0975424196248,0.0,OPEN_LONG pred_ret=1.92% pred_mr=0.77,,,
sell,67642,331.52,325.0975424196248,0.0,CLOSE_LONG (sell BSP),-48.76463136295481,331.67,67589.0
buy,67651,330.1,326.4960232140382,0.0,OPEN_LONG pred_ret=1.46% pred_mr=0.68,,,
sell,67662,330.88,326.4960232140382,0.0,CLOSE_LONG (sell BSP),254.6668981069409,330.1,67651.0
buy,67699,329.84,327.5254795084312,0.0,OPEN_LONG pred_ret=1.46% pred_mr=0.93,,,
sell,67781,330.3,327.5254795084312,0.0,CLOSE_LONG (sell BSP),150.66172057389028,329.84,67699.0
buy,68551,335.8499,322.1131400713082,0.0,OPEN_LONG pred_ret=1.57% pred_mr=0.70,,,
sell,68556,337.15,322.1131400713082,0.0,CLOSE_LONG (sell BSP),418.77929340670335,335.8499,68551.0
buy,68573,339.78,319.6198869122419,0.0,OPEN_LONG pred_ret=1.58% pred_mr=0.64,,,
sell,68568,339.95,319.6198869122419,0.0,CLOSE_LONG (sell BSP),54.33538077508621,339.78,68573.0
buy,68764,340.06,319.5164987232154,0.0,OPEN_LONG pred_ret=0.81% pred_mr=0.65,,,
sell,68772,340.65,319.5164987232154,0.0,CLOSE_LONG (sell BSP),188.5147342466891,340.06,68764.0
buy,69269,342.34,317.939169510029,0.0,OPEN_LONG pred_ret=0.95% pred_mr=0.62,,,
sell,69287,342.52,317.939169510029,0.0,CLOSE_LONG (sell BSP),57.22905051180739,342.34,69269.0
buy,69323,342.47,317.9855880531875,0.0,OPEN_LONG pred_ret=1.34% pred_mr=0.68,,,
sell,69340,341.95,317.9855880531875,0.0,CLOSE_LONG (sell BSP),-165.35250578766977,342.47,69323.0
buy,69705,341.95,317.9855880531875,0.0,OPEN_LONG pred_ret=1.35% pred_mr=0.62,,,
sell,69713,343.435,317.9855880531875,0.0,CLOSE_LONG (sell BSP),472.20859825898776,341.95,69705.0
buy,69733,343.17,318.23114034748505,0.0,OPEN_LONG pred_ret=1.20% pred_mr=0.68,,,
sell,69756,343.73,318.23114034748505,0.0,CLOSE_LONG (sell BSP),178.20943859459234,343.17,69733.0
buy,69768,342.02,319.8222030046227,0.0,OPEN_LONG pred_ret=1.20% pred_mr=0.68,,,
sell,69813,343.55,319.8222030046227,0.0,CLOSE_LONG (sell BSP),489.3279705970821,342.02,69768.0
buy,69850,342.71,320.60610382608655,0.0,OPEN_LONG pred_ret=1.13% pred_mr=0.64,,,
sell,69877,342.6,320.60610382608655,0.0,CLOSE_LONG (sell BSP),-35.26667142085567,342.71,69850.0
buy,70857,352.4987,311.60299646727,0.0,OPEN_LONG pred_ret=1.86% pred_mr=0.66,,,
sell,70878,353.25,311.60299646727,0.0,CLOSE_LONG (sell BSP),234.10733124586451,352.4987,70857.0
buy,70917,353.24,311.6118177501504,0.0,OPEN_LONG pred_ret=1.78% pred_mr=0.49,,,
sell,70952,353.05,311.6118177501504,0.0,CLOSE_LONG (sell BSP),-59.20624537252787,353.24,70917.0
buy,71027,353.33,311.36487775363145,0.0,OPEN_LONG pred_ret=1.68% pred_mr=0.70,,,
sell,71032,353.82,311.36487775363145,0.0,CLOSE_LONG (sell BSP),152.56879009928224,353.33,71027.0
buy,71331,354.61,310.6712192177036,0.0,OPEN_LONG pred_ret=1.72% pred_mr=0.68,,,
sell,71356,353.97,310.6712192177036,0.0,CLOSE_LONG (sell BSP),-198.82958029932607,354.61,71331.0
buy,71403,353.32,311.2427585941655,0.0,OPEN_LONG pred_ret=2.50% pred_mr=0.72,,,
sell,71410,353.57,311.2427585941655,0.0,CLOSE_LONG (sell BSP),77.81068964854137,353.32,71403.0
buy,71420,353.26,311.51588675802265,0.0,OPEN_LONG pred_ret=1.91% pred_mr=0.70,,,
sell,71432,354.12,311.51588675802265,0.0,CLOSE_LONG (sell BSP),267.9036626119037,353.26,71420.0
buy,71941,360.78,305.7653024523283,0.0,OPEN_LONG pred_ret=2.62% pred_mr=0.80,,,
sell,72150,357.32,305.7653024523283,0.0,CLOSE_LONG (sell BSP),-1057.9479464850497,360.78,71941.0
buy,72270,358.33,304.90346293156017,0.0,OPEN_LONG pred_ret=1.88% pred_mr=0.70,,,
sell,72285,358.64,304.90346293156017,0.0,CLOSE_LONG (sell BSP),94.52007350878435,358.33,72270.0
buy,72310,358.27,305.21834913828883,0.0,OPEN_LONG pred_ret=1.45% pred_mr=0.60,,,
sell,72322,358.75,305.21834913828883,0.0,CLOSE_LONG (sell BSP),146.5048075863842,358.27,72310.0
buy,72502,361.34,303.03061591122247,0.0,OPEN_LONG pred_ret=1.78% pred_mr=0.57,,,
sell,72510,361.66,303.03061591122247,0.0,CLOSE_LONG (sell BSP),96.96979709160635,361.34,72502.0
buy,72621,362.31,302.48696572121315,0.0,OPEN_LONG pred_ret=1.52% pred_mr=0.68,,,
sell,72630,362.74,302.48696572121315,0.0,CLOSE_LONG (sell BSP),130.0693952601237,362.31,72621.0
buy,72899,363.59,301.77981227677566,0.0,OPEN_LONG pred_ret=1.90% pred_mr=0.58,,,
sell,72914,364.18,301.77981227677566,0.0,CLOSE_LONG (sell BSP),178.05008924330724,363.59,72899.0
buy,72922,363.3,302.5107955820428,0.0,OPEN_LONG pred_ret=1.70% pred_mr=0.62,,,
sell,72933,364.05,302.5107955820428,0.0,CLOSE_LONG (sell BSP),226.8830966865321,363.3,72922.0
buy,72952,362.97,303.41090209009747,0.0,OPEN_LONG pred_ret=2.02% pred_mr=0.77,,,
sell,72996,363.98,303.41090209009747,0.0,CLOSE_LONG (sell BSP),306.44501111099567,362.97,72952.0
buy,73035,362.44,304.7000886843441,0.0,OPEN_LONG pred_ret=1.68% pred_mr=0.83,,,
sell,73218,360.94,304.7000886843441,0.0,CLOSE_LONG (sell BSP),-457.05013302651616,362.44,73035.0
buy,73259,360.36,305.19050396749685,0.0,OPEN_LONG pred_ret=1.64% pred_mr=0.76,,,
sell,73284,359.85,305.19050396749685,0.0,CLOSE_LONG (sell BSP),-155.64715702342062,360.36,73259.0
buy,73317,357.86,306.88761765132665,0.0,OPEN_LONG pred_ret=1.82% pred_mr=0.67,,,
sell,73520,354.68,306.88761765132665,0.0,CLOSE_LONG (sell BSP),-975.9026241312208,357.86,73317.0
buy,73710,359.82,302.5037525111793,0.0,OPEN_LONG pred_ret=0.88% pred_mr=0.53,,,
sell,73764,359.75,302.5037525111793,0.0,CLOSE_LONG (sell BSP),-21.175262675780488,359.82,73710.0
buy,73796,358.56,303.5077113060485,0.0,OPEN_LONG pred_ret=1.54% pred_mr=0.66,,,
sell,73827,359.14,303.5077113060485,0.0,CLOSE_LONG (sell BSP),176.0344725575033,358.56,73796.0
buy,73863,359.62,303.10260674727283,0.0,OPEN_LONG pred_ret=1.01% pred_mr=0.64,,,
sell,73878,360.27,303.10260674727283,0.0,CLOSE_LONG (sell BSP),197.01669438572046,359.62,73863.0
buy,73883,359.96,303.36364077353034,0.0,OPEN_LONG pred_ret=1.01% pred_mr=0.62,,,
sell,73889,360.35,303.36364077353034,0.0,CLOSE_LONG (sell BSP),118.31181990168993,359.96,73883.0
buy,74576,367.29,297.63153898211675,0.0,OPEN_LONG pred_ret=2.52% pred_mr=0.75,,,
sell,74627,361.385,297.63153898211675,0.0,CLOSE_LONG (sell BSP),-1757.5142376894082,367.29,74576.0
buy,74650,363.46,295.93235490852436,0.0,OPEN_LONG pred_ret=2.22% pred_mr=0.68,,,
sell,74696,363.681,295.93235490852436,0.0,CLOSE_LONG (sell BSP),65.40105043478496,363.46,74650.0
buy,74723,365.26,294.6530547157834,0.0,OPEN_LONG pred_ret=1.40% pred_mr=0.60,,,
sell,74739,365.19,294.6530547157834,0.0,CLOSE_LONG (sell BSP),-20.62571383010283,365.26,74723.0
buy,74964,366.31,293.7521472295513,0.0,OPEN_LONG pred_ret=2.25% pred_mr=0.60,,,
sell,74969,367.3,293.7521472295513,0.0,CLOSE_LONG (sell BSP),290.8146257572585,366.31,74964.0
buy,74985,366.89,294.08041559435856,0.0,OPEN_LONG pred_ret=2.13% pred_mr=0.55,,,
sell,75000,367.18,294.08041559435856,0.0,CLOSE_LONG (sell BSP),85.28332052237,366.89,74985.0
buy,75026,366.6701,294.48937068481064,0.0,OPEN_LONG pred_ret=2.34% pred_mr=0.66,,,
sell,75114,362.69,294.48937068481064,0.0,CLOSE_LONG (sell BSP),-1172.0971442626128,366.6701,75026.0
buy,75127,362.6,294.5624651232045,0.0,OPEN_LONG pred_ret=1.81% pred_mr=0.51,,,
sell,75148,363.09,294.5624651232045,0.0,CLOSE_LONG (sell BSP),144.33560791035615,362.6,75127.0
buy,75335,364.66,293.29426167274806,0.0,OPEN_LONG pred_ret=2.18% pred_mr=0.63,,,
sell,75341,366.05,293.29426167274806,0.0,CLOSE_LONG (sell BSP),407.6790237251158,364.66,75335.0
buy,75362,365.44,293.7838345154045,0.0,OPEN_LONG pred_ret=2.47% pred_mr=0.66,,,
sell,75460,365.28,293.7838345154045,0.0,CLOSE_LONG (sell BSP),-47.00541352247207,365.44,75362.0
buy,75559,365.33,293.743626506958,0.0,OPEN_LONG pred_ret=1.48% pred_mr=0.76,,,
sell,75565,366.17,293.743626506958,0.0,CLOSE_LONG (sell BSP),246.74464626585404,365.33,75559.0
buy,75685,366.85,293.1991378439493,0.0,OPEN_LONG pred_ret=1.27% pred_mr=0.49,,,
sell,75711,366.75,293.1991378439493,0.0,CLOSE_LONG (sell BSP),-29.319913784401596,366.85,75685.0
buy,75721,366.2,293.6394970078329,0.0,OPEN_LONG pred_ret=1.85% pred_mr=0.59,,,
sell,75729,366.74,293.6394970078329,0.0,CLOSE_LONG (sell BSP),158.56532838423578,366.2,75721.0
buy,75737,366.26,294.02432461271405,0.0,OPEN_LONG pred_ret=1.50% pred_mr=0.50,,,
sell,75741,366.85,294.02432461271405,0.0,CLOSE_LONG (sell BSP),173.47435152151064,366.26,75737.0
buy,76070,368.44,292.75546489027835,0.0,OPEN_LONG pred_ret=1.60% pred_mr=0.57,,,
sell,76081,368.35,292.75546489027835,0.0,CLOSE_LONG (sell BSP),-26.34799184011773,368.44,76070.0
buy,76088,368.41,292.70778614134804,0.0,OPEN_LONG pred_ret=1.14% pred_mr=0.67,,,
sell,76111,368.23,292.70778614134804,0.0,CLOSE_LONG (sell BSP),-52.68740150544464,368.41,76088.0
buy,76519,366.41,294.1616988914838,0.0,OPEN_LONG pred_ret=0.90% pred_mr=0.74,,,
sell,76591,365.86,294.1616988914838,0.0,CLOSE_LONG (sell BSP),-161.78893439031944,366.41,76519.0
buy,76813,365.0,294.8547922094199,0.0,OPEN_LONG pred_ret=1.32% pred_mr=0.73,,,
sell,76823,366.19,294.8547922094199,0.0,CLOSE_LONG (sell BSP),350.877202729209,365.0,76813.0
buy,76850,366.73,294.4206265076963,0.0,OPEN_LONG pred_ret=1.19% pred_mr=0.74,,,
sell,76872,367.49,294.4206265076963,0.0,CLOSE_LONG (sell BSP),223.7596761458465,366.73,76850.0
buy,76963,367.69,294.2604803919424,0.0,OPEN_LONG pred_ret=1.16% pred_mr=0.46,,,
sell,76990,367.89,294.2604803919424,0.0,CLOSE_LONG (sell BSP),58.85209607838513,367.69,76963.0
buy,77389,364.285,297.17251089501815,0.0,OPEN_LONG pred_ret=2.29% pred_mr=0.70,,,
sell,77496,365.72,297.17251089501815,0.0,CLOSE_LONG (sell BSP),426.4425531343517,364.285,77389.0
buy,77516,366.02,296.92894017956957,0.0,OPEN_LONG pred_ret=1.48% pred_mr=0.63,,,
sell,77548,366.29,296.92894017956957,0.0,CLOSE_LONG (sell BSP),80.17081384849526,366.02,77516.0
buy,77563,365.3,297.7336476823831,0.0,OPEN_LONG pred_ret=1.60% pred_mr=0.59,,,
sell,77575,365.3901,297.7336476823831,0.0,CLOSE_LONG (sell BSP),26.82580165618472,365.3,77563.0
buy,77615,363.76,299.06786700030443,0.0,OPEN_LONG pred_ret=1.62% pred_mr=0.59,,,
sell,77735,360.6,299.06786700030443,0.0,CLOSE_LONG (sell BSP),-945.0544597209525,363.76,77615.0
buy,78611,373.88,288.4451504234241,0.0,OPEN_LONG pred_ret=0.91% pred_mr=0.72,,,
sell,78624,373.88,288.4451504234241,0.0,CLOSE_LONG (sell BSP),0.0,373.88,78611.0
buy,78646,374.08,288.2909346672097,0.0,OPEN_LONG pred_ret=1.19% pred_mr=0.57,,,
sell,78664,374.36,288.2909346672097,0.0,CLOSE_LONG (sell BSP),80.72146170682723,374.08,78646.0
buy,78731,372.44,289.7771300129326,0.0,OPEN_LONG pred_ret=1.67% pred_mr=0.57,,,
sell,78812,373.73,289.7771300129326,0.0,CLOSE_LONG (sell BSP),373.812497716689,372.44,78731.0
buy,78906,376.115,287.93961102251524,0.0,OPEN_LONG pred_ret=1.75% pred_mr=0.95,,,
sell,78913,376.19,287.93961102251524,0.0,CLOSE_LONG (sell BSP),21.595470826685368,376.115,78906.0
buy,79213,379.55,285.3906001068634,0.0,OPEN_LONG pred_ret=1.44% pred_mr=0.78,,,
sell,79220,379.97,285.3906001068634,0.0,CLOSE_LONG (sell BSP),119.86405204488717,379.55,79213.0
buy,79230,378.62,286.4081831984705,0.0,OPEN_LONG pred_ret=1.88% pred_mr=0.64,,,
sell,79239,379.52,286.4081831984705,0.0,CLOSE_LONG (sell BSP),257.76736487861695,378.62,79230.0
buy,79272,379.57,286.3704552190203,0.0,OPEN_LONG pred_ret=1.46% pred_mr=0.80,,,
sell,79278,379.9,286.3704552190203,0.0,CLOSE_LONG (sell BSP),94.50225022227214,379.57,79272.0
buy,79637,380.56,285.873806857541,0.0,OPEN_LONG pred_ret=1.71% pred_mr=0.86,,,
sell,79667,379.95,285.873806857541,0.0,CLOSE_LONG (sell BSP),-174.38302218310392,380.56,79637.0
buy,79757,380.86,285.1907601625865,0.0,OPEN_LONG pred_ret=1.23% pred_mr=0.60,,,
sell,79763,380.99,285.1907601625865,0.0,CLOSE_LONG (sell BSP),37.07479882113495,380.86,79757.0
buy,79765,380.24,285.753281386345,0.0,OPEN_LONG pred_ret=1.86% pred_mr=0.82,,,
sell,79781,381.28,285.753281386345,0.0,CLOSE_LONG (sell BSP),297.18341264178844,380.24,79765.0
buy,79831,381.43,285.6409069212847,0.0,OPEN_LONG pred_ret=1.55% pred_mr=0.65,,,
sell,79844,381.89,285.6409069212847,0.0,CLOSE_LONG (sell BSP),131.3948171837851,381.43,79831.0
buy,79853,381.59,285.8654732675631,0.0,OPEN_LONG pred_ret=1.23% pred_mr=0.50,,,
sell,79897,382.17,285.8654732675631,0.0,CLOSE_LONG (sell BSP),165.8019744951983,381.59,79853.0
buy,79912,381.39,286.4501112212292,0.0,OPEN_LONG pred_ret=1.29% pred_mr=0.43,,,
sell,79937,381.51,286.4501112212292,0.0,CLOSE_LONG (sell BSP),34.37401334654881,381.39,79912.0
buy,79959,381.42,286.51770209221104,0.0,OPEN_LONG pred_ret=1.19% pred_mr=0.43,,,
sell,79975,381.69,286.51770209221104,0.0,CLOSE_LONG (sell BSP),77.35977956489177,381.42,79959.0
buy,79983,381.54,286.63034468620856,0.0,OPEN_LONG pred_ret=1.85% pred_mr=0.78,,,
sell,79991,381.96,286.63034468620856,0.0,CLOSE_LONG (sell BSP),120.38474476819586,381.54,79983.0
buy,80038,382.245,286.41663450494895,0.0,OPEN_LONG pred_ret=1.29% pred_mr=0.65,,,
sell,80050,382.0,286.41663450494895,0.0,CLOSE_LONG (sell BSP),-70.17207545371379,382.245,80038.0
buy,80077,381.9,286.4916323144554,0.0,OPEN_LONG pred_ret=1.18% pred_mr=0.53,,,
sell,80125,382.08,286.4916323144554,0.0,CLOSE_LONG (sell BSP),51.568493816603926,381.9,80077.0
buy,80152,380.99,287.3112755576448,0.0,OPEN_LONG pred_ret=1.38% pred_mr=0.80,,,
sell,80318,380.87,287.3112755576448,0.0,CLOSE_LONG (sell BSP),-34.47735306691869,380.99,80152.0
buy,80358,381.27,287.00985003184144,0.0,OPEN_LONG pred_ret=1.42% pred_mr=0.80,,,
sell,80371,381.005,287.00985003184144,0.0,CLOSE_LONG (sell BSP),-76.05761025843407,381.27,80358.0
buy,80384,379.931,287.82117782276714,0.0,OPEN_LONG pred_ret=1.23% pred_mr=0.74,,,
sell,80495,380.99,287.82117782276714,0.0,CLOSE_LONG (sell BSP),304.8026273143179,379.931,80384.0
buy,80591,378.58,289.65341681730695,0.0,OPEN_LONG pred_ret=1.60% pred_mr=0.84,,,
sell,80728,375.54,289.65341681730695,0.0,CLOSE_LONG (sell BSP),-880.5463871246026,378.58,80591.0
buy,80736,374.6,290.38025667798036,0.0,OPEN_LONG pred_ret=1.88% pred_mr=0.86,,,
sell,80787,376.06,290.38025667798036,0.0,CLOSE_LONG (sell BSP),423.95517474984536,374.6,80736.0
buy,80918,375.69,290.6662389904477,0.0,OPEN_LONG pred_ret=1.41% pred_mr=0.78,,,
sell,80924,376.6363,290.6662389904477,0.0,CLOSE_LONG (sell BSP),275.05746195666296,375.69,80918.0
buy,80940,376.14,291.0497601645078,0.0,OPEN_LONG pred_ret=1.30% pred_mr=0.75,,,
sell,80952,376.1603,291.0497601645078,0.0,CLOSE_LONG (sell BSP),5.9083101313453845,376.14,80940.0
buy,80960,375.21,291.78690626158505,0.0,OPEN_LONG pred_ret=1.65% pred_mr=0.68,,,
sell,80980,375.41,291.78690626158505,0.0,CLOSE_LONG (sell BSP),58.35738125233028,375.21,80960.0
buy,81091,374.19,292.7382412134521,0.0,OPEN_LONG pred_ret=1.53% pred_mr=0.87,,,
sell,81123,375.0,292.7382412134521,0.0,CLOSE_LONG (sell BSP),237.11797538289687,374.19,81091.0
buy,81277,376.38,291.66491432872243,0.0,OPEN_LONG pred_ret=1.77% pred_mr=0.78,,,
sell,81304,375.79,291.66491432872243,0.0,CLOSE_LONG (sell BSP),-172.08229945393893,376.38,81277.0
buy,81462,375.96,291.533030523435,0.0,OPEN_LONG pred_ret=1.32% pred_mr=0.80,,,
sell,81594,370.01,291.533030523435,0.0,CLOSE_LONG (sell BSP),-1734.6215316144348,375.96,81462.0
buy,81601,369.47,291.9591215091244,0.0,OPEN_LONG pred_ret=2.32% pred_mr=0.63,,,
sell,82023,367.78,291.9591215091244,0.0,CLOSE_LONG (sell BSP),-493.41091535043614,369.47,81601.0
buy,82349,371.13,289.32375638893586,0.0,OPEN_LONG pred_ret=2.71% pred_mr=0.59,,,
sell,82412,370.34,289.32375638893586,0.0,CLOSE_LONG (sell BSP),-228.56576754726524,371.13,82349.0
buy,82545,372.71,287.4839954417067,0.0,OPEN_LONG pred_ret=2.01% pred_mr=0.67,,,
sell,82636,369.77,287.4839954417067,0.0,CLOSE_LONG (sell BSP),-845.2029465986171,372.71,82545.0
buy,82658,370.375,287.0143962051431,0.0,OPEN_LONG pred_ret=2.20% pred_mr=0.68,,,
sell,82660,371.225,287.0143962051431,0.0,CLOSE_LONG (sell BSP),243.96223677437817,370.375,82658.0
buy,82668,370.03,287.94129997906725,0.0,OPEN_LONG pred_ret=2.17% pred_mr=0.68,,,
sell,82723,366.11,287.94129997906725,0.0,CLOSE_LONG (sell BSP),-1128.7298959179318,370.03,82668.0
buy,82789,363.56,289.9609124637922,0.0,OPEN_LONG pred_ret=3.29% pred_mr=0.83,,,
sell,82815,361.59,289.9609124637922,0.0,CLOSE_LONG (sell BSP),-571.2229975536786,363.56,82789.0
buy,82821,359.94,291.29012151409296,0.0,OPEN_LONG pred_ret=4.16% pred_mr=0.84,,,
sell,82908,362.35,291.29012151409296,0.0,CLOSE_LONG (sell BSP),702.0091928489713,359.94,82821.0
buy,83000,359.89,293.28121239998774,0.0,OPEN_LONG pred_ret=3.42% pred_mr=0.71,,,
sell,83015,360.11,293.28121239998774,0.0,CLOSE_LONG (sell BSP),64.5218667280053,359.89,83000.0
buy,83052,359.34,293.9096604813258,0.0,OPEN_LONG pred_ret=4.13% pred_mr=0.55,,,
sell,83076,359.96,293.9096604813258,0.0,CLOSE_LONG (sell BSP),182.22398949842332,359.34,83052.0
buy,83098,361.3,292.8195997422032,0.0,OPEN_LONG pred_ret=3.26% pred_mr=0.52,,,
sell,83099,362.37,292.8195997422032,0.0,CLOSE_LONG (sell BSP),313.3169717241554,361.3,83098.0
buy,83159,360.35,294.4610472001725,0.0,OPEN_LONG pred_ret=4.33% pred_mr=0.63,,,
sell,83165,361.59,294.4610472001725,0.0,CLOSE_LONG (sell BSP),365.1316985281999,360.35,83159.0
buy,83176,361.15,294.81979802605673,0.0,OPEN_LONG pred_ret=3.26% pred_mr=0.58,,,
sell,83207,359.775,294.81979802605673,0.0,CLOSE_LONG (sell BSP),-405.377222285828,361.15,83176.0
buy,83238,359.39,295.13562657509823,0.0,OPEN_LONG pred_ret=3.82% pred_mr=0.75,,,
sell,83308,356.14,295.13562657509823,0.0,CLOSE_LONG (sell BSP),-959.1907863690692,359.39,83238.0
buy,83358,356.65,294.7135904905523,0.0,OPEN_LONG pred_ret=3.75% pred_mr=0.57,,,
sell,83374,356.295,294.7135904905523,0.0,CLOSE_LONG (sell BSP),-104.62332462413467,356.65,83358.0
buy,83544,357.16,293.9998284349628,0.0,OPEN_LONG pred_ret=4.23% pred_mr=0.68,,,
sell,83598,352.08,293.9998284349628,0.0,CLOSE_LONG (sell BSP),-1493.5191284496232,357.16,83544.0
buy,83614,351.3,294.65260345966897,0.0,OPEN_LONG pred_ret=4.64% pred_mr=0.63,,,
sell,83628,353.08,294.65260345966897,0.0,CLOSE_LONG (sell BSP),524.4816341582027,351.3,83614.0
buy,83870,352.46,295.1709164998579,0.0,OPEN_LONG pred_ret=2.59% pred_mr=0.61,,,
sell,83885,352.56,295.1709164998579,0.0,CLOSE_LONG (sell BSP),29.517091649992505,352.46,83870.0
buy,83946,355.6612,292.59716359611315,0.0,OPEN_LONG pred_ret=1.58% pred_mr=0.56,,,
sell,84001,359.67,292.59716359611315,0.0,CLOSE_LONG (sell BSP),1172.9635094241007,355.6612,83946.0
buy,84097,363.7601,289.3072160212569,0.0,OPEN_LONG pred_ret=1.57% pred_mr=0.77,,,
sell,84117,363.66,289.3072160212569,0.0,CLOSE_LONG (sell BSP),-28.959652323727134,363.7601,84097.0
buy,84191,363.41,289.5062386238416,0.0,OPEN_LONG pred_ret=1.31% pred_mr=0.53,,,
sell,84240,363.76,289.5062386238416,0.0,CLOSE_LONG (sell BSP),101.32718351833469,363.41,84191.0
buy,84252,362.0,290.91378276742716,0.0,OPEN_LONG pred_ret=1.68% pred_mr=0.81,,,
sell,84262,362.45,290.91378276742716,0.0,CLOSE_LONG (sell BSP),130.91120224533893,362.0,84252.0
buy,84355,360.81,292.2360814945649,0.0,OPEN_LONG pred_ret=1.44% pred_mr=0.81,,,
sell,84362,361.67,292.2360814945649,0.0,CLOSE_LONG (sell BSP),251.32303008532983,360.81,84355.0
buy,84429,359.4,294.0818686536987,0.0,OPEN_LONG pred_ret=1.70% pred_mr=0.76,,,
sell,84436,359.8,294.0818686536987,0.0,CLOSE_LONG (sell BSP),117.6327474614895,359.4,84429.0
buy,84504,362.3119,292.0430058786388,0.0,OPEN_LONG pred_ret=1.66% pred_mr=0.77,,,
sell,84650,359.3,292.0430058786388,0.0,CLOSE_LONG (sell BSP),-879.604329405863,362.3119,84504.0
buy,84756,356.7,294.1717185651666,0.0,OPEN_LONG pred_ret=3.42% pred_mr=0.89,,,
sell,84777,355.86,294.1717185651666,0.0,CLOSE_LONG (sell BSP),-247.1042435947326,356.7,84756.0
buy,84843,358.71,291.83448403613,0.0,OPEN_LONG pred_ret=2.16% pred_mr=0.72,,,
sell,84855,358.56,291.83448403613,0.0,CLOSE_LONG (sell BSP),-43.77517260541286,358.71,84843.0
buy,84864,357.24,292.9128109841976,0.0,OPEN_LONG pred_ret=2.58% pred_mr=0.58,,,
sell,84871,359.0,292.9128109841976,0.0,CLOSE_LONG (sell BSP),515.5265473321851,357.24,84864.0
buy,84882,357.84,293.86233831692084,0.0,OPEN_LONG pred_ret=2.71% pred_mr=0.78,,,
sell,84921,359.48,293.86233831692084,0.0,CLOSE_LONG (sell BSP),481.9342348397629,357.84,84882.0
buy,85025,362.68,291.2695306555826,0.0,OPEN_LONG pred_ret=1.62% pred_mr=0.62,,,
sell,85041,362.99,291.2695306555826,0.0,CLOSE_LONG (sell BSP),90.29355450323128,362.68,85025.0
buy,85187,367.4,287.7733449446651,0.0,OPEN_LONG pred_ret=2.00% pred_mr=0.55,,,
sell,85193,367.55,287.7733449446651,0.0,CLOSE_LONG (sell BSP),43.16600174170958,367.4,85187.0
buy,85209,367.3,287.9692157212406,0.0,OPEN_LONG pred_ret=1.54% pred_mr=0.48,,,
sell,85215,367.77,287.9692157212406,0.0,CLOSE_LONG (sell BSP),135.34553138897456,367.3,85209.0
buy,85225,367.7,288.02403716562594,0.0,OPEN_LONG pred_ret=1.47% pred_mr=0.69,,,
sell,85231,368.0,288.02403716562594,0.0,CLOSE_LONG (sell BSP),86.40721114969105,367.7,85225.0
buy,85252,367.38,288.5101139881059,0.0,OPEN_LONG pred_ret=1.56% pred_mr=0.55,,,
sell,85271,367.87,288.5101139881059,0.0,CLOSE_LONG (sell BSP),141.36995585417452,367.38,85252.0
buy,85457,369.0819,287.56277572214873,0.0,OPEN_LONG pred_ret=1.96% pred_mr=0.58,,,
sell,85461,369.8195,287.56277572214873,0.0,CLOSE_LONG (sell BSP),212.10630337265295,369.0819,85457.0
buy,85807,375.63,283.1145593700641,0.0,OPEN_LONG pred_ret=1.99% pred_mr=0.61,,,
sell,85812,375.84,283.1145593700641,0.0,CLOSE_LONG (sell BSP),59.45405746770767,375.63,85807.0
buy,85819,375.68,283.23513626928474,0.0,OPEN_LONG pred_ret=1.41% pred_mr=0.63,,,
sell,85836,376.36,283.23513626928474,0.0,CLOSE_LONG (sell BSP),192.59989266311555,375.68,85819.0
buy,85842,375.545,283.8498073101972,0.0,OPEN_LONG pred_ret=1.68% pred_mr=0.76,,,
sell,85879,374.56,283.8498073101972,0.0,CLOSE_LONG (sell BSP),-279.59206020054813,375.545,85842.0
