timestamp,open,high,low,close,p_confirm_extreme_within_5d,dp_p_confirm_extreme_within_5d,regime_chain,base_dir,day,exec_px,action,position,equity,bh_equity
2024-03-07,442.42,446.72,440.86,445.45,0.2582690276662718,-0.11675341120233146,up,sell,2024-03-07,,,1,412405.6668118756,403670.1404621622
2024-03-08,445.81,448.64,438.34,439.02,0.5353292438313592,0.27706021616508736,up,sell,2024-03-08,437.51,SELL,0,405054.6712018491,397843.226098773
2024-03-11,437.51,438.66,435.44,437.39,0.25991794715017075,-0.2754112966811884,up,sell,2024-03-11,439.73,BUY,1,402899.1941349846,396366.1078386915
2024-03-12,439.73,444.02,436.46,443.66,0.34266792131040447,0.08274997416023372,up,sell,2024-03-12,,,1,408674.7673013267,402048.0289986371
2024-03-13,442.65,442.67,439.12,440.25,0.29220712499415874,-0.050460796316245726,up,sell,2024-03-13,,,1,405533.66610559676,398957.8613502456
2024-03-14,441.5,442.03,436.39,439.14,0.35875256534259387,0.06654544034843513,up,sell,2024-03-14,,,1,404511.1962149046,397951.97100135573
2024-03-15,436.07,438.87,432.74,433.92,0.4663985692334653,0.10764600389087142,up,sell,2024-03-15,,,1,399702.8242965146,393221.56773900875
2024-03-18,438.73,441.04,437.24,437.48,0.34192815367407675,-0.12447041555938854,up,sell,2024-03-18,,,1,402982.09709909477,396447.6665156286
2024-03-19,435.45,438.98,433.33,438.57,0.2359994275441916,-0.10592872612988516,up,sell,2024-03-19,,,1,403986.1441088735,397435.43271408795
2024-03-20,439.78,444.11,438.06,443.77,0.25333721945792814,0.01733779191373655,up,sell,2024-03-20,,,1,408776.0931463502,402147.71182600455
2024-03-21,448.88,449.34,445.67,445.87,0.305858073159913,0.05252085370198484,up,sell,2024-03-21,,,1,410710.49564225425,404050.7476212016
2024-03-22,445.35,447.49,444.49,446.38,0.24522441545484427,-0.060633657705068705,up,sell,2024-03-22,,,1,411180.2791055452,404512.91345717805
2024-03-25,443.55,446.26,442.54,444.76,0.26688684808427804,0.021662432629433764,up,sell,2024-03-25,,,1,409688.0257515621,403044.85727231175
2024-03-26,446.3,447.23,443.09,443.32,0.3891982031039858,0.12231135501970775,up,sell,2024-03-26,,,1,408361.5783257993,401739.91844131943
2024-03-27,446.44,446.54,441.93,444.83,0.3200821933397567,-0.0691160097642291,up,sell,2024-03-27,,,1,409752.50583475886,403108.2917988183
2024-03-28,444.78,445.64,443.65,444.01,0.29788083779722613,-0.022201355542530554,up,sell,2024-03-28,,,1,408997.16771731066,402365.2016311699
2024-04-01,444.97,447.53,443.02,444.95,0.31179208792834756,0.013911250131121433,up,sell,2024-04-01,,,1,409863.0431202391,403217.036701401
2024-04-02,440.08,441.43,438.03,441.11,0.21311693341638585,-0.09867515451196171,up,sell,2024-04-02,,,1,406325.84998487175,399737.1998187549
2024-04-03,438.96,444.0,438.95,442.1,0.2818549090048194,0.06873797558843356,up,sell,2024-04-03,,,1,407237.78259008366,400634.3452650621
2024-04-04,446.33,446.95,435.11,435.34,0.5896815684496638,0.3078266594448444,up,sell,2024-04-04,,,1,401010.848841364,394508.3824195705
2024-04-05,436.78,443.17,435.96,440.47,0.35440014785566126,-0.23528142059400253,up,sell,2024-04-05,,,1,405736.3177956439,399157.22700498055
2024-04-08,441.41,442.5,439.2,440.6,0.20965428893789806,-0.1447458589177632,up,sell,2024-04-08,,,1,405856.0665215808,399275.0339827785
2024-04-09,442.96,443.24,437.44,442.23,0.25224637531635846,0.0425920863784604,up,sell,2024-04-09,,,1,407357.5313160206,400752.15224286006
2024-04-10,437.0,439.24,436.28,438.37,0.24911480104569464,-0.0031315742706638228,up,sell,2024-04-10,,,1,403801.9152997398,397254.1912097835
2024-04-11,440.26,446.33,437.96,445.37,0.3103261574880057,0.06121135644231104,up,sell,2024-04-11,,,1,410249.9236194199,403597.6438604404
2024-04-12,441.1,442.24,436.88,438.27,0.3585540510393608,0.048227893551355094,up,sell,2024-04-12,,,1,403709.8008951729,397163.57045763126
2024-04-15,442.06,442.15,430.21,431.06,0.5391262229418233,0.18057217190246255,up,sell,2024-04-15,,,1,397068.35232590244,390629.8142274546
2024-04-16,430.9,433.76,429.7,431.1,0.26078899930100613,-0.2783372236408172,up,sell,2024-04-16,,,1,397105.19808772916,390666.0625283155
2024-04-17,433.1,433.12,424.9,425.84,0.4196545628425772,0.15886556354157105,up,sell,2024-04-17,,,1,392259.98040751234,385899.41096510756
2024-04-18,426.49,428.24,422.83,423.41,0.3101681062591813,-0.1094864565833959,up,sell,2024-04-18,,,1,390021.6003765377,383697.3266878081
2024-04-19,422.22,422.75,413.07,414.65,0.46063297026438543,0.15046486400520415,up,sell,2024-04-19,,,1,381952.3785364808,375758.9487992716
2024-04-22,417.31,421.18,413.94,418.82,0.23851477498761942,-0.22211819527676602,up,sell,2024-04-22,,,1,385793.54920691886,379537.83416402014
2024-04-23,420.77,426.28,418.87,425.07,0.2196001202065904,-0.018914654781029022,up,sell,2024-04-23,,,1,391550.69949234754,385201.6311735353
2024-04-24,428.2,429.73,424.2,426.51,0.2642158846916231,0.04461576448503271,up,sell,2024-04-24,,,1,392877.1469181103,386506.5700045276
2024-04-25,419.24,425.32,418.14,424.45,0.23497275220298727,-0.02924313248863583,up,sell,2024-04-25,,,1,390979.59018403303,384639.7825101914
2024-04-26,427.62,432.55,426.92,431.0,0.2761205773523347,0.04114782514934742,up,sell,2024-04-26,,,1,397013.0836831623,390575.44177616324
2024-04-29,433.13,433.76,429.98,432.75,0.2099868078875434,-0.0661337694647913,up,sell,2024-04-29,,,1,398625.0857630823,392161.30493882747
2024-04-30,431.15,432.56,424.51,424.59,0.5347256929460412,0.3247388850584978,up,sell,2024-04-30,,,1,391108.55035042664,384766.6515632045
2024-05-01,423.15,430.14,420.66,421.52,0.5654633167139345,0.03073762376789324,up,sell,2024-05-01,,,1,388280.6381302241,381984.5944721307
2024-05-02,425.3,427.81,420.63,426.9,0.32753799270469314,-0.23792532400924132,up,sell,2024-05-02,,,1,393236.3930959211,386859.9909379213
2024-05-03,434.44,436.48,432.62,435.48,0.27381277507886465,-0.05372521762582849,up,sell,2024-05-03,,,1,401139.8090077576,394635.25147258374
2024-05-06,437.3,440.34,436.52,440.25,0.1803566278360804,-0.09345614724278425,up,sell,2024-05-06,,,1,405533.66610559676,398957.8613502456
2024-05-07,440.7,441.97,439.58,440.32,0.26575844117865194,0.08540181334257155,up,sell,2024-05-07,,,1,405598.14618879353,399021.2958767522
2024-05-08,437.67,441.48,437.55,440.06,0.3003067279454099,0.034548286766757974,up,sell,2024-05-08,,,1,405358.64873691974,398785.68192115636
2024-05-09,440.33,441.6,438.46,441.02,0.24778997581208626,-0.05251675213332366,up,sell,2024-05-09,,,1,406242.94702076155,399655.64114181785
2024-05-10,442.54,444.31,440.5,442.06,0.2827219387021762,0.03493196289008996,up,sell,2024-05-10,,,1,407200.93682825693,400598.0969642012
2024-05-13,443.99,444.09,441.65,443.08,0.263164859372487,-0.019557079329689198,up,sell,2024-05-13,,,1,408140.50375483884,401522.42863615404
2024-05-14,442.65,446.47,442.46,445.93,0.23285886004186085,-0.030305999330626165,up,sell,2024-05-14,,,1,410765.76428499434,404105.120072493
2024-05-15,448.43,453.15,446.9,452.9,0.28371581766797466,0.05085695762611381,up,sell,2024-05-15,,,1,417186.1382833044,410421.38649750425
2024-05-16,452.71,454.69,451.81,451.98,0.3212304939640975,0.03751467629612282,up,sell,2024-05-16,,,1,416338.6857612893,409587.67557770363
2024-05-17,452.11,452.72,449.54,451.76,0.26670374996017615,-0.054526744003921324,up,sell,2024-05-17,,,1,416136.0340712422,409388.3099229687
2024-05-20,451.98,455.58,451.79,454.91,0.17247354878558693,-0.09423020117458922,up,sell,2024-05-20,,,1,419037.63781509834,412242.8636157643
2024-05-21,453.04,455.99,452.84,455.8,0.14771521903886797,-0.02475832974671896,up,sell,2024-05-21,,,1,419857.4560157433,413049.3883099192
2024-05-22,456.06,456.82,453.08,455.71,0.19215570571690252,0.044440486678034546,up,sell,2024-05-22,,,1,419774.5530516331,412967.8296329822
2024-05-23,460.55,460.58,451.85,453.66,0.5139218527977948,0.32176614708089224,up,sell,2024-05-23,455.29,SELL,0,419387.67255245236,411110.10421386134
2024-05-24,455.29,459.23,453.57,457.95,0.3054243406604677,-0.2084975121373271,up,sell,2024-05-24,459.18,BUY,1,418264.26378630503,414997.7344811925
2024-05-28,459.18,459.74,456.69,459.68,0.1683019831539112,-0.1371223575065565,up,sell,2024-05-28,,,1,419844.34278259357,416565.4734934263
2024-05-29,455.48,458.24,455.34,456.44,0.2560085277065515,0.08770654455264032,up,sell,2024-05-29,,,1,416885.11969127867,413629.3611236936
2024-05-30,455.5,455.64,450.21,451.55,0.35668773968149603,0.1006792119749445,up,sell,2024-05-30,,,1,412418.884840498,409198.006343449
2024-05-31,451.78,452.48,443.06,450.71,0.4299102926125325,0.07322255293103647,up,sell,2024-05-31,,,1,411651.67885386077,408436.7920253701
2024-06-03,454.57,455.58,447.9,453.13,0.2993754914007391,-0.1305348012117934,up,sell,2024-06-03,,,1,413861.9627677441,410629.81422745436
2024-06-04,452.87,455.58,451.13,454.37,0.18482660800837078,-0.11454888339236832,up,sell,2024-06-04,,,1,414994.50493849424,411753.51155414217
2024-06-05,457.98,463.61,454.41,463.53,0.26716926149907044,0.08234265349069966,up,sell,2024-06-05,,,1,423360.7035546806,420054.3724512875
2024-06-06,464.22,464.54,462.19,463.37,0.15677981162167057,-0.11038944987739988,up,sell,2024-06-06,,,1,423214.56908103544,419909.379247844
2024-06-07,463.0,465.74,461.84,462.96,0.23060717143117956,0.073827359809509,up,sell,2024-06-07,,,1,422840.0994923196,419537.8341640198
2024-06-10,461.82,465.19,461.53,464.83,0.17440639355270418,-0.05620077787847538,up,sell,2024-06-10,,,1,424548.04615304765,421232.44222926674
2024-06-11,463.54,468.14,462.03,468.02,0.173119350656441,-0.0012870428962631908,up,sell,2024-06-11,,,1,427461.6022213484,424123.2442229232
2024-06-12,471.99,476.5,471.29,474.15,0.24690737684720176,0.07378802619076077,up,sell,2024-06-12,,,1,433060.3792428792,429678.2963298557
2024-06-13,477.72,478.39,474.42,476.72,0.18415221088632547,-0.0627551659608763,up,sell,2024-06-13,,,1,435407.6642258049,432007.2496601683
2024-06-14,476.52,479.26,476.05,479.19,0.1246243866877661,-0.05952782419855937,up,sell,2024-06-14,,,1,437663.6151627023,434245.5822383287
2024-06-17,479.46,486.86,478.14,485.06,0.2763540588608901,0.151729672173124,up,sell,2024-06-17,,,1,443024.9236645597,439565.0203896653
2024-06-18,485.01,485.9,483.43,485.21,0.17268128653815742,-0.10367277232273267,up,sell,2024-06-18,,,1,443161.9247336021,439700.95151789364
2024-06-20,486.42,486.84,479.62,481.47,0.3885275174878786,0.2158462309497212,up,sell,2024-06-20,,,1,439746.0314121461,436311.73538739985
2024-06-21,481.19,482.54,478.67,480.18,0.2629762062181554,-0.12555131126972324,up,sell,2024-06-21,,,1,438567.82221838186,435142.72768463596
2024-06-24,478.18,479.93,473.82,473.96,0.3707519413073424,0.10777573508918703,up,sell,2024-06-24,,,1,432886.8445554256,429506.11690076644
2024-06-25,476.07,479.68,475.12,479.38,0.15718045441853098,-0.21357148688881142,up,sell,2024-06-25,,,1,437837.1498501559,434417.76166741794
2024-06-26,478.55,480.92,478.13,480.37,0.13736350116195228,-0.0198169532565787,up,sell,2024-06-26,,,1,438741.3569058355,435314.9071137252
2024-06-27,480.12,483.1,479.3,481.61,0.18877577753553645,0.05141227637358417,up,sell,2024-06-27,,,1,439873.8990765856,436438.604440413
2024-06-28,482.41,487.2,478.46,479.11,0.404680536357231,0.21590475882169455,up,sell,2024-06-28,480.04,SELL,0,438439.9545539423,434173.0856366069
2024-07-01,480.04,482.49,476.26,481.92,0.21314659071516492,-0.19153394564206608,up,sell,2024-07-01,480.41,BUY,1,439818.03646601003,436719.528772085
2024-07-02,480.41,487.04,480.28,486.98,0.22410299403167375,0.010956403316508823,up,sell,2024-07-02,,,1,444435.9798269787,441304.93883098837
2024-07-03,486.22,491.17,486.22,491.04,0.13957873067396634,-0.08452426335770741,up,sell,2024-07-03,,,1,448141.2861600879,444984.14136836934
2024-07-05,491.89,496.6,491.59,496.16,0.1660281099205723,0.026449379246605953,up,sell,2024-07-05,,,1,452813.98774272815,449623.9238785642
2024-07-08,496.53,497.895,495.5,497.34,0.13288709245642738,-0.03314101746414491,up,sell,2024-07-08,,,1,453890.8994356022,450693.2487539606
2024-07-09,498.87,500.0,496.24,497.77,0.20532155967405843,0.07243446721763105,up,sell,2024-07-09,,,1,454283.33335758175,451082.9179882152
2024-07-10,499.71,503.52,498.39,502.96,0.17667784695869604,-0.028643712715362396,up,sell,2024-07-10,,,1,459019.91953217215,455786.13502491656
2024-07-11,503.07,503.28,490.725,491.93,0.6155058607390486,0.4388280137803525,down,sell,2024-07-11,,,1,448953.53311488277,445790.6660625243
2024-07-12,492.51,499.62,492.04,494.82,0.37090889642040664,-0.24459696431864192,down,sell,2024-07-12,,,1,451591.0541253965,448409.6057997241
2024-07-15,496.61,501.01,494.09,496.15,0.3526208496129845,-0.01828804680742213,down,sell,2024-07-15,,,1,452804.8613724495,449614.86180334893
2024-07-16,497.62,498.44,493.15,496.34,0.24065928416805912,-0.11196156544492539,down,sell,2024-07-16,,,1,452978.2624077428,449787.0412324382
2024-07-17,488.28,488.7984,481.7,481.77,0.6186095159746148,0.3779502318065556,down,buy,2024-07-17,,,1,439681.1409118311,436583.59764385654
2024-07-18,485.53,485.71,476.27,479.49,0.5781754711314997,-0.04043404484311508,down,buy,2024-07-18,,,1,437600.3284883117,434517.4444947854
2024-07-19,479.15,481.69,473.94,475.24,0.5433083497772991,-0.03486712135420056,down,buy,2024-07-19,,,1,433721.6211199091,430666.0625283151
2024-07-22,481.16,483.35,477.7068,482.32,0.42060735212476663,-0.1227009976525325,down,buy,2024-07-22,,,1,440183.09127715376,437082.01178069384
2024-07-23,481.41,484.43,480.14,480.62,0.4791855530066825,0.05857820088191584,down,buy,2024-07-23,,,1,438631.6083297928,435541.45899410575
2024-07-24,473.82,474.19,462.51,463.38,0.6521227467912692,0.17293719378458677,down,buy,2024-07-24,,,1,422897.74596949643,419918.4413230592
2024-07-25,463.72,467.94,455.63,458.27,0.620920304008384,-0.031202442782885198,down,buy,2024-07-25,,,1,418234.1707571348,415287.7208880796
2024-07-26,462.65,465.93,459.77,462.97,0.4743145349910336,-0.14660576901735045,down,buy,2024-07-26,,,1,422523.5647880741,419546.89623923507
2024-07-29,465.71,467.91,461.615,463.9,0.46903073611710516,-0.005283798873928436,down,buy,2024-07-29,,,1,423372.3172239833,420389.6692342509
2024-07-30,465.85,466.561,454.15,457.53,0.5819097589437084,0.11287902282660328,down,buy,2024-07-30,,,1,417558.81935651886,414617.1273221531
2024-07-31,467.87,472.79,466.41,471.07,0.4692941686566811,-0.11261559028702733,down,buy,2024-07-31,,,1,429915.92471373535,426887.17716356664
2024-08-01,471.76,475.55,455.98,459.66,0.70025382538075,0.23095965672406887,down,buy,2024-08-01,,,1,419502.73622585944,416547.34934299585
2024-08-02,450.89,453.57,444.47,448.75,0.5309707814337686,-0.16928304394698135,down,buy,2024-08-02,,,1,409545.8662519132,406660.6252831862
2024-08-05,424.71,442.29,423.45,435.37,0.6358837650164554,0.10491298358268675,up,buy,2024-08-05,,,1,397334.7828191542,394535.56864521623
2024-08-06,437.23,447.07,434.56,439.53,0.5806880542273938,-0.0551957107890616,up,buy,2024-08-06,,,1,401131.3528550493,398305.39193474944
2024-08-07,446.49,449.0,434.37,434.77,0.6377035143178805,0.05701546009048675,up,buy,2024-08-07,,,1,396787.20060243853,393991.84413230274
2024-08-08,441.06,448.99,437.15,448.07,0.47348401057523687,-0.16421950374264366,up,buy,2024-08-08,,,1,408925.27307296876,406044.404168551
2024-08-09,446.74,452.06,445.61,450.41,0.41149996242346326,-0.06198404815177361,up,buy,2024-08-09,,,1,411060.8437181598,408164.9297689134
2024-08-12,451.39,454.37,448.5546,451.38,0.4524773679200567,0.040977405496593455,up,buy,2024-08-12,,,1,411946.10163518344,409043.9510647902
2024-08-13,455.82,462.85,455.68,462.58,0.1973638699543212,-0.2551134979657355,up,sell,2024-08-13,,,1,422167.63634720887,419193.4753058413
2024-08-14,463.51,465.1093,458.4,462.73,0.22000107722664053,0.022637207272319326,up,sell,2024-08-14,,,1,422304.53190138785,419329.4064340696
2024-08-15,468.76,474.82,468.38,474.42,0.20020763011400947,-0.019793447112631063,up,sell,2024-08-15,,,1,432973.2587570644,429922.9723606667
2024-08-16,472.62,476.41,471.65,475.03,0.21503440594080084,0.014826775826791372,up,sell,2024-08-16,,,1,433529.9673440586,430475.7589487954
2024-08-19,475.17,481.31,473.37,481.27,0.18345749042781767,-0.03157691551298317,up,sell,2024-08-19,,,1,439224.8223979014,436130.49388309533
2024-08-20,480.35,482.94,478.55,480.26,0.24047489866729677,0.057017408239479095,up,sell,2024-08-20,,,1,438303.0589997634,435215.22428635764
2024-08-21,481.05,484.37,479.32,482.5,0.20011742631639926,-0.04035747235089751,up,sell,2024-08-21,,,1,440347.36594216846,437245.1291345679
2024-08-22,484.84,485.54,473.81,474.85,0.4191353216681586,0.21901789535175933,up,sell,2024-08-22,479.24,SELL,0,437372.1692313468,430312.6415949214
2024-08-23,479.24,482.74,475.28,480.0,0.3006241375110779,-0.11851118415708067,up,sell,2024-08-23,,,0,437372.1692313468,434979.6103307619
2024-08-26,479.45,480.38,473.24,475.34,0.3118978521752172,0.01127371466413929,up,sell,2024-08-26,,,0,437372.1692313468,430756.68328046735
2024-08-27,473.69,477.84,471.71,476.76,0.20151898091848888,-0.11037887125672832,up,sell,2024-08-27,476.29,BUY,1,437803.76535878744,432043.49796102924
2024-08-28,476.29,477.02,467.89,471.35,0.34745889353192233,0.14593991261343345,up,sell,2024-08-28,,,1,432835.8184450551,427140.9152695929
2024-08-29,473.28,477.93,469.372,470.66,0.380525402138884,0.03306650860696164,up,sell,2024-08-29,,,1,432202.19859838684,426515.63207974244
2024-08-30,475.04,476.9,470.51,476.27,0.189274197758896,-0.19125120437998797,up,sell,2024-08-30,,,1,437353.8034386897,431599.4562754832
2024-09-03,473.2,473.33,459.4101,461.81,0.46041859509685096,0.2711443973379549,up,sell,2024-09-03,,,1,424075.33534764167,418495.695514269
2024-09-04,458.67,464.45,457.73,460.61,0.21551251614376368,-0.24490607895308728,up,sell,2024-09-04,,,1,422973.3877882186,417408.2464884421
2024-09-05,458.97,465.36,457.939,461.04,0.2328228521056771,0.01731033596191342,up,sell,2024-09-05,,,1,423368.2523303452,417797.9157226968
2024-09-06,460.33,461.22,448.19,448.69,0.4372402663388557,0.2044174142331786,up,sell,2024-09-06,,,1,412027.37536461605,406606.25283189485
2024-09-09,453.06,455.46,449.82343,454.46,0.13104677511731613,-0.3061934912215396,up,sell,2024-09-09,,,1,417325.9065461753,411835.07023107924
2024-09-10,456.24,459.17,452.23,458.66,0.13705763610510616,0.006010860987790023,up,sell,2024-09-10,,,1,421182.72300415614,415641.14182147343
2024-09-11,459.91,469.37,451.28,468.62,0.35487382111619287,0.2178161850110867,up,sell,2024-09-11,,,1,430328.8877473676,424666.96873583674
2024-09-12,468.65,474.04,466.8491,473.22,0.1779690778420373,-0.17690474327415556,up,sell,2024-09-12,,,1,434553.0200584894,428835.52333483985
2024-09-13,472.48,476.53,472.25,475.34,0.15479617082730504,-0.023172907014732264,up,sell,2024-09-13,,,1,436499.7940801368,430756.68328046735
2024-09-16,473.19,473.8599,469.89,473.24,0.13329601581900663,-0.02150015500829841,up,sell,2024-09-16,,,1,434571.3858511465,428853.6474852703
2024-09-17,476.29,477.6,470.97,473.49,0.2322277090112775,0.09893169319227088,up,sell,2024-09-17,,,1,434800.9582593596,429080.19936565094
2024-09-18,474.7,478.83,470.83,471.44,0.3312856322023721,0.0990579231910946,up,sell,2024-09-18,,,1,432918.46451201185,427222.4739465299
2024-09-19,482.61,486.23,480.49,483.36,0.26660507059333977,-0.06468056160903235,up,sell,2024-09-19,,,1,443864.47693561437,438024.4676030772
2024-09-20,482.49,483.69,478.3,482.44,0.24369868966181407,-0.022906380931525694,up,sell,2024-09-20,,,1,443019.65047339,437190.75668327656
2024-09-23,482.95,484.14,481.6,483.04,0.20183997122107863,-0.04185871844073544,up,sell,2024-09-23,,,1,443570.6242531016,437734.48119619006
2024-09-24,484.46,486.33,480.17,485.37,0.1946325839309423,-0.007207387290136341,up,sell,2024-09-24,,,1,445710.239097648,439845.9447213373
2024-09-25,484.74,487.79,484.56,485.82,0.2059850111935794,0.011352427262637105,up,sell,2024-09-25,,,1,446123.4694324317,440253.7381060223
2024-09-26,493.37,493.7,485.8,489.47,0.29145340137345477,0.08546839017987537,up,sell,2024-09-26,,,1,449475.22659234353,443561.3955595792
2024-09-27,490.5,490.64,485.56,486.75,0.3140525289759906,0.02259912760253585,up,sell,2024-09-27,,,1,446977.47879098455,441096.51110103825
2024-09-30,485.78,488.41,482.92,488.07,0.23083186313205392,-0.0832206658439367,up,sell,2024-09-30,,,1,448189.6211063499,442292.70502944774
2024-10-01,487.7,488.0,477.4,481.27,0.45770543613777726,0.22687357300572333,up,sell,2024-10-01,,,1,441945.2516029525,436130.49388309533
2024-10-02,480.36,483.88,477.72,481.95,0.26335644869952946,-0.1943489874382478,up,sell,2024-10-02,,,1,442569.68855329225,436746.71499773057
2024-10-03,479.74,484.545,478.99,481.59,0.28560405663137095,0.022247607931841495,up,sell,2024-10-03,,,1,442239.1042854653,436420.48028998246
2024-10-04,487.45,487.88,482.385,487.32,0.23065520760704414,-0.05494884902432681,up,sell,2024-10-04,,,1,447500.90388171055,441613.049388306
2024-10-07,485.39,486.57,480.87,482.1,0.31226976009395463,0.08161455248691049,up,sell,2024-10-07,,,1,442707.43199822016,436882.6461259589
2024-10-08,484.66,489.99,483.845,489.3,0.23702114921791792,-0.07524861087603671,up,sell,2024-10-08,,,1,449319.1173547586,443407.3402809203
2024-10-09,489.0,493.73,487.95,493.15,0.19151985631230464,-0.04550129290561328,up,sell,2024-10-09,,,1,452854.53244124097,446896.2392387817
2024-10-10,490.85,494.47,489.53,492.59,0.20780656468738246,0.016286708375077813,up,sell,2024-10-10,,,1,452340.2902468435,446388.76302672917
2024-10-11,490.74,494.39,490.17,493.36,0.2221075053762751,0.01430094068889265,up,sell,2024-10-11,,,1,453047.37326414,447086.5428183014
2024-10-14,495.77,498.83,495.26,497.5,0.19563859958040322,-0.026468905795871883,up,sell,2024-10-14,,,1,456849.0923441496,450838.24195740424
2024-10-15,497.83,498.5,488.68,490.85,0.4737600201593298,0.2781214205789265,up,sell,2024-10-15,,,1,450742.4662856801,444811.9619392801
2024-10-16,491.18,491.69,487.57,490.91,0.21865540921743865,-0.25510461094189113,up,sell,2024-10-16,,,1,450797.56366365124,444866.33439057146
2024-10-17,496.44,496.49,491.1901,491.25,0.3725801571326505,0.15392474791521188,up,sell,2024-10-17,,,1,451109.7821388211,445174.44494788913
2024-10-18,494.06,495.57,493.3,494.47,0.21511098400017756,-0.15746917313247297,up,sell,2024-10-18,,,1,454066.67475660634,448092.4331671913
2024-10-21,493.25,496.23,491.31,495.42,0.2390135852040629,0.02390260120388535,up,sell,2024-10-21,,,1,454939.0499078163,448953.3303126376
2024-10-22,492.73,497.445,491.97,495.96,0.26687525057109984,0.027861665367036936,up,sell,2024-10-22,,,1,455434.92630955664,449442.6823742597
2024-10-23,493.59,494.25,485.05,488.36,0.42753557769262057,0.16066032712152073,up,sell,2024-10-23,,,1,448455.9250998772,442555.5052106893
2024-10-24,492.11,493.0,489.44,492.32,0.19262142693029646,-0.2349141507623241,up,sell,2024-10-24,,,1,452092.35204597336,446144.0869959181
2024-10-25,495.14,500.28,494.43,495.32,0.33146545416015044,0.13884402722985398,up,sell,2024-10-25,,,1,454847.220944531,448862.7095604853
2024-10-28,498.46,498.52,495.1,495.4,0.29733130250536366,-0.03413415165478678,up,sell,2024-10-28,,,1,454920.6841151592,448935.2061622071
2024-10-29,495.72,501.35,493.85,500.16,0.24815950151694002,-0.049171800988423636,up,sell,2024-10-29,,,1,459291.7427675374,453248.7539646539
2024-10-30,499.39,500.35,495.89,496.38,0.3527632575152999,0.10460375599835989,up,sell,2024-10-30,,,1,455820.60795535473,449823.28953329904
2024-10-31,492.38,492.43,483.75,483.85,0.4751897921689008,0.12242653465360087,up,sell,2024-10-31,,,1,444314.4388557121,438468.50928862323
2024-11-01,485.5,490.7507,485.2,487.43,0.3190908967993286,-0.15609889536957217,up,sell,2024-11-01,,,1,447601.9157413243,441712.7322156734
2024-11-04,486.82,489.38,484.2545,486.01,0.2735222910871302,-0.045568605712198396,up,sell,2024-11-04,,,1,446297.9444626737,440425.91753511154
2024-11-05,487.61,492.88,487.52,492.21,0.21387430257912832,-0.0596479885080019,up,sell,2024-11-05,,,1,451991.34018635954,446044.40416855057
2024-11-06,500.56,506.41,499.6,505.58,0.26542037977493493,0.05154607719580662,up,sell,2024-11-06,,,1,464268.8725775983,458160.3987313054
2024-11-07,508.4,514.33,508.34,513.54,0.22160026856402337,-0.04382011121091156,up,sell,2024-11-07,,,1,471578.45805510465,465373.8106026238
2024-11-08,513.035,514.9175,512.41,514.14,0.17259273787563054,-0.049007530688392836,up,sell,2024-11-08,,,1,472129.43183481623,465917.53511553723
2024-11-11,515.37,515.58,510.92,513.84,0.2091838886787197,0.03659115080308917,up,sell,2024-11-11,,,1,471853.9449449605,465645.6728590806
2024-11-12,513.77,514.66,509.83,512.91,0.253707076448135,0.0445231877694153,up,sell,2024-11-12,,,1,470999.93558640755,464802.89986406465
2024-11-13,512.4,514.98,509.95,512.25,0.27901043115853713,0.025303354710402126,up,sell,2024-11-13,,,1,470393.8644287249,464204.8028998599
2024-11-14,511.91,512.79,507.77,508.69,0.32820385028171967,0.049193419123182536,up,sell,2024-11-14,,,1,467124.75333576975,460978.70412324
2024-11-15,502.94,503.33,494.49,496.57,0.4378116925178092,0.10960784223608955,up,sell,2024-11-15,,,1,455995.08298559673,449995.4689623883
2024-11-18,498.13,502.14,496.73,500.02,0.24034939399174982,-0.1974622985260594,up,sell,2024-11-18,,,1,459163.182218938,453121.88491164066
2024-11-19,497.42,503.9536,497.08,503.46,0.22703737613089578,-0.013312017860854036,up,sell,2024-11-19,,,1,462322.09855595086,456239.23878567776
2024-11-20,503.16,503.48,496.555,503.17,0.23492514046671653,0.007887764335820752,up,sell,2024-11-20,,,1,462055.79456242366,455976.4386044363
2024-11-21,506.24,506.96,497.56,504.98,0.3109046945172334,0.07597955405051687,up,sell,2024-11-21,,,1,463717.8987978868,457616.67421839194
2024-11-22,504.42,506.53,502.78,505.79,0.18957259681303365,-0.12133209770419975,up,sell,2024-11-22,,,1,464461.7134004974,458350.7023108251
2024-11-25,509.9,511.4525,504.2625,506.59,0.3281922453006016,0.13861964848756794,up,sell,2024-11-25,,,1,465196.34510677936,459075.668328043
2024-11-26,508.08,510.14,507.23,509.31,0.1963141504342487,-0.13187809486635288,up,sell,2024-11-26,,,1,467694.09290813835,461540.552786584
2024-11-27,508.17,508.24,501.93,505.3,0.2743576631471466,0.07804351271289789,up,sell,2024-11-27,,,1,464011.7514803996,457906.6606252791
2024-11-29,505.93,510.34,505.31,509.74,0.188971263859381,-0.08538639928776559,up,sell,2024-11-29,,,1,468088.95745026495,461930.2220208386
2024-12-02,511.01,516.26,510.62,515.29,0.2351302510380755,0.04615898717869449,up,sell,2024-12-02,,,1,473185.4649125966,466959.673765288
2024-12-03,513.95,517.15,513.37,516.87,0.16916685838590553,-0.06596339265216997,up,sell,2024-12-03,,,1,474636.3625325037,468391.4816492935
