timestamp,open,high,low,close,p_confirm_within_5d,p_min_prev_5,p_max_prev_5,dp_vs_min_prev_5,dp_vs_max_prev_5,regime_chain,base_dir,day,action,exec_px,position,equity,bh_equity
2023-11-29,457.15,458.32,454.2,454.61,0.21738356179108473,0.1966322993378956,0.20909489717842292,0.020751262453189118,0.008288664612661811,up,sell,2023-11-29,,,1,149259.40503356463,214874.50961856495
2023-11-30,455.48,456.76,453.34,456.4,0.21246769122910603,0.1966322993378956,0.21738356179108473,0.015835391891210415,-0.004915870561978702,unknown,sell,2023-11-30,,,1,149847.10511717494,215720.56529753644
2023-12-01,455.77,459.65,455.16,459.1,0.2145632279220985,0.1966322993378956,0.21738356179108473,0.017930928584202893,-0.0028203338689862245,unknown,sell,2023-12-01,,,1,150733.58010362624,216996.7386680521
2023-12-04,455.6,459.12,454.34,456.69,0.21283210113520212,0.20531403645865018,0.21738356179108473,0.007518064676551944,-0.004551460655882605,unknown,sell,2023-12-04,,,1,149942.3190972012,215857.6357706659
2023-12-05,455.26,457.59,454.87,456.6,0.20102941613417222,0.20909489717842292,0.21738356179108473,-0.0080654810442507,-0.01635414565691251,unknown,sell,2023-12-05,,,1,149912.76993098616,215815.0966583154
2023-12-06,458.81,458.84,454.31,454.76,0.21567512541158332,0.20102941613417222,0.21738356179108473,0.0146457092774111,-0.0017084363795014101,unknown,sell,2023-12-06,,,1,149308.65364392305,214945.40813914916
2023-12-07,456.91,458.9,456.29,458.23,0.20131743669736135,0.20102941613417222,0.21567512541158332,0.00028802056318913416,-0.014357688714221967,unknown,sell,2023-12-07,,,1,150447.9381635475,216585.52724866374
2023-12-08,457.46,460.75,457.21,460.2,0.20701836358183615,0.20102941613417222,0.21567512541158332,0.005988947447663928,-0.008656761829747173,unknown,sell,2023-12-08,,,1,151094.7365795879,217516.66115233625
2023-12-11,459.69,462.17,459.47,461.99,0.1942750617270815,0.20102941613417222,0.21567512541158332,-0.0067543544070907124,-0.021400063684501813,unknown,sell,2023-12-11,,,1,151682.4366631982,218362.71683130777
2023-12-12,461.63,464.2,460.6,464.1,0.2006941276088717,0.1942750617270815,0.21567512541158332,0.006419065881790198,-0.014980997802711615,unknown,sell,2023-12-12,,,1,152375.20044890643,219360.0226875256
2023-12-13,464.49,470.76,464.12,470.5,0.216584999123156,0.1942750617270815,0.21567512541158332,0.02230993739607451,0.0009098737115726951,unknown,sell,2023-12-13,,,1,154476.47449086505,222385.0262324516
2023-12-14,472.5,473.73,469.25,472.01,0.22465295148675715,0.1942750617270815,0.216584999123156,0.030377889759675647,0.008067952363601139,unknown,sell,2023-12-14,,,1,154972.24383513967,223098.73800633254
2023-12-15,469.49,470.7,467.43,469.33,0.21970517991572922,0.1942750617270815,0.22465295148675715,0.02543011818864771,-0.004947771571027937,unknown,sell,2023-12-15,,,1,154092.3353300695,221832.01777189478
2023-12-18,470.98,472.98,469.89,471.97,0.19431144676442583,0.1942750617270815,0.22465295148675715,3.638503734432197e-05,-0.030341504722331325,unknown,sell,2023-12-18,,,1,154959.11087237744,223079.8317341768
2023-12-19,472.53,474.92,472.45,474.84,0.1967373462659039,0.19431144676442583,0.22465295148675715,0.0024258995014780627,-0.027915605220853262,unknown,sell,2023-12-19,,,1,155901.40095056823,224436.35676135455
2023-12-20,473.96,475.9,467.82,468.26,0.23225741391421648,0.19431144676442583,0.22465295148675715,0.03794596714979065,0.007604462427459324,unknown,sell,2023-12-20,,,1,153741.02857617952,221326.2749917275
2023-12-21,471.33,472.98,468.84,472.7,0.20011479487805506,0.19431144676442583,0.23225741391421648,0.005803348113629231,-0.03214261903616142,unknown,sell,2023-12-21,,,1,155198.78744278834,223424.87120101988
2023-12-22,473.86,475.38,471.7,473.65,0.19582516406946326,0.19431144676442583,0.23225741391421648,0.0015137173050374375,-0.03643224984475321,unknown,sell,2023-12-22,,,1,155510.69530839156,223873.89516471984
2023-12-26,474.07,476.58,473.99,475.65,0.17868256830980253,0.19431144676442583,0.23225741391421648,-0.015628878454623296,-0.053574845604413945,unknown,sell,2023-12-26,,,1,156167.34344650363,224819.2087725092
2023-12-27,475.44,476.66,474.89,476.51,0.1741830436094242,0.17868256830980253,0.23225741391421648,-0.004499524700378343,-0.05807437030479229,unknown,sell,2023-12-27,,,1,156449.70214589182,225225.69362385868
2023-12-28,476.88,477.55,476.26,476.69,0.19735646204523694,0.1741830436094242,0.23225741391421648,0.023173418435812748,-0.03490095186897954,unknown,sell,2023-12-28,,,1,156508.8004783219,225310.77184855973
2023-12-29,476.49,477.03,473.3,475.31,0.20009121075326855,0.1741830436094242,0.20011479487805506,0.025908167143844363,-2.358412478650762e-05,unknown,sell,2023-12-29,,,1,156055.7132630246,224658.50545918502
2024-01-02,472.16,473.67,470.49,472.65,0.2033330845368592,0.1741830436094242,0.20009121075326855,0.029150040927435006,0.003241873783590643,unknown,sell,2024-01-02,,,1,155182.37123933554,223401.23836082517
2024-01-03,470.43,471.19,468.17,468.79,0.20416724283997592,0.1741830436094242,0.2033330845368592,0.029984199230551734,0.0008341583031167277,unknown,sell,2024-01-03,,,1,153915.04033277923,221576.78309779166
2024-01-04,468.3,470.96,467.05,467.28,0.2341351951047547,0.1741830436094242,0.20416724283997592,0.05995215149533051,0.029967952264778774,down,buy,2024-01-04,,,1,153419.2709885046,220863.07132391067
2024-01-05,467.49,470.44,466.43,467.92,0.23442601497875634,0.19735646204523694,0.2341351951047547,0.037069552933519406,0.00029081987400164655,down,buy,2024-01-05,,,1,153629.39839270047,221165.5716784033
2024-01-08,468.43,474.75,468.3,474.6,0.22065345248970417,0.20009121075326855,0.23442601497875634,0.020562241736435616,-0.013772562489052176,unknown,buy,2024-01-08,,,1,155822.6031739948,224322.91912841983
2024-01-09,471.87,474.93,471.35,473.88,0.216283432405052,0.2033330845368592,0.23442601497875634,0.012950347868192796,-0.018142582573704352,unknown,buy,2024-01-09,,,1,155586.20984427445,223982.6062296156
2024-01-10,474.16,477.45,473.87,476.56,0.21976451080939322,0.20416724283997592,0.23442601497875634,0.015597267969417294,-0.014661504169363127,unknown,buy,2024-01-10,,,1,156466.11834934464,225249.3264640534
2024-01-11,477.59,478.12,472.26,476.35,0.22797737694874942,0.216283432405052,0.23442601497875634,0.011693944543697432,-0.00644863803000692,unknown,buy,2024-01-11,,,1,156397.1702948429,225150.06853523554
2024-01-12,477.84,478.6,475.23,476.68,0.20541795591958714,0.216283432405052,0.23442601497875634,-0.010865476485464848,-0.0290080590591692,up,sell,2024-01-12,,,1,156505.51723763137,225306.04528052078
2024-01-16,475.26,476.61,473.06,474.93,0.20654796133032927,0.20541795591958714,0.22797737694874942,0.0011300054107421242,-0.021429415618420156,unknown,sell,2024-01-16,,,1,155930.9501167833,224478.89587370504
2024-01-17,471.82,472.79,469.87,472.29,0.1884682196022417,0.20541795591958714,0.22797737694874942,-0.01694973631734545,-0.03950915734650773,unknown,sell,2024-01-17,,,1,155064.17457447536,223231.08191142307
2024-01-18,474.01,477.06,472.42,476.49,0.20093047556313604,0.1884682196022417,0.22797737694874942,0.012462255960894342,-0.027046901385613387,unknown,sell,2024-01-18,,,1,156443.13566451072,225216.2404877808
2024-01-19,477.65,482.72,476.54,482.43,0.20565229596116483,0.1884682196022417,0.22797737694874942,0.017184076358923134,-0.022325080987584595,up,sell,2024-01-19,,,1,158393.38063470356,228023.82190291522
2024-01-22,484.01,485.22,482.78,483.45,0.19583546408687938,0.1884682196022417,0.20654796133032927,0.007367244484637686,-0.010712497243449887,up,sell,2024-01-22,,,1,158728.2711851407,228505.93184288777
2024-01-23,484.01,485.11,482.89,484.86,0.18287416457156594,0.1884682196022417,0.20654796133032927,-0.005594055030675754,-0.023673796758763327,unknown,sell,2024-01-23,,,1,159191.20812250974,229172.37793637931
2024-01-24,487.81,488.77,484.88,485.39,0.23971271101715694,0.18287416457156594,0.20565229596116483,0.056838546445591,0.03406041505599211,up,sell,2024-01-24,,,1,159365.21987910944,229422.8860424435
2024-01-25,487.58,488.31,485.39,488.03,0.1981465197739287,0.18287416457156594,0.23971271101715694,0.015272355202362753,-0.041566191243228245,unknown,sell,2024-01-25,,,1,160231.99542141735,230670.70000472548
2024-01-26,487.59,489.12,486.54,487.41,0.2082719833020771,0.18287416457156594,0.23971271101715694,0.025397818730511168,-0.03144072771507983,up,sell,2024-01-26,,,1,160028.43449860264,230377.6527863108
2024-01-29,487.73,491.42,487.17,491.27,0.18804797665645445,0.18287416457156594,0.23971271101715694,0.005173812084888513,-0.051664734360702486,up,sell,2024-01-29,,,1,161295.76540515892,232202.1080493443
2024-01-30,490.56,491.62,490.11,490.89,0.18328061480826355,0.18287416457156594,0.23971271101715694,0.0004064502366976086,-0.05643209620889339,up,sell,2024-01-30,,,1,161171.00225891764,232022.49846386432
2024-01-31,488.62,489.08,482.86,482.88,0.2673213014806502,0.18328061480826355,0.23971271101715694,0.08404068667238665,0.02760859046349326,unknown,sell,2024-01-31,,,1,158541.1264657788,228236.51746466785
2024-02-01,484.63,489.23,483.8,489.2,0.21098859404737083,0.18328061480826355,0.2673213014806502,0.027707979239107283,-0.056332707433279366,unknown,sell,2024-02-01,,,1,160616.13458221292,231223.70846528225
2024-02-02,489.65,496.05,489.3,494.35,0.25827826435953455,0.18328061480826355,0.2673213014806502,0.074997649551271,-0.009043037121115649,up,sell,2024-02-02,,,1,162307.00353785153,233657.89100533994
2024-02-05,493.7,494.38,490.23,492.55,0.22439350523951174,0.18328061480826355,0.2673213014806502,0.04111289043124819,-0.04292779624113846,unknown,sell,2024-02-05,,,1,161716.02021355066,232807.10875832947
2024-02-06,493.52,494.32,492.05,493.98,0.19418551510006513,0.18328061480826355,0.2673213014806502,0.010904900291801578,-0.07313578638058507,unknown,sell,2024-02-06,,,1,162185.52363230078,233483.0079878989
2024-02-07,496.29,498.53,495.36,498.1,0.20874802520818317,0.19418551510006513,0.2673213014806502,0.014562510108118043,-0.05857327627246703,up,sell,2024-02-07,,,1,163538.21879681168,235430.35401994502
2024-02-08,498.1,498.71,497.26,498.32,0.20608684169569239,0.19418551510006513,0.25827826435953455,0.01190132659562726,-0.05219142266384216,up,sell,2024-02-08,,,1,163610.45009200397,235534.33851680183
2024-02-09,498.84,501.65,498.49,501.2,0.21516443824439344,0.19418551510006513,0.25827826435953455,0.02097892314432831,-0.04311382611514111,up,sell,2024-02-09,,,1,164556.02341088536,236895.59011201857
2024-02-12,501.17,503.5,500.24,500.98,0.22276151432765298,0.19418551510006513,0.22439350523951174,0.028575999227587856,-0.001631990911858755,up,sell,2024-02-12,,,1,164483.79211569304,236791.60561516174
2024-02-13,494.53,497.09,490.72,494.08,0.27307220006200256,0.19418551510006513,0.22276151432765298,0.07888668496193743,0.050310685734349575,unknown,sell,2024-02-13,,,1,162218.35603920638,233530.27366828837
2024-02-14,496.79,499.07,494.4,498.57,0.2109153124190091,0.20608684169569239,0.27307220006200256,0.0048284707233167135,-0.06215688764299346,unknown,sell,2024-02-14,,,1,163692.531109268,235652.50271777553
2024-02-15,499.29,502.2,498.8,502.01,0.21929122457850325,0.20608684169569239,0.27307220006200256,0.013204382882810867,-0.053780975483499305,unknown,sell,2024-02-15,,,1,164821.96590682075,237278.44212317324
2024-02-16,501.7,502.87,498.75,499.51,0.24594429181264,0.2109153124190091,0.27307220006200256,0.035028979393630894,-0.027127908249362565,unknown,sell,2024-02-16,,,1,164001.15573418068,236096.80011343653
2024-02-20,497.72,498.41,494.45,496.76,0.21552728177087868,0.2109153124190091,0.27307220006200256,0.004611969351869583,-0.057544918291123875,unknown,sell,2024-02-20,,,1,163098.26454427658,234796.99390272613
2024-02-21,495.42,497.37,493.56,497.21,0.20317444064788437,0.2109153124190091,0.27307220006200256,-0.00774087177112473,-0.06989775941411819,unknown,sell,2024-02-21,,,1,163246.0103753518,235009.68946447872
2024-02-22,504.01,508.49,503.02,507.5,0.22791771266848304,0.20317444064788437,0.24594429181264,0.024743272020598672,-0.01802657914415695,up,sell,2024-02-22,,,1,166624.46504593838,239873.32797655513
2024-02-23,509.27,510.13,507.1,507.85,0.20705998205236278,0.20317444064788437,0.24594429181264,0.0038855414044784153,-0.03888430976027721,up,sell,2024-02-23,,,1,166739.37847010803,240038.75785791827
2024-02-26,508.3,508.75,505.86,505.99,0.20866992647235635,0.20317444064788437,0.24594429181264,0.005495485824471985,-0.03727436534028364,unknown,sell,2024-02-26,,,1,166128.6957016638,239159.6162026741
2024-02-27,506.7,507.16,504.75,506.93,0.18299503570369258,0.20317444064788437,0.22791771266848304,-0.020179404944191792,-0.044922676964790464,unknown,sell,2024-02-27,,,1,166437.32032657645,239603.91359833512
2024-02-28,505.33,506.86,504.96,506.26,0.18975687855058454,0.18299503570369258,0.22791771266848304,0.006761842846891963,-0.0381608341178985,unknown,sell,2024-02-28,,,1,166217.3432003089,239287.23353972568
2024-02-29,508.07,509.74,505.35,508.08,0.20744300026412463,0.18299503570369258,0.22791771266848304,0.02444796456043205,-0.020474712404358414,unknown,sell,2024-02-29,,,1,166814.8930059909,240147.46892281403
2024-03-01,508.98,513.29,508.56,512.85,0.19252482284084507,0.18299503570369258,0.20866992647235635,0.009529787137152496,-0.01614510363151128,up,sell,2024-03-01,,,1,168380.9988153882,242402.0418773917
2024-03-04,512.03,514.2,512.0,512.3,0.20536191961571357,0.18299503570369258,0.20866992647235635,0.02236688391202099,-0.0033080068566427867,up,sell,2024-03-04,,,1,168200.42057740735,242142.0806352496
2024-03-05,510.24,510.7,504.91,507.18,0.23199236957777022,0.18299503570369258,0.20744300026412463,0.04899733387407765,0.024549369313645597,unknown,sell,2024-03-05,,,1,166519.40134384047,239722.0777993088
2024-03-06,510.55,512.07,508.42,509.75,0.2253179528952669,0.18975687855058454,0.23199236957777022,0.035561074344682364,-0.00667441668250332,unknown,sell,2024-03-06,,,1,167363.19420131447,240936.80578531817
2024-03-07,513.14,515.89,509.81,514.81,0.20664425449964588,0.19252482284084507,0.23199236957777022,0.014119431658800807,-0.025348115078124345,up,sell,2024-03-07,,,1,169024.513990738,243328.44921302525
2024-03-08,515.46,518.22,511.13,511.72,0.2681615850384761,0.19252482284084507,0.23199236957777022,0.07563676219763102,0.03616921546070587,up,sell,2024-03-08,,,1,168009.99261735487,241867.9396889907
2024-03-11,510.48,511.88,508.5,511.28,0.1912256486286484,0.20536191961571357,0.2681615850384761,-0.014136270987065158,-0.07693593640982768,unknown,sell,2024-03-11,,,1,167865.5300269702,241659.97069527704
2024-03-12,513.45,517.38,510.86,516.78,0.20420250044470786,0.1912256486286484,0.2681615850384761,0.012976851816059454,-0.06395908459376823,unknown,sell,2024-03-12,,,1,169671.3124067784,244259.58311669782
2024-03-13,517.11,517.29,514.49,515.97,0.2041940407075641,0.1912256486286484,0.2681615850384761,0.012968392078915703,-0.06396754433091198,unknown,sell,2024-03-13,,,1,169405.36991084303,243876.73110554315
2024-03-14,516.97,517.13,511.82,514.95,0.26863494488713596,0.1912256486286484,0.2681615850384761,0.07740929625848755,0.00047335984865987113,unknown,sell,2024-03-14,,,1,169070.47936040588,243394.62116557057
2024-03-15,510.21,511.7,508.12,509.83,0.2269048121152594,0.1912256486286484,0.26863494488713596,0.03567916348661099,-0.041730132771876566,unknown,sell,2024-03-15,,,1,167389.46012683897,240974.61832962974
2024-03-18,514.0,515.48,512.44,512.86,0.22989248643775806,0.1912256486286484,0.26863494488713596,0.03866683780910965,-0.0387424584493779,unknown,sell,2024-03-18,,,1,168384.28205607875,242406.76844543064
2024-03-19,512.15,516.0,511.12,515.71,0.19486658459021058,0.2041940407075641,0.26863494488713596,-0.009327456117353528,-0.07376836029692538,unknown,sell,2024-03-19,,,1,169320.00565288847,243753.84033653053
2024-03-20,515.77,520.62,515.08,520.48,0.2167182379306368,0.19486658459021058,0.26863494488713596,0.021851653340426214,-0.051916706956499165,unknown,sell,2024-03-20,,,1,170886.11146228574,246008.41329110818
2024-03-21,523.39,524.11,521.91,522.2,0.2460550530450736,0.19486658459021058,0.26863494488713596,0.05118846845486302,-0.022579891842062355,unknown,sell,2024-03-21,,,1,171450.82886106215,246821.38299380706
2024-03-22,522.11,522.61,520.97,521.21,0.23752388792720744,0.19486658459021058,0.2460550530450736,0.042657303336996855,-0.008531165117866168,unknown,sell,2024-03-22,,,1,171125.78803269667,246353.4527579513
2024-03-25,519.8,520.95,519.61,519.77,0.2067578759377902,0.19486658459021058,0.2460550530450736,0.011891291347579602,-0.03929717710728342,unknown,sell,2024-03-25,,,1,170653.00137325595,245672.82696034294
2024-03-26,521.23,521.58,518.4,518.81,0.21457590885376832,0.19486658459021058,0.2460550530450736,0.01970932426355773,-0.03147914419130529,unknown,sell,2024-03-26,,,1,170337.81026696216,245219.07642860402
2024-03-27,521.71,523.21,519.49,523.17,0.18600325001806803,0.2067578759377902,0.2460550530450736,-0.02075462591972216,-0.06005180302700558,unknown,sell,2024-03-27,,,1,171769.30320804648,247279.86009358487
2024-03-28,523.21,524.61,522.78,523.07,0.22878210183952105,0.18600325001806803,0.2460550530450736,0.04277885182145302,-0.017272951205552556,up,sell,2024-03-28,,,1,171736.4708011409,247232.59441319545
2024-04-01,523.83,524.38,520.97,522.16,0.226590965926696,0.18600325001806803,0.23752388792720744,0.040587715908627975,-0.010932922000511436,unknown,sell,2024-04-01,,,1,171437.6958982999,246802.47672165124
2024-04-02,518.24,518.98,516.48,518.84,0.1911891311127553,0.18600325001806803,0.22878210183952105,0.005185881094687261,-0.03759297072676576,unknown,sell,2024-04-02,,,1,170347.65998903385,245233.25613272088
2024-04-03,517.72,520.95,517.67,519.41,0.19437313477630522,0.18600325001806803,0.22878210183952105,0.00836988475823719,-0.034408967063215834,unknown,sell,2024-04-03,,,1,170534.80470839576,245502.67051094084
2024-04-04,523.52,523.87,512.76,513.07,0.28148869863545256,0.18600325001806803,0.22878210183952105,0.09548544861738453,0.05270659679593151,unknown,sell,2024-04-04,,,1,168453.23011058054,242506.02637424853
2024-04-05,514.46,520.44,514.01,518.43,0.220599269362488,0.1911891311127553,0.28148869863545256,0.02941013824973271,-0.06088942927296456,unknown,sell,2024-04-05,,,1,170213.04712072085,245039.46684312404
2024-04-08,519.15,520.18,517.89,518.72,0.17533487642736867,0.1911891311127553,0.28148869863545256,-0.01585425468538662,-0.10615382220808389,unknown,sell,2024-04-08,,,1,170308.26110074713,245176.53731625355
2024-04-09,520.5,520.75,514.35,519.32,0.1823984024172249,0.17533487642736867,0.28148869863545256,0.00706352598985624,-0.09909029621822765,unknown,sell,2024-04-09,,,1,170505.25554218076,245460.13139859037
2024-04-10,513.48,516.16,512.09,514.12,0.2435876834221766,0.17533487642736867,0.28148869863545256,0.06825280699480793,-0.03790101521327596,unknown,sell,2024-04-10,,,1,168797.97038308936,243002.31601833797
2024-04-11,515.68,519.48,512.08,518.0,0.2029313039524833,0.17533487642736867,0.28148869863545256,0.027596427525114625,-0.07855739468296927,unknown,sell,2024-04-11,,,1,170071.86777102677,244836.22441744935
2024-04-12,514.37,515.82,509.08,510.85,0.2600648701675668,0.17533487642736867,0.2435876834221766,0.08472999374019813,0.0164771867453902,unknown,sell,2024-04-12,,,1,167724.35067727612,241456.72826960235
2024-04-15,515.13,515.3,503.58,504.45,0.2785108076169677,0.17533487642736867,0.2600648701675668,0.10317593118959906,0.01844593744940093,unknown,sell,2024-04-15,,,1,165623.07663531747,238431.72472467629
2024-04-16,504.94,506.5,502.21,503.53,0.19473952715362083,0.1823984024172249,0.2785108076169677,0.012341124736395925,-0.08377128046334689,unknown,sell,2024-04-16,,,1,165321.01849178592,237996.88046509316
2024-04-17,506.05,506.22,499.12,500.55,0.2062040078379598,0.19473952715362083,0.2785108076169677,0.011464480684338973,-0.07230679977900792,unknown,sell,2024-04-17,,,1,164342.61276599896,236588.363189487
2024-04-18,501.98,504.13,498.56,499.52,0.21274894130478786,0.19473952715362083,0.2785108076169677,0.018009414151167025,-0.06576186631217987,unknown,sell,2024-04-18,,,1,164004.4389748712,236101.5266814755
2024-04-19,499.44,500.46,493.86,495.16,0.20772046059292001,0.19473952715362083,0.2785108076169677,0.01298093343929918,-0.07079034702404771,unknown,sell,2024-04-19,,,1,162572.94603378692,234040.7430164946
2024-04-22,497.83,502.38,495.43,499.72,0.17217886221349157,0.19473952715362083,0.2785108076169677,-0.02256066494012926,-0.10633194540347615,unknown,sell,2024-04-22,,,1,164070.10378868243,236196.05804225442
2024-04-23,501.78,506.09,499.53,505.65,0.16709305615155298,0.17217886221349157,0.21274894130478786,-0.005085806061938591,-0.045655885153234876,unknown,sell,2024-04-23,,,1,166017.0655181847,238998.91288934994
2024-04-24,506.56,507.37,503.13,505.41,0.16862698396059075,0.16709305615155298,0.21274894130478786,0.0015339278090377717,-0.044121957344197105,unknown,sell,2024-04-24,,,1,165938.2677416113,238885.4752564152
2024-04-25,499.18,504.27,497.49,503.49,0.17996152635808116,0.16709305615155298,0.21274894130478786,0.012868470206528176,-0.0327874149467067,unknown,sell,2024-04-25,,,1,165307.88552902368,237977.9741929374
2024-04-26,506.35,509.88,505.7,508.26,0.1857118113711358,0.16709305615155298,0.20772046059292001,0.01861875521958281,-0.02200864922178422,up,sell,2024-04-26,,,1,166873.99133842098,240232.54714751508
2024-04-29,510.09,510.75,507.25,510.06,0.15967691697967132,0.16709305615155298,0.1857118113711358,-0.007416139171881664,-0.026034894391464475,up,sell,2024-04-29,,,1,167464.97466272186,241083.3293945255
2024-04-30,508.56,509.56,501.98,501.98,0.2566295937659944,0.15967691697967132,0.1857118113711358,0.0969526767863231,0.07091778239485863,unknown,sell,2024-04-30,,,1,164812.1161847491,237264.2624190564
2024-05-01,501.38,508.19,499.87,500.35,0.23688427218691163,0.15967691697967132,0.2566295937659944,0.07720735520724031,-0.019745321579082792,unknown,sell,2024-05-01,,,1,164276.94795218774,236493.83182870806
2024-05-02,504.15,505.89,499.55,505.03,0.16916105399335013,0.15967691697967132,0.2566295937659944,0.009484137013678812,-0.0874685397726443,unknown,sell,2024-05-02,,,1,165813.50459536997,238705.8656709352
2024-05-03,511.16,512.55,508.56,511.29,0.17713996184630532,0.15967691697967132,0.2566295937659944,0.017463044866633998,-0.07948963191968911,up,sell,2024-05-03,,,1,167868.8132676608,241664.697263316
2024-05-06,513.75,516.61,513.3,516.57,0.15446082863359228,0.15967691697967132,0.2566295937659944,-0.005216088346079034,-0.10216876513240214,up,sell,2024-05-06,,,1,169602.36435227667,244160.32518788
2024-05-07,517.56,518.57,516.45,517.14,0.1787433291235321,0.15446082863359228,0.2566295937659944,0.024282500489939823,-0.07788626464246232,up,sell,2024-05-07,,,1,169789.50907163857,244429.73956609992
2024-05-08,515.26,517.74,515.14,517.19,0.16760649567691624,0.15446082863359228,0.23688427218691163,0.013145667043323955,-0.06927777650999539,unknown,sell,2024-05-08,,,1,169805.9252750914,244453.3724062947
2024-05-09,517.38,520.21,516.71,520.17,0.16722822078483401,0.15446082863359228,0.1787433291235321,0.01276739215124173,-0.011515108338698093,up,sell,2024-05-09,,,1,170784.33100087836,245861.8896819008
2024-05-10,521.81,522.64,519.59,520.84,0.20339538918580433,0.15446082863359228,0.1787433291235321,0.04893456055221204,0.02465206006227222,up,sell,2024-05-10,,,1,171004.30812714592,246178.56974051028
2024-05-13,522.56,522.67,519.74,520.91,0.2014604575121108,0.15446082863359228,0.20339538918580433,0.04699962887851852,-0.0019349316736935185,up,sell,2024-05-13,,,1,171027.29081197982,246211.65571678287
2024-05-14,521.11,523.83,520.56,523.3,0.17895658041757054,0.16722822078483401,0.20339538918580433,0.011728359632736524,-0.02443880876823379,up,sell,2024-05-14,,,1,171811.98533702377,247341.30547809118
2024-05-15,525.83,530.08,525.18,529.78,0.1884555033773442,0.16722822078483401,0.20339538918580433,0.021227282592510194,-0.014939885808460118,up,sell,2024-05-15,,,1,173939.52530450688,250404.12156732875
2024-05-16,529.88,531.52,528.54,528.69,0.2251558259073447,0.16722822078483401,0.20339538918580433,0.05792760512251069,0.021760436721540377,up,sell,2024-05-16,,,1,173581.65206923583,249888.9256510836
2024-05-17,528.81,529.52,527.32,529.45,0.20342425135209194,0.17895658041757054,0.2251558259073447,0.0244676709345214,-0.021731574555252764,unknown,sell,2024-05-17,,,1,173831.1783617184,250248.14482204357
2024-05-20,529.57,531.56,529.17,530.06,0.20033342213876285,0.17895658041757054,0.2251558259073447,0.021376841721192308,-0.024822403768581858,up,sell,2024-05-20,,,1,174031.45604384257,250536.46547241928
2024-05-21,529.28,531.52,529.07,531.36,0.17163562442999383,0.17895658041757054,0.2251558259073447,-0.007320955987576705,-0.05352020147735087,unknown,sell,2024-05-21,,,1,174458.27733361544,251150.9193174824
2024-05-22,530.65,531.38,527.6,529.83,0.20266433125130034,0.17163562442999383,0.2251558259073447,0.031028706821306512,-0.02249149465604436,unknown,sell,2024-05-22,,,1,173955.9415079597,250427.75440752355
2024-05-23,532.96,533.07,524.72,525.96,0.2681097985958794,0.17163562442999383,0.2251558259073447,0.09647417416588558,0.04295397268853471,unknown,sell,2024-05-23,,,1,172685.32736071284,248598.57257645112
2024-05-24,527.85,530.27,526.88,529.44,0.17834111357931545,0.17163562442999383,0.2681097985958794,0.0067054891493216195,-0.08976868501656396,unknown,sell,2024-05-24,,,1,173827.89512102786,250243.41825400462
2024-05-28,530.27,530.51,527.11,529.81,0.18158320058049762,0.17163562442999383,0.2681097985958794,0.00994757615050379,-0.08652659801538179,unknown,sell,2024-05-28,,,1,173949.37502657855,250418.30127144558
2024-05-29,525.68,527.31,525.37,526.1,0.20880507548788785,0.17163562442999383,0.2681097985958794,0.037169451057894015,-0.059304723107991564,unknown,sell,2024-05-29,,,1,172731.29273038066,248664.74452899635
2024-05-30,524.52,525.2,521.33,522.61,0.23883373373293945,0.17834111357931545,0.2681097985958794,0.060492620153624,-0.02927606486293996,down,buy,2024-05-30,,,1,171585.4417293751,247015.1722834039
2024-05-31,523.59,527.5,518.36,527.37,0.27138014113687475,0.17834111357931545,0.2681097985958794,0.0930390275575593,0.0032703425409953413,down,buy,2024-05-31,,,1,173148.26429808183,249265.0186699426
2024-06-03,529.02,529.31,522.6,527.8,0.22060443136217944,0.17834111357931545,0.27138014113687475,0.04226331778286399,-0.05077570977469531,unknown,buy,2024-06-03,,,1,173289.44364777592,249468.2610956173
2024-06-04,526.46,529.15,524.96,528.39,0.19079736059047747,0.18158320058049762,0.27138014113687475,0.00921416000997985,-0.08058278054639728,unknown,buy,2024-06-04,,,1,173483.15484851899,249747.12860991515
2024-06-05,530.77,534.69,528.73,534.67,0.19742132479503416,0.19079736059047747,0.27138014113687475,0.006623964204556687,-0.0739588163418406,unknown,buy,2024-06-05,,,1,175545.03000219088,252715.41333837382
2024-06-06,534.98,535.42,532.68,534.66,0.1872397752952133,0.19079736059047747,0.27138014113687475,-0.0035575852952641762,-0.08414036584166146,unknown,buy,2024-06-06,,,1,175541.74676150034,252710.68677033487
2024-06-07,533.66,536.89,532.54,534.01,0.23970850669312957,0.1872397752952133,0.27138014113687475,0.052468731397916274,-0.031671634443745184,unknown,buy,2024-06-07,,,1,175328.3361166139,252403.45984780331
2024-06-10,533.18,535.99,532.57,535.66,0.19907693732863094,0.1872397752952133,0.23970850669312957,0.011837162033417642,-0.04063156936449863,unknown,buy,2024-06-10,,,1,175870.07083055636,253183.34357422954
2024-06-11,534.07,537.01,532.05,536.95,0.1948459602139713,0.1872397752952133,0.23970850669312957,0.007606184918758002,-0.04486254647915827,unknown,buy,2024-06-11,,,1,176293.6088796387,253793.07085125372
2024-06-12,541.63,544.12,540.3,541.36,0.2080514508002251,0.1872397752952133,0.23970850669312957,0.020811675505011812,-0.03165705589290446,up,sell,2024-06-12,,,1,177741.51802417578,255877.4873564293
