date,equity,cash,pos,qty,entry_px,decision_date,result_date,buy_th,sell_th,p_day,p_day_source_date,daily_gate_mode,daily_reward_mode,direct_gate_confidence,direct_gate_prob_force_buy,direct_gate_prob_free,direct_gate_prob_force_sell,daily_action,daily_buy_level,daily_sell_level,decision_extreme_base_dir,decision_extreme_region,decision_extreme_label,decision_extreme_window_end_date,decision_extreme_ref_high,decision_extreme_ref_low,decision_extreme_future_max_high,decision_extreme_future_min_low
2016-07-14,105262.28489883908,105262.28489883908,0,0.0,,2016-07-13,2016-07-14,1.820000000000002,-0.5,0.36385482898761917,2016-07-13,threshold,counterfactual_5m,,,,,FREE,0.315,0.365,sell,sell_high_broken,0.0,2016-07-20,111.82,111.21,113.65,111.55
2016-07-15,104407.02883403601,0.0,1,939.8418294539204,112.0,2016-07-14,2016-07-15,1.865000000000002,-0.5,0.23690624004658423,2016-07-14,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-07-21,112.19,111.7,113.74,111.55
2016-07-18,105704.01055868242,0.0,1,939.8418294539204,112.0,2016-07-15,2016-07-18,1.865000000000002,-0.5,0.2722421495364045,2016-07-15,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-07-22,112.3,111.55,113.78,111.85
2016-07-19,105572.43270255887,0.0,1,939.8418294539204,112.0,2016-07-18,2016-07-19,1.2300000000000015,-0.5,0.19522783607083116,2016-07-18,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-07-25,112.74,111.85,113.78,111.93
2016-07-20,106700.24289790358,0.0,1,939.8418294539204,112.0,2016-07-19,2016-07-20,1.2450000000000014,2.1450000000000022,0.2979534091286978,2016-07-19,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-07-26,112.48,111.93,114.2,112.6
2016-07-21,106305.50932953293,0.0,1,939.8418294539204,112.0,2016-07-20,2016-07-21,1.2050000000000014,1.9400000000000022,0.20997888159257735,2016-07-20,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-07-27,113.65,112.6,114.88,112.87
2016-07-22,106896.468960022,106896.468960022,0,0.0,,2016-07-21,2016-07-22,-0.5,-0.5,0.32124639087390533,2016-07-21,threshold,counterfactual_5m,,,,,FREE,0.315,0.365,sell,sell_high_broken,0.0,2016-07-28,113.74,112.87,115.11,112.91
2016-07-25,106821.21625396074,0.0,1,940.658825765769,113.64,2016-07-22,2016-07-25,1.2250000000000014,2.2650000000000023,0.21489179119544988,2016-07-22,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-07-29,113.78,112.91,115.54,113.22
2016-07-26,107047.16250390967,0.0,1,940.658825765769,113.64,2016-07-25,2016-07-26,1.2650000000000015,2.3000000000000025,0.17870532190549496,2016-07-25,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-01,113.69,113.28,116.13,113.22
2016-07-27,108006.44637442559,0.0,1,940.658825765769,113.64,2016-07-26,2016-07-27,1.2650000000000015,2.3000000000000025,0.2254821608050325,2016-07-26,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-02,114.2,113.22,116.13,114.1
2016-07-28,108476.77578730848,0.0,1,940.658825765769,113.64,2016-07-27,2016-07-28,1.2650000000000015,2.3000000000000025,0.23960155167317024,2016-07-27,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-03,114.88,114.1,116.13,114.22
2016-07-29,108476.77578730848,0.0,1,940.658825765769,113.64,2016-07-28,2016-07-29,1.2650000000000015,2.3000000000000025,0.2031588829965371,2016-07-28,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-04,115.11,114.4,116.13,114.22
2016-08-01,108965.91837670669,0.0,1,940.658825765769,113.64,2016-07-29,2016-08-01,1.2650000000000015,2.3000000000000025,0.25776276444130625,2016-07-29,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-05,115.54,114.87,117.04,114.22
2016-08-02,108072.2924922292,0.0,1,940.658825765769,113.64,2016-08-01,2016-08-02,1.0600000000000014,-0.5,0.2423095417984351,2016-08-01,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-08,116.13,115.17,117.04,114.22
2016-08-03,108307.45719867064,108307.45719867064,0,0.0,,2016-08-02,2016-08-03,1.0400000000000014,-0.5,0.36578231629902347,2016-08-02,threshold,counterfactual_5m,,,,,FORCE_SELL,0.315,0.365,sell,sell_high_broken,0.0,2016-08-09,115.77,114.22,117.29,114.8
2016-08-04,108720.55776357542,0.0,1,938.8649202381297,115.36,2016-08-03,2016-08-04,0.670000000000001,-0.5,0.1876161252620202,2016-08-03,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-10,115.35,114.8,117.29,115.03
2016-08-05,109574.92484099211,0.0,1,938.8649202381297,115.36,2016-08-04,2016-08-05,0.9800000000000013,-0.5,0.22233059212564124,2016-08-04,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-11,115.78,115.03,117.37,116.13
2016-08-08,109462.26105056354,0.0,1,938.8649202381297,115.36,2016-08-05,2016-08-08,1.1450000000000014,1.9600000000000022,0.24904783382685158,2016-08-05,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-12,117.04,116.13,117.37,116.28
2016-08-09,109650.03403461118,0.0,1,938.8649202381297,115.36,2016-08-08,2016-08-09,1.1400000000000015,2.2150000000000025,0.23416893267816477,2016-08-08,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-15,116.87,116.28,117.97,116.31
2016-08-10,109471.64969976591,0.0,1,938.8649202381297,115.36,2016-08-09,2016-08-10,1.2100000000000015,2.4750000000000028,0.25410706440992026,2016-08-09,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-16,117.29,116.67,117.97,116.31
2016-08-11,109948.02976029475,0.0,1,938.8649202381297,115.36,2016-08-10,2016-08-11,0.8600000000000012,2.4550000000000027,0.2838211622854353,2016-08-10,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-17,117.02,116.31,117.97,116.43
2016-08-12,110029.4293488794,0.0,1,938.8649202381297,115.36,2016-08-11,2016-08-12,0.8600000000000012,2.4550000000000027,0.21426206541224757,2016-08-11,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-18,117.37,116.78,117.97,116.43
2016-08-15,110466.84651521833,0.0,1,938.8649202381297,115.36,2016-08-12,2016-08-15,0.8600000000000012,2.4550000000000027,0.16299442407737866,2016-08-12,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-19,117.21,116.79,117.97,116.43
2016-08-16,109969.24810749212,0.0,1,938.8649202381297,115.36,2016-08-15,2016-08-16,1.2600000000000016,-0.5,0.20166686308865822,2016-08-15,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_held,1.0,2016-08-22,117.97,117.31,117.55,116.43
2016-08-17,110166.50353103898,0.0,1,939.5863840600339,117.12,2016-08-16,2016-08-17,1.4800000000000018,-0.5,0.32387023078508387,2016-08-16,threshold,counterfactual_5m,,,,,FREE,0.315,0.365,sell,sell_high_broken,0.0,2016-08-23,117.49,117.03,118.01,116.43
2016-08-18,110241.67044176377,0.0,1,939.5863840600339,117.12,2016-08-17,2016-08-18,1.2650000000000015,1.7900000000000018,0.2142128216802234,2016-08-17,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-24,117.3,116.43,118.01,116.41
2016-08-19,110213.48285024197,0.0,1,939.5863840600339,117.12,2016-08-18,2016-08-19,-0.5,1.675000000000002,0.21773946327120253,2016-08-18,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-25,117.46,116.95,118.01,116.36
2016-08-22,110222.87871408257,0.0,1,939.5863840600339,117.12,2016-08-19,2016-08-22,0.7750000000000012,-0.5,0.22837765639406996,2016-08-19,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-26,117.52,116.76,118.01,116.08
2016-08-23,110514.15049314119,0.0,1,939.5863840600339,117.12,2016-08-22,2016-08-23,0.725000000000001,-0.5,0.15631713273102857,2016-08-22,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-08-29,117.55,116.87,118.01,116.08
2016-08-24,109734.29379437136,0.0,1,939.5863840600339,117.12,2016-08-23,2016-08-24,1.0950000000000015,-0.5,0.19763531107833446,2016-08-23,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_held,1.0,2016-08-30,118.01,117.51,117.64,116.08
2016-08-25,109621.54342828416,0.0,1,939.5863840600339,117.12,2016-08-24,2016-08-25,1.1150000000000015,-0.5,0.26906525969676187,2016-08-24,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_held,1.0,2016-08-31,117.64,116.41,117.54,115.95
2016-08-26,109630.93929212476,0.0,1,939.5863840600339,117.12,2016-08-25,2016-08-26,0.660000000000001,-0.5,0.1973717749913577,2016-08-25,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-09-01,116.97,116.36,117.54,115.91
2016-08-29,109969.19039038637,0.0,1,939.5863840600339,117.12,2016-08-26,2016-08-29,0.660000000000001,-0.5,0.2975890954118276,2016-08-26,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-09-02,117.54,116.08,117.56,115.91
2016-08-30,109480.60547067515,0.0,1,939.5863840600339,117.12,2016-08-29,2016-08-30,0.660000000000001,-0.5,0.223864051700861,2016-08-29,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-09-06,117.25,116.79,117.85,115.91
2016-08-31,109414.83442379095,0.0,1,939.5863840600339,117.12,2016-08-30,2016-08-31,1.0550000000000015,2.0500000000000025,0.19642638045305758,2016-08-30,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-09-07,117.09,116.16,118.12,115.91
2016-09-01,109574.56410908116,0.0,1,939.5863840600339,117.12,2016-08-31,2016-09-01,1.0250000000000012,2.1550000000000025,0.2542457475214529,2016-08-31,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,buy,buy_low_broken,0.0,2016-09-08,116.56,115.95,118.12,115.91
2016-09-02,110041.53854195899,0.0,1,939.5863840600339,117.12,2016-09-01,2016-09-02,1.0000000000000013,2.3950000000000027,0.270927276563711,2016-09-01,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,buy,buy_low_broken,0.0,2016-09-09,116.88,115.91,118.12,114.26
2016-09-06,110683.93263036801,110683.93263036801,0,0.0,,2016-09-02,2016-09-06,1.0000000000000013,2.3950000000000027,0.3577531550463875,2016-09-02,threshold,counterfactual_5m,,,,,FREE,0.315,0.365,buy,buy_low_broken,0.0,2016-09-12,117.56,116.68,118.12,113.63
2016-09-07,110683.93263036801,110683.93263036801,0,0.0,,2016-09-06,2016-09-07,1.0000000000000013,2.3950000000000027,0.21779650515243776,2016-09-06,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,buy,buy_low_broken,0.0,2016-09-13,117.85,117.06,118.12,113.63
2016-09-08,110324.50863112046,0.0,1,942.3807007014647,117.4514,2016-09-07,2016-09-08,1.0000000000000013,1.3100000000000016,0.26892333546285585,2016-09-07,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,buy,buy_low_broken,0.0,2016-09-14,118.12,117.47,117.6,113.63
2016-09-09,107374.85703792488,0.0,1,942.3807007014647,117.4514,2016-09-08,2016-09-09,1.7500000000000018,-0.5,0.306060917437534,2016-09-08,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,buy,buy_low_broken,0.0,2016-09-15,117.6,116.92,117.82,113.63
2016-09-12,109551.75645654526,0.0,1,942.3807007014647,117.4514,2016-09-09,2016-09-12,1.7500000000000018,-0.5,0.6544070446028134,2016-09-09,threshold,counterfactual_5m,,,,,FORCE_SELL,0.315,0.365,buy,buy_low_broken,0.0,2016-09-16,116.51,114.26,117.82,113.63
2016-09-13,109127.68514122961,109127.68514122961,0,0.0,,2016-09-12,2016-09-13,1.1700000000000015,-0.5,0.4705242196828969,2016-09-12,threshold,counterfactual_5m,,,,,FORCE_SELL,0.315,0.365,buy,buy_low_held,1.0,2016-09-19,116.49,113.63,117.95,114.73
2016-09-14,109127.68514122961,109127.68514122961,0,0.0,,2016-09-13,2016-09-14,0.7700000000000011,-0.5,0.3981303393606275,2016-09-13,threshold,counterfactual_5m,,,,,FORCE_SELL,0.315,0.365,buy,buy_low_held,1.0,2016-09-20,116.09,114.73,117.95,115.38
2016-09-15,109127.68514122961,109127.68514122961,0,0.0,,2016-09-14,2016-09-15,0.010000000000000453,-0.5,0.3854188801108374,2016-09-14,threshold,counterfactual_5m,,,,,FORCE_SELL,0.315,0.365,buy,buy_low_held,1.0,2016-09-21,116.47,115.38,118.32,115.86
2016-09-16,109127.68514122961,109127.68514122961,0,0.0,,2016-09-15,2016-09-16,-0.5,-0.5,0.3793533090948424,2016-09-15,threshold,counterfactual_5m,,,,,FORCE_SELL,0.315,0.365,buy,buy_low_held,1.0,2016-09-22,117.82,115.86,119.22,116.55
2016-09-19,109200.54358913597,0.0,1,935.1763602734947,116.94,2016-09-16,2016-09-19,1.8150000000000022,2.0950000000000024,0.3205793846046592,2016-09-16,threshold,counterfactual_5m,,,,,FREE,0.315,0.365,buy,buy_low_broken,0.0,2016-09-23,117.41,116.71,119.22,116.55
2016-09-20,109658.78000566999,109658.78000566999,0,0.0,,2016-09-19,2016-09-20,1.9000000000000021,2.0900000000000025,0.4947550772123859,2016-09-19,threshold,counterfactual_5m,,,,,FORCE_SELL,0.315,0.365,buy,buy_low_held,1.0,2016-09-26,117.95,116.55,119.22,116.8
2016-09-21,109658.78000566999,109658.78000566999,0,0.0,,2016-09-20,2016-09-21,1.905000000000002,-0.5,0.4213679110174439,2016-09-20,threshold,counterfactual_5m,,,,,FORCE_SELL,0.315,0.365,buy,buy_low_held,1.0,2016-09-27,117.48,116.8,119.22,116.81
2016-09-22,109658.78000566999,109658.78000566999,0,0.0,,2016-09-21,2016-09-22,1.905000000000002,-0.5,0.37547191054297485,2016-09-21,threshold,counterfactual_5m,,,,,FORCE_SELL,0.315,0.365,buy,buy_low_held,1.0,2016-09-28,118.32,116.81,119.22,117.15
2016-09-23,109658.78000566999,109658.78000566999,0,0.0,,2016-09-22,2016-09-23,1.7450000000000019,2.3400000000000025,0.18536317847284733,2016-09-22,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_held,1.0,2016-09-29,119.22,118.72,119.0,117.15
2016-09-26,109425.52300744472,0.0,1,933.0279929011316,117.53,2016-09-23,2016-09-26,1.7450000000000019,2.3400000000000025,0.28319316903269537,2016-09-23,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-09-30,119.0,118.16,119.07,117.15
2016-09-27,110554.48687885508,0.0,1,933.0279929011316,117.53,2016-09-26,2016-09-27,-0.5,1.635000000000002,0.23619188192223609,2016-09-26,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-03,117.8,117.17,119.07,117.15
2016-09-28,110750.42275736433,0.0,1,933.0279929011316,117.53,2016-09-27,2016-09-28,-0.5,1.7450000000000019,0.18899039819052352,2016-09-27,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-04,118.56,117.15,119.16,117.33
2016-09-29,110013.33064297242,0.0,1,933.0279929011316,117.53,2016-09-28,2016-09-29,1.3100000000000016,1.9150000000000023,0.16182437229278646,2016-09-28,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-05,118.77,118.09,119.17,117.33
2016-09-30,110797.07415700938,0.0,1,933.0279929011316,117.53,2016-09-29,2016-09-30,1.4900000000000018,2.000000000000002,0.2946594223430374,2016-09-29,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-06,118.72,117.33,119.17,117.92
2016-10-03,110731.76219750631,0.0,1,933.0279929011316,117.53,2016-09-30,2016-10-03,0.6750000000000012,1.4500000000000017,0.22183674802397388,2016-09-30,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-07,119.07,118.03,119.17,117.89
2016-10-04,110386.54184013288,0.0,1,933.0279929011316,117.53,2016-10-03,2016-10-04,0.6750000000000012,1.4000000000000017,0.18348694115505246,2016-10-03,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-10,118.7,118.09,119.48,117.89
2016-10-05,110862.38611651245,0.0,1,933.0279929011316,117.53,2016-10-04,2016-10-05,0.9300000000000013,1.7750000000000021,0.30571744316130994,2016-10-04,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-11,119.16,117.92,119.48,117.0
2016-10-06,110638.45939821619,0.0,1,933.0279929011316,117.53,2016-10-05,2016-10-06,1.0650000000000013,-0.5,0.27517592160724436,2016-10-05,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-12,119.17,118.67,119.48,117.0
2016-10-07,110526.49603906805,0.0,1,933.0279929011316,117.53,2016-10-06,2016-10-07,1.1550000000000016,-0.5,0.19735126648601087,2016-10-06,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-13,118.98,118.15,119.48,115.94
2016-10-10,111338.23039289203,0.0,1,933.0279929011316,117.53,2016-10-07,2016-10-10,1.1550000000000016,-0.5,0.22369010230035244,2016-10-07,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-14,119.01,117.89,119.48,115.94
2016-10-11,109789.40392467615,0.0,1,933.0279929011316,117.53,2016-10-10,2016-10-11,1.3350000000000017,-0.5,0.1992540223640887,2016-10-10,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_held,1.0,2016-10-17,119.48,119.03,119.14,115.94
2016-10-12,109453.51384723175,109453.51384723175,0,0.0,,2016-10-11,2016-10-12,1.720000000000002,2.3550000000000026,0.32380788372446395,2016-10-11,threshold,counterfactual_5m,,,,,FREE,0.315,0.365,sell,sell_high_held,1.0,2016-10-18,119.14,117.0,118.41,115.94
2016-10-13,109800.92570382844,0.0,1,938.9509637748284,116.57,2016-10-12,2016-10-13,1.825000000000002,-0.5,0.19626891347027553,2016-10-12,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-19,117.82,117.06,118.41,115.94
2016-10-14,109922.98932911915,0.0,1,938.9509637748284,116.57,2016-10-13,2016-10-14,1.735000000000002,-0.5,0.17854386797575314,2016-10-13,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-20,117.32,115.94,118.41,116.67
2016-10-17,110092.00050259863,0.0,1,938.9509637748284,116.57,2016-10-14,2016-10-17,-0.5,-0.5,0.2790743173521239,2016-10-14,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-21,118.05,117.07,118.41,116.67
2016-10-18,110458.19137847082,0.0,1,938.9509637748284,116.57,2016-10-17,2016-10-18,-0.5,-0.5,0.21901360635630263,2016-10-17,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-24,117.3,116.67,119.65,117.03
2016-10-19,110608.42353267479,0.0,1,938.9509637748284,116.57,2016-10-18,2016-10-19,2.0500000000000025,2.2250000000000023,0.26585532640934023,2016-10-18,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-25,118.41,117.8,119.66,117.03
2016-10-20,110974.61440854697,0.0,1,938.9509637748284,116.57,2016-10-19,2016-10-20,1.1600000000000015,2.3800000000000026,0.1925205358733444,2016-10-19,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-26,118.02,117.64,119.66,117.03
2016-10-21,110984.00391818472,0.0,1,938.9509637748284,116.57,2016-10-20,2016-10-21,1.0550000000000015,-0.5,0.18016883033952658,2016-10-20,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-27,117.97,117.03,119.66,117.41
2016-10-24,112307.92477710723,0.0,1,938.9509637748284,116.57,2016-10-21,2016-10-24,1.0550000000000015,-0.5,0.15475392763765397,2016-10-21,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-28,118.22,117.41,119.66,116.74
2016-10-25,111556.76400608737,0.0,1,938.9509637748284,116.57,2016-10-24,2016-10-25,0.4000000000000008,-0.5,0.1461756910454254,2016-10-24,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-10-31,119.65,118.89,119.66,116.74
2016-10-26,111124.84656275094,0.0,1,938.9509637748284,116.57,2016-10-25,2016-10-26,0.8400000000000012,-0.5,0.22646660309157593,2016-10-25,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_held,1.0,2016-11-01,119.66,119.01,119.03,115.1
2016-10-27,110364.29628209335,0.0,1,938.9509637748284,116.57,2016-10-26,2016-10-27,1.2750000000000017,-0.5,0.23231850484901573,2016-10-26,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_held,1.0,2016-11-02,119.03,118.03,118.99,114.89
2016-10-28,109988.71589658341,0.0,1,938.9509637748284,116.57,2016-10-27,2016-10-28,1.1050000000000013,1.4500000000000017,0.29987457896704994,2016-10-27,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_held,1.0,2016-11-03,118.99,117.67,118.11,113.92
2016-10-31,109969.9368773079,0.0,1,938.9509637748284,116.57,2016-10-28,2016-10-31,1.925000000000002,-0.5,0.2865884337803361,2016-10-28,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_held,1.0,2016-11-04,118.11,116.74,117.53,113.45
2016-11-01,109998.10540622116,109998.10540622116,0,0.0,,2016-10-31,2016-11-01,2.1000000000000023,-0.5,0.27270576981153055,2016-10-31,threshold,counterfactual_5m,,,,,FORCE_SELL,0.125,0.175,sell,sell_high_held,1.0,2016-11-07,117.53,116.93,117.21,113.45
2016-11-02,109998.10540622116,109998.10540622116,0,0.0,,2016-11-01,2016-11-02,2.2950000000000026,-0.5,0.31105266694865524,2016-11-01,threshold,counterfactual_5m,,,,,FORCE_SELL,0.125,0.175,sell,sell_high_broken,0.0,2016-11-08,117.21,115.1,117.64,113.45
2016-11-03,109998.10540622116,109998.10540622116,0,0.0,,2016-11-02,2016-11-03,2.1650000000000023,-0.5,0.2676102411465506,2016-11-02,threshold,counterfactual_5m,,,,,FORCE_SELL,0.125,0.175,sell,sell_high_broken,0.0,2016-11-09,116.3,114.89,117.84,113.45
2016-11-04,109998.10540622116,109998.10540622116,0,0.0,,2016-11-03,2016-11-04,2.4750000000000028,-0.5,0.31517800955133235,2016-11-03,threshold,counterfactual_5m,,,,,FORCE_SELL,0.125,0.175,sell,sell_high_broken,0.0,2016-11-10,115.37,113.92,118.38,113.45
2016-11-07,109998.10540622116,109998.10540622116,0,0.0,,2016-11-04,2016-11-07,2.4750000000000028,-0.5,0.24037682005957794,2016-11-04,threshold,counterfactual_5m,,,,,FORCE_SELL,0.125,0.175,sell,sell_high_broken,0.0,2016-11-11,114.54,113.45,118.38,114.2
2016-11-08,109998.10540622116,109998.10540622116,0,0.0,,2016-11-07,2016-11-08,-0.5,1.680000000000002,0.17385403485499443,2016-11-07,threshold,counterfactual_5m,,,,,FREE,0.125,0.175,sell,sell_high_broken,0.0,2016-11-14,116.47,115.3,118.38,114.03
2016-11-09,109998.10540622116,109998.10540622116,0,0.0,,2016-11-08,2016-11-09,1.950000000000002,-0.5,0.19053525833247034,2016-11-08,threshold,counterfactual_5m,,,,,FORCE_SELL,0.125,0.175,sell,sell_high_broken,0.0,2016-11-15,117.64,115.96,118.38,114.03
2016-11-10,109998.10540622116,109998.10540622116,0,0.0,,2016-11-09,2016-11-10,1.2950000000000017,2.4450000000000025,0.23270327097656576,2016-11-09,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-11-16,117.84,115.6,118.38,114.03
2016-11-11,110791.10833757844,0.0,1,955.4252185027461,115.13,2016-11-10,2016-11-11,2.4300000000000024,2.4700000000000024,0.334838969895364,2016-11-10,threshold,counterfactual_5m,,,,,FREE,0.315,0.365,sell,sell_high_held,1.0,2016-11-17,118.38,114.2,117.78,114.03
2016-11-14,109472.62153604465,0.0,1,955.4252185027461,115.13,2016-11-11,2016-11-14,2.085000000000002,-0.5,0.17999003871507566,2016-11-11,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-11-18,116.05,114.84,118.1,114.03
2016-11-15,111402.5804774202,0.0,1,955.4252185027461,115.13,2016-11-14,2016-11-15,2.1150000000000024,2.3450000000000024,0.2429115970443392,2016-11-14,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-11-21,115.94,114.03,118.65,115.33
2016-11-16,111536.34000801058,0.0,1,955.4252185027461,115.13,2016-11-15,2016-11-16,1.8800000000000021,2.2050000000000023,0.20514076352700317,2016-11-15,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-11-22,116.62,115.33,119.19,115.67
2016-11-17,112558.64499180853,0.0,1,955.4252185027461,115.13,2016-11-16,2016-11-17,1.7700000000000022,-0.5,0.17547392813914295,2016-11-16,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-11-23,116.99,115.67,119.19,116.61
2016-11-18,112233.80041751759,0.0,1,955.4252185027461,115.13,2016-11-17,2016-11-18,1.800000000000002,-0.5,0.1754859085690241,2016-11-17,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-11-25,117.78,116.61,119.19,117.21
2016-11-21,113399.41918409093,0.0,1,955.4252185027461,115.13,2016-11-18,2016-11-21,1.800000000000002,-0.5,0.2964343714044822,2016-11-18,threshold,counterfactual_5m,,,,,FORCE_BUY,0.315,0.365,sell,sell_high_broken,0.0,2016-11-28,118.1,117.21,119.19,117.57
